Fecha,CO,DViento,HAire10,HAire2,O3,P,PLiquida,PM10,PM2.5,RGlobal,TAire10,TAire2,VViento
2021-08-28,,,,,,,,35.41666667,16.08333333,,,,
2021-08-29,,166.54486914,83.82536423,,,19.04547327,0.00583333,28.375,12.75,,,,0.97031188
2021-08-30,,184.6559565,87.45646798,,23.24902404,18.29306339,0.25809524,21.36363636,8.29166667,,,,0.70295087
2021-08-31,,133.12294406,97.44937455,,23.85722635,15.81176734,0.16142857,39.25,14.5,,,,0.44480379
2021-09-01,,218.37203596,78.48281223,,15.63014555,20.90883362,0.11,40.16666667,17.0,,,,1.09502924
2021-09-02,,110.5278108,73.2615625,,24.91667555,21.654375,0.0,37.41666667,12.875,,,,0.91919276
2021-09-03,,113.51522147,59.74370959,,25.11286984,25.1653588,0.0,34.95833333,13.95833333,,,,1.37741408
2021-09-04,,,,,18.72838047,,,30.875,12.79166667,,,,
2021-09-05,,,,,23.85395645,,,26.54166667,11.29166667,,,,
2021-09-06,,,,,16.13698082,,,38.54166667,18.625,,,,
2021-09-07,,,,,17.51851565,,,40.69565217,17.70833333,,,,
2021-09-08,,218.11974175,90.60396769,,11.51006534,17.02120131,0.26181818,41.5,19.66666667,,,,0.69804477
2021-09-09,,152.92045679,74.70115302,,23.51061643,21.70562773,0.0,39.58333333,17.16666667,,,,0.7898959
2021-09-10,,,,,21.71216872,,,35.83333333,14.41666667,,,,
2021-09-11,,,,,11.73078393,,,30.65217391,13.54166667,,,,
2021-09-12,,,,,19.14529335,,,23.04166667,10.125,,,,
2021-09-13,,254.01350148,74.38497787,,21.05818773,19.67271822,0.01,31.58333333,14.75,,,,0.69246656
2021-09-14,,174.56657263,76.9813635,,30.22209629,20.10097527,0.02666667,36.83333333,17.04166667,,,,0.70551362
2021-09-15,,195.95245973,79.77549339,,23.6904612,19.63650982,0.14291667,29.34782609,12.75,,,,0.83717434
2021-09-16,,218.25896657,73.05137261,,12.45256735,20.57501389,0.00210526,34.92857143,18.4375,,,,1.00979428
2021-09-17,,200.75154572,64.30573452,,27.26247691,21.15529193,0.00833333,35.73913043,16.79166667,,,,1.31429145
2021-09-18,,,,,28.25197857,,,29.85714286,18.73913043,,,,
2021-09-19,,,,,12.98969733,,,18.5,11.875,,,,
2021-09-20,,158.10892839,67.43661003,,21.32795489,24.15333774,0.00666667,26.60869565,15.0,,,,2.23127182
2021-09-21,,,,,16.76643752,,,32.45833333,18.625,,,,
2021-09-22,,165.57719302,88.94837457,,15.95713605,19.1452139,0.54714286,34.79166667,21.0,,,,0.60690494
2021-09-23,,202.70101632,89.9563475,,12.5400854,17.70885175,0.18458333,27.29166667,14.29166667,,,,0.65417389
2021-09-24,,156.42283981,83.36870205,,22.48059638,19.98062261,0.06666667,29.625,17.41666667,,,,0.7721718
2021-09-25,,219.82887494,75.6601609,,22.10455731,20.44694315,0.02791667,27.91666667,16.25,,,,1.00641667
2021-09-26,,210.32898887,67.33095074,,26.5107542,20.98906735,0.0025,21.66666667,12.20833333,,,,0.87477254
2021-09-27,,189.76808833,73.04601897,,23.30624737,21.12003819,0.02043478,28.04761905,13.95238095,,,,0.91435774
2021-09-28,,218.85963697,94.53426724,,8.29738375,17.38919627,0.24125,30.91666667,19.39130435,,,,0.44352845
2021-09-29,,199.61393032,85.43451067,,16.66834037,18.24117615,0.00913043,38.16666667,23.29166667,,,,0.80997854
2021-09-30,,197.54346449,84.52592978,,17.58274592,18.54725507,0.22956522,26.8,16.7826087,,,,0.63685874
2021-10-01,,195.54184395,91.90635417,,16.47214607,17.90982639,0.13541667,38.59090909,22.0,,,,0.58841584
2021-10-02,,207.62713481,82.22680556,,29.29834815,19.63392361,0.02416667,35.86956522,23.41666667,,,,0.66657957
2021-10-03,,216.17258318,81.83645139,,22.98743164,19.98853472,0.0625,24.95,15.83333333,,,,0.9639565
2021-10-04,,205.27796202,79.92175694,,26.66607469,20.27377083,0.0125,31.33333333,16.375,,,,0.95701865
2021-10-05,,188.42039858,87.8199375,,15.18053363,19.64460417,0.08208333,29.75,15.29166667,,,,0.69524443
2021-10-06,,184.39428548,86.51744322,,21.565023,20.27202522,0.15333333,33.125,18.41666667,,,,0.99383266
2021-10-07,,211.06657206,78.21681015,,19.40688575,20.89815317,0.0,29.08333333,16.41666667,,,,0.76177968
2021-10-08,,200.79035781,79.93416761,,22.72583925,20.3653408,0.01375,30.20833333,15.45833333,,,,0.7541018
2021-10-09,,189.10896331,85.67059219,,16.39039845,19.32966708,0.14833333,29.16666667,16.29166667,,,,0.9253984
2021-10-10,,188.96639497,87.24624482,,17.01168039,18.70908625,0.04125,29.08333333,20.5,,,,0.73378641
2021-10-11,,191.90446642,85.52017945,,19.53768194,19.52051062,0.08083333,35.83333333,23.375,,,,0.58758224
2021-10-12,,195.36025941,84.8236503,,18.19256196,19.70755057,0.04541667,38.77272727,21.22727273,,,,0.81551659
2021-10-13,,197.19662069,86.61505352,,34.69369128,19.30213765,0.18958333,34.0,21.08333333,,,,0.63830603
2021-10-14,,216.68935653,87.18994631,,21.07453726,19.26550151,0.03875,37.54166667,19.75,,,,0.68212858
2021-10-15,,213.01179486,86.52956629,,33.88438981,19.20620872,0.16625,39.5,21.16666667,,,,0.71738168
2021-10-16,,206.9382563,90.19646324,,33.76176838,19.23136116,0.35045455,33.83333333,22.47826087,,,,0.82826471
2021-10-17,,229.82218873,89.38107073,,29.00405671,18.78766846,0.06714286,20.3,12.29166667,,,,0.82317561
2021-10-18,,213.21896614,82.33993221,,31.79982542,19.68787956,0.0,24.5,14.25,,,,0.78898845
2021-10-19,,164.87169937,79.85036111,,41.36429733,20.64608796,0.04416667,30.26086957,16.60869565,,,,0.98336213
2021-10-20,,169.88740477,71.49325044,,43.92299794,20.4588262,0.05176471,23.77272727,13.26086957,,,,0.77413844
2021-10-21,,204.19610678,80.44308333,,34.04788506,19.05596528,0.03333333,33.91304348,19.86956522,,,,0.75719525
2021-10-22,,177.18407981,87.59045139,,37.27691618,18.62979167,0.06541667,41.91304348,26.08333333,,,,0.59873412
2021-10-23,,162.66258902,87.416375,,30.48368869,18.37784028,0.065,46.43478261,28.2173913,,,,0.81346238
2021-10-24,,219.69617089,84.22642361,,34.66099223,18.89833333,0.01666667,28.04347826,14.58333333,,,,0.6702587
2021-10-25,,224.8646546,82.97679167,,36.88452758,19.55910417,0.09458333,39.56521739,23.83333333,,,,0.76570216
2021-10-26,,175.73838418,86.62459028,,29.09646707,19.55777778,0.1825,29.83333333,18.16666667,,,,0.88392245
2021-10-27,,185.84209894,88.36565278,,35.92808039,17.94526389,0.10291667,36.95454545,19.04166667,,,,0.70004162
2021-10-28,,209.28401829,86.57308333,,34.10510839,18.69541667,0.03958333,52.17391304,30.30434783,,,,0.63636998
2021-10-29,,209.08268103,89.1579375,,23.05282974,18.03740278,0.24625,32.73913043,21.41666667,,,,0.50470357
2021-10-30,,187.17990064,86.78038194,,25.67692844,18.64570139,0.05125,29.91666667,17.66666667,,,,0.72596838
2021-10-31,,222.55699649,94.68498551,,25.57349993,17.17622464,0.25826087,19.75,11.26086957,,,,0.7771883
2021-11-01,,210.52392071,89.12365972,,28.2683281,18.36014584,0.03583333,23.91304348,13.125,,,,0.76767134
2021-11-02,,216.43290843,88.32441667,,33.45112741,18.47434722,0.05958333,33.13043478,18.875,,,,0.58299744
2021-11-03,,227.81807335,89.32752778,,17.21604944,18.52158333,0.05166667,27.625,13.625,,,,0.64944089
2021-11-04,,196.86114282,88.52395139,,26.15106466,18.44311111,0.01416667,35.20833333,18.25,,,,0.8190346
2021-11-05,,205.72791911,81.26341667,,38.45408195,20.15463194,0.0,33.47826087,18.08333333,,,,0.7264206
2021-11-06,,219.20905256,79.63645139,,36.25507089,20.12184722,0.0,31.75,16.875,,,,0.90709127
2021-11-07,,186.72226505,78.81548611,,36.77008091,20.34052083,0.01083333,32.25,18.70833333,,,,0.64811209
2021-11-08,,194.61673758,91.36443055,,26.13471513,18.85497222,0.34541667,30.7826087,16.16666667,,,,0.8110195
2021-11-09,,208.84162795,91.65139583,,27.10499654,18.13334722,0.24166667,26.60869565,14.5,,,,0.65305959
2021-11-10,,190.28218773,90.37941176,,,18.63327451,0.24176471,34.0,18.41666667,,,,0.92872119
2021-11-11,,156.59219384,73.84086667,,,21.74512222,0.01066667,34.0,17.41666667,,,,0.9782723
2021-11-12,,188.11563414,80.69211787,,,19.80082833,0.06909091,34.7826087,18.125,,,,0.80574143
2021-11-13,,154.87333964,74.31342413,,,21.77067809,0.4575,27.68181818,15.95833333,,,,0.97240313
2021-11-14,,,,,,,,30.17391304,20.25,,,,
2021-11-15,,,,,,,,35.91304348,24.0,,,,
2021-11-16,,,,,,,,42.375,24.83333333,,,,
2021-11-17,,191.50222313,75.03343477,,,21.69965999,0.00545455,37.39130435,20.16666667,,,,0.68235146
2021-11-18,,188.96547013,78.04329861,,,20.02873611,0.00291667,32.41666667,22.20833333,,,,0.82299624
2021-11-19,,196.30184228,82.43103684,,,18.75880473,0.00375,33.57142857,19.0952381,,,,0.96201585
2021-11-20,,185.55949395,85.96536806,,,18.67849306,0.18833333,30.95652174,18.45833333,,,,0.49624353
2021-11-21,,209.06735123,94.00063889,,,17.82722222,0.06166667,30.73684211,21.05,,,,0.54165121
2021-11-22,,192.32198736,92.86793079,,26.42737163,17.96262596,0.06625,45.13636364,29.16666667,,,,0.62724772
2021-11-23,,175.83629091,97.39180292,,15.83202664,17.48302633,0.3225,42.31818182,27.82608696,,,,0.51186425
2021-11-24,,200.4621246,94.62799553,,33.36937979,18.02400023,0.4,36.60869565,24.04166667,,,,0.62764627
2021-11-25,,200.78184956,99.86383621,,23.33894642,15.50424357,0.27875,27.45454545,13.54545455,,,,0.37339994
2021-11-26,,,,,18.17249663,,,32.25,18.66666667,,,,
2021-11-27,,,,,39.23885913,,,33.29166667,21.91666667,,,,
2021-11-28,,206.14363117,80.99165605,,44.74047417,21.54098506,0.0,31.04347826,15.45833333,,,,0.71168155
2021-11-29,,190.32526913,89.1775,,24.43436457,19.46577083,0.25041667,35.81818182,19.86956522,,,,0.8634563
2021-11-30,,195.87053832,91.82366851,,21.25722542,18.52757197,2.21565217,30.95652174,16.73913043,,,,0.72268389
2021-12-01,,182.24960072,87.1495146,,33.82716648,19.07943444,0.11541667,25.5,15.5,,,,0.79193996
2021-12-02,,187.35281375,81.50383016,,49.95597253,20.48816431,0.00708333,28.33333333,16.41666667,,,,0.80952998
2021-12-03,,181.72168104,89.37428719,,33.40207884,19.6388052,0.26791667,38.08695652,23.66666667,,,,0.92689782
2021-12-04,,209.26780491,89.17822469,,37.66113,19.78975318,0.24583333,30.45,19.66666667,,,,0.79993646
2021-12-05,,200.18950209,84.36217055,,37.75105239,20.73959864,0.00208333,27.95652174,17.41666667,,,,0.75564239
2021-12-06,,218.78982696,86.22422177,,35.76458515,20.40444212,0.07125,28.86956522,18.09090909,,,,0.773215
2021-12-07,,199.44548598,79.8648258,,30.91843741,21.11123988,0.00375,32.70833333,18.75,,,,0.87538376
2021-12-08,,200.51202973,81.59621292,,48.32919482,20.45948694,0.04875,34.79166667,23.33333333,,,,0.80355544
2021-12-09,,198.91653056,81.80386829,,36.21419707,20.61511547,0.02166667,36.65217391,22.75,,,,0.63853203
2021-12-10,,182.50968229,77.26562971,,45.81136803,20.48095822,0.0075,32.1,21.38095238,,,,0.68544229
2021-12-11,,199.37245453,88.5271937,,6.49893604,19.04019702,0.15826087,33.07142857,21.5625,,,,0.83809446
2021-12-12,,185.81710007,94.52998317,,,17.64807144,0.07458333,26.18181818,16.20833333,,,,0.56910239
2021-12-13,,176.36830592,76.50154685,,44.41838853,19.03590207,0.01166667,29.08695652,16.75,,,,0.87787469
2021-12-14,,183.60768996,82.50716667,,22.98743164,19.28596928,0.00166667,36.08333333,23.45833333,,,,0.7110933
2021-12-15,,226.82287159,84.74536806,,27.56529854,20.15763889,0.03958333,38.6,25.375,,,,0.73126768
2021-12-16,,169.72937484,82.96447811,,21.3034306,20.6569049,0.00416667,38.40909091,22.36842105,,,,0.68613667
2021-12-17,,194.67237092,93.90875,,8.8941414,18.35101389,0.12583333,34.08333333,22.5,,,,0.65563499
2021-12-18,,217.20006684,92.9010459,,6.4008389,17.31384899,0.03875,48.34782609,35.45833333,,,,0.51338926
2021-12-19,,199.88171929,85.43310793,,18.31964236,19.88057368,0.04125,36.61904762,25.54166667,,,,0.80760432
2021-12-20,,205.71258833,88.07024105,,16.56206846,19.48013665,0.04625,29.82608696,17.79166667,,,,0.72729888
2021-12-21,,208.15959213,88.52751389,,8.59984996,18.91315278,0.0,38.19047619,22.20833333,,,,0.59113904
2021-12-22,,206.5603393,86.13613077,,14.47310227,19.77449106,0.03875,28.28571429,19.66666667,,,,0.84352095
2021-12-23,,198.64657548,81.21099595,,,20.25465794,0.0,27.13636364,17.29166667,,,,0.75933086
2021-12-24,,186.25034743,80.58417797,,,20.89838289,0.0,25.68181818,17.66666667,,,,0.76331668
2021-12-25,,208.24636738,84.03086853,,,20.29084251,0.06125,33.125,24.0,,,,0.87174164
2021-12-26,,207.21680294,91.38675694,,,19.37963889,0.1925,22.10526316,14.83333333,,,,0.75213318
2021-12-27,,218.9853623,94.10546975,,13.17771686,18.3648863,0.26541667,30.45454545,18.125,,,,0.80185524
2021-12-28,,200.65259369,87.78815749,,15.39307745,19.35754673,0.0,37.08695652,23.29166667,,,,0.6931856
2021-12-29,,196.41115427,93.43902778,,10.07130718,18.39043056,0.08833333,41.1,26.33333333,,,,0.5829061
2021-12-30,,203.89042438,92.01207604,,16.5059114,18.96561594,0.12875,41.57142857,26.80952381,,,,0.83189369
2021-12-31,,223.92671299,84.61085139,,16.96654148,19.76141501,0.00695652,30.6,21.81818182,,,,0.60395788
2022-01-01,,194.71620748,88.14637639,,15.55657269,19.71044633,0.05791667,30.45,23.75,,,,0.72263573
2022-01-02,,209.01340089,94.63303425,,10.38194815,18.42908016,0.195,18.82352941,12.5,,,,0.72042425
2022-01-03,,188.7044115,78.74603798,,15.83451461,19.82496622,0.0,29.5,18.58333333,,,,0.99712677
2022-01-04,,203.08527385,78.2641662,,21.13993536,19.63234546,0.0,28.54545455,18.08333333,,,,1.01670079
2022-01-05,,182.9307855,76.95805073,,25.57065653,19.90387017,0.00083333,31.23809524,20.875,,,,0.8889823
2022-01-06,,160.39235144,90.52184981,,12.2710614,18.14438736,0.22541667,31.66666667,21.875,,,,0.74693202
2022-01-07,,183.34222252,94.98320869,,10.89695817,17.26884522,0.20791667,23.8,14.20833333,,,,0.78535977
2022-01-08,,208.34515135,87.9425935,,19.8074491,18.33595105,0.05875,32.59090909,22.20833333,,,,0.81384772
2022-01-09,,195.19881462,85.54172328,,18.92457477,19.38410228,0.01416667,30.34782609,22.75,,,,0.78242006
2022-01-10,,186.20744396,90.27465855,,14.26496025,18.17043868,0.07166667,26.84210526,18.38095238,,,,0.95730459
2022-01-11,,176.78260542,91.00526389,,10.51274434,17.92122917,0.04666667,28.375,18.83333333,,,,0.63860479
2022-01-12,,209.93396828,81.11540879,,9.43516203,18.72774206,0.00333333,28.11111111,16.23809524,,,,0.95517158
2022-01-13,,210.37704004,81.05213442,,,19.220746,0.09708333,25.08695652,14.66666667,,,,0.99014916
2022-01-14,,148.10760261,86.74310417,,,18.53725694,0.02166667,26.42857143,16.45454545,,,,0.90361842
2022-01-15,,185.60970099,76.91675,,,19.65794697,0.00363636,25.55555556,,,,,0.80681092
2022-01-16,,201.47870379,79.39502083,,,19.85851389,0.0025,26.04545455,,,,,0.8030693
2022-01-17,,200.74694895,85.69114583,,37.27691618,19.45021528,0.02833333,36.75,17.90909091,,,,0.67134122
2022-01-18,,214.81570381,85.30300694,,21.42782916,18.9280625,0.01416667,36.45454545,21.85,,,,0.60606901
2022-01-19,,174.99424551,77.49216301,,29.19207624,20.83694298,0.0,,23.17391304,,,,1.04876922
2022-01-20,,214.90204504,76.76679861,,28.86508575,20.95354167,0.00083333,31.88888889,22.125,,,,0.74467032
2022-01-21,,190.44123187,80.68366667,,40.00728679,20.4955625,0.0,37.58333333,22.45833333,,,,0.71297004
2022-01-22,,210.10467996,83.87590972,,28.12118238,19.80527083,0.005,42.70833333,22.25,,,,0.72684148
2022-01-23,,161.22819176,78.78674306,,40.2443549,20.65438889,0.0,29.95238095,18.04166667,,,,0.87166948
2022-01-24,,185.20522019,81.38538194,,36.27959517,20.41546528,0.0,34.91666667,18.58333333,,,,0.95464393
2022-01-25,,175.97089161,85.28456522,,19.49190327,19.42331884,0.00782609,36.13043478,19.26086957,,,,0.78278908
2022-01-26,,186.71187524,80.88572917,,35.07790511,19.81164583,0.00083333,36.41666667,20.04166667,,,,0.63623999
2022-01-27,,201.82876175,79.96889583,,38.06169336,19.8084375,0.0,38.41666667,23.75,,,,0.7266426
2022-01-28,,193.9258867,78.38572222,,43.68592983,19.67510417,0.02083333,38.82608696,23.79166667,,,,0.7964184
2022-01-29,,186.10717853,76.32982639,,44.02926985,19.35264583,0.0,42.22727273,25.5,,,,0.89944631
2022-01-30,,173.45549328,73.39047222,,41.47874401,19.00013889,0.0,28.70833333,18.5,,,,1.02742276
2022-01-31,,205.61644071,70.82093478,,43.75985812,19.11327536,0.0,38.36363636,21.47826087,,,,0.97093028
2022-02-01,,163.72902228,73.78063889,,36.6798031,19.90271528,0.00083333,40.0,22.0,,,,0.73090925
2022-02-02,,168.06296838,74.54929167,,33.76176838,20.25986806,0.00166667,41.66666667,23.70833333,,,,0.77381091
2022-02-03,,213.13362625,81.31890972,,25.88947227,19.77133333,0.06916667,47.08333333,29.54166667,,,,0.7533306
2022-02-04,,189.27035784,88.08747917,,4.88850787,18.90936806,0.05,43.75,30.16666667,,,,0.84685598
2022-02-05,,207.42435131,90.43440972,,5.5751879,18.10710417,0.21208333,38.83333333,25.91666667,,,,0.75798751
2022-02-06,,219.66023225,92.13414266,,5.0111293,17.58025141,0.09583333,31.68181818,22.45833333,,,,0.5613513
2022-02-07,,193.90863091,93.33267361,,3.13910873,18.18702778,0.09458333,34.125,20.08333333,,,,0.84531212
2022-02-08,,179.22604471,97.33436111,,3.4530196,17.21175,0.16708333,33.95454545,20.75,,,,0.58673412
2022-02-09,,194.2126132,93.66854167,,12.36024063,17.22047222,0.04916667,41.75,20.5,,,,0.69655584
2022-02-10,,212.62856605,88.11479167,,32.55190355,18.83932639,0.01416667,44.70833333,24.0,,,,0.83480237
2022-02-11,,178.77951189,84.85491667,,46.7514657,18.93934524,0.0,35.83333333,18.7826087,,,,0.685461
2022-02-12,,,,,41.47874401,,,36.20833333,19.91666667,,,,
2022-02-13,,,,,28.82421194,,,33.54166667,20.58333333,,,,
2022-02-14,,,,,22.33345066,,,44.63636364,25.5,,,,
2022-02-15,,,,,29.43731911,,,45.65,23.85,,,,
2022-02-16,,,,,37.39136285,,,45.95833333,24.25,,,,
2022-02-17,,,,,41.13540399,,,48.125,27.79166667,,,,
2022-02-18,,,,,11.42014296,,,43.125,21.25,,,,
2022-02-19,,,,,31.26029111,,,34.33333333,16.5,,,,
2022-02-20,,,,,22.34162542,,,35.58333333,19.25,,,,
2022-02-21,,,,,42.23082214,,,35.04166667,19.70833333,,,,
2022-02-22,,,,,19.81562386,,,46.16666667,28.08333333,,,,
2022-02-23,,210.18035824,83.33898485,,35.5879392,20.1975,0.21181818,52.08333333,31.86956522,,,,0.70410116
2022-02-24,,183.84074093,80.62861806,,51.30480831,20.14861805,0.0,60.95833333,35.95833333,,,,0.74918405
2022-02-25,,148.37157425,80.76071528,,53.17682888,20.61022917,0.01083333,61.91666667,37.41666667,,,,0.94862515
2022-02-26,,180.34144158,86.97656944,,38.3559848,18.86109722,0.06541667,54.04166667,31.95833333,,,,0.65948408
2022-02-27,,164.57267493,90.78061111,,42.52511358,18.7705,0.0675,47.375,29.91666667,,,,0.78530668
2022-02-28,,161.94466562,99.82849762,,32.747387,16.35710476,0.433,34.60869565,17.2173913,,,,0.4212075
2022-03-01,,203.89293069,88.88694752,,24.8185784,20.75600073,0.04857143,37.875,15.70833333,,,,1.0823949
2022-03-02,,205.04076948,97.00293056,,12.05777442,17.4250625,0.25291667,35.65217391,13.54166667,,,,0.6541111
2022-03-03,,219.24170018,91.63715972,,29.69073674,18.62732639,0.10833333,36.29166667,12.95833333,,,,0.90936452
2022-03-04,,174.85904064,92.0300625,,18.44226379,18.77878472,0.08791667,38.8,18.33333333,,,,0.81955396
2022-03-05,,217.27700668,97.13093056,,11.90245394,17.36835417,0.35083333,24.66666667,9.58333333,,,,0.5241064
2022-03-06,,212.16438401,99.78004861,,5.87765411,16.47549305,0.30375,17.54166667,6.85416667,,,,0.46395617
2022-03-07,,217.32656259,90.76861111,,15.20505791,17.84030556,0.02666667,34.54166667,11.75,,,,0.76826471
2022-03-08,,206.71629704,86.18677778,,11.13189373,18.55615278,0.0,36.45833333,13.58333333,,,,1.19413852
2022-03-09,,219.98487248,84.21153472,,14.63282455,18.61398611,0.00333333,36.5,17.16666667,,,,0.55782975
2022-03-10,,217.42412866,78.11083027,,20.91921677,19.59199647,0.0,37.20833333,14.04347826,,,,0.83041383
2022-03-11,,192.00092657,77.8875,,24.94119983,19.93165972,0.0325,34.08333333,18.08333333,,,,0.59250993
2022-03-12,,225.77043693,81.71268056,,12.54826016,19.43260417,0.11166667,27.25,11.91666667,,,,0.88511658
2022-03-13,,181.86551969,80.331,,20.86199344,20.07576389,0.0,26.16666667,15.20833333,,,,0.88686668
2022-03-14,,213.32842293,87.79397222,,14.14233881,18.45833333,0.18833333,33.5,13.79166667,,,,0.78433697
2022-03-15,,198.89891188,92.97097904,,9.37645238,18.34899843,0.10958333,36.875,18.04347826,,,,0.68527662
2022-03-16,,163.21657164,94.52865972,,6.27821746,18.50763194,0.16041667,39.41666667,22.79166667,,,,0.68748346
2022-03-17,,187.50104421,92.05654167,,9.7851905,18.82009028,0.15291667,40.54166667,23.45833333,,,,0.92160159
2022-03-18,,189.16869328,89.37722222,,20.25706103,19.96339583,0.03458333,56.20833333,34.95833333,,,,0.60987711
2022-03-19,,194.39121132,87.96005556,,19.25974002,20.50250694,0.07958333,55.41666667,31.58333333,,,,0.84849089
2022-03-20,,194.90977504,92.44531945,,17.0525542,19.20151389,0.12,36.04166667,19.25,,,,0.91614362
2022-03-21,,181.34716911,94.12602778,,14.19138739,19.40327778,0.10041667,46.33333333,26.95833333,,,,0.70342807
2022-03-22,,196.86167223,94.73684722,,11.11767675,19.09461111,0.11041667,45.625,25.625,,,,0.61585948
2022-03-23,,213.97329405,92.32627083,,19.07989525,19.55702778,0.02291667,52.90909091,30.40909091,,,,0.61424824
2022-03-24,,196.27871481,89.99206944,,46.84956285,19.68709028,0.03708333,55.125,33.875,,,,0.84887736
2022-03-25,,181.2506797,92.92156944,,34.28495317,18.93161805,0.02166667,55.13043478,34.20833333,,,,0.73709519
2022-03-26,,179.76788809,91.78894444,,28.69341574,19.34548551,0.09458333,48.60869565,30.60869565,,,,0.72297043
2022-03-27,,185.2275386,97.793175,,27.80236665,17.90519444,0.24458333,33.70833333,20.58333333,,,,0.67604437
2022-03-28,,201.48280059,92.38371528,,33.76994314,19.09402083,0.06666667,37.08333333,19.625,,,,0.74454217
2022-03-29,,195.69011802,93.88903472,,39.25520865,17.86771528,0.35166667,25.54166667,11.375,,,,0.96174889
2022-03-30,,186.50130855,92.31665278,,26.41265705,18.30444444,0.12166667,37.58333333,16.29166667,,,,0.75505714
2022-03-31,,163.08959835,95.72871739,,16.20564882,18.10855072,0.12043478,44.39130435,24.17391304,,,,0.64311405
2022-04-01,,189.13508831,92.05301389,,34.23590459,18.23975,0.1575,34.70833333,13.66666667,,,,0.81176577
2022-04-02,,175.88683631,89.70479861,,31.20306777,19.97456944,0.0175,42.83333333,21.25,,,,0.83110608
2022-04-03,,206.90051657,90.68739394,,32.50285498,19.34994444,0.15666667,34.5,17.54166667,,,,0.70192504
2022-04-04,,183.83677634,94.0221875,,29.21660053,18.07886111,0.105,32.29166667,12.83333333,,,,0.73576542
2022-04-05,,210.89393011,90.07730242,,24.13189836,18.85784722,0.23458333,33.08333333,12.25,,,,0.68348878
2022-04-06,,183.05997653,91.544,,28.88143527,19.71072917,0.13083333,36.54166667,13.83333333,,,,0.77669816
2022-04-07,,165.86020777,92.90117361,,24.72901144,19.00554861,0.17583333,36.16666667,14.5,,,,0.84241512
2022-04-08,,196.08461791,96.03990365,,15.18870839,18.85257639,0.09833333,38.375,15.70833333,,,,0.73166152
2022-04-09,,202.90015091,88.10105221,,2.72219585,19.95463386,0.0125,39.78947368,13.73684211,,,,0.51276827
2022-04-10,,197.43825526,88.47072222,,,20.13770139,0.0325,31.375,12.79166667,,,,0.66463987
2022-04-11,,214.26561567,86.55389683,,21.13012564,20.92134722,0.00041667,38.83333333,15.54166667,,,,0.84404704
2022-04-12,,173.6847445,83.77798611,,28.43999811,21.50155556,0.00208333,37.54166667,13.04166667,,,,0.8856331
2022-04-13,,227.57469912,84.25016059,,18.83465238,20.43799306,0.01333333,48.54166667,22.83333333,,,,0.71637024
2022-04-14,,187.12075162,87.54772917,,26.24098705,20.64302083,0.00375,45.95833333,24.58333333,,,,0.68836288
2022-04-15,,208.10542014,84.61050725,,22.57869353,21.0618125,0.00041667,35.45833333,16.25,,,,0.80660144
2022-04-16,,195.72822343,90.87142361,,13.66002784,19.20484722,0.01083333,31.70833333,13.45833333,,,,0.76669437
2022-04-17,,203.28528877,91.90759233,,14.94346552,18.67473611,0.08291667,28.04166667,9.75,,,,0.60409237
2022-04-18,,206.57936054,97.73986806,,10.51274434,17.47884722,0.1575,31.91666667,13.125,,,,0.68241224
2022-04-19,,196.88295617,91.18541081,,9.32390034,17.95777778,0.11333333,22.5,6.18181818,,,,0.64202738
2022-04-20,,178.63884064,93.94026389,,13.91344547,17.63468056,0.17625,27.69565217,9.14583333,,,,0.54348634
2022-04-21,,178.53002768,93.58677778,,16.67651513,18.15465278,0.19291667,32.66666667,12.33333333,,,,0.80246829
2022-04-22,,177.53946661,91.64202778,,11.6490363,18.40699494,0.05791667,30.95833333,10.95833333,,,,1.00553682
2022-04-23,,164.37089573,86.16822074,,18.06622473,19.65809028,0.02291667,27.25,9.79166667,,,,0.72013751
2022-04-24,,177.64674258,91.93757639,,14.67369836,19.02746528,0.045,27.69565217,9.73913043,,,,0.73038993
2022-04-25,,186.82481147,91.81020833,,11.82070631,17.87585417,0.11583333,33.58333333,11.375,,,,0.72795428
2022-04-26,,194.2643142,88.71294793,,21.54867347,18.37649306,0.08583333,48.59090909,21.04545455,,,,0.77926442
2022-04-27,,220.0153665,92.40275695,,21.54867347,18.78830555,0.04708333,47.29166667,19.47916667,,,,0.67674768
2022-04-28,,197.93691765,91.65740278,,13.21041591,18.58736806,0.21541667,30.16666667,9.91666667,,,,0.97881515
2022-04-29,,181.40254214,84.20680982,,20.98461487,20.73888195,0.01791667,33.0,11.83333333,,,,0.60580416
2022-04-30,,205.30108414,88.75665217,,15.87467757,20.07722464,0.04217391,32.13636364,15.91304348,,,,0.82598791
2022-05-01,,184.50231793,78.27204167,,19.60308004,21.47399306,0.0,22.0,12.19047619,,,,0.86135799
2022-05-02,,205.36382114,85.97972222,,17.83733138,20.79452083,0.0325,26.2173913,12.79166667,,,,0.66565114
2022-05-03,,180.26846728,74.70287344,,18.01063634,21.98577083,0.0,32.25,12.83333333,,,,1.18859818
2022-05-04,,193.31058206,83.62525694,,21.47510061,21.54863889,0.01375,39.41666667,17.83333333,,,,0.94635528
2022-05-05,,218.11919987,93.58546528,,16.91358324,19.0063125,0.13166667,31.95833333,14.2173913,,,,0.66370677
2022-05-06,,174.57031115,97.69874306,,9.81788955,17.90535417,0.2,26.65217391,12.04166667,,,,0.66509106
