Fecha,DViento,HAire10,HAire2,NO,NO2,NOx,P,PLiquida,PM2.5,RGlobal,SO2,TAire10,TAire2,VViento
2021-10-23,193.83333333,71.175,,45.47739513,52.19108284,,19.97083333,,31.29166667,72.8275,,,,0.35454545
2021-10-24,168.56666667,65.6,,17.70073667,30.86958432,,21.0,,21.69565217,106.80708333,,,,0.60454545
2021-10-25,179.92083333,64.025,,14.67589927,38.41105434,,21.925,,22.80952381,127.09333333,,,,0.59090909
2021-10-26,165.8375,69.74583333,,15.61422919,43.18147732,,21.3,,19.5,106.64083333,,,,0.78636364
2021-10-27,252.78333333,67.39583333,,42.50282093,53.36589985,,20.05416667,,24.66666667,83.13916667,,,,0.64583333
2021-10-28,205.37916667,67.72083333,,60.0615088,55.15859211,,20.5875,,40.54166667,92.90125,,,,0.48125
2021-10-29,224.075,71.72083333,,31.08844275,49.61468563,,19.95833333,,27.69565217,67.89875,,,,0.38636364
2021-10-30,185.3125,69.05833333,,20.29915074,38.53610239,,20.49583333,,20.76190476,90.93541667,,,,0.65
2021-10-31,132.88695652,74.7,,11.61615693,24.86427752,,19.35652174,,12.65217391,86.22782609,,,,0.46956522
2021-11-01,230.12083333,68.15416667,,13.73445938,23.86983112,,20.65416667,,14.79166667,119.53375,,,,0.64090909
2021-11-02,182.01666667,68.87916667,,28.9583178,41.55684327,,20.62916667,,20.875,92.49708333,,,,0.44166667
2021-11-03,223.8826087,70.4826087,,30.39519857,33.6424771,,20.09130435,,18.20833333,80.86695652,,,,0.60434783
2021-11-04,,,,33.92314137,36.53099298,,,,22.70833333,,,,,
2021-11-05,,,,22.68063466,36.36613484,,,,20.625,,,,,
2021-11-06,,,,21.25354517,31.75024001,,,,17.45833333,,,,,
2021-11-07,,,,19.79844117,23.55177344,,,,20.83333333,,,,,
2021-11-08,,,,15.09757848,38.00845604,,,,19.33333333,,,,,
2021-11-09,,,,28.15661247,42.31445961,,,,25.95833333,,,,,
2021-11-10,,,,25.50295108,43.72766485,,,,25.20833333,,,,,
2021-11-11,,,,20.80117877,38.3211075,,,,25.625,,,,,
2021-11-12,,,,17.13826856,36.88003061,,,,22.16666667,,,,,
2021-11-13,,,,9.62148751,39.96346788,,,,18.375,,,,,
2021-11-14,,,,21.91022536,33.75169043,,,,26.29166667,,,,,
2021-11-15,,,,21.61089117,32.09622194,,,,25.66666667,,,,,
2021-11-16,,,,29.85459821,45.86904999,,,,29.45833333,,,,,
2021-11-17,,,,13.45902083,33.01465911,,,,21.33333333,,,,,
2021-11-18,,,,12.34922302,35.45260244,,,,18.54166667,,,,,
2021-11-19,,,,17.36048875,38.61418691,,,,18.76190476,,,,,
2021-11-20,,,,13.44473761,41.46264981,,,,20.125,,,,,
2021-11-21,,,,22.47211511,35.88295263,,,,24.55,,,,,
2021-11-22,,,,29.01764295,48.93315026,,,,30.79166667,,,,,
2021-11-23,,,,37.8569902,54.35721324,,,,31.26086957,,,,,
2021-11-24,,,,21.6757303,47.99136452,,,,22.20833333,,,,,
2021-11-25,,,,27.03110642,39.43102646,,,,22.30434783,,,,,
2021-11-26,,,,28.81909647,51.46684847,,,,19.72727273,,,,,
2021-11-27,,,,16.40686087,38.99162673,,,,21.66666667,,,,,
2021-11-28,,,,11.44695338,24.76651024,,,,16.04166667,,,,,
2021-11-29,,,,19.36607637,31.79216558,,,,18.7826087,,,,,
2021-11-30,,,,20.18610464,37.49013243,,,,21.17391304,,,,,
2021-12-01,202.50416667,68.725,,19.49973554,38.0263749,,21.21363636,,22.83333333,106.13,,,,0.59090909
2021-12-02,236.91666667,62.2875,,12.81221368,30.36757371,,22.49583333,,16.16666667,116.56916667,,,,1.15454545
2021-12-03,147.475,68.2,,13.17766457,35.43589802,,21.67916667,,19.45833333,65.92875,,,,0.785
2021-12-04,198.09166667,69.35833333,,18.47561656,37.44409446,,21.7375,,19.95833333,75.5125,,,,0.66190476
2021-12-05,206.025,63.0375,,10.3066728,25.21124566,,23.16363636,,17.41666667,93.69,,,,0.72083333
2021-12-06,211.32083333,64.95416667,,15.86495228,34.34493216,,22.7625,,19.625,89.86083333,,,,1.02916667
2021-12-07,235.20416667,60.775,,12.58359544,32.11229171,,23.25833333,,20.70833333,108.89833333,,,,1.14166667
2021-12-08,248.32083333,61.725,,12.02193007,26.17242823,,22.50833333,,25.16666667,83.84458333,,,,0.97083333
2021-12-09,253.4625,62.79166667,,10.77872908,34.80732787,,22.575,,19.625,72.47375,,,,1.09545455
2021-12-10,250.66666667,59.8875,,16.45824757,34.26270848,,22.28333333,,21.70833333,103.86875,,,,1.11666667
2021-12-11,211.8625,67.47083333,,17.06744019,34.05882598,,21.50454545,,25.16666667,73.44833333,,,,0.72083333
2021-12-12,219.1,70.4375,,10.94242132,24.30514092,,19.85416667,,17.75,35.53541667,,,,0.475
2021-12-13,254.4125,55.51666667,,14.14711741,30.42576391,,21.1375,,14.07692308,126.0825,,,,1.30833333
2021-12-14,193.38333333,62.5625,,16.44246924,38.14718416,,21.6,,,63.47791667,,,,0.85
2021-12-15,198.14166667,63.75416667,,11.02395571,33.53048231,,22.15833333,,,87.40291667,,,,0.93333333
2021-12-16,263.79166667,63.12916667,,12.97555842,31.68418236,,22.2875,,17.54545455,74.28083333,,,,1.07727273
2021-12-17,225.38333333,73.975,,33.51001164,36.63368752,,20.125,,28.20833333,38.46625,,,,0.61363636
2021-12-18,212.67916667,73.525,,54.73979915,51.79635097,,19.54285714,,43.04166667,29.70833333,,,,0.29166667
2021-12-19,209.44166667,64.45416667,,25.90824676,29.77759138,,21.96666667,,34.125,119.07,,,,0.58888889
2021-12-20,195.325,67.625,,22.5943937,31.76283883,,21.61666667,,20.66666667,89.0275,,,,0.59545455
2021-12-21,250.85,67.72916667,,37.41666138,31.82056778,,21.125,,31.83333333,57.39791667,,,,0.46363636
2021-12-22,196.93333333,67.37916667,,29.66923284,29.07685933,,21.70833333,,22.20833333,102.40458333,,,,0.65416667
2021-12-23,290.90833333,62.34583333,,13.54007485,25.57220829,,22.23333333,,20.0,109.00041667,,,,1.25833333
2021-12-24,213.05,62.00416667,,8.91030627,24.4848779,,22.72916667,,22.33333333,102.2125,,,,1.23333333
2021-12-25,202.7125,61.95833333,,4.46340513,20.05104483,,22.83636364,,25.5,95.06291667,,,,0.77083333
2021-12-26,226.10833333,68.6,,8.21128748,20.4457476,,21.71666667,,18.54166667,75.04291667,,,,0.5625
2021-12-27,154.1625,73.275,,25.97165502,36.5535267,,20.3125,,27.125,45.66291667,,,,0.43043478
2021-12-28,227.85,65.0375,,30.72757067,30.65487082,,21.51666667,,24.83333333,80.92708333,,,,0.55
2021-12-29,203.9875,71.09166667,,35.30435084,38.26712373,,20.42083333,,31.0,41.7225,,,,0.37272727
2021-12-30,184.71666667,71.15,,38.41945253,33.58152861,,21.41578947,,32.38095238,87.74833333,,,,0.425
2021-12-31,234.66521739,63.26086957,,18.86604402,25.19125834,,22.02173913,,25.09090909,91.34913043,,,,0.57894737
2022-01-01,129.15416667,67.47083333,,2.25632823,17.86252043,,21.95,,28.16666667,82.76958333,,,,0.52916667
2022-01-02,166.275,74.24166667,,12.56859168,20.92311879,,20.47083333,,18.125,61.25541667,,,,0.43636364
2022-01-03,184.6,61.3625,,25.16288291,26.00190033,,21.875,,23.70833333,101.93416667,,,,0.74583333
2022-01-04,240.22916667,58.10416667,,15.62331817,24.10998448,,21.6,,24.18181818,126.89291667,,,,1.2875
2022-01-05,262.95,57.40416667,,7.14939692,27.80566596,,21.9625,,22.95652174,113.9125,,,,0.9625
2022-01-06,116.91666667,73.1375,,14.51067906,34.9309865,,19.725,,26.08333333,65.24125,,,,0.70416667
2022-01-07,188.70833333,75.19166667,,23.45902839,37.80781392,,19.12916667,,19.08333333,64.03625,,,,0.57222222
2022-01-08,180.57916667,68.04583333,,23.66948764,34.7630126,,20.4375,,28.625,79.19708333,,,,0.455
2022-01-09,230.5875,63.80416667,,6.09222115,21.76022368,,21.78636364,,23.375,87.63416667,,,,1.09545455
2022-01-10,224.3375,68.225,,2.05371106,20.26997518,,20.26666667,,19.16666667,59.10416667,,,,0.8625
2022-01-11,254.9,68.72916667,,14.30660034,33.24069365,,20.24090909,,21.70833333,67.02875,,,,0.5625
2022-01-12,175.35,63.96666667,,5.65249927,27.16798905,,21.02083333,,17.20833333,98.19458333,,,,0.96666667
2022-01-13,179.90416667,61.85833333,,12.42818695,22.04758489,,21.1875,,19.20833333,100.84875,,,,0.925
2022-01-14,264.69166667,66.95833333,,12.99527985,24.50134794,,20.40833333,,19.125,98.24916667,,,,1.27272727
2022-01-15,174.72083333,57.45833333,,15.08661695,26.9833238,,21.40416667,,20.04166667,99.55291667,,,,0.74583333
2022-01-16,205.59583333,58.3875,,6.57423735,22.60555304,,22.48636364,,20.91666667,108.25958333,,,,0.86666667
2022-01-17,270.34166667,65.225,,8.65218132,28.46944239,,21.525,,24.41666667,69.94833333,,,,1.04583333
2022-01-18,237.89166667,65.55833333,,10.6644785,33.48383661,,20.7125,,23.30434783,51.48125,,,,1.00454545
2022-01-19,169.76666667,57.325,,8.99967449,29.50927086,,23.04166667,,20.20833333,116.24,,,,0.9625
2022-01-20,185.49166667,55.1,,18.33098564,31.97288978,,23.3875,,27.25,93.45958333,,,,0.68181818
2022-01-21,255.3125,59.78333333,,14.64190018,34.16699384,,22.82916667,,31.54545455,87.96666667,,,,0.74583333
2022-01-22,183.09583333,64.20833333,,10.58236399,37.14069283,,21.77916667,,31.375,52.38208333,,,,0.6
2022-01-23,207.49583333,58.17083333,,5.30738556,20.95779429,,22.825,,24.125,112.70208333,,,,0.81363636
2022-01-24,301.80416667,62.4125,,9.74037902,28.09430049,,22.33333333,,27.04166667,81.99458333,,,,1.39583333
2022-01-25,224.075,67.475,,14.6694995,46.75538157,,21.30454545,,27.625,69.4825,,,,0.94761905
2022-01-26,219.00833333,63.7625,,13.83894401,37.09453189,,21.49583333,,27.41666667,78.62583333,,,,1.19090909
2022-01-27,270.22083333,61.62083333,,16.16974935,32.69942991,,21.57083333,,31.79166667,96.77666667,,,,1.14
2022-01-28,234.1875,59.26666667,,23.91334751,41.49298515,,21.60833333,,31.41666667,108.12958333,,,,0.86666667
2022-01-29,238.57083333,55.4875,,10.80564488,33.4760676,,21.51666667,,35.0,112.91541667,,,,1.38571429
2022-01-30,259.76666667,54.96666667,,5.24751872,22.12397702,,21.14583333,,24.83333333,132.43458333,,,,1.3875
2022-01-31,271.29130435,53.37826087,,15.7811912,32.22138609,,21.27826087,,27.34782609,143.91956522,,,,1.525
2022-02-01,276.51666667,55.15833333,,9.32136123,31.48077557,,21.62083333,,26.75,111.52166667,,,,1.375
2022-02-02,238.82916667,55.72916667,,10.42954107,33.40108987,,22.15416667,,28.0,105.43875,,,,1.33529412
2022-02-03,190.6375,62.15,,24.58237876,38.79446024,,21.69583333,,38.41666667,78.51416667,,,,0.66666667
2022-02-04,244.82083333,69.30833333,,24.9520893,40.06270714,,20.6125,,43.45833333,83.38,,,,0.55833333
2022-02-05,167.59583333,68.25833333,,8.94547516,36.7795534,,20.225,,34.04166667,82.53125,,,,0.71666667
2022-02-06,212.4375,68.8625,,11.45301927,32.46998711,,20.11363636,,29.625,93.20666667,,,,0.57368421
2022-02-07,95.40416667,72.27916667,,9.48528543,41.76352172,,19.87916667,,24.375,66.15166667,,,,0.7375
2022-02-08,161.41666667,77.25833333,,27.26503935,44.34125431,,19.14166667,,32.95454545,50.91166667,,,,0.34583333
2022-02-09,195.39166667,73.64166667,,37.72864861,35.83414785,,19.15238095,,31.20833333,60.21125,,,,0.65909091
2022-02-10,202.74166667,66.17083333,,34.2144831,42.62851131,,20.87916667,,38.52173913,93.68875,,,,0.62083333
2022-02-11,260.95833333,58.39583333,,18.46343368,34.62357149,,22.40416667,,25.08333333,128.80875,,,,0.8875
2022-02-12,206.91666667,61.7625,,19.33840425,35.69780944,,22.05416667,,32.875,125.57,,,,0.7375
2022-02-13,211.92083333,67.99166667,,6.97737285,27.69477354,,21.10416667,,28.66666667,68.80791667,,,,0.54545455
2022-02-14,236.86666667,70.73333333,,16.89413553,48.06126136,,20.67083333,,35.5,57.41,,,,0.58636364
2022-02-15,177.76666667,63.24166667,,14.15115608,36.09256481,,21.67916667,,29.19047619,82.79625,,,,0.7375
2022-02-16,245.17916667,61.64583333,,16.24060838,39.90218964,,21.8625,,32.0,92.05083333,,,,0.7875
2022-02-17,183.22916667,64.35,,23.85351774,39.57185438,,21.95,,39.79166667,99.94583333,,,,0.7
2022-02-18,144.35833333,76.10416667,,20.58206145,47.80430173,,19.20454545,,31.95652174,21.2425,,,,0.73684211
2022-02-19,231.9,69.9875,,20.08443755,36.27812327,,19.11363636,,28.91666667,81.39333333,,,,0.36315789
2022-02-20,188.74583333,68.13333333,,6.17422569,30.65942301,,20.12916667,,26.08333333,80.29541667,,,,0.68333333
2022-02-21,181.18333333,63.9875,,19.84161646,39.99334878,,20.57916667,,30.17391304,126.90041667,,,,0.63333333
2022-02-22,184.15833333,64.20833333,,11.49784537,38.37238449,,21.41363636,,33.83333333,123.5875,,,,0.91666667
2022-02-23,238.67916667,64.8625,,24.31885844,43.85696213,,21.30833333,,47.625,124.79666667,,,,0.69583333
2022-02-24,248.55416667,58.70416667,,11.8865222,36.96819664,,22.07916667,,51.75,92.27625,,,,1.225
2022-02-25,242.78333333,59.16666667,,10.5974943,38.18811311,,22.57916667,,53.625,119.43083333,,,,1.3125
2022-02-26,307.80416667,64.90833333,,6.99236307,38.25112946,,20.75416667,,46.45833333,48.23375,,,,0.92727273
2022-02-27,202.85416667,67.83333333,,14.08389979,31.19298171,,20.60416667,,35.08333333,76.425,,,,0.8
2022-02-28,147.87391304,76.14347826,,34.29866772,44.27481683,,19.56956522,,27.73913043,61.59,,,,0.43888889
2022-03-01,157.7,70.91666667,,27.32724158,21.1851781,,21.025,,21.625,99.52,,,,0.995
2022-03-02,246.17619048,73.97083333,,,72.25642896,,19.52727273,,28.375,37.35166667,,,,0.39047619
2022-03-03,176.675,65.30833333,,29.6701828,35.18291705,,21.23181818,,26.5,97.59583333,,,,0.60833333
2022-03-04,188.2875,70.45833333,,27.20851463,40.38356194,,20.47272727,,33.75,63.67416667,,,,0.44166667
2022-03-05,215.8375,77.74166667,,19.73319832,32.56588079,,19.2625,,30.5,67.83791667,,,,0.37916667
2022-03-06,219.16666667,79.80833333,,23.62161972,14.33494096,,18.49090909,,21.70833333,37.73083333,,,,0.25833333
2022-03-07,277.55833333,66.99166667,,29.47012689,26.377162,,20.325,,25.0,90.64708333,,,,0.67
2022-03-08,179.1125,61.65833333,,20.0118308,26.83869586,,20.99166667,,22.75,90.02791667,,,,0.80833333
2022-03-09,234.625,60.16666667,,22.85993366,29.20740049,,21.05833333,,30.125,84.89083333,,,,0.7
2022-03-10,251.84166667,55.54583333,,11.73318483,23.84685079,,22.15416667,,22.20833333,135.25416667,,,,0.96666667
2022-03-11,231.0625,56.875,,11.73841264,25.80605441,,22.2875,,26.54166667,114.16708333,,,,0.92916667
2022-03-12,229.29166667,60.625,,13.24275922,23.83644579,,21.43333333,,28.91666667,135.39291667,,,,0.86666667
2022-03-13,274.2375,59.5625,,10.25921882,17.7998688,,22.18333333,,26.08333333,133.68625,,,,1.26666667
2022-03-14,198.17083333,65.66666667,,25.23321559,32.12701385,,20.75833333,,26.45833333,115.12208333,,,,0.57083333
2022-03-15,223.275,69.075,,22.8207481,41.71098301,,20.67916667,,37.66666667,88.46166667,,,,0.52272727
2022-03-16,182.00833333,73.72083333,,18.82419845,40.26279185,,20.16666667,,55.73913043,76.00166667,,,,0.43636364
2022-03-17,143.53333333,75.51666667,,22.17447753,42.77635164,,19.475,,52.43478261,101.8325,,,,0.11666667
2022-03-18,,,,21.02632203,39.78138037,,,,53.57142857,,,,,
2022-03-19,,,,7.7934563,30.56468892,,,,46.625,,,,,
2022-03-20,,,,7.78570912,26.16876426,,,,37.875,,,,,
2022-03-21,,,,11.18522568,28.18900323,,,,38.79166667,,,,,
2022-03-22,,,,21.93729447,36.75177017,,,,45.95833333,,,,,
2022-03-23,,,,25.51486712,36.17213663,,,,45.83333333,,,,,
2022-03-24,,,,28.34493183,39.0665302,,,,52.125,,,,,
2022-03-25,,,,37.39503471,48.4741158,,,,48.83333333,,,,,
2022-03-26,210.24166667,71.34583333,,30.563812,35.03501561,,21.21818182,,47.375,81.76166667,,,,0.60526316
2022-03-27,138.74166667,75.5375,,16.33654863,25.92368262,,19.76666667,,29.625,58.435,,,,0.27272727
2022-03-28,202.4875,66.2125,,16.14178083,31.31681062,,21.50416667,,31.66666667,84.85125,,,,0.83043478
2022-03-29,216.03333333,72.2625,,12.3829406,34.04267003,,19.95416667,,24.54166667,94.86625,,,,0.51666667
2022-03-30,188.42727273,76.8,,28.88271132,39.38243322,,19.11111111,,29.58333333,100.06,,,,0.24285714
2022-03-31,,,,27.86633118,40.2282292,,,,34.86956522,,,,,
2022-04-01,253.71666667,64.46666667,,26.99516076,34.50696967,,21.84166667,,25.375,92.13333333,,,,0.75
2022-04-02,202.56666667,66.95833333,,27.95275933,33.21978962,,21.74166667,,32.29166667,94.9225,,,,0.825
2022-04-03,189.35833333,69.0375,,8.05596075,23.63828851,,21.25,,30.25,81.60041667,,,,0.5625
2022-04-04,187.34166667,70.89166667,,20.16845553,34.03027491,,20.93,,27.79166667,79.13333333,,,,0.47272727
2022-04-05,223.84583333,69.22083333,,30.71741118,35.83576188,,20.66666667,,27.58333333,99.29166667,,,,0.53333333
2022-04-06,172.3875,68.7625,,26.66233385,29.91993931,,21.59166667,,28.95833333,109.43541667,,,,0.58333333
2022-04-07,192.83333333,72.05416667,,22.3603228,42.63112823,,20.69583333,,28.625,82.1425,,,,0.69411765
2022-04-08,194.64583333,72.63333333,,31.07316304,34.18457919,,20.87916667,,27.54166667,78.47375,,,,0.67083333
2022-04-09,204.59583333,66.05,,19.96622162,27.70877485,,22.275,,24.45833333,90.79125,,,,0.62083333
2022-04-10,249.18333333,67.05,,12.05022611,21.00440524,,21.82083333,,24.375,75.90125,,,,0.67727273
2022-04-11,203.67916667,64.24583333,,9.64165776,28.71458895,,23.0125,,25.69565217,92.855,,,,0.94166667
2022-04-12,215.45416667,57.62916667,,8.32934498,27.54220865,,23.7375,,24.13636364,107.21333333,,,,0.975
2022-04-13,215.4625,63.85,,15.89546571,36.20616579,,22.34583333,,35.375,65.80125,,,,0.62916667
2022-04-14,198.0625,63.35,,13.12075147,23.54619486,,22.67083333,,32.41666667,78.80541667,,,,0.50416667
2022-04-15,244.18333333,61.90833333,,2.05923526,12.57119936,,23.3125,,22.16666667,87.95,,,,0.86666667
2022-04-16,217.22083333,68.65833333,,9.32920039,18.08415724,,21.37272727,,21.95833333,42.44708333,,,,0.80416667
2022-04-17,219.80416667,67.25833333,,13.71758526,18.24292751,,21.09583333,,18.45833333,84.60458333,,,,0.5
2022-04-18,197.61666667,75.31666667,,32.90372384,30.84759838,,19.59166667,,27.625,46.0075,,,,0.43333333
2022-04-19,212.8375,69.49583333,,23.00874102,22.69599803,,19.86666667,,17.125,88.50583333,,,,1.03636364
2022-04-20,200.05833333,73.9125,,16.04966817,32.17427512,,19.37916667,,21.125,70.48375,,,,0.48181818
2022-04-21,184.61666667,69.84166667,,18.00836394,27.18691863,,20.47916667,,17.31818182,99.44458333,,,,0.92857143
2022-04-22,139.6625,67.9,,14.57655558,20.03022923,,20.37916667,,16.875,89.69875,,,,0.8875
2022-04-23,238.35,65.9,,17.07467123,19.42094124,,21.225,,19.75,108.68041667,,,,0.65714286
2022-04-24,142.92916667,67.20416667,,14.17347264,20.04998933,,21.09583333,,16.39130435,86.37833333,,,,0.59090909
2022-04-25,216.11666667,69.1,,28.20408251,22.76082887,,19.82083333,,22.79166667,49.81708333,,,,0.58
2022-04-26,202.0,67.05416667,,31.51870723,26.73661246,,20.42083333,,31.20833333,83.87833333,,,,0.6047619
2022-04-27,175.67083333,68.27083333,,32.32730048,27.99050121,,20.975,,32.45833333,95.10916667,,,,0.49166667
2022-04-28,218.66666667,70.04166667,,28.26931514,14.94733949,,20.72083333,,18.0,91.48083333,,,,0.9625
2022-04-29,206.8875,63.15833333,,18.51360633,19.1296404,,22.93636364,,16.125,92.54833333,,,,1.07727273
2022-04-30,180.66956522,65.76666667,,29.6557233,18.74253173,,21.86521739,,26.0,80.49826087,,,,0.50869565
2022-05-01,164.275,53.99166667,,23.78252175,12.45397073,,23.67083333,,18.66666667,123.18125,,,,0.5875
2022-05-02,285.85833333,62.375,,24.65154908,17.0609649,,22.88333333,,20.20833333,103.60333333,,,,1.03333333
2022-05-03,210.85833333,51.9625,,22.70366495,17.67682132,,24.54583333,,17.16666667,138.22041667,,,,0.89166667
2022-05-04,231.375,59.25,,18.18026328,20.15374161,,23.77083333,,25.08333333,85.60166667,,,,0.84583333
2022-05-05,188.65833333,69.725,,24.11131155,20.08357053,,21.09166667,,24.20833333,50.24,,,,0.5125
2022-05-06,159.68333333,77.64166667,,35.44474023,17.58988837,,19.7,,21.04166667,56.2825,,,,0.4
2022-05-07,169.91666667,76.31818182,,37.27491776,17.57354437,,19.57727273,,25.68181818,66.40291667,,,,0.42142857
2022-05-08,227.6625,64.61666667,,32.25217437,8.88108317,,21.57916667,,22.33333333,109.62166667,,,,0.55416667
2022-05-09,244.81666667,70.64166667,,42.70698885,21.46079144,,20.65833333,,33.91666667,79.45708333,,,,0.4625
2022-05-10,209.33333333,68.1125,,43.78092276,17.80137314,,20.7625,,29.0,87.96458333,,,,0.47272727
2022-05-11,165.925,74.02083333,,38.05527165,25.79015701,,20.37916667,,31.41666667,82.88583333,,,,0.4
2022-05-12,145.11666667,69.77916667,,35.03331222,25.19809838,,22.08636364,,27.75,96.86333333,,,,0.45
2022-05-13,277.82083333,67.3125,,27.68951388,19.66262245,,22.52083333,,22.95652174,84.975,,,,0.825
2022-05-14,205.0875,66.75833333,,24.39760433,20.72695684,,22.1125,,22.375,86.44916667,,,,0.5875
2022-05-15,206.32916667,62.33333333,,15.6327364,9.28763036,,23.74583333,,16.79166667,120.16208333,,,,1.09583333
2022-05-16,205.93333333,68.45416667,,29.26660008,22.6670585,,22.0625,,27.54166667,71.44541667,,,,0.5
2022-05-17,200.05,74.2125,,33.67556913,18.67037872,,20.9,,24.0,52.5675,,,,0.65454545
2022-05-18,203.17083333,70.64583333,,31.33494292,22.12651724,,20.95833333,,20.30434783,62.43958333,,,,0.58333333
2022-05-19,211.30833333,69.45833333,,28.17247548,23.53623646,,21.10416667,,26.79166667,62.10916667,,,,0.60526316
2022-05-20,214.3125,69.17916667,,32.42911754,27.08730329,,20.95,,24.0,68.26125,,,,0.64545455
2022-05-21,196.7625,72.60833333,,26.59219537,21.11603961,,20.12916667,,23.91304348,84.86958333,,,,0.71818182
2022-05-22,205.29583333,66.56666667,,33.08546556,17.94902543,,21.24166667,,34.29166667,118.37583333,,,,0.48421053
2022-05-23,246.3,57.54166667,,25.12297169,18.22391958,,21.7625,,20.66666667,105.76541667,,,,1.00416667
2022-05-24,198.97083333,62.88333333,,30.1118442,31.28456139,,21.4625,,32.45833333,83.83875,,,,0.5
2022-05-25,231.1875,66.425,,33.50170234,25.68808928,,21.3125,,22.45833333,69.66291667,,,,0.79166667
2022-05-26,210.025,66.67916667,,29.13572601,25.14055747,,21.98333333,,24.29166667,71.34583333,,,,0.76666667
2022-05-27,236.0375,62.33333333,,18.3133552,23.56479536,,22.625,,18.89583333,88.9325,,,,1.03333333
2022-05-28,265.44166667,62.90416667,,19.37187653,22.00732036,,22.525,,21.75,82.66,,,,0.95
2022-05-29,202.2125,66.0,,14.04222041,11.2607961,,21.31666667,,15.75,77.16125,,,,0.95
2022-05-30,193.81666667,69.1375,,12.62537702,12.02032196,,21.04583333,,15.45833333,83.67041667,,,,0.6875
2022-05-31,221.86521739,71.89130435,,41.67025217,21.46547239,,20.31304348,,26.47826087,74.60565217,,,,0.625
2022-06-01,204.10833333,70.87083333,,48.1483964,31.66815959,,19.94166667,,34.45833333,86.8575,,,,0.71666667
2022-06-02,235.0,73.77083333,,20.68656354,24.87564835,,19.54166667,,21.70833333,56.94291667,,,,0.77857143
2022-06-03,203.425,71.5375,,26.96531167,30.81388398,,19.5875,,26.25,52.29958333,,,,0.49047619
2022-06-04,152.84166667,72.90416667,,36.34448541,35.0159685,,19.75454545,,34.75,56.39333333,,,,0.31818182
2022-06-05,212.15,72.50833333,,16.19423733,28.9776184,,19.95833333,,26.75,97.80208333,,,,0.50952381
2022-06-06,206.175,74.325,,42.60020785,35.30973098,,18.48333333,,30.625,31.31791667,,,,0.47916667
2022-06-07,214.73333333,67.95416667,,57.13209641,28.72794778,,19.8625,,30.5,97.11833333,,,,0.415
2022-06-08,230.8125,70.74583333,,34.63525779,31.42601042,,20.275,,30.5,67.4775,,,,0.35909091
2022-06-09,154.61666667,66.69166667,,32.48186577,33.76588761,,21.64782609,,31.5,112.99125,,,,0.59166667
2022-06-10,178.99583333,73.28333333,,29.43446668,34.370779,,19.79166667,,28.29166667,75.37125,,,,0.4
2022-06-11,171.14583333,68.7375,,19.11965766,25.01311402,,20.38333333,,22.16666667,81.21458333,,,,0.80454545
2022-06-12,199.05833333,68.72083333,,12.97911517,15.36910242,,21.33636364,,14.47619048,89.2475,,,,0.87083333
2022-06-13,216.34347826,74.19565217,,16.28529074,23.08824591,,19.79130435,,18.79166667,81.29608696,,,,0.57391304
2022-06-14,220.29166667,73.03333333,,28.22667258,14.44325802,,19.72916667,,19.27272727,58.67375,,,,0.41
2022-06-15,211.91666667,65.89166667,,,,,21.4375,,30.70833333,106.41791667,,,,0.72272727
2022-06-16,179.09583333,76.4875,,,,,19.66818182,,19.75,53.22708333,,,,0.425
2022-06-17,209.975,72.92916667,,,,,19.85416667,,33.25,90.56083333,,,,0.86923077
2022-06-18,220.55,72.5,,,,,19.9875,,26.0,72.79333333,,,,0.30833333
2022-06-19,213.56666667,71.9,,,,,20.44545455,,16.58333333,76.45541667,,,,0.68947368
2022-06-20,209.6125,69.6,,,,,20.61428571,,21.25,70.45666667,,,,0.52083333
2022-06-21,190.84166667,67.77916667,,18.16542304,8.08755729,,21.00416667,,25.79166667,106.94125,,,,0.75416667
2022-06-22,171.99583333,66.37916667,,24.56477564,8.64082638,,21.59166667,,23.29166667,99.45,,,,0.68181818
2022-06-23,209.7875,64.45833333,,18.50621395,33.13150046,,21.75,,25.52173913,95.34958333,,,,0.75833333
2022-06-24,219.18333333,67.34583333,,17.6694792,27.65551149,,20.88333333,,29.95833333,78.59916667,,,,0.66363636
2022-06-25,181.5625,74.5375,,11.1688677,32.46262369,,19.28636364,,22.58333333,68.67875,,,,0.325
2022-06-26,192.45416667,70.75833333,,12.9015094,24.23713233,,19.55,,25.75,76.99458333,,,,0.41666667
2022-06-27,207.64583333,69.49583333,,10.48972616,20.87589931,,20.35416667,,19.125,78.28875,,,,0.78125
2022-06-28,190.73913043,69.67391304,,19.86729551,29.50635173,,20.69130435,,20.08333333,71.6826087,,,,0.7173913
2022-06-29,200.25,68.6375,,12.16469063,27.89521083,,21.20454545,,17.68181818,70.775,,,,0.62272727
2022-06-30,174.12272727,70.95,,20.89525754,21.26083345,,20.33181818,,23.86956522,98.71272727,,,,0.36666667
2022-07-01,168.86666667,72.01666667,,39.01624811,32.93796925,,20.17916667,,36.375,90.48666667,,,,0.33
2022-07-02,177.5125,69.525,,21.55367656,30.30247194,,21.0375,,24.16666667,76.99625,,,,0.4375
2022-07-03,140.125,59.8625,,24.09974794,15.25659693,,22.75833333,,23.58333333,90.65708333,,,,0.6
2022-07-04,218.6,64.43333333,,15.38191402,11.12266345,,21.9125,,17.45833333,65.78583333,,,,0.7
