Fecha,PM2.5
2020-11-18,22.8000542
2020-11-19,
2020-11-20,
2020-11-21,38.1448682
2020-11-22,
2020-11-23,
2020-11-24,20.73200003
2020-11-25,
2020-11-26,
2020-11-27,43.19787243
2020-11-28,
2020-11-29,
2020-11-30,
2020-12-01,25.98075951
2020-12-02,
2020-12-03,4.44941354
2020-12-04,
2020-12-05,
2020-12-06,
2020-12-07,11.03219097
2020-12-08,
2020-12-09,
2020-12-10,10.11349429
2020-12-11,
2020-12-12,
2020-12-13,4.21783886
2020-12-14,
2020-12-15,
2020-12-16,11.05993254
2020-12-17,
2020-12-18,
2020-12-19,7.4123622
2020-12-20,
2020-12-21,
2020-12-22,
2020-12-23,
2020-12-24,
2020-12-25,
2020-12-26,
2020-12-27,
2020-12-28,
2020-12-29,3.09152342
2020-12-30,
2020-12-31,
2021-01-01,10.70063009
2021-01-02,
2021-01-03,
2021-01-04,
2021-01-05,13.20031428
2021-01-06,
2021-01-07,21.25644269
2021-01-08,
2021-01-09,
2021-01-10,13.19690658
2021-01-11,
2021-01-12,
2021-01-13,11.49984287
2021-01-14,
2021-01-15,
2021-01-16,27.39807133
2021-01-17,
2021-01-18,
2021-01-19,18.95047774
2021-01-20,
2021-01-21,6.4524577
2021-01-22,
2021-01-23,
2021-01-24,8.90616455
2021-01-25,
2021-01-26,
2021-01-27,17.00664066
2021-01-28,
2021-01-29,
2021-01-30,6.06938643
2021-01-31,
2021-02-01,
2021-02-02,18.5285076
2021-02-03,
2021-02-04,38.83871324
2021-02-05,
2021-02-06,
2021-02-07,30.90053256
2021-02-08,
2021-02-09,
2021-02-10,17.19555456
2021-02-11,
2021-02-12,
2021-02-13,10.87820471
2021-02-14,
2021-02-15,
2021-02-16,11.71668672
2021-02-17,
2021-02-18,16.07286031
2021-02-19,
2021-02-20,
2021-02-21,11.30414593
2021-02-22,
2021-02-23,
2021-02-24,23.51788027
2021-02-25,
2021-02-26,
2021-02-27,15.04647163
2021-02-28,
2021-03-01,
2021-03-02,7.05580562
2021-03-03,
2021-03-04,9.71936998
2021-03-05,
2021-03-06,
2021-03-07,33.32062705
2021-03-08,
2021-03-09,
2021-03-10,21.38952646
2021-03-11,
2021-03-12,
2021-03-13,17.67787196
2021-03-14,
2021-03-15,
2021-03-16,50.62540927
2021-03-17,
2021-03-18,22.20026294
2021-03-19,
2021-03-20,
2021-03-21,11.94915729
2021-03-22,
2021-03-23,
2021-03-24,46.37016293
2021-03-25,
2021-03-26,
2021-03-27,16.47966734
2021-03-28,
2021-03-29,
2021-03-30,41.72056851
2021-03-31,
2021-04-01,
2021-04-02,34.72808341
2021-04-03,
2021-04-04,
2021-04-05,
2021-04-06,20.05626878
2021-04-07,
2021-04-08,33.6418202
2021-04-09,
2021-04-10,
2021-04-11,22.9557569
2021-04-12,
2021-04-13,
2021-04-14,23.16563934
2021-04-15,
2021-04-16,
2021-04-17,31.18262281
2021-04-18,
2021-04-19,
2021-04-20,45.12870122
2021-04-21,
2021-04-22,22.44683159
2021-04-23,
2021-04-24,
2021-04-25,46.03366256
2021-04-26,
2021-04-27,
2021-04-28,16.62647532
2021-04-29,
2021-04-30,
2021-05-01,38.84691272
2021-05-02,
2021-05-03,
2021-05-04,40.42036454
2021-05-05,
2021-05-06,43.67147201
2021-05-07,
2021-05-08,
2021-05-09,36.99687756
2021-05-10,
2021-05-11,
2021-05-12,11.18954331
2021-05-13,
2021-05-14,
2021-05-15,
2021-05-16,17.21438168
2021-05-17,
2021-05-18,
2021-05-19,21.78111787
2021-05-20,
2021-05-21,
2021-05-22,12.64882683
2021-05-23,
2021-05-24,
2021-05-25,10.21422622
2021-05-26,
2021-05-27,21.6097747
2021-05-28,
2021-05-29,
2021-05-30,
2021-05-31,12.41085961
2021-06-01,
2021-06-02,
2021-06-03,4.23740003
2021-06-04,
2021-06-05,
2021-06-06,14.71700012
2021-06-07,
2021-06-08,
2021-06-09,18.65662274
2021-06-10,
2021-06-11,
2021-06-12,24.76424251
2021-06-13,
2021-06-14,
2021-06-15,
2021-06-16,26.25671267
2021-06-17,
2021-06-18,
2021-06-19,28.81828262
2021-06-20,
2021-06-21,
2021-06-22,26.66102737
2021-06-23,
2021-06-24,19.55329556
2021-06-25,
2021-06-26,
2021-06-27,14.60455328
2021-06-28,
2021-06-29,22.79254141
2021-06-30,
2021-07-01,13.04587369
2021-07-02,
2021-07-03,
2021-07-04,22.1839686
2021-07-05,
2021-07-06,
2021-07-07,18.49539748
2021-07-08,
2021-07-09,
2021-07-10,12.58374547
2021-07-11,
2021-07-12,
2021-07-13,11.63542789
2021-07-14,
2021-07-15,
2021-07-16,
2021-07-17,11.53493888
2021-07-18,
2021-07-19,
2021-07-20,13.43867972
2021-07-21,
2021-07-22,14.78891645
2021-07-23,
2021-07-24,
2021-07-25,15.39615629
2021-07-26,
2021-07-27,
2021-07-28,15.89871249
2021-07-29,
2021-07-30,
2021-07-31,9.94171307
2021-08-01,
2021-08-02,
2021-08-03,24.3496447
2021-08-04,
2021-08-05,
2021-08-06,
2021-08-07,23.1010743
2021-08-08,
2021-08-09,
2021-08-10,14.704209
2021-08-11,
2021-08-12,16.1411686
2021-08-13,
2021-08-14,
2021-08-15,12.6926531
2021-08-16,
2021-08-17,
2021-08-18,14.1669302
2021-08-19,
2021-08-20,
2021-08-21,16.5554234
2021-08-22,
2021-08-23,
2021-08-24,17.3083591
2021-08-25,
2021-08-26,21.7102369
2021-08-27,
2021-08-28,
2021-08-29,11.245454
2021-08-30,
2021-08-31,
2021-09-01,14.5205031
2021-09-02,
2021-09-03,
2021-09-04,
2021-09-05,
2021-09-06,
2021-09-07,18.6507235
2021-09-08,
2021-09-09,24.5639811
2021-09-10,
2021-09-11,
2021-09-12,
2021-09-13,18.1734354
2021-09-14,
2021-09-15,
2021-09-16,16.3002179
2021-09-17,
2021-09-18,
2021-09-19,12.6662184
2021-09-20,
2021-09-21,
2021-09-22,20.2038283
2021-09-23,
2021-09-24,
2021-09-25,15.9918229
2021-09-26,
2021-09-27,
2021-09-28,24.3734852
2021-09-29,
2021-09-30,11.95875921
2021-10-01,
2021-10-02,
2021-10-03,
2021-10-04,14.0295892
2021-10-05,
2021-10-06,
2021-10-07,10.0375928
2021-10-08,
2021-10-09,
2021-10-10,9.1335639
2021-10-11,
2021-10-12,14.7954896
2021-10-13,
2021-10-14,17.767036
2021-10-15,
2021-10-16,
2021-10-17,13.7525705
2021-10-18,
2021-10-19,
2021-10-20,12.74354
2021-10-21,
2021-10-22,
2021-10-23,16.9477905
2021-10-24,
2021-10-25,
2021-10-26,12.6567914
2021-10-27,
2021-10-28,21.30353754
2021-10-29,
2021-10-30,
2021-10-31,
2021-11-01,11.721734
2021-11-02,
2021-11-03,
2021-11-04,9.7259077
2021-11-05,
2021-11-06,
2021-11-07,11.8002903
2021-11-08,
2021-11-09,21.6381843
2021-11-10,
2021-11-11,21.6430007
2021-11-12,
2021-11-13,
2021-11-14,16.318677
2021-11-15,
2021-11-16,
2021-11-17,13.3974694
2021-11-18,
2021-11-19,
2021-11-20,19.2099741
2021-11-21,
2021-11-22,
2021-11-23,22.6864441
2021-11-24,
2021-11-25,18.90000032
2021-11-26,
2021-11-27,
2021-11-28,
2021-11-29,16.62
2021-11-30,
2021-12-01,10.9146567
2021-12-02,
2021-12-03,
2021-12-04,
2021-12-05,13.518847
2021-12-06,
2021-12-07,
2021-12-08,19.8432006
2021-12-09,
2021-12-10,
2021-12-11,19.9952991
2021-12-12,
2021-12-13,
2021-12-14,18.0461045
2021-12-15,
2021-12-16,16.9763345
2021-12-17,
2021-12-18,
2021-12-19,
2021-12-20,16.9418298
2021-12-21,
2021-12-22,8.9995661
2021-12-23,
2021-12-24,14.6536407
2021-12-25,
2021-12-26,
2021-12-27,
2021-12-28,12.78925529
2021-12-29,
2021-12-30,
2021-12-31,17.67
2022-01-01,
2022-01-02,
2022-01-03,
2022-01-04,17.7390218
2022-01-05,
2022-01-06,26.7076756
2022-01-07,
2022-01-08,
2022-01-09,
2022-01-10,15.3267577
2022-01-11,
2022-01-12,
2022-01-13,14.6244844
2022-01-14,
2022-01-15,
2022-01-16,16.7261713
2022-01-17,
2022-01-18,
2022-01-19,17.050698
2022-01-20,
2022-01-21,
2022-01-22,18.2553774
2022-01-23,
2022-01-24,
2022-01-25,18.0091504
2022-01-26,
2022-01-27,
2022-01-28,
2022-01-29,
2022-01-30,
2022-01-31,16.33186443
2022-02-01,
2022-02-02,
2022-02-03,26.0509169
2022-02-04,
2022-02-05,
2022-02-06,16.86067
2022-02-07,
2022-02-08,
2022-02-09,17.6486396
2022-02-10,
2022-02-11,
2022-02-12,15.8240365
2022-02-13,
2022-02-14,
2022-02-15,18.3473619
2022-02-16,
2022-02-17,22.3807468
2022-02-18,
2022-02-19,
2022-02-20,
2022-02-21,17.7519074
2022-02-22,
2022-02-23,
2022-02-24,
2022-02-25,
2022-02-26,
2022-02-27,24.60420089
2022-02-28,
2022-03-01,
2022-03-02,14.1637619
2022-03-03,
2022-03-04,
2022-03-05,18.6391222
2022-03-06,
2022-03-07,
2022-03-08,15.5370845
2022-03-09,
2022-03-10,13.5888029
2022-03-11,
2022-03-12,
2022-03-13,
2022-03-14,16.3736752
2022-03-15,
2022-03-16,
2022-03-17,26.3916488
2022-03-18,
2022-03-19,
2022-03-20,26.0332911
2022-03-21,
2022-03-22,
2022-03-23,29.2259436
2022-03-24,
2022-03-25,
2022-03-26,29.19
2022-03-27,
2022-03-28,
2022-03-29,20.57
2022-03-30,
2022-03-31,23.83
2022-04-01,
2022-04-02,
2022-04-03,15.548884
2022-04-04,
2022-04-05,
2022-04-06,14.6173735
2022-04-07,
2022-04-08,
2022-04-09,14.6338117
2022-04-10,
2022-04-11,
2022-04-12,15.9875328
2022-04-13,
2022-04-14,
2022-04-15,16.4122555
2022-04-16,
2022-04-17,
2022-04-18,
2022-04-19,8.4873721
2022-04-20,
2022-04-21,8.1082135
2022-04-22,
2022-04-23,
2022-04-24,12.6485301
2022-04-25,
2022-04-26,
2022-04-27,18.18
2022-04-28,
2022-04-29,
2022-04-30,15.49
2022-05-01,
2022-05-02,
2022-05-03,10.732904
2022-05-04,
2022-05-05,12.719826
2022-05-06,
2022-05-07,
2022-05-08,
2022-05-09,16.319545
2022-05-10,
2022-05-11,
2022-05-12,12.653963
2022-05-13,
2022-05-14,
2022-05-15,11.5047
2022-05-16,
2022-05-17,
2022-05-18,10.916074
2022-05-19,
2022-05-20,
2022-05-21,11.89695
2022-05-22,
2022-05-23,
2022-05-24,15.510194
2022-05-25,
2022-05-26,12.761993
2022-05-27,
2022-05-28,
2022-05-29,
2022-05-30,
2022-05-31,16.062702
2022-06-01,
2022-06-02,15.44018
2022-06-03,
2022-06-04,
2022-06-05,17.43754
2022-06-06,
2022-06-07,
2022-06-08,17.48639
2022-06-09,
2022-06-10,
2022-06-11,11.55731
2022-06-12,
2022-06-13,
2022-06-14,12.46649
2022-06-15,
2022-06-16,9.96879
2022-06-17,
2022-06-18,
2022-06-19,
2022-06-20,8.81304
2022-06-21,
2022-06-22,
2022-06-23,11.5063
2022-06-24,
2022-06-25,
2022-06-26,12.32041
2022-06-27,
2022-06-28,
2022-06-29,
2022-06-30,13.84766
2022-07-01,
2022-07-02,9.883561
2022-07-03,
2022-07-04,
2022-07-05,
2022-07-06,10.410499
2022-07-07,
2022-07-08,
2022-07-09,9.92152
2022-07-10,
2022-07-11,
2022-07-12,10.828844
2022-07-13,
2022-07-14,9.144
2022-07-15,
2022-07-16,
2022-07-17,
2022-07-18,9.201864
2022-07-19,
2022-07-20,
2022-07-21,11.560916
2022-07-22,
2022-07-23,
2022-07-24,10.915294
2022-07-25,
2022-07-26,
2022-07-27,10.767823
2022-07-28,
2022-07-29,
2022-07-30,8.273038
2022-07-31,
2022-08-01,
2022-08-02,15.44018
2022-08-03,
2022-08-04,
2022-08-05,17.43754
2022-08-06,
2022-08-07,
2022-08-08,
2022-08-09,17.48639
2022-08-10,
2022-08-11,11.55731
2022-08-12,
2022-08-13,
2022-08-14,12.46649
2022-08-15,
2022-08-16,
2022-08-17,9.96879
2022-08-18,
2022-08-19,
2022-08-20,8.81304
2022-08-21,
2022-08-22,
2022-08-23,11.5063
2022-08-24,
2022-08-25,
2022-08-26,12.32041
2022-08-27,
2022-08-28,
2022-08-29,
2022-08-30,13.84766
2022-08-31,
2022-09-01,
2022-09-02,
2022-09-03,
2022-09-04,9.85001
2022-09-05,
2022-09-06,
2022-09-07,16.90435
2022-09-08,
2022-09-09,
2022-09-10,14.3196
2022-09-11,
2022-09-12,
2022-09-13,13.4285
2022-09-14,
2022-09-15,
2022-09-16,10.72618
2022-09-17,
2022-09-18,
2022-09-19,
2022-09-20,16.14074
2022-09-21,
2022-09-22,13.22675
2022-09-23,
2022-09-24,
2022-09-25,18.50007
2022-09-26,
2022-09-27,
2022-09-28,11.5588
2022-09-29,
2022-09-30,
2022-10-01,14.71
2022-10-02,
2022-10-03,
2022-10-04,
2022-10-05,12.74
2022-10-06,
2022-10-07,17.21
2022-10-08,
2022-10-09,
2022-10-10,
2022-10-11,11.44
2022-10-12,
2022-10-13,23.7058249
2022-10-14,
2022-10-15,
2022-10-16,12.47006247
2022-10-17,
2022-10-18,
2022-10-19,13.14736475
2022-10-20,
2022-10-21,
2022-10-22,13.17808175
2022-10-23,
2022-10-24,
2022-10-25,19.55050568
2022-10-26,
2022-10-27,
2022-10-28,8.28942705
2022-10-29,
2022-10-30,
2022-10-31,
2022-11-01,13.930227
2022-11-02,
2022-11-03,16.81680582
2022-11-04,
2022-11-05,
2022-11-06,9.64412765
2022-11-07,
2022-11-08,
2022-11-09,10.75682395
2022-11-10,
2022-11-11,
2022-11-12,11.51915461
2022-11-13,
2022-11-14,
2022-11-15,
2022-11-16,12.39146889
2022-11-17,
2022-11-18,13.51429035
2022-11-19,
2022-11-20,
2022-11-21,
2022-11-22,10.5647914
2022-11-23,
2022-11-24,9.92685664
2022-11-25,
2022-11-26,
2022-11-27,12.97474813
2022-11-28,
2022-11-29,
2022-11-30,
2022-12-01,11.1682531
2022-12-02,
2022-12-03,10.59950887
2022-12-04,
2022-12-05,
2022-12-06,12.01850176
2022-12-07,
2022-12-08,
2022-12-09,14.90233854
2022-12-10,
2022-12-11,
2022-12-12,
2022-12-13,12.03076971
2022-12-14,
2022-12-15,14.50562417
2022-12-16,
2022-12-17,
2022-12-18,19.10880798
2022-12-19,
2022-12-20,
2022-12-21,
2022-12-22,
2022-12-23,
2022-12-24,19.25886229
2022-12-25,
2022-12-26,
2022-12-27,14.07686097
2022-12-28,
2022-12-29,14.92983438
2022-12-30,
2022-12-31,
2023-01-01,19.15990524
2023-01-02,
2023-01-03,
2023-01-04,
2023-01-05,10.39393029
2023-01-06,
2023-01-07,
2023-01-08,11.63147832
2023-01-09,
2023-01-10,
2023-01-11,13.00597805
2023-01-12,
2023-01-13,
2023-01-14,13.68637547
2023-01-15,
2023-01-16,
2023-01-17,16.21021828
2023-01-18,
2023-01-19,
2023-01-20,14.40248994
2023-01-21,
2023-01-22,
2023-01-23,
2023-01-24,15.27434895
2023-01-25,
2023-01-26,18.88994359
2023-01-27,
2023-01-28,
2023-01-29,17.47949527
2023-01-30,
2023-01-31,
2023-02-01,19.44929092
2023-02-02,
2023-02-03,
2023-02-04,19.15990524
2023-02-05,
2023-02-06,
2023-02-07,10.63656308
2023-02-08,
2023-02-09,
2023-02-10,14.9288858
2023-02-11,
2023-02-12,
2023-02-13,
2023-02-14,9.97879229
2023-02-15,
2023-02-16,
2023-02-17,
2023-02-18,
2023-02-19,16.64068224
2023-02-20,
2023-02-21,
2023-02-22,9.68558534
2023-02-23,
2023-02-24,
2023-02-25,18.75510855
2023-02-26,
2023-02-27,
2023-02-28,16.83903835
2023-03-01,
2023-03-02,
2023-03-03,23.46975252
2023-03-04,
2023-03-05,
2023-03-06,
2023-03-07,20.06896427
2023-03-08,
2023-03-09,29.14931309
2023-03-10,
2023-03-11,
2023-03-12,15.27794632
2023-03-13,
2023-03-14,
2023-03-15,20.86461886
2023-03-16,
2023-03-17,
2023-03-18,16.48459773
2023-03-19,
2023-03-20,
2023-03-21,
2023-03-22,27.35527538
2023-03-23,
2023-03-24,32.47551715
2023-03-25,
2023-03-26,
2023-03-27,
2023-03-28,16.64665686
2023-03-29,
2023-03-30,18.96332988
2023-03-31,
2023-04-01,
2023-04-02,14.35820848
2023-04-03,
2023-04-04,21.42507273
2023-04-05,
2023-04-06,
2023-04-07,
2023-04-08,12.98139397
2023-04-09,
2023-04-10,
2023-04-11,15.43261385
2023-04-12,
2023-04-13,
2023-04-14,16.42700024
2023-04-15,
2023-04-16,
2023-04-17,
2023-04-18,11.39240234
2023-04-19,
2023-04-20,19.47870062
2023-04-21,
2023-04-22,
2023-04-23,11.64188404
2023-04-24,
2023-04-25,
2023-04-26,17.63580415
2023-04-27,
2023-04-28,
2023-04-29,16.20122871
2023-04-30,
2023-05-01,
2023-05-02,
2023-05-03,10.52464933
2023-05-04,
2023-05-05,16.36220354
2023-05-06,
2023-05-07,
2023-05-08,
2023-05-09,21.38796086
2023-05-10,
2023-05-11,15.44579981
2023-05-12,
2023-05-13,
2023-05-14,16.38647617
2023-05-15,
2023-05-16,
2023-05-17,32.52866029
2023-05-18,
2023-05-19,
2023-05-20,29.07053509
2023-05-21,
2023-05-22,
2023-05-23,
2023-05-24,24.98095134
2023-05-25,
2023-05-26,
2023-05-27,
2023-05-28,
2023-05-29,
2023-05-30,
2023-05-31,
2023-06-01,
2023-06-02,
2023-06-03,
2023-06-04,5.52782147
2023-06-05,
2023-06-06,
2023-06-07,11.89740791
2023-06-08,
2023-06-09,
2023-06-10,8.42937841
2023-06-11,
2023-06-12,
2023-06-13,
2023-06-14,9.26069996
2023-06-15,
2023-06-16,9.56690862
2023-06-17,
2023-06-18,
2023-06-19,
2023-06-20,
2023-06-21,6.42199929
2023-06-22,
2023-06-23,
2023-06-24,
2023-06-25,
2023-06-26,
2023-06-27,9.44515318
2023-06-28,
2023-06-29,
2023-06-30,
2023-07-01,
2023-07-02,
2023-07-03,
2023-07-04,
2023-07-05,9.52921149
2023-07-06,
2023-07-07,11.14358454
2023-07-08,
2023-07-09,
2023-07-10,
2023-07-11,11.7934031
2023-07-12,
2023-07-13,11.55303068
2023-07-14,
2023-07-15,
2023-07-16,7.83451153
2023-07-17,
2023-07-18,
2023-07-19,8.8212485
2023-07-20,
2023-07-21,
2023-07-22,14.20228384
2023-07-23,
2023-07-24,
2023-07-25,9.9633318
2023-07-26,
2023-07-27,
2023-07-28,11.51194807
2023-07-29,
2023-07-30,
2023-07-31,
2023-08-01,12.4027089
2023-08-02,
2023-08-03,15.22441413
2023-08-04,
2023-08-05,
2023-08-06,
2023-08-07,12.27373739
2023-08-08,
2023-08-09,
2023-08-10,13.25461721
2023-08-11,
2023-08-12,
2023-08-13,7.86816422
2023-08-14,
2023-08-15,
2023-08-16,13.51310528
2023-08-17,
2023-08-18,
2023-08-19,13.85900666
2023-08-20,
2023-08-21,
2023-08-22,
2023-08-23,14.97245429
2023-08-24,
2023-08-25,11.54574794
2023-08-26,
2023-08-27,
2023-08-28,
2023-08-29,11.74255241
2023-08-30,
2023-08-31,18.84054341
2023-09-01,
2023-09-02,
2023-09-03,15.37389823
2023-09-04,
2023-09-05,
2023-09-06,11.93258993
2023-09-07,
2023-09-08,
2023-09-09,16.22909887
2023-09-10,
2023-09-11,
2023-09-12,10.86288555
2023-09-13,
2023-09-14,
2023-09-15,13.29787008
2023-09-16,
2023-09-17,
2023-09-18,
2023-09-19,14.1509113
2023-09-20,
2023-09-21,15.71860858
2023-09-22,
2023-09-23,
2023-09-24,14.95465093
2023-09-25,
2023-09-26,
2023-09-27,12.57775277
2023-09-28,
2023-09-29,
2023-09-30,13.71732537
2023-10-01,
2023-10-02,
2023-10-03,17.44476453
2023-10-04,
2023-10-05,
2023-10-06,18.70515017
2023-10-07,
2023-10-08,
2023-10-09,
2023-10-10,12.01275513
2023-10-11,
2023-10-12,15.11695206
2023-10-13,
2023-10-14,
2023-10-15,13.54222457
2023-10-16,
2023-10-17,
2023-10-18,15.32541643
2023-10-19,
2023-10-20,
2023-10-21,18.48694342
2023-10-22,
2023-10-23,
2023-10-24,16.8073355
2023-10-25,
2023-10-26,
2023-10-27,10.9762191
2023-10-28,
2023-10-29,
2023-10-30,
2023-10-31,11.23652218
2023-11-01,
2023-11-02,15.66427996
2023-11-03,
2023-11-04,
2023-11-05,12.17604365
2023-11-06,
2023-11-07,
2023-11-08,17.01527115
2023-11-09,
2023-11-10,
2023-11-11,12.19914924
2023-11-12,
2023-11-13,
2023-11-14,
2023-11-15,15.21355113
2023-11-16,
2023-11-17,15.53000325
2023-11-18,
2023-11-19,
2023-11-20,
2023-11-21,19.03041668
2023-11-22,
2023-11-23,8.83694395
2023-11-24,
2023-11-25,
2023-11-26,7.17052657
2023-11-27,
2023-11-28,
2023-11-29,12.44177255
2023-11-30,
2023-12-01,
2023-12-02,14.91857198
2023-12-03,
2023-12-04,
2023-12-05,13.5130835
2023-12-06,
2023-12-07,
2023-12-08,15.34390023
2023-12-09,
2023-12-10,
2023-12-11,
2023-12-12,11.41781664
2023-12-13,
2023-12-14,
2023-12-15,18.49705595
2023-12-16,
2023-12-17,
2023-12-18,
2023-12-19,10.18937749
2023-12-20,
2023-12-21,12.98121828
2023-12-22,
2023-12-23,
2023-12-24,
2023-12-25,20.95566774
2023-12-26,
