Fecha,PM2.5
2019-01-01,27.83333333
2019-01-02,12.66666667
2019-01-03,19.05217391
2019-01-04,17.3375
2019-01-05,26.17083333
2019-01-06,24.5
2019-01-07,20.61666667
2019-01-08,22.24583333
2019-01-09,21.0625
2019-01-10,17.2
2019-01-11,11.325
2019-01-12,10.88333333
2019-01-13,13.54166667
2019-01-14,21.225
2019-01-15,22.87083333
2019-01-16,15.02916667
2019-01-17,18.77916667
2019-01-18,18.33333333
2019-01-19,18.82916667
2019-01-20,21.00416667
2019-01-21,11.8125
2019-01-22,16.32083333
2019-01-23,21.50416667
2019-01-24,19.475
2019-01-25,21.94166667
2019-01-26,25.00416667
2019-01-27,20.84166667
2019-01-28,28.275
2019-01-29,20.81666667
2019-01-30,19.97083333
2019-01-31,20.05833333
2019-02-01,25.24166667
2019-02-02,22.64583333
2019-02-03,22.05
2019-02-04,26.725
2019-02-05,25.09583333
2019-02-06,30.04090909
2019-02-07,35.32083333
2019-02-08,37.45833333
2019-02-09,28.56666667
2019-02-10,22.37083333
2019-02-11,24.4375
2019-02-12,38.30952381
2019-02-13,34.45
2019-02-14,21.39090909
2019-02-15,30.95416667
2019-02-16,33.52083333
2019-02-17,28.59583333
2019-02-18,33.72916667
2019-02-19,36.64583333
2019-02-20,26.325
2019-02-21,23.30416667
2019-02-22,24.55416667
2019-02-23,21.20416667
2019-02-24,28.9
2019-02-25,32.35833333
2019-02-26,47.65
2019-02-27,39.0
2019-02-28,32.83333333
2019-03-01,40.49166667
2019-03-02,29.22083333
2019-03-03,29.55833333
2019-03-04,32.00833333
2019-03-05,38.325
2019-03-06,34.175
2019-03-07,34.17083333
2019-03-08,31.79166667
2019-03-09,27.58333333
2019-03-10,25.37916667
2019-03-11,28.43333333
2019-03-12,29.79166667
2019-03-13,34.99583333
2019-03-14,37.65
2019-03-15,45.24583333
2019-03-16,52.0375
2019-03-17,52.61666667
2019-03-18,41.61666667
2019-03-19,25.45263158
2019-03-20,39.42083333
2019-03-21,26.61666667
2019-03-22,35.875
2019-03-23,24.70416667
2019-03-24,29.74166667
2019-03-25,28.525
2019-03-26,34.89583333
2019-03-27,41.07083333
2019-03-28,38.125
2019-03-29,20.8625
2019-03-30,20.00833333
2019-03-31,24.74583333
2019-04-01,16.5
2019-04-02,21.52857143
2019-04-03,23.675
2019-04-04,25.72083333
2019-04-05,18.68333333
2019-04-06,23.38333333
2019-04-07,35.52083333
2019-04-08,33.34285714
2019-04-09,40.925
2019-04-10,33.12916667
2019-04-11,20.32083333
2019-04-12,28.20416667
2019-04-13,26.2375
2019-04-14,22.49166667
2019-04-15,15.5
2019-04-16,18.24166667
2019-04-17,26.4625
2019-04-18,11.725
2019-04-19,13.33333333
2019-04-20,13.79166667
2019-04-21,20.9625
2019-04-22,10.09166667
2019-04-23,18.67391304
2019-04-24,16.9
2019-04-25,20.82916667
2019-04-26,16.1125
2019-04-27,13.45833333
2019-04-28,15.95652174
2019-04-29,24.24090909
2019-04-30,23.55
2019-05-01,22.08333333
2019-05-02,26.77083333
2019-05-03,29.52083333
2019-05-04,25.85416667
2019-05-05,20.91666667
2019-05-06,22.64166667
