Fecha,PM2.5
2019-01-01,39.5
2019-01-02,14.225
2019-01-03,14.48181818
2019-01-04,20.07916667
2019-01-05,26.04583333
2019-01-06,24.05833333
2019-01-07,21.42916667
2019-01-08,20.97916667
2019-01-09,19.84583333
2019-01-10,21.775
2019-01-11,15.9375
2019-01-12,17.24583333
2019-01-13,16.95416667
2019-01-14,20.8375
2019-01-15,24.71363636
2019-01-16,23.675
2019-01-17,26.85833333
2019-01-18,25.6875
2019-01-19,24.26956522
2019-01-20,22.95833333
2019-01-21,18.17083333
2019-01-22,20.575
2019-01-23,20.075
2019-01-24,19.74166667
2019-01-25,23.87916667
2019-01-26,26.4625
2019-01-27,25.45833333
2019-01-28,26.22083333
2019-01-29,25.56666667
2019-01-30,26.9875
2019-01-31,27.40833333
2019-02-01,30.34583333
2019-02-02,29.0875
2019-02-03,23.71304348
2019-02-04,28.44545455
2019-02-05,33.7
2019-02-06,36.8
2019-02-07,40.39166667
2019-02-08,42.03181818
2019-02-09,37.14166667
2019-02-10,31.14166667
2019-02-11,32.18333333
2019-02-12,40.36666667
2019-02-13,37.92916667
2019-02-14,27.75833333
2019-02-15,36.8875
2019-02-16,41.05416667
2019-02-17,37.19166667
2019-02-18,37.625
2019-02-19,39.15238095
2019-02-20,25.95
2019-02-21,25.0875
2019-02-22,24.8
2019-02-23,23.62916667
2019-02-24,33.53333333
2019-02-25,39.24166667
2019-02-26,47.0125
2019-02-27,49.44166667
2019-02-28,31.52916667
2019-03-01,41.825
2019-03-02,30.97916667
2019-03-03,29.97083333
2019-03-04,36.38333333
2019-03-05,49.59166667
2019-03-06,45.2125
2019-03-07,42.4625
2019-03-08,38.99583333
2019-03-09,30.87083333
2019-03-10,28.88333333
2019-03-11,26.49166667
2019-03-12,29.54166667
2019-03-13,34.05833333
2019-03-14,49.0047619
2019-03-15,57.675
2019-03-16,61.2875
2019-03-17,63.8375
2019-03-18,39.5625
2019-03-19,25.67083333
2019-03-20,31.95833333
2019-03-21,29.82083333
2019-03-22,31.68636364
2019-03-23,31.50416667
2019-03-24,32.49583333
2019-03-25,29.51666667
2019-03-26,40.00416667
2019-03-27,47.14166667
2019-03-28,44.8875
2019-03-29,22.39583333
2019-03-30,28.9625
2019-03-31,26.90833333
2019-04-01,19.62083333
2019-04-02,16.20416667
2019-04-03,22.82083333
2019-04-04,26.5125
2019-04-05,24.31666667
2019-04-06,26.475
2019-04-07,37.7375
