Fecha,PM2.5
2019-01-01,29.29130435
2019-01-02,10.58
2019-01-03,9.24545455
2019-01-04,13.5375
2019-01-05,23.69166667
2019-01-06,22.42916667
2019-01-07,21.22083333
2019-01-08,17.99583333
2019-01-09,15.84583333
2019-01-10,19.19583333
2019-01-11,15.94583333
2019-01-12,15.4375
2019-01-13,15.9
2019-01-14,19.67916667
2019-01-15,21.4
2019-01-16,19.35833333
2019-01-17,21.65
2019-01-18,21.36666667
2019-01-19,19.07916667
2019-01-20,17.6625
2019-01-21,14.39166667
2019-01-22,13.71666667
2019-01-23,13.99583333
2019-01-24,13.38333333
2019-01-25,15.8375
2019-01-26,19.45
2019-01-27,23.92083333
2019-01-28,26.7875
2019-01-29,17.05
2019-01-30,18.12083333
2019-01-31,23.23333333
2019-02-01,26.65
2019-02-02,22.63333333
2019-02-03,18.97083333
2019-02-04,26.57083333
2019-02-05,28.85416667
2019-02-06,29.60416667
2019-02-07,34.19166667
2019-02-08,36.56666667
2019-02-09,32.60833333
2019-02-10,28.98333333
2019-02-11,28.30416667
2019-02-12,38.8875
2019-02-13,30.4375
2019-02-14,25.14583333
2019-02-15,27.55416667
2019-02-16,36.27916667
2019-02-17,35.3125
2019-02-18,32.54583333
2019-02-19,38.995
2019-02-20,24.66428571
2019-02-21,24.35416667
2019-02-22,18.00909091
2019-02-23,21.19583333
2019-02-24,31.12083333
2019-02-25,30.2375
2019-02-26,42.77222222
2019-02-27,40.31666667
2019-02-28,24.99166667
2019-03-01,35.675
2019-03-02,25.29583333
2019-03-03,28.525
2019-03-04,29.42083333
2019-03-05,46.12083333
2019-03-06,39.51666667
2019-03-07,37.84166667
2019-03-08,33.80416667
2019-03-09,26.75416667
2019-03-10,22.64583333
2019-03-11,28.955
2019-03-12,28.75833333
2019-03-13,26.07083333
2019-03-14,44.175
2019-03-15,46.6125
2019-03-16,55.85416667
2019-03-17,48.7125
2019-03-18,37.30416667
2019-03-19,19.3
2019-03-20,26.67916667
2019-03-21,25.6375
2019-03-22,29.77916667
2019-03-23,31.35
