Fecha,DViento,HAire10,P,PLiquida,PM2.5,VViento
2020-01-21,90.23809524,88.95538624,13.74238896,0.36416667,7.36190476,2.52571429
2020-01-22,231.33333333,92.95995833,11.70119444,0.10333333,5.60454545,2.75
2020-01-23,139.0,85.50483248,13.55155556,0.0025,11.55,1.75458333
2020-01-24,,,,,,
2020-01-25,78.70833333,84.65910417,14.62377778,0.0,5.5125,2.7075
2020-01-26,93.875,89.82668546,13.43878472,0.08458333,6.69166667,2.5775
2020-01-27,129.04166667,88.68497663,13.51002083,0.2975,9.52916667,1.95541667
2020-01-28,91.79166667,87.93246147,13.03500895,0.11625,7.1875,2.48041667
2020-01-29,77.54166667,87.02126157,13.53559028,0.00291667,10.45,3.04875
2020-01-30,73.29166667,84.43804857,13.68319444,0.0,9.5,3.52708333
2020-01-31,80.16666667,79.19086225,14.37500695,0.0,13.02083333,3.58333333
2020-02-01,72.79166667,77.87361926,15.44363889,0.0,12.11666667,3.48916667
2020-02-02,81.91666667,89.52647222,13.85150694,0.13666667,9.63333333,2.98833333
2020-02-03,70.95833333,79.23280928,14.79029167,0.0,11.3375,3.48958333
2020-02-04,76.73913043,72.16057741,15.09959645,0.0,12.09545455,3.69130435
2020-02-05,71.33333333,75.62818056,14.33109722,0.0,16.1125,3.68791667
2020-02-06,81.63636364,69.72329046,14.41866697,0.0,16.65909091,3.07318182
2020-02-07,75.31578947,87.11176624,13.8266254,0.00416667,23.23333333,2.23684211
2020-02-08,67.33333333,85.4661875,13.8708125,0.0,27.88333333,3.59666667
2020-02-09,76.625,81.84722917,13.54971528,0.0,23.72083333,3.37375
2020-02-10,71.77272727,83.58390025,14.1901476,0.0,20.3625,3.91409091
2020-02-11,77.54166667,72.04730626,14.99012218,0.0,21.14583333,3.35125
2020-02-12,77.95652174,78.13115977,14.39505888,0.0,19.99166667,3.93130435
2020-02-13,69.0952381,85.15178397,14.87841918,0.0,21.24583333,3.50142857
2020-02-14,72.04166667,88.41365687,14.00788047,0.01666667,19.06666667,3.9075
2020-02-15,67.33333333,84.89692519,13.7261722,0.09666667,13.59130435,4.33125
2020-02-16,71.43478261,83.8729681,14.67673982,0.0,12.46666667,4.45130435
2020-02-17,75.30434783,81.02770165,14.74362445,0.0,13.8625,4.85652174
2020-02-18,78.60869565,67.7461396,15.3826687,0.0,12.78333333,4.29521739
2020-02-19,71.08695652,74.7866334,15.80406871,0.0,16.63333333,3.63608696
2020-02-20,75.45833333,83.86257067,15.01541315,0.06166667,18.2375,3.16125
2020-02-21,95.83333333,89.74680401,14.09866418,0.14708333,21.34583333,2.16083333
2020-02-22,75.79166667,92.6711014,13.45471188,0.23,12.50833333,2.39708333
2020-02-23,76.29166667,90.13950418,13.71178501,0.00166667,11.86666667,3.01541667
2020-02-24,67.58333333,90.18844017,14.10429503,0.00125,10.09166667,3.30083333
2020-02-25,94.1,87.73916101,15.11751267,0.00208333,15.87142857,2.9355
2020-02-26,95.08333333,84.18537064,13.81081321,0.0,15.58333333,2.97916667
2020-02-27,63.5,83.84254844,13.7890454,0.0,21.67916667,3.29333333
2020-02-28,60.66666667,84.54996687,13.9373607,0.0,19.36666667,3.4775
2020-02-29,71.33333333,89.6387581,14.18968185,0.0,22.69166667,3.32
2020-03-01,73.125,87.48891587,14.34180085,0.0,19.7125,3.49833333
2020-03-02,72.94736842,83.14761451,15.28163037,0.00083333,18.85217391,2.83894737
2020-03-03,70.91304348,87.09920704,14.97427457,0.0775,17.63478261,4.06956522
2020-03-04,80.75,87.86621256,14.51185942,0.10625,20.825,3.68541667
2020-03-05,72.125,76.86725712,15.30870548,0.0,20.56666667,3.86375
2020-03-06,63.08333333,86.50409179,15.09987283,0.0,40.12083333,3.94625
2020-03-07,74.45833333,91.11766392,13.58370657,0.26916667,42.7375,3.91208333
2020-03-08,66.625,90.61870289,13.86226515,0.0,33.62083333,3.96916667
2020-03-09,70.05882353,85.43357411,14.68265458,0.00333333,33.6125,4.87823529
2020-03-10,77.84210526,88.6564629,14.48769368,0.47958333,31.9952381,2.82578947
2020-03-11,99.04166667,92.23962128,13.64462394,0.04875,37.2625,2.88875
2020-03-12,68.625,87.65688864,14.40891514,0.01291667,35.22727273,3.655
2020-03-13,77.58333333,93.03918257,14.09328366,0.095,22.60416667,2.83958333
2020-03-14,60.08333333,91.78239655,13.45516573,0.02291667,31.6125,3.71916667
2020-03-15,65.0,88.63698347,13.44685858,0.0,31.8875,3.43375
2020-03-16,62.22727273,84.83369102,13.75608994,0.0,34.27916667,4.30272727
2020-03-17,68.45833333,81.85748952,14.01774106,0.0,58.24166667,3.46166667
2020-03-18,79.70833333,84.62902099,13.47790627,0.00458333,54.77083333,3.2525
2020-03-19,100.58333333,85.83157403,13.79115195,0.115,54.54583333,2.77541667
2020-03-20,178.91666667,91.12004428,12.89426293,0.38208333,33.1875,1.82125
2020-03-21,160.875,89.61275647,12.51257839,0.0475,21.55416667,2.59291667
2020-03-22,118.04166667,81.29290926,13.65550949,0.00375,31.02916667,2.75375
2020-03-23,96.95833333,84.68910381,13.67815254,0.00375,45.34583333,2.86875
2020-03-24,86.625,86.45260014,13.04187184,0.0,47.34583333,2.76291667
2020-03-25,69.5,84.71642307,14.06355826,0.0,51.4125,4.04958333
2020-03-26,72.33333333,84.96397474,14.41460978,0.00041667,52.03333333,3.69375
2020-03-27,79.43478261,85.83217683,14.07191587,0.0,45.02916667,3.81478261
2020-03-28,68.16666667,83.51592487,14.52239644,0.0,36.675,3.39666667
2020-03-29,65.5,90.66032177,13.88191541,0.21333333,43.85833333,2.95409091
2020-03-30,72.08333333,90.2978838,14.11696633,0.0475,39.2125,3.12541667
2020-03-31,72.04166667,86.89049153,14.34697681,0.225,16.6375,2.86625
2020-04-01,125.54166667,91.58446692,13.29705108,0.20666667,6.63809524,2.42958333
2020-04-02,73.73913043,85.92638681,14.33903447,0.0,6.62727273,3.73956522
2020-04-03,75.79166667,86.18148001,15.09990836,0.0,12.05,4.03083333
2020-04-04,71.95652174,86.97621208,15.305026,0.07083333,7.82916667,4.25652174
2020-04-05,81.20833333,88.23175011,15.41287627,0.06125,9.52916667,3.22666667
2020-04-06,77.33333333,87.48221142,15.1031683,0.01375,6.81304348,3.24666667
2020-04-07,74.04166667,82.29857306,15.43289536,0.00041667,7.25384615,4.19916667
2020-04-08,73.26086957,83.65751222,15.90552945,0.00958333,7.9375,3.49347826
2020-04-09,78.26086957,87.29351871,14.59813224,0.23958333,6.72916667,3.36304348
2020-04-10,79.23809524,85.77464567,15.15097766,0.005,6.60416667,3.21095238
2020-04-11,85.625,88.07263179,14.81040504,0.11291667,5.77916667,2.40458333
2020-04-12,100.375,87.91032062,14.70198211,0.06041667,5.53478261,2.40375
2020-04-13,151.20833333,93.99222005,13.91314131,0.0875,9.20833333,1.70666667
2020-04-14,106.66666667,91.58900014,13.33739888,0.24916667,15.575,2.4052381
2020-04-15,104.15789474,86.19143655,13.66025351,0.00083333,21.70416667,1.97894737
2020-04-16,102.60869565,85.96938046,13.61350783,0.0,28.525,3.21304348
2020-04-17,70.375,87.98257663,13.55754987,0.0,29.70416667,3.54416667
2020-04-18,136.47619048,94.62641809,12.61277869,0.25,22.07916667,2.27380952
2020-04-19,161.52173913,92.13883097,12.80309315,0.2475,14.17916667,1.7526087
2020-04-20,94.125,89.43580322,14.09160066,0.01083333,10.36190476,2.94625
2020-04-21,71.91666667,91.98934252,12.94564425,0.19375,8.07826087,2.81625
2020-04-22,79.04166667,85.6020261,14.03837045,0.08625,10.2375,2.81625
2020-04-23,80.29166667,86.25747325,14.2823827,0.07083333,4.43333333,2.5525
2020-04-24,79.70833333,89.77325989,13.97880626,0.02166667,6.4375,2.60791667
2020-04-25,83.69565217,87.59099272,14.04714947,0.00333333,13.15833333,2.99434783
2020-04-26,67.29166667,82.22443385,14.83205627,0.00041667,11.95416667,3.30916667
2020-04-27,69.375,85.49894736,14.6059528,0.0025,12.9,3.37416667
2020-04-28,72.86363636,81.30439133,14.6904546,0.33083333,7.20416667,3.99727273
2020-04-29,80.08695652,87.34289608,14.70721604,0.0,10.2,2.6573913
2020-04-30,81.54545455,89.52707178,14.62378553,0.00375,10.45416667,2.38136364
2020-05-01,77.33333333,89.38470336,14.05778472,0.03208333,2.92916667,2.86791667
2020-05-02,74.16666667,83.94158516,15.20689583,0.0,3.275,3.63958333
2020-05-03,70.45833333,88.08562568,14.79878472,0.01208333,6.4375,2.79
2020-05-04,90.19047619,80.517499,15.79102978,0.05,7.60833333,3.26714286
2020-05-05,85.70833333,77.24613889,15.90606944,0.09166667,5.15217391,3.18458333
2020-05-06,82.04166667,79.98902778,15.40053472,0.03708333,7.51304348,2.6175
2020-05-07,81.5,81.51614025,15.510625,0.00708333,4.49166667,2.98541667
2020-05-08,81.5,75.77634722,15.51249306,0.0,4.27083333,3.39541667
2020-05-09,80.45833333,75.47168056,16.03363889,0.0,4.42608696,3.54291667
2020-05-10,80.42857143,79.86866174,15.76003052,0.00083333,3.82083333,3.07714286
2020-05-11,80.68421053,89.75116078,15.12663721,0.0075,7.45833333,2.22578947
2020-05-12,142.41666667,86.39476078,14.83172917,0.21875,10.37083333,2.28333333
2020-05-13,133.91304348,86.8596792,14.03682736,0.05916667,6.3375,2.0826087
2020-05-14,68.38461538,83.11728495,14.68762338,0.0,7.95833333,3.25230769
2020-05-15,82.28571429,85.03671788,15.05293876,0.06291667,6.77083333,3.31285714
2020-05-16,81.33333333,83.55889565,15.83954167,0.11208333,3.93333333,3.13041667
2020-05-17,80.54166667,82.22720139,15.30321528,0.00875,3.63333333,2.96208333
2020-05-18,87.0,77.39858331,15.40457779,0.12583333,4.14285714,3.06391304
2020-05-19,164.20833333,91.8960625,13.64569445,0.17333333,5.92083333,1.42291667
2020-05-20,74.375,78.16149306,15.476875,0.0,5.46521739,3.27375
2020-05-21,80.65,80.51640266,15.62647943,0.0,5.71666667,3.328
2020-05-22,103.28571429,81.54271834,15.55156345,0.00208333,7.7,2.69714286
2020-05-23,83.13636364,80.88999347,15.87544887,0.0,10.55652174,3.37090909
2020-05-24,89.875,82.36719444,15.96215278,0.05958333,5.93333333,3.26708333
2020-05-25,86.54166667,76.50604861,16.04647917,0.0,3.55217391,3.16041667
2020-05-26,79.0,83.98326389,15.41904167,0.0,4.99565217,3.67791667
2020-05-27,173.77272727,91.18421844,14.04981124,0.3875,5.70833333,1.855
2020-05-28,148.55555556,91.4191416,13.37356781,0.04208333,5.875,1.17666667
2020-05-29,185.26666667,93.6863663,13.3359651,0.09208333,15.64166667,1.53866667
2020-05-30,191.41666667,95.2886215,12.84909071,0.36125,6.86666667,1.08833333
2020-05-31,165.8,87.75314648,13.53616588,0.04083333,,2.018
2020-06-01,112.07692308,83.83295365,15.4546934,0.00125,3.45833333,2.62
2020-06-02,102.58333333,84.54791396,14.34355485,0.00166667,6.7173913,1.96625
2020-06-03,137.75,91.13768056,12.01470139,0.16583333,4.46666667,1.8925
2020-06-04,80.83333333,80.75026389,14.7364375,0.00291667,5.175,3.59791667
2020-06-05,83.375,82.94936065,14.95889583,0.0025,5.0375,2.54208333
2020-06-06,89.04166667,84.3816875,14.14828472,0.06833333,6.44583333,2.54083333
2020-06-07,86.04166667,69.42850777,15.73522917,0.0,2.90952381,3.30083333
2020-06-08,84.41666667,81.66475,14.75668056,0.0,4.09583333,3.75625
2020-06-09,167.69565217,90.2722561,13.91165219,0.26875,9.56666667,2.02304348
2020-06-10,231.40909091,94.42209879,12.52569422,0.05208333,10.175,1.96227273
2020-06-11,131.20833333,89.60185417,13.03450695,0.32208333,13.07916667,1.43791667
2020-06-12,112.91666667,90.35842361,12.50454861,0.19333333,4.87727273,2.29791667
2020-06-13,87.625,84.77506945,14.17659722,0.0,4.76666667,2.81583333
2020-06-14,82.375,86.35554178,14.46877637,0.07083333,5.73333333,3.11416667
2020-06-15,119.125,87.32020833,14.46199306,0.03875,4.39166667,2.33666667
2020-06-16,85.04166667,79.34464583,15.09328472,0.07708333,4.59583333,2.84041667
2020-06-17,109.33333333,91.46138889,13.15353472,0.11541667,11.5173913,1.83625
2020-06-18,107.45833333,88.34065972,13.74635417,0.03166667,7.925,2.38791667
2020-06-19,92.83333333,80.40573611,14.91384028,0.15833333,4.61363636,2.44458333
2020-06-20,82.29166667,88.82831119,13.9809375,0.32666667,3.41363636,3.55583333
2020-06-21,80.79166667,80.04720833,14.316625,0.02791667,3.17083333,3.4875
2020-06-22,82.125,83.85090972,14.48284028,0.12708333,3.38333333,3.4925
2020-06-23,76.0,76.44209722,15.01099306,0.0,9.77826087,3.37791667
2020-06-24,88.625,79.21842361,13.62099306,0.0,25.82083333,3.09291667
2020-06-25,80.58333333,80.71625,14.95099306,0.07083333,21.71666667,2.99416667
2020-06-26,87.95454545,84.42879967,14.13173424,0.12833333,6.425,3.13363636
2020-06-27,121.05882353,84.26020839,14.52235062,0.115,9.70833333,1.90117647
2020-06-28,107.65217391,92.26376681,12.65584066,0.27791667,4.56521739,2.04869565
2020-06-29,83.20833333,84.07814291,14.31036806,0.03,4.625,3.1575
2020-06-30,105.40909091,84.43908922,14.66187687,0.05,7.04166667,2.27954545
2020-07-01,86.58333333,85.81869962,13.96396622,0.58541667,5.28,2.57541667
2020-07-02,88.04166667,85.59859616,13.88334816,0.28458333,4.60869565,2.64375
2020-07-03,73.86956522,83.39132986,14.16430208,0.1425,9.5625,3.27434783
2020-07-04,128.6,91.17720878,13.44246609,0.42583333,5.67083333,1.8985
2020-07-05,87.625,91.11310417,12.56921528,0.18583333,4.83333333,2.17708333
2020-07-06,88.47619048,87.44826818,13.66616305,0.06208333,8.44583333,2.18380952
2020-07-07,103.38095238,87.23739002,13.7160861,0.21458333,10.02916667,2.18809524
2020-07-08,185.36363636,89.64682862,13.23431551,0.33333333,5.03809524,1.65318182
2020-07-09,135.39130435,80.32204174,14.20604059,0.115,4.27272727,3.0873913
2020-07-10,108.69565217,84.47528025,13.98011938,0.15833333,6.02727273,2.12652174
2020-07-11,150.0952381,88.02238293,12.79457544,0.32833333,10.91666667,1.72619048
2020-07-12,82.91666667,91.25844976,12.99961083,0.11083333,5.42083333,2.01291667
2020-07-13,80.09090909,75.84918313,14.67257157,0.24083333,3.25833333,3.50727273
2020-07-14,80.08333333,79.37696437,13.51231487,0.23375,3.19583333,3.93541667
2020-07-15,80.45833333,83.11927994,13.67052241,0.00291667,4.70833333,3.21291667
2020-07-16,97.7,76.79602901,14.64523658,0.00083333,4.33333333,2.763
2020-07-17,77.58333333,80.98163825,14.61530027,0.0,8.19583333,3.43125
2020-07-18,82.0,75.57630544,15.04700274,0.00458333,5.91666667,3.59958333
2020-07-19,83.29166667,78.44436154,14.9024928,0.0,4.63333333,3.33708333
2020-07-20,79.43478261,82.54826894,14.428083,0.01333333,6.44166667,2.99173913
2020-07-21,83.16666667,81.63757818,14.54500327,0.07375,6.37916667,2.76625
2020-07-22,83.47826087,87.94468255,13.53465248,0.19666667,4.23478261,2.59608696
2020-07-23,136.33333333,95.46829108,12.65153872,0.18708333,9.20952381,1.235
2020-07-24,99.55555556,89.24132782,12.55235576,0.30041667,5.43478261,2.29055556
2020-07-25,92.52173913,91.97437557,12.86697486,0.05625,7.15909091,1.9073913
2020-07-26,76.70833333,82.53113697,13.69020345,0.10666667,3.41363636,2.79416667
2020-07-27,70.43478261,84.68983387,14.03830151,0.27666667,3.37272727,2.58173913
2020-07-28,85.375,80.83103698,14.54630182,0.2975,3.32916667,3.15833333
2020-07-29,68.91666667,84.01316445,14.32269138,0.0975,5.06666667,3.6025
2020-07-30,92.625,88.33771957,14.27339372,0.06916667,5.43913043,3.40791667
2020-07-31,90.58333333,82.90696032,15.28264568,0.00125,7.50869565,2.80833333
2020-08-01,74.29166667,72.04365278,14.54718056,0.05875,10.22608696,3.32916667
2020-08-02,75.04166667,67.32475694,14.36952778,0.0,7.425,3.85666667
2020-08-03,85.58333333,76.29222917,14.34697917,0.00083333,15.70416667,3.32666667
2020-08-04,84.125,76.81896528,14.62861111,0.01375,16.35416667,3.65416667
2020-08-05,95.125,77.93039121,14.31072917,0.0,12.175,3.10083333
2020-08-06,88.41666667,77.66114583,14.40324306,0.0,16.98695652,3.27541667
2020-08-07,76.08333333,84.63732099,14.27163194,0.01416667,12.35,4.00541667
2020-08-08,78.95833333,77.56388889,14.99434028,0.0,7.5875,3.70791667
2020-08-09,81.45833333,74.52088194,15.13140278,0.0,9.27083333,3.36541667
2020-08-10,87.58333333,77.99657639,15.01797222,0.00041667,15.17826087,3.72125
2020-08-11,97.375,83.87761111,15.15944445,0.02333333,16.55833333,2.65166667
2020-08-12,77.375,78.53467361,15.44025694,0.21666667,4.10833333,3.76625
2020-08-13,97.77777778,85.71995141,14.51371889,0.43583333,4.08095238,3.13666667
2020-08-14,90.08333333,85.77344444,14.53718056,0.08958333,4.90416667,2.17041667
2020-08-15,86.04166667,86.58591196,14.09635028,0.24791667,3.0125,2.79666667
2020-08-16,75.125,89.13715289,13.69932639,0.0225,5.5625,3.07291667
2020-08-17,129.66666667,90.26948661,13.42275694,0.26708333,4.3875,2.09583333
2020-08-18,61.875,88.43931944,14.25173611,0.02791667,3.34166667,2.70458333
2020-08-19,221.875,94.10158333,13.28882639,0.42166667,5.7826087,1.50166667
2020-08-20,123.75,85.84329861,13.84072222,0.3625,3.5875,2.61083333
2020-08-21,78.25,88.16124068,13.93595139,0.03666667,1.42222222,2.45666667
2020-08-22,113.125,88.18812888,13.08400789,0.13166667,,1.5125
2020-08-23,129.33333333,92.12600577,13.01042361,0.09291667,,1.76541667
2020-08-24,164.20833333,91.26919689,13.03263271,0.10625,16.0,1.585
2020-08-25,148.71428571,91.97145833,12.88184739,0.1375,6.82173913,2.13714286
2020-08-26,76.91666667,93.16947224,12.9084375,0.14833333,4.19166667,3.00291667
2020-08-27,74.45833333,89.9219375,13.11896528,0.005,4.6375,3.63083333
2020-08-28,72.41666667,85.75257639,13.96563889,0.09416667,6.85416667,3.44458333
2020-08-29,112.65,82.35978804,13.81374094,0.00375,11.80416667,2.198
2020-08-30,170.25,89.59198926,12.32271798,0.01541667,4.6,2.03833333
2020-08-31,122.30434783,84.73552212,13.46249777,0.38041667,6.56086957,2.27347826
2020-09-01,154.88888889,90.04036051,13.23438472,0.33541667,8.43043478,2.21944444
2020-09-02,190.6875,90.59555556,12.26769733,0.19541667,11.1125,1.753125
2020-09-03,102.0,90.11992372,13.16446725,0.03875,9.27619048,2.42833333
2020-09-04,115.77272727,88.6638635,13.81991909,0.3175,7.02608696,2.01772727
2020-09-05,76.05882353,86.01656389,13.69396435,0.32333333,9.06666667,3.08941176
2020-09-06,83.45833333,77.96603472,14.54413889,0.12958333,3.6625,3.5475
2020-09-07,170.375,88.70883333,13.56733333,0.18916667,9.64583333,1.78208333
2020-09-08,,,,,,
2020-09-09,105.65217391,88.47220708,13.09996648,0.0,7.25,2.96130435
2020-09-10,69.60869565,83.67463729,14.01000684,0.17791667,5.42916667,3.57391304
2020-09-11,126.95652174,86.11807721,14.66900623,0.06791667,9.58333333,2.00304348
2020-09-12,119.90909091,84.41016723,14.09702654,0.2175,6.5875,2.43681818
2020-09-13,87.31578947,83.42675326,14.6569042,0.07541667,5.85,3.63421053
2020-09-14,70.60869565,76.8308792,14.59862501,0.0,8.92916667,3.52173913
2020-09-15,74.56521739,84.22850916,13.82505753,0.10833333,8.02916667,3.05913043
2020-09-16,119.04545455,88.87483664,12.74143895,0.23666667,4.96521739,2.17272727
2020-09-17,149.28571429,91.3857086,12.69592074,0.04041667,7.79166667,1.38857143
2020-09-18,223.94736842,94.13992,12.71024459,0.48375,10.81363636,1.80210526
2020-09-19,131.81818182,91.45578211,13.18068895,0.36416667,7.16666667,2.985
2020-09-20,122.95454545,91.08119529,13.23019283,0.03916667,9.47058824,2.09909091
2020-09-21,120.66666667,88.03136453,14.14202672,0.11083333,5.34166667,2.18625
2020-09-22,78.95652174,79.43532883,14.65126542,0.08625,6.14583333,3.09086957
2020-09-23,75.20833333,84.81250471,14.05708404,0.01083333,8.50833333,2.6
2020-09-24,80.04166667,82.1048577,14.17148435,0.10333333,6.04782609,3.58875
2020-09-25,91.25,72.8032048,14.61913948,0.00208333,7.275,2.46291667
2020-09-26,88.86956522,86.52939039,13.32164969,0.08666667,7.525,2.43
2020-09-27,89.16666667,82.86547683,13.60995237,0.00083333,4.2125,2.83583333
2020-09-28,93.16666667,83.90104331,13.62892785,0.0,6.41666667,3.21666667
2020-09-29,124.83333333,86.3421499,13.76591305,0.27166667,4.16086957,2.53208333
2020-09-30,102.125,86.12728566,13.51004449,0.35583333,5.9625,2.47666667
2020-10-01,77.30434783,83.23261135,14.34668432,0.01291667,5.52608696,3.03391304
2020-10-02,109.65217391,87.90932415,13.46702295,0.06958333,7.6125,2.04956522
2020-10-03,170.45833333,90.82873476,12.98886145,0.16041667,11.2375,1.96208333
2020-10-04,134.45454545,85.91136828,13.75413896,0.38708333,5.58333333,1.48454545
2020-10-05,179.68181818,86.32284986,13.70966067,0.02,6.59565217,1.6
2020-10-06,152.07142857,89.40125477,13.11619122,0.19416667,10.71666667,2.19357143
2020-10-07,93.69565217,87.06076462,13.83520643,0.0,7.94583333,2.53217391
2020-10-08,125.0,83.04477403,14.13772779,0.0,10.3,2.33208333
2020-10-09,85.25,79.47447752,14.1242108,0.00833333,4.92105263,2.82791667
2020-10-10,73.0,82.4114054,14.20919332,0.0,7.43333333,4.63130435
2020-10-11,86.41666667,78.17507886,14.89671328,0.0,8.46666667,2.94916667
2020-10-12,84.41666667,84.21592762,14.28660386,0.11,10.8826087,2.15083333
2020-10-13,141.41666667,91.46328277,12.30760915,0.23833333,5.2173913,2.57916667
2020-10-14,98.33333333,86.98742232,13.52458326,0.00708333,5.43913043,2.9275
2020-10-15,76.85714286,87.12381,14.08725933,0.0025,7.37083333,3.23714286
2020-10-16,71.5,87.3456722,14.32986394,0.01291667,8.7375,3.44875
2020-10-17,118.95833333,82.98594705,14.54387288,0.0,9.6875,2.04208333
2020-10-18,157.29166667,88.75851077,13.59167624,0.02791667,10.42916667,2.03708333
2020-10-19,192.58333333,91.32105434,12.35635332,0.04791667,7.49166667,2.13291667
2020-10-20,139.47826087,87.38988192,13.74268454,0.21125,7.57916667,2.13608696
2020-10-21,73.625,91.4392856,13.63088218,0.00041667,8.73913043,2.93041667
2020-10-22,82.79166667,86.06440579,14.22653964,0.135,5.31818182,2.91791667
2020-10-23,155.20833333,84.50207829,14.46328778,0.14291667,11.50434783,2.19291667
2020-10-24,189.7826087,94.42025827,12.93207987,0.16125,10.4625,1.80304348
2020-10-25,178.29166667,91.53354209,12.65805888,0.1875,6.36315789,1.78541667
2020-10-26,83.04166667,91.45417094,13.65067584,0.04416667,5.92083333,2.48916667
2020-10-27,133.45833333,89.14635487,13.86057486,0.13666667,8.57916667,2.14041667
2020-10-28,186.91666667,90.92836429,13.32641457,0.10583333,9.73333333,1.445
2020-10-29,126.70833333,92.84977157,12.98986648,0.21041667,6.325,1.94166667
2020-10-30,193.95652174,94.87396332,12.92169074,0.08375,14.24166667,1.4326087
2020-10-31,177.56521739,94.88083959,12.80662971,0.39375,8.72608696,1.73956522
2020-11-01,228.70833333,92.57869343,12.62047524,0.10333333,6.9875,2.68541667
2020-11-02,228.26086957,83.5189024,14.18383129,0.00166667,8.08095238,2.84347826
2020-11-03,158.0,91.46196704,13.56870559,0.21,7.93913043,1.51782609
2020-11-04,80.625,92.77096229,13.59634491,0.0875,6.12083333,2.585
2020-11-05,171.17391304,90.62880726,13.38856216,0.01791667,12.5375,1.56695652
2020-11-06,200.25,93.21752005,12.90263339,0.16708333,14.82916667,1.295
2020-11-07,115.39130435,88.47201176,13.52513576,0.11458333,11.90416667,1.47695652
2020-11-08,120.86956522,90.80604929,13.29794305,0.19541667,10.32608696,1.79391304
2020-11-09,109.20833333,93.36917418,12.78369359,0.0775,8.8,1.99833333
2020-11-10,154.04347826,91.64174688,13.20912581,0.2125,8.75416667,1.59086957
2020-11-11,169.86956522,95.0613586,12.2946499,0.24541667,8.80833333,1.7373913
2020-11-12,176.5,93.90030598,12.73226992,0.0925,9.85,1.66958333
2020-11-13,211.54166667,92.54383092,12.60674672,0.53125,3.86956522,2.03416667
2020-11-14,225.625,93.49197105,12.02488606,0.19541667,4.675,3.3925
2020-11-15,218.58333333,89.14470476,13.13080579,0.36625,7.43043478,2.5275
2020-11-16,115.30434783,89.79746029,13.17051929,0.13833333,9.33333333,1.67217391
2020-11-17,140.0,93.46861902,12.26750403,0.26125,8.4826087,1.37956522
2020-11-18,74.17391304,94.20124075,12.5181745,0.235,5.55416667,2.46521739
2020-11-19,80.58333333,90.70555092,13.4185753,0.00041667,5.72727273,2.59875
2020-11-20,157.34782609,90.4719308,13.19081377,0.22625,8.34166667,1.66521739
2020-11-21,167.08333333,89.73536299,13.27603578,0.05916667,7.35454545,1.84666667
2020-11-22,75.66666667,89.57362337,13.71356422,0.19708333,3.70416667,2.37875
2020-11-23,72.20833333,89.00948705,13.79315325,0.0,4.44166667,2.89458333
2020-11-24,71.66666667,89.35457239,13.91368526,0.02166667,7.075,2.41416667
2020-11-25,100.83333333,87.72882109,14.07964266,0.0,7.0125,1.7325
2020-11-26,80.125,89.7797673,13.70819656,0.04958333,6.08181818,2.17083333
2020-11-27,129.625,90.63329989,13.21009562,0.22041667,8.33478261,1.42791667
2020-11-28,103.08695652,87.31013278,12.77955488,0.56833333,4.66363636,2.32956522
2020-11-29,82.25,86.33781827,14.01507898,0.00708333,3.1375,3.48416667
2020-11-30,161.38095238,93.56254668,13.20048319,0.21458333,6.93333333,2.35190476
2020-12-01,94.39130435,86.16403318,13.76380437,0.29583333,8.3625,2.06608696
2020-12-02,152.60869565,91.09728508,12.82739793,0.28125,6.9375,1.98565217
2020-12-03,117.13636364,89.64872473,12.81509966,0.10833333,5.60434783,2.46136364
2020-12-04,81.26666667,88.82681079,13.0700182,0.00041667,7.33333333,1.66733333
2020-12-05,86.39130435,86.81003048,13.92201754,0.00041667,7.54347826,2.5926087
2020-12-06,81.29166667,85.77280085,13.76138479,0.07416667,4.83333333,3.04458333
2020-12-07,80.08695652,88.57421441,13.6305604,0.00166667,7.17916667,2.65782609
2020-12-08,83.0,88.8907895,13.84400796,0.01166667,7.86666667,2.77541667
2020-12-09,79.08333333,90.24504449,13.31614348,0.04125,7.06086957,2.66458333
2020-12-10,58.58333333,85.23222658,13.78199776,0.0,5.9375,2.87916667
2020-12-11,87.25,85.91050061,13.89246807,0.00125,6.28333333,2.70541667
2020-12-12,75.70833333,88.33079265,13.35678844,0.0075,8.04583333,2.52458333
2020-12-13,71.625,84.53025222,13.30093983,0.0,7.48333333,3.35
2020-12-14,87.04545455,89.01120601,13.57707402,0.00083333,8.89473684,2.87318182
2020-12-15,77.7826087,89.8835541,13.35516441,0.05916667,7.17916667,2.79347826
2020-12-16,74.34782609,88.9098944,13.21002643,0.00166667,8.80833333,2.83826087
2020-12-17,70.04166667,90.13441281,13.30961146,0.00083333,10.80416667,2.98958333
2020-12-18,70.18181818,92.44547818,13.06583915,0.01958333,9.5375,2.17318182
2020-12-19,76.86363636,88.59096607,13.32189372,0.01291667,9.8875,2.38590909
2020-12-20,113.17647059,91.62678623,12.9674874,0.14416667,11.92916667,1.97823529
2020-12-21,72.58333333,90.23045339,13.35029378,0.00416667,7.99090909,2.99125
2020-12-22,69.15384615,89.34264992,13.44338191,0.0,9.7,3.51846154
2020-12-23,68.83333333,87.79106263,14.6254113,0.02041667,9.24347826,2.91
2020-12-24,108.25,89.53981873,13.81470496,0.06916667,14.54166667,1.91958333
2020-12-25,115.5,90.59940113,12.64141718,0.42416667,7.86818182,1.93
2020-12-26,165.5,91.11087895,12.40824995,0.28625,11.66086957,1.63875
