Fecha,CO,NO,NO2,NOx,PM10
2008-03-28,,,,,121.170135
2008-03-29,,,,,158.53277114
2008-03-30,,,,,110.551121
2008-03-31,,,,,141.73562253
2008-04-01,,,,,96.0012257
2008-04-02,,,,,102.57602743
2008-04-03,,,,,107.76501795
2008-04-04,,,,,115.74176563
2008-04-05,,,,,110.52892086
2008-04-06,,,,,85.38462042
2008-04-07,,,,,116.23603623
2008-04-08,,,,,96.74603695
2008-04-09,,,,,89.88706206
2008-04-10,,,,,105.26359947
2008-04-11,,,,,113.91116171
2008-04-12,,,,,119.85815529
2008-04-13,,,,,172.04518
2008-04-14,,,,,102.51237579
2008-04-15,,,,,92.16844257
2008-04-16,,,,,83.32866894
2008-04-17,,,,,93.09873064
2008-04-18,,,,,90.72649657
2008-04-19,,,,,81.97838347
2008-04-20,,,,,66.17906513
2008-04-21,,,,,127.66857139
2008-04-22,,,,,108.30891907
2008-04-23,,,,,114.92803253
2008-04-24,,,,,116.11047305
2008-04-25,,,,,91.49766068
2008-04-26,,,,,112.08820876
2008-04-27,,,,,80.31746421
2008-04-28,,,,,101.03841264
2008-04-29,,,,,79.40331979
2008-04-30,,,,,45.793655
2008-05-01,,,,,
2008-05-02,,,,,
2008-05-03,,,,,
2008-05-04,,,,,
2008-05-05,,,,,
2008-05-06,,,,,61.01546867
2008-05-07,,,,,66.04942142
2008-05-08,,,,,52.904191
2008-05-09,,,,,72.73279726
2008-05-10,,,,,78.4310149
2008-05-11,,,,,55.62271379
2008-05-12,,,,,56.83353879
2008-05-13,,,,,51.99633935
2008-05-14,,,,,70.38810762
2008-05-15,,,,,51.92085982
2008-05-16,,,,,52.46417547
2008-05-17,,,,,75.702371
2008-05-18,,,,,73.24582858
2008-05-19,,,,,73.98133962
2008-05-20,1.72466425,,,,64.85348435
2008-05-21,2.36467247,,,,82.53052988
2008-05-22,,,,,109.33998733
2008-05-23,,,,,85.89133447
2008-05-24,,,,,85.88496413
2008-05-25,,,,,52.05128413
2008-05-26,,,,,48.87668125
2008-05-27,,,,,76.0419264
2008-05-28,,,,,94.6337
2008-05-29,,,,,69.81524595
2008-05-30,,,,,77.83529884
2008-05-31,,,,,95.27750464
2008-06-01,,,,,56.79284008
2008-06-02,,,,,40.76719733
2008-06-03,,,,,61.20397447
2008-06-04,,,,,63.32057241
2008-06-05,,,,,55.98029138
2008-06-06,,,,,46.66763326
2008-06-07,,,,,70.64657941
2008-06-08,,,,,33.18681492
2008-06-09,,,,,43.29419118
2008-06-10,,,,,85.77126996
2008-06-11,,,,,
2008-06-12,,,,,96.76173186
2008-06-13,,,,,
2008-06-14,,,,,
2008-06-15,,,,,71.14163887
2008-06-16,,,,,68.61527632
2008-06-17,,,,,86.07313017
2008-06-18,,,,,59.66422715
2008-06-19,,,,,64.79476005
2008-06-20,,,,,61.72216877
2008-06-21,,,,,59.59739237
2008-06-22,,,,,60.70004225
2008-06-23,,,,,50.91075832
2008-06-24,,,,,55.38116704
2008-06-25,,,,,77.74318761
2008-06-26,,,,,66.59646131
2008-06-27,,,,,73.77386179
2008-06-28,,,,,69.87392022
2008-06-29,,,,,65.35002404
2008-06-30,,,,,41.13349825
2008-07-01,,,,,65.94017311
2008-07-02,,,,,30.757894
2008-07-03,1.452803,,,,85.63586485
2008-07-04,1.129426,,,,66.33832765
2008-07-05,1.58730155,,,,52.84057576
2008-07-06,1.76899833,,,,52.80113752
2008-07-07,1.831502,,,,48.72406
2008-07-08,1.36926552,,,,70.20305935
2008-07-09,1.44752916,,,,62.3992709
2008-07-10,1.52243588,,,,61.54456833
2008-07-11,1.109076,,,,72.10913829
2008-07-12,1.36708529,,,,52.87545986
2008-07-13,1.32614283,,,,40.63492292
2008-07-14,1.49699829,,,,65.01887295
2008-07-15,1.60510788,,,,76.15079569
2008-07-16,1.84294858,,,,75.586084
2008-07-17,1.73160173,,,,63.51971771
2008-07-18,1.635499,,,,88.71863172
2008-07-19,1.26919842,,,,71.88819538
2008-07-20,1.39397642,,,,47.88528139
2008-07-21,,,,,46.9902344
2008-07-22,1.007326,,,,59.224666
2008-07-23,1.098901,,,,63.6202724
2008-07-24,,,,,57.82923886
2008-07-25,,,,,
2008-07-26,,,,,
2008-07-27,1.16758225,,,,44.21449213
2008-07-28,1.34310113,,,,61.12400383
2008-07-29,1.42390294,,,,56.29426432
2008-07-30,1.46340594,,,,58.52536705
2008-07-31,1.27441975,,,,65.67669479
2008-08-01,1.20319475,,,,73.19549189
2008-08-02,1.202686,,,,60.68986762
2008-08-03,1.0531135,,,,28.94383514
2008-08-04,1.2545785,,,,50.02645686
2008-08-05,1.13324163,,,,52.58686045
2008-08-06,1.098901,,,,60.11652843
2008-08-07,,,,,42.13065
2008-08-08,,,,,57.15539147
2008-08-09,,,,,60.70048591
2008-08-10,1.098901,,,,49.10053113
2008-08-11,1.17957421,,,,62.0701297
2008-08-12,1.40055994,,,,86.00958037
2008-08-13,1.38888875,,,,69.16710538
2008-08-14,1.37362632,,,,80.04539252
2008-08-15,1.33728695,,,,79.21420357
2008-08-16,1.69976221,,,,76.18065809
2008-08-17,1.69032358,,,,51.75620896
2008-08-18,1.76917996,,,,48.774932
2008-08-19,1.74788965,,,,66.89255465
2008-08-20,1.5949328,,,,55.85026445
2008-08-21,1.387193,,,,60.57419442
2008-08-22,1.57356535,,,,81.18742763
2008-08-23,1.49838091,,,,76.88848571
2008-08-24,1.43758348,,,,58.31909058
2008-08-25,1.4957265,,,,54.55433863
2008-08-26,4.02375418,,,,
2008-08-27,4.12978238,,,,153.73017
2008-08-28,3.75203508,,,,83.8583695
2008-08-29,4.25824191,,,,85.5738745
2008-08-30,3.16824383,,,,39.82013992
2008-08-31,2.33007742,,,,30.29803679
2008-09-01,2.67602783,,,,41.0887276
2008-09-02,3.63375071,,,,37.64346925
2008-09-03,2.3107448,,,,54.89011438
2008-09-04,1.49307213,,,,39.9023215
2008-09-05,1.67073667,,,,61.24486945
2008-09-06,1.39324957,,,,31.08058825
2008-09-07,,,,,27.722834
2008-09-08,1.221001,,,,46.4529928
2008-09-09,,,,,31.71143883
2008-09-10,,,,,47.88292244
2008-09-11,,,,,63.3028109
2008-09-12,,,,,64.89873094
2008-09-13,,,,,77.60628705
2008-09-14,,,,,65.71632354
2008-09-15,1.29019107,,,,75.72174939
2008-09-16,1.06367985,,,,91.93223956
2008-09-17,1.2301585,,,,90.37947505
2008-09-18,1.017501,,,,68.49317732
2008-09-19,1.200651,,,,80.907078
2008-09-20,1.18878017,,,,98.28449845
2008-09-21,1.48555156,,,,55.15466213
2008-09-22,1.146076,,,,75.51631186
2008-09-23,1.23287189,,,,67.75882616
2008-09-24,1.28586675,,,,77.98499194
2008-09-25,1.32129743,,,,69.74747968
2008-09-26,1.196026,,,,67.2588557
2008-09-27,1.52930405,,,,75.76923435
2008-09-28,1.61128557,,,,55.75498783
2008-09-29,1.62060182,,,,66.50183555
2008-09-30,1.182151,,,,75.73260385
2008-10-01,1.38016721,,,,77.00881639
2008-10-02,1.129426,,,,70.69097768
2008-10-03,1.41851606,,,,89.261299
2008-10-04,1.69631964,,,,83.73190529
2008-10-05,,,,,
2008-10-06,,,,,
2008-10-07,,,,,
2008-10-08,,,,,
2008-10-09,,,,,
2008-10-10,,,,,
2008-10-11,,,,,
2008-10-12,,,,,
2008-10-13,,,,,
2008-10-14,,,,,
2008-10-15,,,,,
2008-10-16,,,,,
2008-10-17,,,,,
2008-10-18,,,,,
2008-10-19,,,,,
2008-10-20,,,,,
2008-10-21,,,,,
2008-10-22,,,,,
2008-10-23,,,,,
2008-10-24,3.83597867,,,,
2008-10-25,,,,,
2008-10-26,,,,,
2008-10-27,,,,,
2008-10-28,,,,,
2008-10-29,,,,,
2008-10-30,,,,,
2008-10-31,,,,,
2008-11-01,,,,,
2008-11-02,,,,,
2008-11-03,,,,,
2008-11-04,,,,,
2008-11-05,3.18274327,,,,56.48211131
2008-11-06,2.33643692,,,,72.09295996
2008-11-07,1.6846909,,,,57.93389448
2008-11-08,1.61019535,,,,74.93488367
2008-11-09,1.24934564,,,,50.10785746
2008-11-10,1.29833107,,,,52.03668448
2008-11-11,1.141636,,,,68.34887614
2008-11-12,1.23408314,,,,86.73310741
2008-11-13,1.40575805,,,,85.31339572
2008-11-14,1.54241182,,,,89.7252814
2008-11-15,2.57300571,,,,95.97680457
2008-11-16,1.92434879,,,,61.10394722
2008-11-17,1.7643468,,,,57.13878875
2008-11-18,1.77045178,,,,66.32972967
2008-11-19,1.68851621,,,,66.79487344
2008-11-20,2.136752,,,,71.92308
2008-11-21,1.8406593,,,,57.41536477
2008-11-22,1.80670013,,,,52.96426009
2008-11-23,1.52625132,,,,50.72853204
2008-11-24,1.73160173,,,,90.28119582
2008-11-25,1.56822342,,,,102.20391193
2008-11-26,1.95105833,,,,92.55799944
2008-11-27,1.6134659,,,,86.27948389
2008-11-28,1.82595182,,,,81.30734638
2008-11-29,1.84121423,,,,56.57334986
2008-11-30,1.73314333,,,,59.81481717
2008-12-01,1.63207167,,,,63.8412151
2008-12-02,1.068376,,,,61.85778343
2008-12-03,1.15316767,,,,77.03907565
2008-12-04,1.14087288,,,,48.1868168
2008-12-05,1.068376,,,,36.6361435
2008-12-06,1.221001,,,,37.73504517
2008-12-07,1.39876459,,,,52.38705846
2008-12-08,1.65774415,,,,41.00122244
2008-12-09,1.109076,,,,36.4407833
2008-12-10,1.068376,,,,53.7301605
2008-12-11,1.10762243,,,,50.53811529
2008-12-12,1.0225885,,,,67.19169888
2008-12-13,,,,,46.83705555
2008-12-14,1.353276,,,,47.409132
2008-12-15,1.229326,,,,32.66788938
2008-12-16,,,,,36.51404329
2008-12-17,,,,,48.60195625
2008-12-18,,,,,53.85226267
2008-12-19,1.017501,,,,60.958488
2008-12-20,1.153846,,,,62.42146909
2008-12-21,1.062271,,,,58.512417
2008-12-22,1.209901,,,,54.34066133
2008-12-23,,,,,29.432236
2008-12-24,,,,,47.94705523
2008-12-25,1.037851,,,,46.88237871
2008-12-26,,,,,49.76456161
2008-12-27,,,,,41.00520465
2008-12-28,,,,,29.493286
2008-12-29,,,,,42.87435091
2008-12-30,,,,,40.21034691
2008-12-31,,,,,38.8542955
2009-01-01,0.76312577,,,,35.37444238
2009-01-02,0.6728779,,,,42.26292342
2009-01-03,0.78474765,,,,39.69882196
2009-01-04,0.84198207,,,,31.51811329
2009-01-05,0.81654457,,,,46.54660392
2009-01-06,0.88661335,,,,107.74929133
2009-01-07,0.91447898,,,,69.32845379
2009-01-08,0.83816646,,,,75.68783433
2009-01-09,0.5799756,,,,58.1501858
2009-01-10,0.9399165,,,,51.93935875
2009-01-11,0.76439765,,,,33.85836625
2009-01-12,0.67791009,,,,32.40333954
2009-01-13,0.73514453,,,,131.43671421
2009-01-14,0.80001018,,,,70.64102825
2009-01-15,0.64935068,,,,88.09117354
2009-01-16,0.98951971,,,,81.08059079
2009-01-17,1.21082611,,,,80.37851508
2009-01-18,1.03276341,,,,53.69963483
2009-01-19,0.96026651,,,,75.76923442
2009-01-20,1.07219168,,,,56.87423996
2009-01-21,0.9462759,,,,60.46601754
2009-01-22,1.07727911,,,,65.12617283
2009-01-23,1.01368525,,,,72.49288029
2009-01-24,0.82290392,,,,54.51363763
2009-01-25,0.55453807,,,,39.10867092
2009-01-26,0.52570886,,,,55.23606417
2009-01-27,0.52655679,,,,60.63899363
2009-01-28,0.64738505,,,,60.06919217
2009-01-29,0.7987383,,,,79.31013721
2009-01-30,0.86233206,,,,64.51567183
2009-01-31,0.91066336,,,,53.03826029
2009-02-01,0.70334761,,,,40.9096475
2009-02-02,0.82671955,,,,48.02198029
2009-02-03,0.67155071,,,,53.69963754
2009-02-04,0.70589136,,,,53.78103679
2009-02-05,0.79110705,,,,53.8522625
2009-02-06,0.71733824,,,,59.10256679
2009-02-07,0.74786329,,,,53.06878596
2009-02-08,0.86614776,,,,43.72812679
2009-02-09,1.15104795,,,,59.92674167
2009-02-10,1.13578553,,,,59.2653675
2009-02-11,0.72624138,,,,68.53480217
2009-02-12,0.99715093,,,,63.94587104
2009-02-13,1.4061864,,,,58.84092407
2009-02-14,1.14214499,,,,85.15059121
2009-02-15,0.79619455,,,,57.23036442
2009-02-16,0.54508986,,,,50.36223142
2009-02-17,,,,,54.53398696
2009-02-18,0.56588713,,,,63.16239667
2009-02-19,0.65883195,,,,75.35205796
2009-02-20,0.84834149,,,,70.59015442
2009-02-21,0.85088523,,,,65.0956485
2009-02-22,0.82163207,,,,50.29100771
2009-02-23,0.73398829,,,,77.40741154
2009-02-24,0.71951861,,,,88.0809965
2009-02-25,0.82926333,,,,56.12128892
2009-02-26,0.81272893,,,,85.18112017
2009-02-27,0.73005701,,,,112.16524617
2009-02-28,0.72115387,,,,64.52584763
2009-03-01,0.9946072,,,,67.02889983
2009-03-02,1.06074472,,,,69.55230325
2009-03-03,1.1281541,,,,53.74033646
2009-03-04,1.12942598,,,,58.26821642
2009-03-05,0.96026653,,,,59.64184263
2009-03-06,0.87759459,,,,55.09361267
2009-03-07,0.71632074,,,,67.58852592
2009-03-08,0.8165446,,,,64.44444817
2009-03-09,0.73896015,,,,69.90842946
2009-03-10,0.93864464,,,,84.48921875
2009-03-11,0.99460713,,,,97.34025642
2009-03-12,0.80128209,,,,96.6076535
2009-03-13,0.59662562,,,,91.204725
2009-03-14,0.6105006,,,,81.28038755
2009-03-15,0.60541313,,,,67.405375
2009-03-16,0.81145713,,,,88.45892693
2009-03-17,,,,,
2009-03-18,3.45950333,,,,194.24027167
2009-03-19,2.38858375,,,,72.92023104
2009-03-20,2.28556175,,,,94.35898033
2009-03-21,1.58984538,,,,47.93040575
2009-03-22,1.95487375,,,,
2009-03-23,2.42165254,,,,
2009-03-24,4.0018316,,,,
2009-03-25,,,,,
2009-03-26,,,,,
2009-03-27,,,,,
2009-03-28,,,,,
2009-03-29,,,,,
2009-03-30,,,,,
2009-03-31,,,,,
2009-04-01,,,,,
2009-04-02,,,,,
2009-04-03,,,,,
2009-04-04,,,,,
2009-04-05,,,,,
2009-04-06,,,,,
2009-04-07,,,,,
2009-04-08,,,,,
2009-04-09,,,,,
2009-04-10,,,,,
2009-04-11,,,,,
2009-04-12,,,,,
2009-04-13,,,,,
2009-04-14,,,,,
2009-04-15,,,,,
2009-04-16,,,,,
2009-04-17,,,,,
2009-04-18,,,,,
2009-04-19,,,,,
2009-04-20,,,,,
2009-04-21,,,,,
2009-04-22,,,,,
2009-04-23,,,,,
2009-04-24,2.26995227,,,,137.59074509
2009-04-25,2.14311163,,,,69.23687788
2009-04-26,3.37047233,,,,50.8811585
2009-04-27,3.18477832,,,,61.70736983
2009-04-28,1.53133908,,,,181.90476704
2009-04-29,2.04263333,,,,139.32234963
2009-04-30,,,,,116.83557575
2009-05-01,0.66010382,,,,41.64224838
2009-05-02,0.5440638,,,,91.43875058
2009-05-03,0.46805047,,,,47.43182988
2009-05-04,0.79619458,,,,42.13065
2009-05-05,0.7964258,,,,104.87993733
2009-05-06,0.43307389,,,,95.25438038
2009-05-07,0.5799756,,,,117.5885295
2009-05-08,0.5265568,,,,118.29060313
2009-05-09,0.74531952,,,,66.01139858
2009-05-10,0.82799141,,,,52.31583554
2009-05-11,0.74531953,,,,60.57794349
2009-05-12,0.74531954,,,,90.685797
2009-05-13,0.81527274,,,,65.72649904
2009-05-14,0.86106024,,,,64.95319746
2009-05-15,1.2311762,,,,67.0757056
2009-05-16,0.88141026,,,,65.6145745
2009-05-17,0.94322344,,,,38.73219575
2009-05-18,0.99405419,,,,98.96560161
2009-05-19,1.17902931,,,,75.77940821
2009-05-20,0.90939148,,,,71.46520504
2009-05-21,0.74277575,,,,138.86447146
2009-05-22,0.69826009,,,,63.54904713
2009-05-23,0.71479448,,,,62.63329575
2009-05-24,0.92338211,,,,38.32519492
