Fecha,CO,DViento,HAire10,HAire2,O3,P,PLiquida,PM2.5,RGlobal,TAire10,TAire2,VViento
2013-07-27,736.34583333,,,,22.03070596,25.41666667,,25.41666667,,20.05393417,,
2013-07-28,536.91666667,,,,20.99218708,12.75,,12.75,,20.89424125,,
2013-07-29,547.14583333,,,,23.15859958,15.45454545,,15.45454545,,21.15838542,,
2013-07-30,,,,,20.61408025,22.91666667,,22.91666667,,20.54438167,,
2013-07-31,,,,,26.06953458,21.20833333,,21.20833333,,20.66718708,,
2013-08-01,38.91781288,,,,19.65031064,20.32,,20.32,,19.43194958,,
2013-08-02,39.10594018,,,,19.92966425,16.08333333,,16.08333333,,19.04136625,,
2013-08-03,51.85769939,,,,26.07436375,15.41666667,,15.41666667,,19.73057292,,
2013-08-04,41.49433896,,,,21.09802054,15.91666667,,15.91666667,,20.96329292,,
2013-08-05,34.50091104,,,,17.80358838,17.2173913,,17.2173913,,20.88146917,,
2013-08-06,36.12862117,,,,18.55633092,23.58333333,,23.58333333,,20.137575,,
2013-08-07,31.75261656,,,,16.18987296,32.20833333,,32.20833333,,19.0153175,,
2013-08-08,24.24388344,,,,11.82084567,26.0,,26.0,,17.99671292,,
2013-08-09,44.61070859,,,,23.11617417,25.125,,25.125,,18.15521958,,
2013-08-10,31.89557909,5.267126,,,16.38932257,23.47826087,,23.47826087,,17.84361708,,
2013-08-11,27.90827607,,,,14.13879063,23.20833333,,23.20833333,,18.24161458,,
2013-08-12,26.38689877,,,,13.15945579,21.91666667,,21.91666667,,17.97078083,,
2013-08-13,25.26631442,,,,13.23076967,23.16666667,,23.16666667,,17.3227775,,
2013-08-14,39.11411963,,,,19.74241879,19.58333333,,19.58333333,,20.81033583,,
2013-08-15,41.64974847,356.3647,,,21.30083263,21.30434783,,21.30434783,,20.62506333,,
2013-08-16,38.38614877,,,,19.65538188,25.79166667,,25.79166667,,19.88965208,,
2013-08-17,43.58827761,,,,21.37286483,21.08333333,,21.08333333,,19.90586708,,
2013-08-18,35.48244479,,,,18.90451346,14.625,,14.625,,17.4945825,,
2013-08-19,27.75286656,,,,14.08255742,17.5,,17.5,,18.45969875,,
2013-08-20,43.13840798,,,,21.89675963,23.70833333,,23.70833333,,19.69256875,,
2013-08-21,46.77826227,,,,23.51226254,24.20833333,,24.20833333,,19.9295775,,
2013-08-22,31.44179755,,,,16.40929958,17.04347826,,17.04347826,,19.80341458,,
2013-08-23,42.90582715,,,,21.86360465,22.83333333,,22.83333333,,19.87575833,,
2013-08-24,41.46162117,,,,21.14950342,22.125,,22.125,,19.00661458,,
2013-08-25,40.06293558,,,,19.96657358,19.29166667,,19.29166667,,19.58601208,,
2013-08-26,41.19169939,,,,21.18279029,14.70833333,,14.70833333,,19.28023875,,
2013-08-27,38.05079141,,,,19.59782358,22.70833333,,22.70833333,,18.93917792,,
2013-08-28,45.48590951,346.0507,,,22.17319417,20.08695652,,20.08695652,,20.51693792,,
2013-08-29,30.35393098,,,,16.48452488,17.70833333,,17.70833333,,19.28626167,,
2013-08-30,45.42865337,,,,22.70876108,21.33333333,,21.33333333,,19.75268042,,
2013-08-31,57.25613497,,,,28.28185208,20.91666667,,20.91666667,,20.30124375,,
2013-09-01,644.40184049,,,,25.78862392,16.08333333,,16.08333333,,19.58270875,,
2013-09-02,954.66939332,356.4075,,,21.18913258,17.52173913,,17.52173913,,19.36597833,,
2013-09-03,763.73551466,,,,19.60808517,12.83333333,,12.83333333,,17.46572917,,
2013-09-04,1226.75017042,,,,20.75702575,29.20833333,,29.20833333,,17.70418458,,
2013-09-05,926.02931152,,,,18.79527738,19.70833333,,19.70833333,,18.19809625,,
2013-09-06,863.97580095,,,,13.16367513,20.0,,20.0,,16.91405042,,
2013-09-07,1078.77641445,,,,14.91504046,22.16666667,,22.16666667,,17.64611125,,
2013-09-08,868.74914792,,,,15.78736654,18.5,,18.5,,19.35864042,,
2013-09-09,897.38922972,,,,15.79763917,21.16666667,,21.16666667,,19.10191042,,
2013-09-10,844.88241309,,,,18.92268563,16.83333333,,16.83333333,,18.46907917,,
2013-09-11,1078.77641445,,,,16.29295108,25.66666667,,25.66666667,,18.22799708,,
2013-09-12,887.84253579,,,,18.34862858,24.33333333,,24.33333333,,17.60190417,,
2013-09-13,1226.75017042,,,,16.8355735,26.25,,26.25,,18.11850792,,
2013-09-14,936.40615275,287.8692,,,13.53143948,19.0,,19.0,,19.2571525,,
2013-09-15,525.06816633,,,,18.94935776,15.04166667,,15.04166667,,21.04059042,,
2013-09-16,505.97477846,,,,19.76141108,11.45454545,,11.45454545,,21.52860417,,
2013-09-17,696.90865712,334.1581,,,15.69739927,17.08695652,,17.08695652,,19.66472875,,
2013-09-18,630.08179959,,,,20.713524,19.625,,19.625,,20.16932917,,
2013-09-19,510.74812543,,,,20.8708407,15.91666667,,15.91666667,,19.91888917,,
2013-09-20,568.02828903,,,,27.93784175,15.125,,15.125,,20.24796875,,
2013-09-21,620.53510566,,,,28.64632554,19.5,,19.5,,21.01286542,,
2013-09-22,534.61486026,,,,26.25093133,20.5,,20.5,,20.707835,,
2013-09-23,572.80163599,,,,21.178438,18.125,,18.125,,21.58202583,,
2013-09-24,610.98841172,298.6941,,,31.25041638,16.69565217,,16.69565217,,20.79253958,,
2013-09-25,859.20245399,,,,24.54939283,20.66666667,,20.66666667,,20.44621417,,
2013-09-26,1179.01670075,,,,13.8012852,30.125,,30.125,,18.38857,,
2013-09-27,1150.37661895,,,,15.57471673,32.54166667,,32.54166667,,18.30535833,,
2013-09-28,964.21608725,,,,17.69273751,16.70833333,,16.70833333,,17.19910375,,
2013-09-29,859.20245399,,,,16.88131087,21.375,,21.375,,18.0936975,,
2013-09-30,887.84253579,,,,16.91894105,16.625,,16.625,,17.64221542,,
2013-10-01,1026.26959782,,,,15.06287065,20.67346939,,20.67346939,,17.51230833,,
2013-10-02,682.58861622,,,,19.93530646,11.5,,11.5,,18.73839083,,
2013-10-03,973.76278119,,,,17.20723948,26.25,,26.25,,18.55022083,,
2013-10-04,840.10906612,,,,23.38215317,19.75,,19.75,,17.72195083,,
2013-10-05,773.28220859,,,,17.75268037,12.54166667,,12.54166667,,19.87539292,,
2013-10-06,677.81526926,,,,22.09520292,15.45833333,,15.45833333,,20.47903917,,
2013-10-07,787.60224949,,,,18.60519046,17.29166667,,17.29166667,,19.98675375,,
2013-10-08,649.17518746,,,,21.05463543,15.83333333,,15.83333333,,19.88711667,,
2013-10-09,572.80163599,129.5194,78.98959,,6.376389,20.0,,20.0,2.0,17.7734,,
2013-10-10,,,,,,,,,,,,
2013-10-11,1132.12558643,129.0702,,,39.4559925,27.6,,27.6,,20.04011059,,
2013-10-12,892.61588275,,,,17.56717579,21.125,,21.125,,19.13201375,,
2013-10-13,797.14894342,,,,16.94116948,16.95833333,,16.95833333,,18.02595375,,
2013-10-14,754.18882072,,,,11.73405127,14.20833333,,14.20833333,,16.36477333,,
2013-10-15,1102.64314928,,,,13.77296302,22.20833333,,22.20833333,,18.20809042,,
2013-10-16,1150.37661895,,,,11.28599009,23.875,,23.875,,18.00073458,,
2013-10-17,935.57600545,,,,13.43575315,19.70833333,,19.70833333,,18.38382042,,
2013-10-18,1078.77641445,,,,23.36533046,24.29166667,,24.29166667,,18.70447292,,
2013-10-19,782.82890252,,,,26.14806563,15.75,,15.75,,20.25306083,,
2013-10-20,606.21506476,,,,29.1205725,19.20833333,,19.20833333,,19.78543375,,
2013-10-21,687.36196319,119.6364,,,18.53119113,15.30434783,,15.30434783,,18.01561917,,
2013-10-22,787.60224949,,,,21.20982646,17.41666667,,17.41666667,,17.78790583,,
2013-10-23,856.71201209,,,,17.90330417,22.83333333,,22.83333333,,18.22186292,,
2013-10-24,1002.40286299,,,,14.9909375,20.125,,20.125,,18.61439833,,
2013-10-25,1097.86980232,,,,19.17825779,26.75,,26.75,,19.60456583,,
2013-10-26,916.48261759,,,,23.65133004,21.33333333,,21.33333333,,19.57491958,,
2013-10-27,668.26857532,,,,22.749016,15.95833333,,15.95833333,,18.73745458,,
2013-10-28,935.57600545,,,,19.96530088,18.25,,18.25,,19.54282917,,
2013-10-29,921.25596455,300.7107,,,16.93113988,17.82608696,,17.82608696,,18.2446875,,
2013-10-30,1083.54976142,,,,18.27981525,20.14814815,,20.14814815,,18.441655,,
2013-10-31,997.62951602,,,,19.10389471,21.75,,21.75,,18.1584325,,
2013-11-01,672.82566462,,,,14.82417788,12.43478261,,12.43478261,,18.51959917,,
2013-11-02,610.79209271,,,,19.78167729,8.0,,8.0,,18.80723958,,
2013-11-03,634.65115883,,,,18.41162646,11.66666667,,11.66666667,,18.32678208,,1.346333
2013-11-04,553.53033402,245.0476,,,18.09299179,10.52173913,,10.52173913,,16.93352625,,
2013-11-05,911.20885569,,,,24.42338579,18.25,,18.25,,17.47026667,,
2013-11-06,897.10088616,,,,20.63916688,15.375,,15.375,,17.57129708,,
2013-11-07,973.44989775,,,,18.82725313,18.33333333,,18.33333333,,17.07897042,,
2013-11-08,1140.4633606,,,,19.36708942,20.875,,20.875,,18.20765,,
2013-11-09,1045.02709611,,,,15.68887708,17.83333333,,17.83333333,,17.82559042,,
2013-11-10,992.53715065,,,,13.39780108,15.70833333,,15.70833333,,17.59376292,,
2013-11-11,911.41632584,,,,17.32708258,14.52173913,,14.52173913,,19.45112125,,
2013-11-12,997.30896387,,,,18.03675896,17.08333333,,17.08333333,,19.72923625,,
2013-11-13,1121.3761077,332.9299,,,23.19043404,18.0,,18.0,,19.53403958,,
2013-11-14,1011.62440354,,,,22.93800367,16.58333333,,16.58333333,,19.8318225,,
2013-11-15,990.87738953,304.3342,48.82167,,22.921071,15.77272727,,15.77272727,241.1902,19.67832792,,1.582417
2013-11-16,871.37458878,,,,15.51209787,18.125,,18.125,,19.69303833,,
2013-11-17,501.04038855,,,,14.33515052,14.5,,14.5,,19.04956542,,
2013-11-18,815.98006135,,,,12.47908617,14.0,,14.0,,17.67611125,,
2013-11-19,653.73841172,,,,14.18811877,8.31578947,,8.31578947,,17.89677042,,
2013-11-20,841.49888859,,,,14.40226434,14.125,,14.125,,16.46141625,,
2013-11-21,1121.3761077,130.6797,,,14.34721081,18.33333333,,18.33333333,,17.72160958,,
2013-11-22,1173.86605317,,,,16.278369,19.79166667,,19.79166667,,17.42205458,,
2013-11-23,1250.21506476,,,,8.74386596,23.95833333,,23.95833333,,16.98391083,,
2013-11-24,944.8190184,,,,9.5979461,20.66666667,,20.66666667,,15.8099425,,
2013-11-25,878.01363327,,,,25.7075485,19.79166667,,19.79166667,,17.1218325,,
2013-11-26,868.47000682,297.1716,,,19.7524479,13.34782609,,13.34782609,,16.71887125,,
2013-11-27,766.80963813,143.4198,90.39083,,15.19154598,18.69565217,2.5,18.69565217,55.35556,17.03369208,,1.801667
2013-11-28,835.06731425,,,,11.92130881,18.04166667,,18.04166667,,16.95527125,,
2013-11-29,901.87269939,,,,14.93590861,24.79166667,,24.79166667,,17.41015,,
2013-11-30,815.98006135,,,,12.42947204,20.0,,20.0,,16.25163125,,
2013-12-01,606.40206186,,,,0.4290278,,,,,16.90517958,,
2013-12-02,987.04404873,,,,,,,,,16.36375,,
2013-12-03,924.04123711,,,,,,,,,16.70958333,,
2013-12-04,,,,,,,,,,18.415,,
2013-12-05,,,,,,,,,,18.7025,,
2013-12-06,,,,,,,,,,18.62041667,,
2013-12-07,,,,,,,,,,17.21375,,
2013-12-08,,,,,,,,,,16.06708333,,
2013-12-09,,,,,,,,,,16.22041667,,
2013-12-10,,,,,,,,,,18.18291667,,
2013-12-11,,,,,,,,,,18.96333333,,
2013-12-12,,,,,,,,,,19.15416667,,
2013-12-13,,,,,,,,,,18.14541667,,
2013-12-14,,,,,,,,,,19.51791667,,
2013-12-15,,,,,,,,,,19.75416667,,
2013-12-16,,,,,,,,,,19.3025,,
2013-12-17,,,,,,,,,,17.89083333,,
2013-12-18,,,,,,,,,,16.63208333,,
2013-12-19,,,,,,,,,,17.48666667,,
2013-12-20,,,,,,,,,,17.65791667,,
2013-12-21,,,,,,,,,,18.52458333,,
2013-12-22,,,,,,,,,,17.57875,,
2013-12-23,,,,,,,,,,15.45125,,
2013-12-24,,,,,,,,,,16.80291667,,
2013-12-25,,,,,,,,,,17.74708333,,
2013-12-26,,,,,,,,,,17.33041667,,
2013-12-27,,,,,,,,,,18.89125,,
2013-12-28,,,,,,,,,,19.98333333,,
2013-12-29,,,,,,,,,,19.89708333,,
2013-12-30,,,,,,,,,,19.32416667,,
2013-12-31,,,,,,,,,,19.03375,,
2014-01-01,,,,,,,,,,19.00541667,,
2014-01-02,,,,,,,,,,18.34375,,
2014-01-03,,,,,,,,,,18.17708333,,
2014-01-04,,,,,,,,,,19.615,,
2014-01-05,,,,,,,,,,17.97916667,,
2014-01-06,,,,,,,,,,15.67833333,,
2014-01-07,,,,,,,,,,17.325,,
2014-01-08,,,,,,,,,,17.63,,
2014-01-09,,,,,,,,,,17.98375,,
2014-01-10,,,,,,,,,,17.43458333,,
2014-01-11,,,,,,,,,,16.68958333,,
2014-01-12,,,,,,,,,,17.64625,,
2014-01-13,,,,,,,,,,19.10833333,,
2014-01-14,,,,,,,,,,19.06458333,,
2014-01-15,,,,,,,,,,19.00166667,,
2014-01-16,,,,,,,,,,19.13333333,,
2014-01-17,,,,,,,,,,18.47833333,,
2014-01-18,,,,,,,,,,19.63875,,
2014-01-19,,,,,,,,,,19.39083333,,
2014-01-20,,,,,,,,,,18.76916667,,
2014-01-21,,,,,,,,,,18.34416667,,
2014-01-22,,,,,,,,,,17.5975,,
2014-01-23,,,,,,,,,,19.05125,,
2014-01-24,,,,,,,,,,18.96375,,
2014-01-25,,,,,,,,,,18.21875,,
2014-01-26,,,,,,,,,,17.25173913,,
2014-01-27,,,,,,,,,,18.2225,,
2014-01-28,,,,,,,,,,17.83458333,,
2014-01-29,,,,,,,,,,18.76666667,,
2014-01-30,,,,,,,,,,17.11416667,,
2014-01-31,,,,,,,,,,18.31958333,,
2014-02-01,,,,,,,,,,18.79625,,
2014-02-02,,,,,,,,,,17.94666667,,
2014-02-03,,,,,,,,,,18.25583333,,
2014-02-04,,,,,,,,,,18.72291667,,
2014-02-05,,,,,,,,,,18.57416667,,
2014-02-06,,,,,,,,,,17.94875,,
2014-02-07,,,,,,,,,,18.19,,
2014-02-08,,,,,,,,,,18.59791667,,
2014-02-09,,,,,,,,,,19.08,,
2014-02-10,,,,,,,,,,19.4975,,
2014-02-11,,,,,,,,,,20.08541667,,
2014-02-12,,,,,,,,,,20.21125,,
2014-02-13,,,,,,,,,,18.10041667,,
2014-02-14,,,,,,,,,,17.30875,,
2014-02-15,,,,,,,,,,19.32583333,,
2014-02-16,,,,,,,,,,19.22375,,
2014-02-17,,,,,,,,,,17.30458333,,
2014-02-18,,,,,,,,,,18.2925,,
2014-02-19,,,,,,,,,,17.92375,,
2014-02-20,,,,,,,,,,17.86875,,
2014-02-21,,,,,,,,,,18.15041667,,
2014-02-22,,,,,,,,,,17.55666667,,
2014-02-23,,,,,,,,,,18.51625,,
2014-02-24,,,,,,,,,,18.70125,,
2014-02-25,,,,,,,,,,18.48458333,,
2014-02-26,,,,,,,,,,19.20291667,,
2014-02-27,,,,,,,,,,17.39791667,,
2014-02-28,,,,,,,,,,16.54875,,
2014-03-01,,,,,,,,,,17.63375,,
2014-03-02,,,,,,,,,,17.41583333,,
2014-03-03,,,,,,,,,,17.74125,,
2014-03-04,,,,,,,,,,17.89166667,,
2014-03-05,,,,,,,,,,17.69625,,
2014-03-06,,,,,,,,,,17.74625,,
2014-03-07,,,,,,,,,,17.53541667,,
2014-03-08,,,,,,,,,,17.00916667,,
2014-03-09,,,,,,,,,,17.64,,
2014-03-10,,,,,,,,,,18.49166667,,
2014-03-11,,,,,,,,,,18.58458333,,
2014-03-12,,,,,,,,,,17.0725,,
2014-03-13,,,,,,,,,,17.56125,,
2014-03-14,,,,,,,,,,17.64333333,,
2014-03-15,,,,,,,,,,18.33541667,,
2014-03-16,,,,,,,,,,17.77875,,
2014-03-17,,,,,,,,,,18.8925,,
2014-03-18,,,,,,,,,,18.55041667,,
2014-03-19,,,,,,,,,,20.14041667,,
2014-03-20,,,,,,,,,,20.47916667,,
2014-03-21,,,,,,,,,,20.35291667,,
2014-03-22,,,,,,,,,,20.32791667,,
2014-03-23,,,,,,,,,,19.65666667,,
2014-03-24,,,,,,,,,,18.62625,,
2014-03-25,,,,,,,,,,19.44708333,,
2014-03-26,,,,,,,,,,19.01166667,,
2014-03-27,,,,,,,,,,19.92833333,,
2014-03-28,,,,,,,,,,20.48458333,,
2014-03-29,,,,,,,,,,20.79125,,
2014-03-30,,,,,,,,,,20.18833333,,
2014-03-31,,,,,,,,,,19.19291667,,
2014-04-01,,,,,,,,,,19.97458333,,
2014-04-02,,,,,,,,,,20.29458333,,
2014-04-03,,,,,,,,,,18.89875,,
2014-04-04,,,,,,,,,,18.8125,,
2014-04-05,,,,,,,,,,20.56833333,,
2014-04-06,,,,,,,,,,21.0175,,
2014-04-07,,,,,,,,,,21.07583333,,
2014-04-08,,,,,,,,,,20.94083333,,
2014-04-09,,,,,,,,,,19.44583333,,
2014-04-10,,,,,,,,,,20.30416667,,
2014-04-11,,,,,,,,,,19.66833333,,
2014-04-12,,,,,,,,,,18.71875,,
2014-04-13,,,,,,,,,,20.4175,,
2014-04-14,,,,,,,,,,20.69666667,,
2014-04-15,,,,,,,,,,17.3,,
2014-04-16,,,,,,,,,,16.98291667,,
2014-04-17,,,,,,,,,,18.71833333,,
2014-04-18,,,,,,,,,,18.00291667,,
2014-04-19,,,,,,,,,,19.18375,,
2014-04-20,,,,,,,,,,18.95083333,,
2014-04-21,,,,,,,,,,18.335,,
2014-04-22,,,,,,,,,,18.78666667,,
2014-04-23,,,,,,,,,,17.56041667,,
2014-04-24,,,,,,,,,,17.10458333,,
2014-04-25,,,,,,,,,,18.04708333,,
2014-04-26,,,,,,,,,,16.40166667,,
2014-04-27,,,,,,,,,,18.1975,,
2014-04-28,,,,,,,,,,20.35958333,,
2014-04-29,,,,,,,,,,20.13958333,,
2014-04-30,,,,,,,,,,18.66416667,,
2014-05-01,,,,,,,,,,17.91875,,
2014-05-02,,,,,,,,,,17.44583333,,
2014-05-03,,,,,,,,,,19.81041667,,
2014-05-04,,,,,,,,,,19.0225,,
2014-05-05,,,,,,,,,,19.335,,
2014-05-06,,,,,,,,,,18.50125,,
2014-05-07,,,,,,,,,,16.73375,,
2014-05-08,,,,,,,,,,17.95458333,,
2014-05-09,,,,,,,,,,16.24541667,,
2014-05-10,,,,,,,,,,17.72125,,
2014-05-11,,,,,,,,,,17.70375,,
2014-05-12,,,,,,,,,,19.09291667,,
2014-05-13,,,,,,,,,,20.70666667,,
2014-05-14,,,,,,,,,,19.70833333,,
2014-05-15,,,,,,,,,,18.29208333,,
2014-05-16,,,,,,,,,,19.21666667,,
2014-05-17,,,,,,,,,,17.48666667,,
2014-05-18,,,,,,,,,,18.27375,,
2014-05-19,,,,,,,,,,19.92,,
2014-05-20,,,,,,,,,,18.5275,,
2014-05-21,,,,,,,,,,17.97875,,
2014-05-22,,,,,,,,,,19.69083333,,
2014-05-23,,,,,,,,,,17.83,,
2014-05-24,,,,,,,,,,19.77541667,,
2014-05-25,,,,,,,,,,20.24791667,,
2014-05-26,,,,,,,,,,20.48166667,,
2014-05-27,,,,,,,,,,19.60625,,
2014-05-28,,,,,,,,,,20.07958333,,
2014-05-29,,,,,,,,,,17.3825,,
2014-05-30,,,,,,,,,,19.25458333,,
2014-05-31,,,,,,,,,,20.0,,
2014-06-01,,,,,,,,,,19.74166667,,
2014-06-02,,,,,,,,,,18.39125,,
2014-06-03,,,,,,,,,,19.71782609,,
2014-06-04,,,,,,,,,,20.52625,,
2014-06-05,,,,,,,,,,20.165,,
2014-06-06,,,,,,,,,,20.35333333,,
2014-06-07,,,,,,,,,,18.3325,,
2014-06-08,,,,,,,,,,19.51208333,,
2014-06-09,,,,,,,,,,20.20125,,
2014-06-10,,,,,,,,,,20.11708333,,
2014-06-11,,,,,,,,,,20.52375,,
2014-06-12,,,,,,,,,,19.70875,,
2014-06-13,,,,,,,,,,20.82333333,,
2014-06-14,,,,,,,,,,20.03791667,,
2014-06-15,,,,,,,,,,20.19958333,,
2014-06-16,,,,,,,,,,20.56041667,,
2014-06-17,,,,,,,,,,20.52833333,,
2014-06-18,,,,,,,,,,20.54333333,,
2014-06-19,,,,,,,,,,20.45541667,,
2014-06-20,,,,,,,,,,20.05916667,,
2014-06-21,,,,,,,,,,20.39875,,
2014-06-22,,,,,,,,,,20.65666667,,
2014-06-23,,,,,,,,,,20.8375,,
2014-06-24,,,,,,,,,,19.8725,,
2014-06-25,,,,,,,,,,16.89625,,
2014-06-26,,,,,,,,,,19.075,,
2014-06-27,,,,,,,,,,19.33,,
2014-06-28,,,,,,,,,,18.84916667,,
2014-06-29,,,,,,,,,,20.83583333,,
2014-06-30,,,,,,,,,,19.325,,
2014-07-01,,,,,,,,,,19.84625,,
2014-07-02,,,,,,,,,,20.08333333,,
2014-07-03,,,,,,,,,,20.47541667,,
2014-07-04,,,,,,,,,,20.08208333,,
2014-07-05,,,,,,,,,,19.69541667,,
2014-07-06,,,,,,,,,,19.73791667,,
2014-07-07,,,,,,,,,,18.85125,,
2014-07-08,,,,,,,,,,19.72916667,,
2014-07-09,,,,,,,,,,20.46833333,,
2014-07-10,,,,,,,,,,20.60708333,,
2014-07-11,,,,,,,,,,20.47,,
2014-07-12,,,,,,,,,,20.79791667,,
2014-07-13,,,,,,,,,,20.82916667,,
2014-07-14,,,,,,,,,,20.53708333,,
2014-07-15,,,,,,,,,,20.64166667,,
2014-07-16,,,,,,,,,,20.19791667,,
2014-07-17,,,,,,,,,,20.45291667,,
2014-07-18,,,,,,,,,,20.02208333,,
2014-07-19,,,,,,,,,,20.61333333,,
2014-07-20,,,,,,,,,,20.2625,,
2014-07-21,,,,,,,,,,20.9175,,
2014-07-22,,,,,,,,,,20.84916667,,
2014-07-23,,,,,,,,,,21.20333333,,
2014-07-24,,,,,,,,,,21.11875,,
2014-07-25,,,,,,,,,,21.17166667,,
2014-07-26,,,,,,,,,,20.4825,,
2014-07-27,,,,,,,,,,18.835,,
2014-07-28,,,,,,,,,,20.80916667,,
2014-07-29,,,,,,,,,,20.68333333,,
2014-07-30,,,,,,,,,,21.04125,,
2014-07-31,,,,,,,,,,20.62708333,,
2014-08-01,,,,,,,,,,20.79666667,,
2014-08-02,,,,,,,,,,18.15625,,
2014-08-03,,,,,,,,,,19.34208333,,
2014-08-04,,,,,,,,,,19.41083333,,
2014-08-05,,,,,,,,,,20.25541667,,
2014-08-06,,,,,,,,,,19.79208333,,
2014-08-07,,,,,,,,,,17.98833333,,
2014-08-08,,,,,,,,,,18.91458333,,
2014-08-09,,,,,,,,,,19.83041667,,
2014-08-10,,,,,,,,,,18.90666667,,
2014-08-11,,,,,,,,,,19.76791667,,
2014-08-12,,,,,,,,,,18.38458333,,
2014-08-13,,,,,,,,,,19.75375,,
2014-08-14,,,,,,,,,,18.6,,
2014-08-15,,,,,,,,,,20.54541667,,
2014-08-16,,,,,,,,,,20.775,,
2014-08-17,,,,,,,,,,20.49583333,,
2014-08-18,,,,,,,,,,20.01,,
2014-08-19,,,,,,,,,,18.59125,,
2014-08-20,,,,,,,,,,20.22083333,,
2014-08-21,,,,,,,,,,19.94708333,,
2014-08-22,,,,,,,,,,18.62,,
2014-08-23,,,,,,,,,,17.21,,
2014-08-24,,,,,,,,,,19.93791667,,
2014-08-25,,,,,,,,,,18.78625,,
2014-08-26,,,,,,,,,,17.83833333,,
2014-08-27,,,,,,,,,,17.94666667,,
2014-08-28,,,,,,,,,,17.44458333,,
2014-08-29,,,,,,,,,,19.52625,,
2014-08-30,,,,,,,,,,20.21083333,,
2014-08-31,,,,,,,,,,20.38791667,,
2014-09-01,,,,,,,,,,20.76541667,,
2014-09-02,,,,,,,,,,19.82826087,,
2014-09-03,,,,,,,,,,20.20833333,,
2014-09-04,,,,,,,,,,19.78583333,,
2014-09-05,,,,,,,,,,20.11333333,,
2014-09-06,,,,,,,,,,20.4975,,
2014-09-07,,,,,,,,,,20.28708333,,
2014-09-08,,,,,,,,,,20.72666667,,
2014-09-09,,,,,,,,,,20.55833333,,
2014-09-10,,,,,,,,,,19.69666667,,
2014-09-11,,,,,,,,,,17.43708333,,
2014-09-12,,,,,,,,,,17.08291667,,
2014-09-13,,,,,,,,,,18.39916667,,
2014-09-14,,,,,,,,,,18.22333333,,
2014-09-15,,,,,,,,,,17.96416667,,
2014-09-16,,,,,,,,,,19.99875,,
2014-09-17,,,,,,,,,,18.75041667,,
2014-09-18,,,,,,,,,,16.6625,,
2014-09-19,,,,,,,,,,16.52666667,,
2014-09-20,,,,,,,,,,17.25208333,,
2014-09-21,,,,,,,,,,17.53166667,,
2014-09-22,,,,,,,,,,16.96708333,,
2014-09-23,,,,,,,,,,18.87541667,,
2014-09-24,,,,,,,,,,19.85208333,,
2014-09-25,,,,,,,,,,19.14416667,,
2014-09-26,,,,,,,,,,16.91125,,
2014-09-27,,,,,,,,,,19.31833333,,
2014-09-28,,,,,,,,,,17.60833333,,
2014-09-29,,,,,,,,,,19.83666667,,
2014-09-30,,,,,,,,,,20.22416667,,
2014-10-01,,,,,,,,,,20.14875,,
2014-10-02,,,,,,,,,,20.17125,,
2014-10-03,,,,,,,,,,20.11125,,
2014-10-04,,,,,,,,,,19.57041667,,
2014-10-05,,,,,,,,,,18.335,,
2014-10-06,,,,,,,,,,17.35583333,,
2014-10-07,,,,,,,,,,17.07625,,
2014-10-08,,,,,,,,,,16.93625,,
2014-10-09,,,,,,,,,,15.65166667,,
2014-10-10,,,,,,,,,,17.12,,
2014-10-11,,,,,,,,,,17.28166667,,
2014-10-12,,,,,,,,,,17.58916667,,
2014-10-13,,,,,,,,,,17.56166667,,
2014-10-14,,,,,,,,,,17.97208333,,
2014-10-15,,,,,,,,,,17.15,,
2014-10-16,,,,,,,,,,19.17652174,,
2014-10-17,,,,,,,,,,17.79166667,,
2014-10-18,,,,,,,,,,17.42666667,,
2014-10-19,,,,,,,,,,17.36416667,,
2014-10-20,,,,,,,,,,16.86166667,,
2014-10-21,,,,,,,,,,18.97541667,,
2014-10-22,,,,,,,,,,17.47565217,,
2014-10-23,,,,,,,,,,18.18916667,,
2014-10-24,,,,,,,,,,18.89208333,,
2014-10-25,,,,,,,,,,18.15583333,,
2014-10-26,,,,,,,,,,15.95041667,,
2014-10-27,,,,,,,,,,17.99875,,
2014-10-28,,,,,,,,,,18.42,,
2014-10-29,,,,,,,,,,17.34666667,,
2014-10-30,,,,,,,,,,16.52833333,,
2014-10-31,,,,,,,,,,16.67041667,,
2014-11-01,,,,,,,,,,18.35916667,,
2014-11-02,,,,,,,,,,19.06,,
2014-11-03,,,,,,,,,,19.68625,,
2014-11-04,,,,,,,,,,18.72208333,,
2014-11-05,,,,,,,,,,18.14916667,,
2014-11-06,,,,,,,,,,17.92958333,,
2014-11-07,,,,,,,,,,17.66083333,,
2014-11-08,,,,,,,,,,16.80125,,
2014-11-09,,,,,,,,,,17.86958333,,
2014-11-10,,,,,,,,,,16.74416667,,
2014-11-11,,,,,,,,,,16.88875,,
2014-11-12,,,,,,,,,,16.6075,,
2014-11-13,,,,,,,,,,17.1075,,
2014-11-14,,,,,,,,,,16.42541667,,
2014-11-15,,,,,,,,,,17.65875,,
2014-11-16,,,,,,,,,,17.925,,
2014-11-17,,,,,,,,,,18.43,,
2014-11-18,,,,,,,,,,18.58833333,,
2014-11-19,,,,,,,,,,17.99041667,,
2014-11-20,,,,,,,,,,17.3625,,
2014-11-21,,,,,,,,,,17.78583333,,
2014-11-22,,,,,,,,,,17.22875,,
