Fecha,PM10
2010-12-31,67.65538905
2011-01-01,51.39021439
2011-01-02,47.28368143
2011-01-03,57.17776017
2011-01-04,51.28816125
2011-01-05,51.1195573
2011-01-06,73.69566618
2011-01-07,74.3345525
2011-01-08,79.05575792
2011-01-09,55.92796375
2011-01-10,56.02971333
2011-01-11,85.20573788
2011-01-12,87.06349739
2011-01-13,35.4907435
2011-01-14,83.82610763
2011-01-15,88.8462504
2011-01-16,76.66065684
2011-01-17,67.23110954
2011-01-18,90.14469514
2011-01-19,70.76770275
2011-01-20,159.80178925
2011-01-21,
2011-01-22,194.16514208
2011-01-23,74.55860983
2011-01-24,124.55921922
2011-01-25,118.902562
2011-01-26,88.42694292
2011-01-27,61.19882085
2011-01-28,72.08841937
2011-01-29,72.02706664
2011-01-30,62.41585481
2011-01-31,90.41941529
2011-02-01,78.62067446
2011-02-02,78.51291769
2011-02-03,232.4982704
2011-02-04,
2011-02-05,
2011-02-06,
2011-02-07,
2011-02-08,
2011-02-09,
2011-02-10,
2011-02-11,
2011-02-12,
2011-02-13,
2011-02-14,
2011-02-15,
2011-02-16,
2011-02-17,
2011-02-18,
2011-02-19,
2011-02-20,
2011-02-21,
2011-02-22,
2011-02-23,
2011-02-24,
2011-02-25,
2011-02-26,
2011-02-27,
2011-02-28,
2011-03-01,
2011-03-02,
2011-03-03,
2011-03-04,
2011-03-05,
2011-03-06,
2011-03-07,
2011-03-08,
2011-03-09,
2011-03-10,
2011-03-11,
2011-03-12,
2011-03-13,
2011-03-14,
2011-03-15,
2011-03-16,
2011-03-17,
2011-03-18,
2011-03-19,
2011-03-20,
2011-03-21,
2011-03-22,
2011-03-23,
2011-03-24,
2011-03-25,
2011-03-26,
2011-03-27,
2011-03-28,
2011-03-29,
2011-03-30,
2011-03-31,
2011-04-01,
2011-04-02,
2011-04-03,
2011-04-04,240.54873833
2011-04-05,50.36223333
2011-04-06,56.58933917
2011-04-07,55.94434581
2011-04-08,43.43935836
2011-04-09,
2011-04-10,
2011-04-11,292.08025273
2011-04-12,
2011-04-13,
2011-04-14,
2011-04-15,
2011-04-16,192.36569167
2011-04-17,47.35043042
2011-04-18,144.00142625
2011-04-19,229.81603583
2011-04-20,47.25885591
2011-04-21,
2011-04-22,
2011-04-23,
2011-04-24,
2011-04-25,231.54192198
2011-04-26,70.71683367
2011-04-27,50.66351438
2011-04-28,43.57977416
2011-04-29,84.52197694
2011-04-30,91.14998059
2011-05-01,103.89612795
2011-05-02,296.98517389
2011-05-03,
2011-05-04,
2011-05-05,250.03505409
2011-05-06,206.30391591
2011-05-07,210.15376782
2011-05-08,206.46076666
2011-05-09,
2011-05-10,264.85054877
2011-05-11,
2011-05-12,
2011-05-13,227.52161755
2011-05-14,40.40089583
2011-05-15,42.24167094
2011-05-16,45.5702789
2011-05-17,43.19482691
2011-05-18,
2011-05-19,213.94199396
2011-05-20,248.16982417
2011-05-21,
2011-05-22,
2011-05-23,240.03001718
2011-05-24,
2011-05-25,207.74837375
2011-05-26,151.38471898
2011-05-27,
2011-05-28,
2011-05-29,
2011-05-30,
2011-05-31,
2011-06-01,
2011-06-02,
2011-06-03,232.00366208
2011-06-04,277.6228129
2011-06-05,
2011-06-06,
2011-06-07,222.37318261
2011-06-08,189.75109483
2011-06-09,
2011-06-10,273.65884982
2011-06-11,143.59767091
2011-06-12,
2011-06-13,202.08567402
2011-06-14,86.11964022
2011-06-15,204.80647006
2011-06-16,87.67395939
2011-06-17,
2011-06-18,193.36377315
2011-06-19,
2011-06-20,
2011-06-21,299.43405976
2011-06-22,
2011-06-23,
2011-06-24,199.67233168
2011-06-25,168.75453106
2011-06-26,
2011-06-27,
2011-06-28,200.32929749
2011-06-29,110.8449324
2011-06-30,224.3520575
2011-07-01,102.03184799
2011-07-02,
2011-07-03,189.74502489
2011-07-04,50.2866568
2011-07-05,
2011-07-06,205.19198549
2011-07-07,53.26292718
2011-07-08,191.52135058
2011-07-09,204.77407266
2011-07-10,51.90664918
2011-07-11,51.35165109
2011-07-12,14.48962402
2011-07-13,
2011-07-14,36.05616792
2011-07-15,51.49990042
2011-07-16,73.70818156
2011-07-17,49.8315049
2011-07-18,44.80321815
2011-07-19,58.71225099
2011-07-20,52.54578198
2011-07-21,101.60408189
2011-07-22,76.41327854
2011-07-23,59.2911747
2011-07-24,52.29125221
2011-07-25,62.02279458
2011-07-26,74.93487958
2011-07-27,88.943935
2011-07-28,55.93158907
2011-07-29,38.84707609
2011-07-30,38.28729943
2011-07-31,29.53555245
2011-08-01,34.98391649
2011-08-02,54.11495366
2011-08-03,40.58852243
2011-08-04,58.73260046
2011-08-05,30.74700971
2011-08-06,30.18911526
2011-08-07,24.62585422
2011-08-08,35.12892778
2011-08-09,54.67648364
2011-08-10,35.86433916
2011-08-11,38.65077305
2011-08-12,31.93819744
2011-08-13,32.28784862
2011-08-14,24.11961173
2011-08-15,22.3667421
2011-08-16,25.65949786
2011-08-17,51.05719581
2011-08-18,28.91193892
2011-08-19,30.17104345
2011-08-20,20.77671042
2011-08-21,34.93305064
2011-08-22,39.81507038
2011-08-23,36.59259442
2011-08-24,38.03856428
2011-08-25,65.21214815
2011-08-26,39.42877594
2011-08-27,47.47800788
2011-08-28,41.6236522
2011-08-29,63.10616526
2011-08-30,65.19231188
2011-08-31,71.46180833
2011-09-01,60.59430913
2011-09-02,57.629226
2011-09-03,
2011-09-04,
2011-09-05,96.9535925
2011-09-06,67.99959467
2011-09-07,63.45746944
2011-09-08,52.47863583
2011-09-09,52.60800286
2011-09-10,67.45564647
2011-09-11,51.080588
2011-09-12,65.6694287
2011-09-13,70.4945065
2011-09-14,63.86447188
2011-09-15,69.456655
2011-09-16,61.4224675
2011-09-17,65.30641429
2011-09-18,42.49164217
2011-09-19,59.383396
2011-09-20,51.6697225
2011-09-21,55.64887786
2011-09-22,59.06665294
2011-09-23,64.926742
2011-09-24,71.98967818
2011-09-25,
2011-09-26,
2011-09-27,
2011-09-28,45.65411286
2011-09-29,64.16293833
2011-09-30,67.564105
2011-10-01,60.88098
2011-10-02,54.16016609
2011-10-03,61.85660222
2011-10-04,52.36670958
2011-10-05,71.61517591
2011-10-06,61.57364119
2011-10-07,46.41058048
2011-10-08,50.75091925
2011-10-09,40.69730087
2011-10-10,41.71347427
2011-10-11,57.26088993
2011-10-12,46.14402779
2011-10-13,49.63659367
2011-10-14,47.01465355
2011-10-15,42.8738672
2011-10-16,32.87138971
2011-10-17,29.50346148
2011-10-18,37.06349397
2011-10-19,41.4997983
2011-10-20,41.03174901
2011-10-21,42.30824982
2011-10-22,42.16250071
2011-10-23,46.31257963
2011-10-24,
2011-10-25,
2011-10-26,
2011-10-27,59.0211667
2011-10-28,55.64306386
2011-10-29,43.42287632
2011-10-30,38.74237108
2011-10-31,60.56776831
2011-11-01,63.00258928
2011-11-02,65.90354347
2011-11-03,57.06933511
2011-11-04,67.1722745
2011-11-05,67.70741091
2011-11-06,42.86325124
2011-11-07,
2011-11-08,
2011-11-09,66.58119774
2011-11-10,70.0061079
2011-11-11,60.79452487
2011-11-12,43.55828197
2011-11-13,36.55474416
2011-11-14,39.62759793
2011-11-15,66.75417519
2011-11-16,32.11843967
2011-11-17,
2011-11-18,32.48473994
2011-11-19,44.38395223
2011-11-20,41.78362816
2011-11-21,51.15320587
2011-11-22,46.22100468
2011-11-23,59.68254232
2011-11-24,51.57305845
2011-11-25,53.91331228
2011-11-26,51.39740552
2011-11-27,48.14068932
2011-11-28,35.82214276
2011-11-29,39.80057184
2011-11-30,37.31034884
2011-12-01,41.90679979
2011-12-02,59.87586864
2011-12-03,55.86956721
2011-12-04,
2011-12-05,
2011-12-06,
2011-12-07,49.16805649
2011-12-08,41.99837494
2011-12-09,64.5864553
2011-12-10,65.45177345
2011-12-11,46.42159798
2011-12-12,44.85015254
2011-12-13,57.07995075
2011-12-14,50.25030764
2011-12-15,45.94627817
2011-12-16,45.57068783
2011-12-17,64.8967716
2011-12-18,52.37644312
2011-12-19,34.31624222
2011-12-20,65.13634745
2011-12-21,70.62067747
2011-12-22,74.43630751
2011-12-23,63.89499601
2011-12-24,
2011-12-25,
2011-12-26,
2011-12-27,
2011-12-28,103.89296055
2011-12-29,65.573874
2011-12-30,69.66422733
2011-12-31,108.06471364
2012-01-01,104.106637
2012-01-02,
2012-01-03,59.92674287
2012-01-04,75.0366319
2012-01-05,52.47863571
2012-01-06,68.73830223
2012-01-07,58.73626677
2012-01-08,50.26048319
2012-01-09,43.82943452
2012-01-10,68.78917678
2012-01-11,66.61172517
2012-01-12,64.24094772
2012-01-13,73.55108039
2012-01-14,60.74074427
2012-01-15,46.32275478
2012-01-16,66.4082245
2012-01-17,
2012-01-18,54.76079231
2012-01-19,61.88534668
2012-01-20,58.334552
2012-01-21,61.16347061
2012-01-22,51.12536081
2012-01-23,54.32670715
2012-01-24,64.96174347
2012-01-25,57.9934899
2012-01-26,68.14378984
