Fecha,CO,DViento,HAire2,O3,PLiquida,PM10,PM2.5,RGlobal,TAire2,VViento
2009-06-19,,,,,,55.7826087,,,,
2009-06-20,,,,,,44.08333333,,,,
2009-06-21,,,,,,24.86956522,,,,
2009-06-22,,,,,,24.83333333,,,,
2009-06-23,,,,,,47.54166667,,,,
2009-06-24,,,,,,40.875,,,,
2009-06-25,,,,,,47.625,,,,
2009-06-26,,,,,,55.625,,,,
2009-06-27,,,,,,42.0,,,,
2009-06-28,,,,,,33.0,,,,
2009-06-29,,,,,,33.04166667,,,,
2009-06-30,,,,,,46.79166667,,,,
2009-07-01,1.21437312,,,11.8507337,,36.66666667,31.41666667,,,
2009-07-02,0.89935693,,,15.85553906,,48.04166667,28.5,,,
2009-07-03,0.80959914,,,18.58003248,,44.04545455,34.625,,,
2009-07-04,1.13942277,,,21.60225265,,47.16666667,52.25,,,
2009-07-05,1.57001812,,,19.65154285,,35.54166667,38.54166667,,,
2009-07-06,0.59060798,,,10.74220302,,43.75,17.91666667,,,
2009-07-07,0.96518469,,,12.34016983,,45.58333333,26.66666667,,,
2009-07-08,0.6791628,,,19.53992797,,49.70833333,26.83333333,,,
2009-07-09,0.81969563,,,23.91513322,,39.16666667,28.79166667,,,
2009-07-10,0.40809707,,,18.94388252,,47.58333333,32.25,,,
2009-07-11,0.79562283,,,12.32216513,,49.125,28.58333333,,,
2009-07-12,0.57745389,,,20.38300652,,26.16666667,28.79166667,,,
2009-07-13,,,,,,44.08333333,,,,
2009-07-14,,,,,,53.54166667,,,,
2009-07-15,,,,,,38.66666667,,,,
2009-07-16,,,,,,40.41666667,,,,
2009-07-17,,,,,,51.79166667,,,,
2009-07-18,,,,,,45.08333333,,,,
2009-07-19,,,,,,27.625,,,,
2009-07-20,,,,,,27.29166667,,,,
2009-07-21,,,,,,36.875,,,,
2009-07-22,,,,,,39.41666667,,,,
2009-07-23,,,,,,51.20833333,,,,
2009-07-24,,,,,,49.20833333,,,,
2009-07-25,,,,,,56.72727273,,,,
2009-07-26,,,,,,35.75,,,,
2009-07-27,,,,,,38.33333333,,,,
2009-07-28,,,,,,45.40909091,,,,
2009-07-29,,,,,,64.625,,,,
2009-07-30,,,,,,72.91304348,,,,
2009-07-31,,,,,,49.75,,,,
2009-08-01,1.24895125,,,9.54388971,,45.34782609,31.125,,,
2009-08-02,0.8139623,,,15.10267402,,38.20833333,24.90909091,,,
2009-08-03,0.80100151,,,16.20615222,,41.21052632,41.66666667,,,
2009-08-04,1.01717518,,,20.75275222,,41.47826087,35.33333333,,,
2009-08-05,0.95167493,,,17.23877987,,50.73913043,26.125,,,
2009-08-06,0.56718915,,,8.4103267,,39.0,20.5,,,
2009-08-07,0.61635298,,,10.79368907,,39.33333333,31.29166667,,,
2009-08-08,0.70748232,,,17.13965015,,36.29166667,23.25,,,
2009-08-09,0.91920318,,,28.38076273,,32.75,35.45833333,,,
2009-08-10,0.40013334,,,15.84131096,,40.75,30.45833333,,,
2009-08-11,0.59703317,,,8.13597031,,38.85714286,17.83333333,,,
2009-08-12,0.5476673,,,17.46876048,,42.08333333,31.58333333,,,
2009-08-13,,,,,,52.66666667,,,,
2009-08-14,,,,,,52.08333333,,,,
2009-08-15,,,,,,53.375,,,,
2009-08-16,,,,,,31.625,,,,
2009-08-17,,,,,,26.83333333,,,,
2009-08-18,,,,,,36.625,,,,
2009-08-19,,,,,,48.25,,,,
2009-08-20,,,,,,51.70833333,,,,
2009-08-21,,,,,,52.70833333,,,,
2009-08-22,,,,,,38.91666667,,,,
2009-08-23,,,,,,31.70833333,,,,
2009-08-24,,,,,,41.375,,,,
2009-08-25,,,,,,47.79166667,,,,
2009-08-26,,,,,,44.20833333,,,,
2009-08-27,,,,,,27.14285714,,,,
2009-08-28,,,,,,51.0,,,,
2009-08-29,,,,,,46.52631579,,,,
2009-08-30,,,,,,29.18181818,,,,
2009-08-31,,,,,,40.125,,,,
2009-09-01,1.44300154,,,16.13635109,,45.20833333,34.875,,,
2009-09-02,0.9216527,,,9.86225728,,60.5,34.125,,,
2009-09-03,0.89692772,,,17.86148437,,61.08333333,39.375,,,
2009-09-04,1.03472009,,,18.22588166,,51.78947368,30.58333333,,,
2009-09-05,0.79461161,,,17.79121039,,44.83333333,23.04166667,,,
2009-09-06,0.62456143,,,11.12514267,,43.125,26.0,,,
2009-09-07,0.51576477,,,12.07260491,,52.95833333,23.79166667,,,
2009-09-08,0.71428358,,,17.34844828,,60.41666667,18.125,,,
2009-09-09,0.86623443,,,22.90566276,,48.04166667,26.875,,,
2009-09-10,0.33407945,,,19.09842591,,46.66666667,27.60869565,,,
2009-09-11,0.90101021,,,15.05702763,,49.20833333,32.95833333,,,
2009-09-12,0.63060155,,,13.21760774,,46.70833333,32.25,,,
2009-09-13,,,,,,39.41666667,,,,
2009-09-14,,,,,,59.34782609,,,,
2009-09-15,,,,,,41.66666667,,,,
2009-09-16,,,,,,46.45833333,,,,
2009-09-17,,,,,,67.08333333,,,,
2009-09-18,,,,,,51.91304348,,,,
2009-09-19,,,,,,56.5,,,,
2009-09-20,,,,,,26.33333333,,,,
2009-09-21,,,,,,56.04347826,,,,
2009-09-22,,,,,,53.04166667,,,,
2009-09-23,,,,,,56.5,,,,
2009-09-24,,,,,,56.08333333,,,,
2009-09-25,,,,,,59.08333333,,,,
2009-09-26,,,,,,57.125,,,,
2009-09-27,,,,,,44.04166667,,,,
2009-09-28,,,,,,49.91666667,,,,
2009-09-29,,,,,,50.375,,,,
2009-09-30,,,,,,56.83333333,,,,
2009-10-01,1.36868671,,,7.91984257,,55.70833333,28.70833333,,,
2009-10-02,0.96309868,,,11.2831723,,61.79166667,39.25,,,
2009-10-03,0.98891195,,,19.0220159,,52.125,45.125,,,
2009-10-04,0.97257946,,,16.98952007,,36.625,16.79166667,,,
2009-10-05,0.82199279,,,19.96826769,,62.95833333,19.5,,,
2009-10-06,0.414925,,,8.9535301,,73.875,13.45833333,,,
2009-10-07,0.72384494,,,16.621063,,52.79166667,30.69565217,,,
2009-10-08,0.73590336,,,17.00407656,,53.91666667,22.625,,,
2009-10-09,0.89598182,,,19.42697143,,51.5625,22.79166667,,,
2009-10-10,0.33575452,,,25.53368631,,54.375,30.04166667,,,
2009-10-11,0.76058163,,,16.19380839,,36.54166667,29.20833333,,,
2009-10-12,0.74378639,,,13.71744875,,24.91666667,38.08333333,,,
2009-10-13,,,,,,49.83333333,,,,
2009-10-14,,,,,,56.08333333,,,,
2009-10-15,,,,,,36.125,,,,
2009-10-16,,,,,,54.83333333,,,,
2009-10-17,,,,,,53.66666667,,,,
2009-10-18,,,,,,33.5,,,,
2009-10-19,,,,,,51.58333333,,,,
2009-10-20,,,,,,44.95652174,,,,
2009-10-21,,,,,,57.33333333,,,,
2009-10-22,,,,,,49.375,,,,
2009-10-23,,,,,,62.66666708,,,,
2009-10-24,,,,,,59.375,,,,
2009-10-25,,,,,,39.16666667,,,,
2009-10-26,,,,,,49.82608696,,,,
2009-10-27,,,,,,52.20833333,,,,
2009-10-28,,,,,,52.41666667,,,,
2009-10-29,,,,,,67.29166667,,,,
2009-10-30,,,,,,53.75,,,,
2009-10-31,,,,,,69.0,,,,
2009-11-01,0.98986882,,,12.11608483,,28.45833333,25.375,,,
2009-11-02,0.97481453,,,16.7476885,,22.625,37.27272727,,,
2009-11-03,0.92659228,,,21.87384928,,46.58333333,45.375,,,
2009-11-04,1.24951979,,,12.4986305,,79.54166667,25.0,,,
2009-11-05,0.71398635,,,11.08434353,,38.54166667,19.45833333,,,
2009-11-06,0.68169888,,,13.95435586,,51.125,29.41666667,,,
2009-11-07,0.73041505,,,18.84078941,,56.29166667,32.04166667,,,
2009-11-08,0.82526916,,,17.27790668,,32.91666667,28.91666667,,,
2009-11-09,0.87191914,,,22.62827383,,59.20833333,25.29166667,,,
2009-11-10,0.39889033,,,20.58371671,,56.04347826,25.29166667,,,
2009-11-11,0.741233,,,21.25629079,,60.33333333,33.625,,,
2009-11-12,0.73036652,,,17.8265504,,65.66666667,32.875,,,
2009-11-13,,,,,,46.54545455,,,,
2009-11-14,,,,,,50.33333333,,,,
2009-11-15,,,,,,40.66666667,,,,
2009-11-16,,,,,,45.83333333,,,,
2009-11-17,,,,,,66.91666667,,,,
2009-11-18,,,,,,71.875,,,,
2009-11-19,,,,,,57.125,,,,
2009-11-20,,,,,,69.125,,,,
2009-11-21,,,,,,54.45833333,,,,
2009-11-22,,,,,,43.91666667,,,,
2009-11-23,,,,,,53.26086957,,,,
2009-11-24,,,,,,67.125,,,,
2009-11-25,,,,,,62.16666667,,,,
2009-11-26,,,,,,54.0,,,,
2009-11-27,,,,,,52.375,,,,
2009-11-28,,,,,,63.29166667,,,,
2009-11-29,,,,,,57.0,,,,
2009-11-30,,,,,,74.66666708,,,,
2009-12-01,0.60591988,,,12.8076425,,66.79166667,19.5,,,
2009-12-02,1.06609113,,,13.64126016,,63.45833333,40.20833333,,,
2009-12-03,0.91090878,,,26.43688618,,60.04166667,48.83333333,,,
2009-12-04,1.34054835,,,15.38093447,,65.375,26.66666667,,,
2009-12-05,0.82287347,,,20.6252485,,52.91666667,25.91666667,,,
2009-12-06,1.02752726,,,9.27010176,,44.75,44.04166667,,,
2009-12-07,0.55215177,,,13.60985296,,58.5,17.83333333,,,
2009-12-08,0.75917341,,,21.24431613,,56.41666667,23.29166667,,,
2009-12-09,0.90487434,,,17.43960966,,68.0,26.95833333,,,
2009-12-10,0.19011352,,,20.09198487,,69.04347826,14.375,,,
2009-12-11,0.74459221,,,16.97314371,,60.75,34.04166667,,,
2009-12-12,0.72035453,,,19.69948159,,56.66666667,32.33333333,,,
2009-12-13,,,,,,67.0,,,,
2009-12-14,,,,,,58.29166667,,,,
2009-12-15,,,,,,55.58333333,,,,
2009-12-16,,,,,,66.08333333,,,,
2009-12-17,,,,,,71.33333333,,,,
2009-12-18,,,,,,75.91666667,,,,
2009-12-19,,,,,,70.45833375,,,,
2009-12-20,,,,,,42.45833333,,,,
2009-12-21,,,,,,53.70833333,,,,
2009-12-22,,,,,,70.91666667,,,,
2009-12-23,,,,,,61.95833333,,,,
2009-12-24,,,,,,42.70833333,,,,
2009-12-25,,,,,,60.5,,,,
2009-12-26,,,,,,32.375,,,,
2009-12-27,,,,,,30.16666667,,,,
2009-12-28,,,,,,42.125,,,,
2009-12-29,,,,,,45.0,,,,
2009-12-30,,,,,,48.45833333,,,,
2009-12-31,,,,,,47.45833333,,,,
2010-01-01,0.96674209,,,21.58125663,,65.54166667,46.29166667,,,
2010-01-02,0.63163928,,,16.24031122,,42.125,31.0,,,
2010-01-03,0.73252529,,,16.71665935,,39.95833333,32.58333333,,,
2010-01-04,0.70621941,,,20.25569982,,50.08333333,24.45833333,,,
2010-01-05,0.94945544,,,17.07559079,,52.54166667,27.79166667,,,
2010-01-06,0.80060272,,,11.31165478,,53.83333333,31.95833333,,,
2010-01-07,0.94262738,,,11.80267744,,52.0,32.25,,,
2010-01-08,1.1342696,,,8.90506114,,50.45833333,25.91666667,,,
2010-01-09,1.30883086,,,8.25031544,,51.625,21.95833333,,,
2010-01-10,1.51410996,,,17.47981935,,46.95833333,27.29166667,,,
2010-01-11,1.196008,,,,,42.04166667,16.30434783,,,
2010-01-12,2.41823263,,,7.86267849,,50.66666667,21.70833333,,,
2010-01-13,,,,,,59.45833333,,,,
2010-01-14,,,,,,61.41666667,,,,
2010-01-15,,,,,,65.54166667,,,,
2010-01-16,,,,,,57.75,,,,
2010-01-17,,,,,,49.54166667,,,,
2010-01-18,,,,,,51.95833333,,,,
2010-01-19,,,,,,55.875,,,,
2010-01-20,,,,,,56.20833333,,,,
2010-01-21,,,,,,65.00000042,,,,
2010-01-22,,,,,,62.54166667,,,,
2010-01-23,,,,,,65.54166667,,,,
2010-01-24,,,,,,48.79166667,,,,
2010-01-25,,,,,,65.66666667,,,,
2010-01-26,,,,,,65.375,,,,
2010-01-27,,,,,,60.45833333,,,,
2010-01-28,,,,,,63.45833333,,,,
2010-01-29,,,,,,64.20833333,,,,
2010-01-30,,,,,,74.04166667,,,,
2010-01-31,,,,,,48.41666667,,,,
2010-02-01,0.73140188,,,21.97546152,,59.25,23.0,,,
2010-02-02,0.67936445,,,21.87145714,,59.5,31.04166667,,,
2010-02-03,0.64965602,,,24.03339309,,68.91666667,42.45833333,,,
2010-02-04,0.53922569,,,20.22689035,,64.41666667,18.58333333,,,
2010-02-05,0.83100872,,,14.80050852,,69.25,21.0,,,
2010-02-06,0.71712992,,,9.67026127,,58.56521739,24.375,,,
2010-02-07,0.87946252,,,11.85396161,,41.39130435,30.25,,,
2010-02-08,1.37485636,,,27.67212585,,63.26086957,28.45833333,,,
2010-02-09,1.37863543,,,13.84025989,,73.29166667,30.625,,,
2010-02-10,1.62832933,,,11.77394759,,68.04166667,28.875,,,
2010-02-11,0.97195748,,,,,54.75,19.33333333,,,
2010-02-12,2.40103017,,,6.93084082,,70.58333333,17.60869565,,,
2010-02-13,,,,,,74.58333365,,,,
2010-02-14,,,,,,63.54166667,,,,
2010-02-15,,,,,,73.54166667,,,,
2010-02-16,,,,,,82.20833333,,,,
2010-02-17,,,,,,71.625,,,,
2010-02-18,,,,,,66.70833333,,,,
2010-02-19,,,,,,89.45833333,,,,
2010-02-20,,,,,,73.125,,,,
2010-02-21,,,,,,46.375,,,,
2010-02-22,,,,,,53.29166667,,,,
2010-02-23,,,,,,63.875,,,,
2010-02-24,,,,,,55.04166667,,,,
2010-02-25,,,,,,51.29166667,,,,
2010-02-26,,,,,,69.83333333,,,,
2010-02-27,,,,,,57.04347826,,,,
2010-02-28,,,,,,43.70833333,,,,
2010-03-01,0.72296115,,,25.13753065,,56.29166667,21.875,,,
2010-03-02,0.75459574,,,19.86421317,,72.75000064,37.08333333,,,
2010-03-03,0.65277568,,,22.03795617,,49.7826087,27.95454545,,,
2010-03-04,0.7726669,,,8.32444533,,44.58333333,13.42857143,,,
2010-03-05,0.86404097,,,15.01994954,,54.0,26.83333333,,,
2010-03-06,0.73610786,,,16.04281281,,47.08,23.41666667,,,
2010-03-07,1.05233508,,,10.31573579,,32.0,37.875,,,
2010-03-08,1.12653679,,,11.47218867,,62.375,30.04166667,,,
2010-03-09,1.31589079,,,15.74219935,,51.45833333,25.66666667,,,
2010-03-10,1.39289871,,,15.09418065,,52.375,26.79166667,,,
2010-03-11,1.2030144,,,5.95539327,,38.5,14.70833333,,,
2010-03-12,2.39306908,,,5.02945323,,48.375,16.91666667,,,
2010-03-13,,,,,,57.5,,,,
2010-03-14,,,,,,51.79166667,,,,
2010-03-15,,,,,,63.91666667,,,,
2010-03-16,,,,,,71.45833333,,,,
2010-03-17,,,,,,72.75,,,,
2010-03-18,,,,,,47.04166667,,,,
2010-03-19,,,,,,50.16666667,,,,
2010-03-20,,,,,,50.41666667,,,,
2010-03-21,,,,,,31.58333333,,,,
2010-03-22,,,,,,36.875,,,,
2010-03-23,,,,,,59.0,,,,
2010-03-24,,,,,,70.58333333,,,,
2010-03-25,,,,,,81.375,,,,
2010-03-26,,,,,,67.83333333,,,,
2010-03-27,,,,,,78.79166698,,,,
2010-03-28,,,,,,61.54166667,,,,
2010-03-29,,,,,,62.91304348,,,,
2010-03-30,,,,,,55.83333333,,,,
2010-03-31,,,,,,42.375,,,,
2010-04-01,0.79086733,,,23.34813713,,36.41666667,28.33333333,,,
2010-04-02,0.67884601,,,26.39666139,,27.91666667,38.33333333,,,
2010-04-03,0.65942399,,,18.76860543,,25.71428571,24.16666667,,,
2010-04-04,1.16976882,,,15.4033305,,55.6875,34.25,,,
2010-04-05,0.5942679,,,13.31176681,,51.125,11.29166667,,,
2010-04-06,0.82442894,,,17.10506534,,39.58333333,28.91666667,,,
2010-04-07,0.81646027,,,8.66253923,,56.58333333,23.33333333,,,
2010-04-08,1.37833737,,,18.17943827,,49.0,39.33333333,,,
2010-04-09,1.30338229,,,15.68400401,,48.54166667,24.70833333,,,
2010-04-10,1.38358208,,,10.32846994,,49.58333333,19.91666667,,,
2010-04-11,1.44000958,,,,,32.125,10.83333333,,,
2010-04-12,2.55169004,,,4.35332809,,28.0,22.08333333,,,
2010-04-13,,,,,,42.20833333,,,,
2010-04-14,,,,,,28.66666667,,,,
2010-04-15,,,,,,33.07692308,,,,
2010-04-16,,,,,,52.04166667,,,,
2010-04-17,,,,,,35.125,,,,
2010-04-18,,,,,,29.66666667,,,,
2010-04-19,,,,,,43.70833333,,,,
2010-04-20,,,,,,35.08333333,,,,
2010-04-21,,,,,,37.43478261,,,,
2010-04-22,,,,,,43.70833333,,,,
2010-04-23,,,,,,38.69565217,,,,
2010-04-24,,,,,,43.875,,,,
2010-04-25,,,,,,29.0,,,,
2010-04-26,,,,,,31.95833333,,,,
2010-04-27,,,,,,40.20833333,,,,
2010-04-28,,,,,,48.41666667,,,,
2010-04-29,,,,,,34.70833333,,,,
2010-04-30,,,,,,44.875,,,,
2010-05-01,0.85909549,,,21.58489543,,40.875,30.125,,,
2010-05-02,0.67949,,,27.24121565,,30.45833333,39.58333333,,,
2010-05-03,0.68190318,,,19.04772513,,43.79166667,30.0,,,
2010-05-04,0.92348607,,,14.50748127,,16.58333333,32.625,,,
2010-05-05,0.91081974,,,7.2126961,,40.29166667,22.625,,,
2010-05-06,0.82656133,,,13.26339422,,59.04166667,23.20833333,,,
2010-05-07,0.69865345,,,13.83418998,,57.75,17.625,,,
2010-05-08,1.12516125,,,17.3024629,,45.79166667,28.20833333,,,
2010-05-09,1.19017604,,,19.5534353,,25.08333333,16.0,,,
2010-05-10,1.4555535,,,12.28449346,,38.83333333,26.70833333,,,
2010-05-11,1.79574188,,,11.89892772,,37.20833333,19.79166667,,,
2010-05-12,2.53409125,,,19.55302146,,32.95833333,25.79166667,,,
2010-05-13,,,,,,49.45833333,,,,
2010-05-14,,,,,,43.54166667,,,,
2010-05-15,,,,,,31.25,,,,
2010-05-16,,,,,,33.16666667,,,,
2010-05-17,,,,,,25.75,,,,
2010-05-18,,,,,,41.45833333,,,,
2010-05-19,,,,,,42.08333333,,,,
2010-05-20,,,,,,39.45833333,,,,
2010-05-21,,,,,,42.875,,,,
2010-05-22,,,,,,35.95833333,,,,
2010-05-23,,,,,,35.91666667,,,,
2010-05-24,,,,,,57.91666667,,,,
2010-05-25,,,,,,49.125,,,,
2010-05-26,,,,,,34.95833333,,,,
2010-05-27,,,,,,39.41666667,,,,
2010-05-28,,,,,,36.75,,,,
2010-05-29,,,,,,49.66666667,,,,
2010-05-30,,,,,,35.33333333,,,,
2010-05-31,,,,,,30.0,,,,
2010-06-01,0.91551908,,,20.80251387,,46.29166667,29.875,,,
2010-06-02,0.63853835,,,18.29114487,,36.54166667,35.91666667,,,
2010-06-03,0.67468751,,,17.8969542,,36.95833333,25.76,,,
2010-06-04,0.76809096,,,15.36301478,,46.08333333,25.29166667,,,
2010-06-05,1.1247704,,,13.15395961,,38.58333333,33.625,,,
2010-06-06,0.69458243,,,15.5671057,,29.45833333,20.08333333,,,
2010-06-07,0.79406703,,,8.20422658,,33.04166667,20.95833333,,,
2010-06-08,1.16995761,,,19.89668237,,33.95833333,30.70833333,,,
2010-06-09,1.30386504,,,12.43075207,,43.125,24.16666667,,,
2010-06-10,1.31409175,,,10.70269799,,38.0,16.2173913,,,
2010-06-11,2.08653025,,,4.6853959,,37.75,32.83333333,,,
2010-06-12,2.55874204,,,12.58025266,,49.5,30.79166667,,,
2010-06-13,,,,,,48.95,,,,
2010-06-14,,,,,,,,,,
2010-06-15,,,,,,41.33333333,,,,
2010-06-16,,,,,,44.16666667,,,,
2010-06-17,,,,,,44.16666667,,,,
2010-06-18,,,,,,43.54166667,,,,
2010-06-19,,,,,,29.45833333,,,,
2010-06-20,,,,,,9.0,,,,
2010-06-21,,,,,,44.57142857,,,,
2010-06-22,,,,,,39.70833333,,,,
2010-06-23,,,,,,48.5,,,,
2010-06-24,,,,,,30.08333333,,,,
2010-06-25,,,,,,46.45833333,,,,
2010-06-26,,,,,,44.75,,,,
2010-06-27,,,,,,28.54166667,,,,
2010-06-28,,,,,,40.08333333,,,,
2010-06-29,,,,,,43.125,,,,
2010-06-30,,,,,,47.70833333,,,,
2010-07-01,0.91393859,,,20.49170343,,49.83333333,29.29166667,,,
2010-07-02,0.49895926,,,26.43511587,,47.08333333,22.95652174,,,
2010-07-03,0.567688,,,21.34035409,,53.04166667,21.45833333,,,
2010-07-04,0.89572311,,,18.61477457,,31.66666667,34.75,,,
2010-07-05,1.13021112,,,19.79896573,,26.04166667,38.95833333,,,
2010-07-06,0.64402829,,,21.45091909,,30.875,20.45833333,,,
2010-07-07,0.96232924,,,9.77482693,,50.2,31.04,,,
2010-07-08,1.02926857,,,20.54466551,,56.16666667,26.16666667,,,
2010-07-09,1.31717005,,,17.14711985,,45.91666667,23.5,,,
2010-07-10,1.56643333,,,16.11469831,,29.5,32.41666667,,,
2010-07-11,1.90773417,,,8.85216662,,34.45833333,17.58333333,,,
2010-07-12,2.54505021,,,13.12336138,,48.43478261,27.58333333,,,
2010-07-13,,,,,,51.83333333,,,,
2010-07-14,,,,,,36.75,,,,
2010-07-15,,,,,,35.66666667,,,,
2010-07-16,,,,,,44.33333333,,,,
2010-07-17,,,,,,48.625,,,,
2010-07-18,,,,,,40.45833333,,,,
2010-07-19,,,,,,42.375,,,,
2010-07-20,,,,,,30.5,,,,
2010-07-21,,,,,,44.20833333,,,,
2010-07-22,,,,,,63.95833333,,,,
2010-07-23,,,,,,58.54166667,,,,
2010-07-24,,,,,,40.08333333,,,,
2010-07-25,,,,,,33.5,,,,
2010-07-26,,,,,,45.04166667,,,,
2010-07-27,,,,,,38.29166667,,,,
2010-07-28,,,,,,70.08333333,,,,
2010-07-29,,,,,,56.20833333,,,,
2010-07-30,,,,,,44.41666667,,,,
2010-07-31,,,,,,37.70833333,,,,
2010-08-01,0.97340255,,,18.01611048,,39.75,30.33333333,,,
2010-08-02,0.77850889,,,23.10253535,,52.5,38.08333333,,,
2010-08-03,0.89681615,,,14.83138523,,46.70833333,38.29166667,,,
2010-08-04,0.68407433,,,16.61758072,,65.70833333,25.5,,,
2010-08-05,0.99389176,,,19.57071433,,46.95833333,31.0,,,
2010-08-06,0.7073163,,,14.7637447,,54.16666667,22.75,,,
2010-08-07,1.05931518,,,12.31516399,,40.125,38.08333333,,,
2010-08-08,0.93524561,,,11.99957477,,35.08333333,22.54166667,,,
2010-08-09,1.33408046,,,12.34477943,,37.04166667,24.79166667,,,
2010-08-10,1.58768333,,,20.9557277,,50.79166667,32.04166667,,,
2010-08-11,1.89303554,,,7.28819312,,48.66666667,15.16666667,,,
2010-08-12,2.61020575,,,12.7569433,,41.41666667,23.73913043,,,
2010-08-13,,,,,,39.45833333,,,,
2010-08-14,,,,,,45.5,,,,
2010-08-15,,,,,,28.375,,,,
2010-08-16,,,,,,28.58333333,,,,
2010-08-17,,,,,,57.41666667,,,,
2010-08-18,,,,,,42.41666667,,,,
2010-08-19,,,,,,52.625,,,,
2010-08-20,,,,,,52.75,,,,
2010-08-21,,,,,,56.5,,,,
2010-08-22,,,,,,56.66666667,,,,
2010-08-23,,,,,,67.91666667,,,,
2010-08-24,,,,,,56.5,,,,
2010-08-25,,,,,,,,,,
2010-08-26,,,,,,,,,,
2010-08-27,,,,,,,,,,
2010-08-28,,,,,,,,,,
2010-08-29,,,,,,,,,,
2010-08-30,,,,,,,,,,
2010-08-31,,,,,,,,,,
2010-09-01,1.01167389,,,23.44579243,,,30.125,,,
2010-09-02,0.80444435,,,16.66361178,,,46.625,,,
2010-09-03,0.7694009,,,18.60526859,,,30.58333333,,,
2010-09-04,0.81397426,,,17.76383852,,,29.08333333,,,
2010-09-05,1.1506805,,,19.41907442,,,20.91666667,,,
2010-09-06,1.07866046,,,13.75738767,,,29.25,,,
2010-09-07,0.99820938,,,10.40701061,,,29.375,,,
2010-09-08,1.0557163,,,12.51236667,,,22.0,,,
2010-09-09,1.35311433,,,25.65969452,,,23.66666667,,,
2010-09-10,1.49264629,,,18.83763987,,,25.25,,,
2010-09-11,2.09721767,,,12.5602144,,,28.33333333,,,
2010-09-12,2.71258392,,,8.52436296,,,29.66666667,,,
2010-09-13,,,,,,,,,,
2010-09-14,,,,,,,,,,
2010-09-15,,,,,,,,,,
2010-09-16,,,,,,45.26666667,,,,
2010-09-17,,,,,,43.16666667,,,,
2010-09-18,,,,,,51.41666667,,,,
2010-09-19,,,,,,30.66666667,,,,
2010-09-20,,,,,,38.5,,,,
2010-09-21,,,,,,48.25,,,,
2010-09-22,,,,,,56.45833333,,,,
2010-09-23,,,,,,68.95833333,,,,
2010-09-24,,,,,,56.75000032,,,,
2010-09-25,,,,,,53.54166667,,,,
2010-09-26,,,,,,44.66666667,,,,
2010-09-27,,,,,,43.91666667,,,,
2010-09-28,,,,,,35.41666667,,,,
2010-09-29,,,,,,53.125,,,,
2010-09-30,,,,,,49.29166667,,,,
2010-10-01,1.00258835,,,16.81918457,,51.83333333,26.33333333,,,
2010-10-02,0.81736243,,,18.93807651,,49.95833333,42.95833333,,,
2010-10-03,0.7209981,,,29.59322861,,42.625,29.83333333,,,
2010-10-04,0.79520266,,,19.4283538,,33.45833333,30.41666667,,,
2010-10-05,0.84481175,,,15.0104845,,49.66666667,26.08333333,,,
2010-10-06,0.76277271,,,7.49839393,,27.08333333,24.41666667,,,
2010-10-07,0.81144245,,,11.88616037,,57.75,21.875,,,
2010-10-08,1.15779048,,,16.0549108,,56.125,30.625,,,
2010-10-09,1.38883025,,,13.00637627,,46.125,29.20833333,,,
2010-10-10,1.44948825,,,16.25798565,,37.20833333,22.95833333,,,
2010-10-11,2.29111513,,,8.39498036,,50.83333333,37.58333333,,,
2010-10-12,2.50792904,,,11.78378606,,61.58333333,24.75,,,
2010-10-13,,,,,,60.54166667,,,,
2010-10-14,,,,,,56.33333333,,,,
2010-10-15,,,,,,61.45833333,,,,
2010-10-16,,,,,,60.91666667,,,,
2010-10-17,,,,,,43.45833333,,,,
2010-10-18,,,,,,28.25,,,,
2010-10-19,,,,,,54.04166667,,,,
2010-10-20,,,,,,43.83333333,,,,
2010-10-21,,,,,,55.20833333,,,,
2010-10-22,,,,,,56.66666667,,,,
2010-10-23,,,,,,40.41666667,,,,
2010-10-24,,,,,,24.45833333,,,,
2010-10-25,,,,,,41.5,,,,
2010-10-26,,,,,,51.0,,,,
2010-10-27,,,,,,51.46153846,,,,
2010-10-28,,,,,,39.56521739,,,,
2010-10-29,,,,,,34.5,,,,
2010-10-30,,,,,,36.70833333,,,,
2010-10-31,,,,,,25.33333333,,,,
2010-11-01,0.89266039,,,22.12524891,,27.16666667,20.16666667,,,
2010-11-02,0.69851752,,,24.4158823,,22.33333333,32.66666667,,,
2010-11-03,0.61239267,,,24.45999417,,27.90909091,21.20833333,,,
2010-11-04,0.65641951,,,13.62302527,,24.25,21.04166667,,,
2010-11-05,0.89329959,,,22.96850848,,41.41666667,27.41666667,,,
2010-11-06,0.89761339,,,14.44803527,,52.95833333,24.79166667,,,
2010-11-07,0.88905697,,,12.3483613,,33.91666667,26.79166667,,,
2010-11-08,1.20415744,,,23.489695,,36.04166667,30.83333333,,,
2010-11-09,1.458606,,,17.37842243,,52.29166667,33.54166667,,,
2010-11-10,1.45629879,,,19.35277308,,72.04166667,28.58333333,,,
2010-11-11,2.15932046,,,7.22480962,,55.75,30.0,,,
2010-11-12,2.83078071,,,16.3867802,,54.625,35.04166667,,,
2010-11-13,,,,,,26.0,,,,
2010-11-14,,,,,,21.33333333,,,,
2010-11-15,,,,,,29.0,,,,
2010-11-16,,,,,,42.0,,,,
2010-11-17,,,,,,46.58333333,,,,
2010-11-18,,,,,,52.04166667,,,,
2010-11-19,,,,,,48.85,,,,
2010-11-20,,,,,,,,,,
