Fecha,PM2.5
2019-01-01,34.37083333
2019-01-02,11.18571429
2019-01-03,14.975
2019-01-04,20.50833333
2019-01-05,22.0875
2019-01-06,19.78333333
2019-01-07,16.0
2019-01-08,16.4826087
2019-01-09,15.0173913
2019-01-10,15.3
2019-01-11,15.18181818
2019-01-12,
2019-01-13,
2019-01-14,16.0
2019-01-15,18.07826087
2019-01-16,18.37391304
2019-01-17,20.52608696
2019-01-18,18.4125
2019-01-19,19.64166667
2019-01-20,17.72916667
2019-01-21,14.0375
2019-01-22,16.46666667
2019-01-23,
2019-01-24,
2019-01-25,18.11666667
2019-01-26,16.90434783
2019-01-27,17.70833333
2019-01-28,18.04166667
2019-01-29,15.30833333
2019-01-30,15.96666667
2019-01-31,20.49166667
2019-02-01,20.77083333
2019-02-02,21.525
2019-02-03,18.82916667
2019-02-04,24.45
2019-02-05,27.825
2019-02-06,29.6875
2019-02-07,32.59583333
2019-02-08,35.73913043
2019-02-09,28.07916667
2019-02-10,26.36666667
2019-02-11,24.84166667
2019-02-12,33.93333333
2019-02-13,33.78333333
2019-02-14,23.64
2019-02-15,27.44761905
2019-02-16,34.33
2019-02-17,29.35
2019-02-18,25.33333333
2019-02-19,30.85416667
2019-02-20,18.5125
2019-02-21,18.3
2019-02-22,19.41578947
2019-02-23,16.9
2019-02-24,27.50869565
2019-02-25,28.83478261
2019-02-26,42.52083333
2019-02-27,38.24166667
2019-02-28,22.5875
2019-03-01,29.94166667
2019-03-02,26.74166667
2019-03-03,23.025
2019-03-04,29.44583333
2019-03-05,42.75714286
2019-03-06,36.69583333
2019-03-07,33.45416667
2019-03-08,31.2
2019-03-09,26.24583333
2019-03-10,20.25833333
2019-03-11,18.04166667
2019-03-12,20.45
2019-03-13,25.61666667
2019-03-14,40.23913043
2019-03-15,46.3625
2019-03-16,51.30416667
2019-03-17,55.6625
2019-03-18,32.2
2019-03-19,19.59166667
2019-03-20,23.62272727
2019-03-21,17.58095238
2019-03-22,22.0375
2019-03-23,24.99583333
2019-03-24,24.87083333
2019-03-25,18.46666667
2019-03-26,29.50434783
2019-03-27,40.3875
2019-03-28,36.95416667
2019-03-29,14.94583333
2019-03-30,19.7
2019-03-31,21.025
2019-04-01,12.3625
2019-04-02,12.16666667
2019-04-03,13.4875
2019-04-04,19.35416667
2019-04-05,18.12
2019-04-06,18.45416667
2019-04-07,28.83333333
2019-04-08,27.09166667
2019-04-09,32.27916667
2019-04-10,28.05
2019-04-11,15.42916667
2019-04-12,19.6
2019-04-13,23.85
2019-04-14,18.75833333
2019-04-15,
2019-04-16,16.57083333
2019-04-17,
2019-04-18,7.16666667
2019-04-19,10.65416667
2019-04-20,10.62608696
2019-04-21,12.40833333
2019-04-22,9.1125
2019-04-23,13.725
2019-04-24,12.09166667
2019-04-25,16.22380952
2019-04-26,11.19565217
2019-04-27,14.15
