Fecha,PM10
2020-11-18,25.51715035
2020-11-19,
2020-11-20,
2020-11-21,46.10888726
2020-11-22,
2020-11-23,
2020-11-24,34.95484079
2020-11-25,
2020-11-26,
2020-11-27,55.43314386
2020-11-28,
2020-11-29,
2020-11-30,
2020-12-01,57.71707176
2020-12-02,
2020-12-03,32.90047447
2020-12-04,
2020-12-05,
2020-12-06,
2020-12-07,41.09821962
2020-12-08,
2020-12-09,
2020-12-10,42.44679875
2020-12-11,
2020-12-12,
2020-12-13,37.94593296
2020-12-14,
2020-12-15,
2020-12-16,44.45092663
2020-12-17,
2020-12-18,
2020-12-19,53.40527477
2020-12-20,
2020-12-21,
2020-12-22,
2020-12-23,
2020-12-24,
2020-12-25,46.84784967
2020-12-26,
2020-12-27,
2020-12-28,
2020-12-29,24.4374631
2020-12-30,
2020-12-31,
2021-01-01,29.02124104
2021-01-02,
2021-01-03,
2021-01-04,
2021-01-05,25.92864887
2021-01-06,
2021-01-07,41.66412579
2021-01-08,
2021-01-09,
2021-01-10,13.39025619
2021-01-11,
2021-01-12,
2021-01-13,31.9904693
2021-01-14,
2021-01-15,
2021-01-16,37.52247469
2021-01-17,
2021-01-18,
2021-01-19,51.15189198
2021-01-20,
2021-01-21,39.19718229
2021-01-22,
2021-01-23,
2021-01-24,29.3011138
2021-01-25,
2021-01-26,
2021-01-27,45.99773496
2021-01-28,
2021-01-29,
2021-01-30,41.86913641
2021-01-31,
2021-02-01,
2021-02-02,28.42879642
2021-02-03,
2021-02-04,36.64405425
2021-02-05,
2021-02-06,
2021-02-07,35.80799459
2021-02-08,
2021-02-09,
2021-02-10,52.03313623
2021-02-11,
2021-02-12,
2021-02-13,59.61709957
2021-02-14,
2021-02-15,
2021-02-16,59.0739741
2021-02-17,
2021-02-18,43.51367111
2021-02-19,
2021-02-20,
2021-02-21,28.07646126
2021-02-22,
2021-02-23,
2021-02-24,37.78489498
2021-02-25,
2021-02-26,
2021-02-27,41.95114204
2021-02-28,
2021-03-01,
2021-03-02,56.37333569
2021-03-03,
2021-03-04,61.12015006
2021-03-05,
2021-03-06,
2021-03-07,31.27617581
2021-03-08,
2021-03-09,
2021-03-10,54.11363742
2021-03-11,
2021-03-12,
2021-03-13,42.08603901
2021-03-14,
2021-03-15,
2021-03-16,60.5549579
2021-03-17,
2021-03-18,39.26723147
2021-03-19,
2021-03-20,
2021-03-21,66.64589126
2021-03-22,
2021-03-23,
2021-03-24,44.6595937
2021-03-25,
2021-03-26,
2021-03-27,28.94915354
2021-03-28,
2021-03-29,
2021-03-30,38.59825057
2021-03-31,
2021-04-01,
2021-04-02,22.1898682
2021-04-03,39.31505655
2021-04-04,
2021-04-05,
2021-04-06,43.19208703
2021-04-07,
2021-04-08,46.38033507
2021-04-09,42.66607406
2021-04-10,
2021-04-11,20.2893782
2021-04-12,40.30019971
2021-04-13,
2021-04-14,30.95259252
2021-04-15,24.95413585
2021-04-16,
2021-04-17,35.03195232
2021-04-18,
2021-04-19,27.84881782
2021-04-20,53.5589512
2021-04-21,34.99988234
2021-04-22,58.16923588
2021-04-23,
2021-04-24,27.20920043
2021-04-25,26.34169906
2021-04-26,
2021-04-27,30.70585052
2021-04-28,35.04012828
2021-04-29,
2021-04-30,46.52002485
2021-05-01,49.69350318
2021-05-02,
2021-05-03,
2021-05-04,44.64194383
2021-05-05,
2021-05-06,63.56131125
2021-05-07,
2021-05-08,
2021-05-09,63.44755486
2021-05-10,
2021-05-11,
2021-05-12,32.19175518
2021-05-13,
2021-05-14,
2021-05-15,
2021-05-16,33.86726657
2021-05-17,
2021-05-18,
2021-05-19,40.06371104
2021-05-20,
2021-05-21,
2021-05-22,37.3548663
2021-05-23,
2021-05-24,
2021-05-25,34.37225557
2021-05-26,
2021-05-27,56.3146426
2021-05-28,
2021-05-29,
2021-05-30,
2021-05-31,51.91411263
2021-06-01,
2021-06-02,
2021-06-03,35.05553656
2021-06-04,
2021-06-05,
2021-06-06,13.75682214
2021-06-07,
2021-06-08,
2021-06-09,41.45823708
2021-06-10,
2021-06-11,
2021-06-12,62.15719813
2021-06-13,
2021-06-14,
2021-06-15,
2021-06-16,25.70180559
2021-06-17,
2021-06-18,
2021-06-19,40.45703852
2021-06-20,
2021-06-21,
2021-06-22,35.65059724
2021-06-23,
2021-06-24,50.04427599
2021-06-25,
2021-06-26,
2021-06-27,34.11100649
2021-06-28,
2021-06-29,44.81549638
2021-06-30,
2021-07-01,48.4781941
2021-07-02,
2021-07-03,
2021-07-04,23.0376418
2021-07-05,
2021-07-06,
2021-07-07,32.88412467
2021-07-08,
2021-07-09,
2021-07-10,48.62580412
2021-07-11,
2021-07-12,
2021-07-13,46.62783794
2021-07-14,
2021-07-15,
2021-07-16,
2021-07-17,36.40163647
2021-07-18,
2021-07-19,
2021-07-20,44.84671831
2021-07-21,
2021-07-22,49.07903918
2021-07-23,
2021-07-24,
2021-07-25,30.74217706
2021-07-26,
2021-07-27,
2021-07-28,56.48186391
2021-07-29,
2021-07-30,
2021-07-31,28.27438052
2021-08-01,
2021-08-02,
2021-08-03,84.5005696
2021-08-04,
2021-08-05,
2021-08-06,
2021-08-07,53.5510501
2021-08-08,
2021-08-09,
2021-08-10,53.0346247
2021-08-11,
2021-08-12,29.2666298
2021-08-13,
2021-08-14,
2021-08-15,32.1202246
2021-08-16,
2021-08-17,
2021-08-18,34.9290495
2021-08-19,
2021-08-20,
2021-08-21,59.3320842
2021-08-22,
2021-08-23,
2021-08-24,51.0147286
2021-08-25,
2021-08-26,60.8563689
2021-08-27,
2021-08-28,
2021-08-29,49.6808412
2021-08-30,
2021-08-31,
2021-09-01,11.121856
2021-09-02,
2021-09-03,
2021-09-04,38.7276611
2021-09-05,
2021-09-06,
2021-09-07,32.7817371
2021-09-08,
2021-09-09,54.9677382
2021-09-10,
2021-09-11,
2021-09-12,
2021-09-13,48.0127353
2021-09-14,
2021-09-15,
2021-09-16,37.7702568
2021-09-17,
2021-09-18,
2021-09-19,28.8206633
2021-09-20,
2021-09-21,
2021-09-22,59.6107211
2021-09-23,
2021-09-24,
2021-09-25,52.8591772
2021-09-26,
2021-09-27,
2021-09-28,68.5471565
2021-09-29,
2021-09-30,41.65459009
2021-10-01,
2021-10-02,
2021-10-03,
2021-10-04,53.7116958
2021-10-05,
2021-10-06,
2021-10-07,48.0757098
2021-10-08,
2021-10-09,
2021-10-10,74.8967833
2021-10-11,
2021-10-12,56.0194626
2021-10-13,
2021-10-14,51.2969858
2021-10-15,
2021-10-16,
2021-10-17,30.4232869
2021-10-18,
2021-10-19,
2021-10-20,42.432563
2021-10-21,
2021-10-22,
2021-10-23,72.6387561
2021-10-24,
2021-10-25,
2021-10-26,31.7461281
2021-10-27,
2021-10-28,78.2730625
2021-10-29,
2021-10-30,
2021-10-31,
2021-11-01,26.1139425
2021-11-02,
2021-11-03,
2021-11-04,44.2707697
2021-11-05,
2021-11-06,
2021-11-07,38.0266293
2021-11-08,
2021-11-09,49.1455874
2021-11-10,
2021-11-11,58.7980546
2021-11-12,
2021-11-13,
2021-11-14,45.2177795
2021-11-15,
2021-11-16,
2021-11-17,39.9497402
2021-11-18,
2021-11-19,
2021-11-20,51.3800565
2021-11-21,
2021-11-22,
2021-11-23,47.7646922
2021-11-24,
2021-11-25,55.0229143
2021-11-26,
2021-11-27,
2021-11-28,
2021-11-29,42.64016636
2021-11-30,
2021-12-01,40.2282778
2021-12-02,
2021-12-03,
2021-12-04,
2021-12-05,28.9185897
2021-12-06,
2021-12-07,
2021-12-08,43.4514457
2021-12-09,
2021-12-10,
2021-12-11,48.0511963
2021-12-12,
2021-12-13,
2021-12-14,34.8258034
2021-12-15,
2021-12-16,26.7185088
2021-12-17,
2021-12-18,
2021-12-19,
2021-12-20,45.4979534
2021-12-21,
2021-12-22,30.2977565
2021-12-23,
2021-12-24,21.2815916
2021-12-25,
2021-12-26,
2021-12-27,
2021-12-28,44.2678459
2021-12-29,
2021-12-30,
2021-12-31,32.56922883
2022-01-01,
2022-01-02,
2022-01-03,
2022-01-04,31.1801117
2022-01-05,
2022-01-06,23.8787752
2022-01-07,
2022-01-08,
2022-01-09,
2022-01-10,22.8082577
2022-01-11,
2022-01-12,
2022-01-13,31.019166
2022-01-14,
2022-01-15,
2022-01-16,43.2587463
2022-01-17,
2022-01-18,
2022-01-19,32.7152035
2022-01-20,
2022-01-21,
2022-01-22,51.344036
2022-01-23,
2022-01-24,
2022-01-25,49.1762275
2022-01-26,
2022-01-27,52.8167812
2022-01-28,
2022-01-29,
2022-01-30,
2022-01-31,52.4370972
2022-02-01,
2022-02-02,
2022-02-03,59.195678
2022-02-04,
2022-02-05,
2022-02-06,46.7957224
2022-02-07,
2022-02-08,
2022-02-09,84.8581039
2022-02-10,
2022-02-11,
2022-02-12,46.9290671
2022-02-13,
2022-02-14,
2022-02-15,46.7762286
2022-02-16,
2022-02-17,56.4315183
2022-02-18,
2022-02-19,
2022-02-20,
2022-02-21,45.9129479
2022-02-22,
2022-02-23,
2022-02-24,60.5982602
2022-02-25,
2022-02-26,
2022-02-27,43.4630058
2022-02-28,
2022-03-01,
2022-03-02,45.2370292
2022-03-03,
2022-03-04,
2022-03-05,44.5080175
2022-03-06,
2022-03-07,
2022-03-08,38.0181005
2022-03-09,
2022-03-10,36.5801323
2022-03-11,
2022-03-12,
2022-03-13,
2022-03-14,53.4565571
2022-03-15,
2022-03-16,
2022-03-17,55.0326936
2022-03-18,
2022-03-19,
2022-03-20,50.608118
2022-03-21,
2022-03-22,
2022-03-23,57.0304295
2022-03-24,
2022-03-25,
2022-03-26,51.7796679
2022-03-27,
2022-03-28,
2022-03-29,37.68989285
2022-03-30,
2022-03-31,48.88211843
2022-04-01,
2022-04-02,
2022-04-03,39.3150565
2022-04-04,
2022-04-05,
2022-04-06,44.8994875
2022-04-07,
2022-04-08,
2022-04-09,42.6660741
2022-04-10,
2022-04-11,
2022-04-12,40.3001997
2022-04-13,
2022-04-14,
2022-04-15,24.9541359
2022-04-16,
2022-04-17,
2022-04-18,
2022-04-19,27.8488178
2022-04-20,
2022-04-21,34.9998823
2022-04-22,
2022-04-23,
2022-04-24,27.2092004
2022-04-25,
2022-04-26,
2022-04-27,30.7058505
2022-04-28,
2022-04-29,
2022-04-30,46.52002485
2022-05-01,
2022-05-02,
2022-05-03,32.657571
2022-05-04,
2022-05-05,53.320424
2022-05-06,
2022-05-07,
2022-05-08,
2022-05-09,61.457001
2022-05-10,
2022-05-11,
2022-05-12,50.498116
2022-05-13,
2022-05-14,
2022-05-15,21.843948
2022-05-16,
2022-05-17,
2022-05-18,44.280253
2022-05-19,
2022-05-20,
2022-05-21,35.613042
2022-05-22,
2022-05-23,
2022-05-24,62.393592
2022-05-25,
2022-05-26,39.06107
2022-05-27,
2022-05-28,
2022-05-29,
2022-05-30,
2022-05-31,39.499675
2022-06-01,
2022-06-02,37.689009
2022-06-03,
2022-06-04,
2022-06-05,44.677063
2022-06-06,
2022-06-07,
2022-06-08,63.046817
2022-06-09,
2022-06-10,
2022-06-11,44.578294
2022-06-12,
2022-06-13,
2022-06-14,35.462262
2022-06-15,
2022-06-16,33.060239
2022-06-17,
2022-06-18,
2022-06-19,
2022-06-20,32.908581
2022-06-21,
2022-06-22,
2022-06-23,47.154839
2022-06-24,
2022-06-25,
2022-06-26,39.138147
2022-06-27,
2022-06-28,
2022-06-29,
2022-06-30,51.956971
2022-07-01,
2022-07-02,33.620028
2022-07-03,
2022-07-04,
2022-07-05,
2022-07-06,33.580636
2022-07-07,
2022-07-08,
2022-07-09,43.307839
2022-07-10,
2022-07-11,
2022-07-12,55.408294
2022-07-13,
2022-07-14,33.312347
2022-07-15,
2022-07-16,
2022-07-17,
2022-07-18,28.398159
2022-07-19,
2022-07-20,
2022-07-21,42.71296
2022-07-22,
2022-07-23,
2022-07-24,38.724112
2022-07-25,
2022-07-26,
2022-07-27,34.815659
2022-07-28,
2022-07-29,
2022-07-30,
2022-07-31,
2022-08-01,
2022-08-02,42.41745
2022-08-03,
2022-08-04,
2022-08-05,31.974423
2022-08-06,
2022-08-07,
2022-08-08,
2022-08-09,29.184427
2022-08-10,
2022-08-11,52.548235
2022-08-12,
2022-08-13,
2022-08-14,28.353507
2022-08-15,
2022-08-16,
2022-08-17,57.092614
2022-08-18,
2022-08-19,
2022-08-20,53.893173
