Fecha,CO,DViento,HAire10,NO,NO2,O3,P,PLiquida,PM10,PM2.5,SO2,TMPR_AIR_10CM,VViento
2022-01-19,185.26460127,92.13675443,82.29876389,9.73070936,17.05641271,32.73992309,21.65575694,0.00041667,34.86363636,16.375,,21.65575694,1.49154242
2022-01-20,225.78472286,103.34005502,76.46484722,8.36946619,16.02150977,29.78065913,22.42313889,0.00166667,45.09090909,17.58333333,,22.42313889,1.38329447
2022-01-21,200.43117678,110.64767983,80.90156945,6.35010081,19.18703636,37.4240619,21.92355556,0.0,45.20833333,19.45833333,,21.92355556,1.6890813
2022-01-22,186.57028404,99.66964789,83.57428472,7.70814495,16.63080916,31.81617495,21.22277083,0.00208333,38.73913043,17.0,,21.22277083,1.21052709
2022-01-23,147.3913768,108.75639998,80.67633333,6.08493901,12.82150308,36.56571185,21.58085417,0.00041667,29.61904762,15.29166667,,21.58085417,1.75555854
2022-01-24,160.91825212,59.92026337,84.80216667,2.51566433,13.47779771,34.55472032,21.3093125,0.00166667,46.66666667,19.58333333,,21.3093125,1.51837643
2022-01-25,184.84099258,67.38771119,86.26215972,2.83923143,16.80120814,33.93343839,20.86511111,0.0275,44.875,17.3125,,20.86511111,1.24886374
2022-01-26,191.66358691,81.87283705,84.21347917,8.07805246,15.55923372,32.98516596,20.48024306,0.00208333,52.875,19.875,,20.48024306,1.45422578
2022-01-27,224.60737458,94.23925084,82.65213889,7.49981939,15.19688202,27.96991089,20.18126389,0.005,54.31818182,22.04761905,,20.18126389,1.43758724
2022-01-28,153.09545357,132.8288777,75.88215278,6.95655644,14.66925933,37.7919262,21.06440972,0.0,40.08695652,19.33333333,,21.06440972,1.87787468
2022-01-29,137.53207597,128.03804892,76.92726389,8.82865605,18.07613933,38.06986812,19.96957639,0.0,36.34782609,19.75,,19.96957639,1.77727417
2022-01-30,143.86403894,123.35023121,75.14922917,5.07889251,12.79270913,25.89764703,19.8795,0.0,30.83333333,18.20833333,,19.8795,1.81849461
2022-01-31,156.6493483,120.51838844,73.96011594,5.36448123,17.45610918,6.33707575,20.15351449,0.0,33.21052632,16.82608696,,20.15351449,2.08997954
2022-02-01,260.84735498,100.86630715,76.27256944,10.25203077,21.96977506,45.41006152,20.25842361,0.0,42.69565217,19.08333333,,20.25842361,1.69288553
2022-02-02,332.33254122,98.26470987,77.75342361,5.92329169,22.25328736,36.75373139,20.81529861,0.00083333,49.39130435,21.16666667,,20.81529861,1.52179434
2022-02-03,409.0739251,100.32869028,79.37432639,12.3310279,28.05061594,38.43773242,21.4398125,0.0,55.95833333,26.125,,21.4398125,1.49626283
2022-02-04,608.41797104,116.48531032,86.33939583,11.74139397,31.77945706,31.64450494,20.55329861,0.16791667,49.08333333,26.91666667,,20.55329861,1.52216529
2022-02-05,418.51013178,114.03118592,82.11110417,5.46608761,22.61251844,38.93639292,20.12046528,0.00375,42.95833333,22.83333333,,20.12046528,1.4733317
2022-02-06,354.83401896,142.69102878,85.8281239,4.1484576,22.90943233,29.74796008,19.15013487,0.21666667,33.75,17.95833333,,19.15013487,1.05565475
2022-02-07,370.24695258,97.04647046,90.45998611,6.54465887,26.00271757,24.97389888,19.04771528,0.135,31.72727273,15.70833333,,19.04771528,0.82063825
2022-02-08,468.72260456,197.64117012,94.66076389,11.89753118,26.54551124,18.77742905,18.47313889,0.27375,47.2,17.73913043,,18.47313889,0.51394916
2022-02-09,544.97021322,135.61709468,90.51302778,11.59035316,24.59252387,19.00632239,18.66642361,0.02958333,46.58333333,18.625,,18.66642361,0.86405575
2022-02-10,685.12801398,104.17545485,84.82354861,,24.53815965,28.26015334,20.509625,0.00166667,64.09090909,19.75,,20.509625,1.5002268
2022-02-11,405.31014703,117.81853173,78.49909722,10.60777515,17.49256479,35.48664323,20.99670139,0.00666667,36.95,12.91666667,,20.99670139,1.74692508
2022-02-12,370.83522775,126.27938631,78.55069444,8.50249243,21.35472229,39.27973294,21.49179861,0.0,38.69565217,15.75,,21.49179861,1.46944127
2022-02-13,445.55299655,90.09129283,84.21943056,5.95686708,28.17111049,33.17318549,20.87667361,0.00416667,34.27272727,17.16666667,,20.87667361,1.32158839
2022-02-14,447.47705519,74.97749634,88.18681944,6.72839937,24.68894863,26.82139517,19.94039583,0.01083333,38.66666667,16.70833333,,19.94039583,1.09927547
2022-02-15,444.27161128,108.93800338,84.75011806,9.15236184,20.60349437,23.66722766,20.63325,0.00083333,49.07692308,22.07692308,,20.63325,1.59698991
2022-02-16,425.71349738,94.7886663,81.66330556,5.72203099,17.81589626,35.63378895,20.92440278,0.00375,41.85714286,18.94117647,,20.92440278,1.81087508
2022-02-17,442.04638614,45.28959271,83.55515278,7.03473144,22.89420743,43.03194885,21.62279167,0.00041667,51.73913043,26.29166667,,21.62279167,1.92590982
2022-02-18,630.86573509,114.52047561,94.85749541,7.98353579,32.33532988,31.80800018,18.28460476,0.06541667,37.57894737,20.95,,18.28460476,1.07372666
2022-02-19,570.93541627,150.15730777,84.37788573,9.14301529,24.53416846,37.99629526,19.63076894,0.22916667,35.25,17.86956522,,19.63076894,1.47579617
2022-02-20,325.90993298,106.55550282,89.85716068,3.38277238,17.78277263,31.74260208,18.76661327,0.36416667,33.78947368,16.95833333,,18.76661327,1.10947694
2022-02-21,351.24531142,128.72307852,85.52399306,5.05789245,19.95993603,38.82194625,19.42015278,0.08083333,33.31818182,19.20833333,,19.42015278,1.52719395
2022-02-22,358.59655675,112.69430696,83.58653472,4.64732236,20.9834654,43.95569699,20.43260417,0.06458333,52.40909091,26.70833333,,20.43260417,1.60139017
2022-02-23,387.68717443,107.25208253,82.87574306,6.80848711,19.28497891,43.3671141,20.90754167,0.0,62.17391304,34.04166667,,20.90754167,1.78751081
2022-02-24,449.82519477,75.94215946,81.73975694,8.95725134,23.2924748,41.55231687,20.82641667,0.0,73.82608696,38.54166667,,20.82641667,1.58571889
2022-02-25,456.73800051,64.62881399,82.32654167,6.42425159,28.37943287,48.12482577,21.30728472,0.0,69.08695652,43.875,,21.30728472,2.09173224
2022-02-26,444.81579219,64.09801989,84.19725,7.32234421,26.26755646,40.72666587,19.90809028,0.0125,58.58333333,32.95833333,,19.90809028,1.05148003
2022-02-27,383.97396168,130.79633029,87.60507639,4.81187313,20.39861483,38.54400433,19.99426389,0.08458333,40.6,22.25,,19.99426389,1.17027134
2022-02-28,487.53600477,103.14702831,92.12798551,12.05479548,30.3139612,19.03084668,19.19088406,0.34043478,30.95,16.31818182,,19.19088406,0.74628513
2022-03-01,370.36768924,83.45897729,87.80247222,7.95490001,19.38677241,27.33640519,20.10460417,0.11208333,26.73684211,12.79166667,,20.10460417,1.12959337
2022-03-02,553.94307925,157.01710802,88.40897222,7.10373265,29.69233708,29.23253244,19.53422222,0.20166667,30.09090909,14.60869565,,19.53422222,0.79536435
2022-03-03,386.09722863,123.38752631,82.53597917,7.65901375,14.36653005,28.88749967,21.02216667,0.01958333,30.30434783,11.20833333,,21.02216667,1.77038317
2022-03-04,435.48069572,114.21359952,86.13943056,8.40111671,18.17872913,25.18449384,19.9733125,0.06291667,39.33333333,15.54166667,,19.9733125,1.31860684
2022-03-05,562.54282162,173.51669572,92.38141667,9.83585832,24.52109953,23.794548,18.86759028,0.07875,36.95238095,17.83333333,,18.86759028,0.80473979
2022-03-06,675.75005286,208.62228678,93.78998611,15.16992001,24.56885205,18.94351079,18.22887888,0.18375,34.0,16.625,,18.22887888,0.56703748
2022-03-07,585.3017429,97.54272391,83.61625695,13.80586879,20.47451492,23.42744313,19.91080556,0.01333333,39.47826087,16.83333333,,19.91080556,1.19156556
2022-03-08,405.64020507,110.39480206,82.42271363,8.21504813,18.63151824,30.12263641,19.99300718,0.0125,33.75,12.79166667,,19.99300718,1.14600682
2022-03-09,497.71023115,106.89813806,82.90544444,14.94756445,19.54008241,27.57238933,19.98130556,0.025,46.20833333,19.58333333,,19.98130556,1.16092801
2022-03-10,354.61362628,76.08105081,82.21475694,9.08576821,19.34409282,32.85277405,20.3533125,0.01125,32.40909091,13.41666667,,20.3533125,1.65660361
2022-03-11,323.12010997,89.02854622,79.65676106,7.8763002,15.10017257,32.64602286,20.83914207,0.17,33.22727273,15.375,,20.83914207,1.58682602
2022-03-12,371.37422557,158.70154886,80.43224306,6.84998706,15.83328215,44.38583091,19.97095833,0.10625,31.63157895,13.66666667,,19.97095833,1.20910264
2022-03-13,326.03128978,87.47734428,80.46253472,9.35881283,13.93396836,36.13176032,21.11328472,0.0,32.14285714,15.41666667,,21.11328472,2.19106896
2022-03-14,371.89132766,165.01875164,80.24834028,7.43588018,19.30519886,32.33614378,20.57409028,0.12291667,30.57142857,12.75,,20.57409028,1.22307408
2022-03-15,515.75561505,112.3393063,84.10636806,11.9285168,21.28501353,29.77735979,20.74744444,0.00583333,39.36363636,18.91666667,,20.74744444,1.53415043
2022-03-16,332.08730555,85.8365137,83.23086111,5.25124048,17.42220176,33.36706142,21.06570139,0.00916667,41.56521739,21.83333333,,21.06570139,1.6488803
2022-03-17,483.10715379,114.55325298,83.99201389,7.1316527,21.24856234,34.29946092,20.86284028,0.0475,41.04545455,21.25,,20.86284028,1.51403
2022-03-18,512.00166383,97.71421967,85.04020833,10.54281878,20.28618598,34.97003422,21.32513889,0.01083333,63.5,33.16666667,,21.32513889,1.55055855
2022-03-19,406.47314967,88.84027181,83.93128472,6.40007818,17.29743679,37.02066599,21.56917361,0.0,63.0,30.70833333,,21.56917361,1.63823156
2022-03-20,391.17479901,85.78279292,85.08379167,3.42488982,17.65813044,36.45044362,21.26609722,0.03,50.80952381,27.33333333,,21.26609722,1.10324498
2022-03-21,349.42023681,70.0493864,85.39258569,3.43887617,14.10529955,36.73042432,21.43681297,0.00333333,44.18181818,26.125,,21.43681297,1.49740924
2022-03-22,384.3141805,105.72044267,85.220125,3.42880123,18.0342673,37.94995008,21.59228472,0.06375,45.82608696,25.75,,21.59228472,1.01012415
2022-03-23,684.2512966,111.70566994,89.79713889,12.98220247,24.85322029,25.88561229,20.2791875,0.10125,58.43478261,27.29166667,,20.2791875,0.70554218
2022-03-24,437.83300593,124.67712257,82.10652778,9.32427945,17.67492888,41.51374589,21.69113194,0.03333333,55.69565217,28.54166667,,21.69113194,1.59188306
2022-03-25,540.71104664,174.74215047,88.06954861,8.76816576,24.54767202,26.65831906,20.33751389,0.02666667,65.7826087,31.0,,20.33751389,0.86160734
2022-03-26,367.69285048,83.8365306,87.43059028,4.59190146,15.77788457,38.43616826,20.83102778,0.07291667,60.0,23.20833333,,20.83102778,1.26816689
2022-03-27,432.81581817,125.52143882,90.91716667,11.48671845,23.73103092,26.76698526,19.82703472,0.12125,39.13043478,19.83333333,,19.82703472,0.63040406
2022-03-28,317.91915883,59.93357048,85.87015972,5.4342382,15.95255317,34.40674026,21.2045,0.00916667,40.41666667,15.625,,21.2045,1.41007046
2022-03-29,538.62373921,185.30016375,88.99560417,8.59233281,32.48643868,20.81756758,19.87039583,0.26708333,37.3,13.91304348,,19.87039583,0.85044383
2022-03-30,594.67265642,168.06098419,88.73498611,14.1268193,30.92516314,23.07400981,19.30071528,0.31708333,44.26315789,17.0,,19.30071528,0.74365216
2022-03-31,549.68311691,205.73447407,91.75517391,13.8434436,27.52849098,30.93326922,19.12460869,0.48,51.47368421,19.08695652,,19.12460869,0.5684402
2022-04-01,622.78134009,174.11774325,90.87670833,15.38222514,25.788485,20.04636961,18.84961111,0.41583333,25.31578947,11.125,,18.84961111,0.99893461
2022-04-02,327.22417049,98.70936331,85.64333333,6.2304288,13.63277267,32.02859778,21.49303968,0.04952381,30.05263158,12.0,,21.49303968,1.47999782
2022-04-03,386.07425644,134.30598714,86.81658333,,,39.7691043,20.83935417,0.24583333,40.78947368,18.58333333,,20.83935417,1.01285156
2022-04-04,464.82778594,160.86754008,87.6739375,,,,20.06263889,0.10041667,34.94736842,15.54166667,,20.06263889,0.88389022
2022-04-05,361.83082995,129.4142129,83.77799306,1.60803094,22.97461715,,21.10019445,0.17333333,37.47368421,12.0,,21.10019445,1.12463669
2022-04-06,352.24787436,121.65813407,84.24744444,2.40557963,15.25761209,44.32228136,21.87533333,0.32208333,35.3,12.54166667,,21.87533333,1.6259593
2022-04-07,485.46263965,187.83913733,89.44807639,15.99917562,24.0279937,28.10723751,19.59851389,0.37625,30.0,12.375,,19.59851389,0.79765914
2022-04-08,460.02977671,152.12031658,97.03283334,19.98231196,19.55878358,15.69427266,17.671,0.0,43.625,21.88888889,,17.671,0.37987036
2022-04-09,365.97165368,,,10.10850667,18.192428,20.99734461,,,31.7826087,,,,
2022-04-10,367.41915788,,,7.86748625,17.07400641,22.83152584,,,26.56521739,,,,
2022-04-11,344.66520329,,,8.27386617,17.13537894,24.68191096,,,35.75,,,,
2022-04-12,388.43652722,,,9.439403,19.60404261,29.75083825,,,23.4,12.9,,,
2022-04-13,445.22150741,,,7.28984581,21.66892994,34.09680856,,,38.36363636,16.16666667,,,
2022-04-14,424.31155382,,,7.11367512,19.29730351,31.26042354,,,36.125,18.83333333,,,
2022-04-15,388.31074993,,,4.88956803,14.15801208,32.89424611,,,34.33333333,16.04166667,,,
2022-04-16,608.60138967,,,10.07594304,21.33750942,23.69949513,,,33.25,15.83333333,,,
2022-04-17,621.1594332,,,12.82813131,20.47679023,26.49607233,,,31.5,11.20833333,,,
2022-04-18,556.98632856,,,18.80731936,21.26791232,13.76085302,,,41.14285714,12.13043478,,,
2022-04-19,713.55861095,,,20.44600003,27.07979492,21.68324805,,,34.75,12.54166667,,,
2022-04-20,525.1831057,,,13.04092084,20.33543658,23.06657724,,,26.5,9.58333333,,,
2022-04-21,386.31478509,,,14.66967209,19.7789888,13.68560538,,,33.4,8.77272727,,,
2022-04-22,311.43412762,,,8.19569111,15.9833439,28.53020252,,,32.63636364,7.29166667,,,
2022-04-23,292.47460834,,,8.33922467,14.53631298,26.6841172,,,23.04761905,5.79166667,,,
2022-04-24,340.21298451,,,13.33765658,15.15794744,21.96992388,,,21.85714286,6.13043478,,,
2022-04-25,531.63155544,,,17.88470542,22.42856774,17.62349595,,,29.73913043,11.39130435,,,
2022-04-26,542.42844657,,,11.87173657,22.20427229,22.70720138,,,34.63636364,11.97916667,,,
2022-04-27,497.98585988,,,11.76709011,20.81167312,23.00163412,,,32.95652174,10.22916667,,,
2022-04-28,548.2701736,,,11.21677267,26.22111912,36.71823248,,,36.0952381,10.83333333,,,
2022-04-29,415.70905085,,,8.06811239,19.85076566,29.65860125,,,35.04761905,6.70833333,,,
2022-04-30,429.12680045,,,10.13991572,19.2145315,24.01409307,,,36.0,10.0,,,
2022-05-01,336.25288101,,,6.29607445,12.49952899,30.53866396,,,23.89473684,6.73913043,,,
2022-05-02,334.27849558,,,7.53350938,15.40522689,26.98710414,,,24.47368421,6.79166667,,,
2022-05-03,411.17207085,,,10.74398449,17.51117392,32.99329494,,,35.90909091,10.20833333,,,
2022-05-04,,,,6.1614869,16.23804689,34.8779725,,,34.41666667,11.95833333,,,
2022-05-05,,,,5.99413832,18.79330033,27.28293898,,,34.04347826,9.75,,,
2022-05-06,,,,7.5056216,22.66246244,23.51683824,,,35.63157895,12.20833333,,,
2022-05-07,,,,11.57154421,23.76919094,27.10287921,,,29.63636364,10.60416667,,,
2022-05-08,,,,14.97957315,17.32906839,24.73243439,,,27.36363636,9.91666667,,,
2022-05-09,,,,14.90307642,21.51164118,18.90128242,,,31.77272727,11.54166667,,,
2022-05-10,671.88504872,,,35.18410511,31.91035009,15.26375042,,,58.28571429,19.95652174,,,
2022-05-11,505.79529395,,,21.57590847,22.09965609,19.62976544,,,43.56521739,16.54166667,,,
2022-05-12,267.8869851,,,9.43682036,14.25355138,25.85086392,,,41.28571429,10.0,,,
2022-05-13,290.2379033,,,11.70770654,18.14686068,17.43984991,,,31.78571429,8.53333333,,,
2022-05-14,264.44538563,,,11.2964344,15.51741207,22.2097665,,,35.22727273,7.60416667,,,
2022-05-15,233.66788938,,,6.6794136,10.86505507,23.81730081,,,28.94736842,6.54166667,,,
2022-05-16,313.03547447,,,9.71666889,18.04449836,24.13346956,,,35.13636364,10.25,,,
2022-05-17,365.28714537,,,8.53367646,18.45176918,27.22462568,,,30.64705882,12.375,,,
2022-05-18,333.62777698,,,9.93970314,18.36929813,21.80994958,,,23.83333333,6.46153846,,,
2022-05-19,380.4409237,,,12.21524242,21.06705384,20.48550149,,,32.27272727,10.23076923,,,
2022-05-20,331.75738233,,,13.37549527,15.28559901,21.35461286,,,32.72727273,11.375,,,
2022-05-21,458.17214784,,,16.17674327,19.021542,18.45677808,,,31.66666667,10.0,,,
2022-05-22,825.73436748,,,20.2167982,22.50819342,29.50912459,,,37.66666667,12.33333333,,,
2022-05-23,543.84212923,,,12.03827856,23.44516164,39.13885399,,,33.83333333,10.54166667,,,
2022-05-24,313.6700217,,,8.43923249,19.69302809,28.41358872,,,36.33333333,10.45833333,,,
2022-05-25,306.29697601,,,7.13388875,18.46219958,26.35206408,,,42.33333333,10.5,,,
2022-05-26,309.0138132,,,9.71075635,17.94123343,17.47189089,,,43.60869565,10.79166667,,,
2022-05-27,307.87313976,,,11.5828815,21.81664805,16.39858442,,,46.86363636,9.16666667,,,
2022-05-28,307.64926475,,,7.59067559,14.60528998,18.45593363,,,55.375,10.70833333,,,
2022-05-29,263.244936,,,7.54772682,14.63942434,16.4716703,,,24.4,8.125,,,
2022-05-30,268.68915275,,,6.54213365,13.50864916,15.67935599,,,18.19047619,6.29166667,,,
2022-05-31,511.412162,,,12.63738314,21.24015535,14.95653007,,,32.44444444,10.28571429,,,
2022-06-01,582.4611681,,,13.3033866,22.27953968,5.92665784,,,30.33333333,10.08333333,,,
2022-06-02,535.25745275,,,9.8996012,22.85379214,10.92371417,,,26.8,8.54166667,,,
2022-06-03,573.11592701,,,14.01497566,20.06534872,17.57490497,,,22.70833333,7.79166667,,,
2022-06-04,747.46667379,,,35.47677857,29.32847494,16.67943745,,,59.0,16.0,,,
2022-06-05,928.29130963,,,12.24440296,25.75514042,34.02156054,,,31.95454545,16.20833333,,,
2022-06-06,532.6192013,,,16.93005166,17.5795659,24.14814325,,,35.52380952,11.375,,,
2022-06-07,1039.26914479,,,28.135982,34.8932083,16.5590299,,,50.79166667,19.5,,,
2022-06-08,647.99846248,,,13.74789173,23.04542444,26.14642058,,,44.04545455,14.45833333,,,
2022-06-09,485.0597866,,,11.21101824,21.09301698,17.98538287,,,34.04347826,11.5,,,
2022-06-10,399.55789372,,,9.00429523,14.52430838,19.20257911,,,32.04545455,9.97727273,,,
2022-06-11,446.32688467,,,4.71150094,20.51167911,35.9446302,,,20.63157895,6.83333333,,,
2022-06-12,348.3275963,,,5.21724889,13.50600978,23.00517088,,,15.76190476,5.0,,,
2022-06-13,349.14998192,,,9.00624524,14.26537012,19.4048159,,,23.42105263,6.16666667,,,
2022-06-14,518.08219283,,,10.38134464,24.08605079,24.4532037,,,31.60869565,10.04166667,,,
2022-06-15,,,,11.71596213,20.59842329,24.89647034,,,29.39130435,9.83333333,,,
2022-06-16,,,,12.32816611,17.07459567,19.94411805,,,29.95454545,7.125,,,
2022-06-17,,,,32.92725154,36.13793939,10.62409562,,,53.20833333,20.25,,,
2022-06-18,,,,19.49471766,32.11964855,29.19863823,,,54.13636364,22.20833333,,,
2022-06-19,,,,13.22085828,22.39634576,30.24667208,,,28.57142857,10.20833333,,,
2022-06-20,,,,7.26357872,13.41096438,20.93803017,,,24.2,8.625,,,
2022-06-21,,,,13.16960005,16.64288446,19.13707444,,,31.2173913,10.60416667,,,
2022-06-22,,,,6.74070922,13.0373614,28.67814855,,,24.77272727,7.33333333,,,
2022-06-23,,,,12.68497895,18.595108,29.27132566,,,38.25,11.08695652,,,
2022-06-24,,,,9.53667509,17.2842501,29.93366534,,,37.73684211,10.33333333,,,
2022-06-25,,,,7.01622632,18.17862414,28.26463311,,,28.57894737,12.75,,,
2022-06-26,,,,7.15448243,19.48011106,24.53619105,,,26.05263158,8.83333333,,,
2022-06-27,,,,13.0112552,21.11719059,20.41795752,,,30.61904762,11.25,,,
2022-06-28,,,,10.50682632,23.78121624,33.72573459,,,33.04347826,10.08333333,,,
2022-06-29,,102.77224673,78.53922222,8.1444211,18.15384567,25.10448335,21.22222222,0.11493333,25.63157895,6.41666667,,21.22222222,1.09364225
2022-06-30,557.48732311,109.07338922,86.39520833,12.38459184,27.30622512,30.05102567,19.55756944,0.04729167,41.28571429,11.2173913,31.44098667,19.55756944,0.61966784
2022-07-01,627.62664387,122.24549096,83.40673611,13.18491799,24.39451502,29.59472988,20.37402778,0.06391667,33.85714286,14.91666667,20.02588975,20.37402778,0.81390359
2022-07-02,501.12076743,73.46126907,86.61284722,11.18935836,23.90553249,20.23829014,20.20284722,0.01825,39.63636364,9.33333333,24.50347991,20.20284722,0.88677121
2022-07-03,436.73936363,83.45746952,79.05895833,5.6935356,14.04848142,22.06718802,22.11611111,0.0,29.04545455,8.16666667,22.55730536,22.11611111,1.25551034
2022-07-04,364.01205621,64.59026046,79.51256944,8.16162061,14.35161147,20.6592626,21.58048611,0.00570833,21.5,5.875,25.15675418,21.58048611,0.95477036
2022-07-05,412.24656582,69.57672114,76.80722222,11.41055342,12.78929459,22.45847362,21.57652778,0.002375,27.82608696,7.58333333,23.83079674,21.57652778,1.54604568
2022-07-06,451.78088057,63.11007675,80.37423611,10.09101676,19.57688619,24.68919644,21.06333333,0.004125,38.36363636,10.95833333,29.5682695,21.06333333,1.17567774
2022-07-07,454.29059069,92.98079637,77.71270833,17.31272861,20.93325692,19.20751072,21.56958334,0.00029167,50.75,12.47619048,37.70399715,21.56958334,1.22629925
2022-07-08,316.70003001,121.94989411,69.326875,5.84047005,11.55781421,44.59201909,21.9325,0.01525,27.7,9.0,10.00188915,21.9325,1.01910985
2022-07-09,346.04786304,108.71999787,67.41215278,9.86361047,17.09243373,28.40495751,22.49222222,0.0,34.68181818,9.33333333,20.72987633,22.49222222,1.17703713
2022-07-10,294.4616351,39.13370993,76.32083333,3.07284558,11.79076164,31.71893533,22.07340278,0.01079167,21.45454545,7.0,6.87867495,22.07340278,1.32973384
2022-07-11,347.98985803,109.99660334,86.89291667,6.13126824,16.76005746,27.12494943,19.39048611,0.06429167,30.68181818,7.54166667,7.61160094,19.39048611,1.04502647
2022-07-12,417.76009526,90.13671658,81.35805556,8.88884757,13.85965887,24.60451081,20.69083333,0.000125,40.0,10.25,7.94619485,20.69083333,1.2016751
2022-07-13,307.31363643,92.29509698,77.16694444,4.28259291,10.47349553,35.19148597,21.07243056,0.03570833,29.94444444,8.39130435,7.10761964,21.07243056,1.41081103
2022-07-14,,56.41374099,83.14173611,6.76562419,10.35256806,,20.85444444,0.01366667,26.75,19.71428571,,20.85444444,1.22050713
2022-07-15,,96.61398184,75.5882593,4.26202215,12.51019221,37.78385607,21.74783713,0.00011765,36.23076923,13.53846154,9.75528036,21.74783713,1.46460404
2022-07-16,,,,9.64950325,14.51749152,27.40152453,,,42.08333333,13.5,24.66136772,,
2022-07-17,,,,7.80018095,13.6944552,34.16899988,,,25.95238095,8.8,33.08030566,,
2022-07-18,,38.506118,58.34730769,9.47316084,17.83427201,30.60871677,24.61589744,0.001,30.82608696,7.33333333,31.17715733,24.61589744,2.05198313
2022-07-19,,101.66751193,69.27486111,9.63325068,16.78417636,27.60918976,22.82020833,0.0,29.5,10.375,29.28816089,22.82020833,1.36429448
2022-07-20,,76.25399989,68.37402778,6.20973048,17.16915095,32.38113032,22.650625,0.00266667,33.52380952,8.1,29.39246953,22.650625,1.69823412
2022-07-21,,60.13154494,80.44,9.66518351,15.77710725,27.27388177,21.13597222,0.00745833,31.75,10.97619048,29.19951286,21.13597222,1.74039724
2022-07-22,,94.63500994,87.15138889,13.6336968,20.27759197,24.92059862,19.57902778,0.02991667,36.28571429,9.60416667,34.66140744,19.57902778,0.90490733
2022-07-23,,116.43901427,87.97868056,11.49108364,24.43414099,20.90758067,18.8574257,0.11579167,36.7826087,9.95833333,25.90576595,18.8574257,0.68128157
2022-07-24,,127.93897729,82.38861111,15.1703021,14.43069909,24.9663217,20.38854167,0.000125,44.65,10.08333333,23.1746504,20.38854167,1.1225763
2022-07-25,,189.45478308,83.52638889,12.7083114,26.93680772,29.43581763,19.40131944,0.055625,37.9047619,9.45833333,39.42942539,19.40131944,0.75358804
2022-07-26,,93.39476162,87.11215278,17.77696929,19.03622653,20.12187662,18.90534722,0.00895833,34.0952381,10.29166667,31.04467699,18.90534722,1.17748094
2022-07-27,,138.90183015,84.63479167,16.04580481,15.55856432,27.38002327,19.40208333,0.22470833,36.19047619,10.58333333,36.68913392,19.40208333,0.99551327
2022-07-28,,150.25574594,86.51055556,5.24549035,24.54688908,33.85921581,18.71689903,0.29129167,25.91304348,9.54166667,33.80876641,18.71689903,0.74654524
2022-07-29,,71.97104319,78.21534722,11.31192954,18.40488631,31.46444631,21.02055556,0.00029167,32.05555556,11.75,36.60616467,21.02055556,1.51364116
2022-07-30,,88.84166915,73.70111111,20.87124591,18.52948248,12.11268594,22.16770833,0.00054167,74.85714286,9.79166667,35.24738537,22.16770833,1.65879894
2022-07-31,,99.14947016,81.32291667,4.19374341,14.38511519,46.72945032,20.98340278,0.01408333,18.46666667,7.68181818,18.37048691,20.98340278,1.13355162
2022-08-01,,157.94435001,82.31520833,6.8491709,16.98275618,31.99229657,19.93118056,0.10083333,22.23809524,6.95833333,14.67557035,19.93118056,1.19086896
2022-08-02,625.6111288,157.5557157,85.39354167,20.83614376,28.07842346,50.44131013,19.59951389,0.09508333,41.15,12.66666667,20.32626905,19.59951389,0.68031957
2022-08-03,522.11377637,71.04610399,80.19513889,18.27906936,16.26557,33.94096917,20.94597222,0.0,44.95652174,12.75,24.53313017,20.94597222,1.54962118
2022-08-04,335.87869754,66.74125181,80.20388889,7.07813694,16.61940022,32.57592035,21.51986111,0.00520833,26.0,6.73913043,26.1669755,21.51986111,1.16404235
2022-08-05,404.73689833,101.7890804,84.77097222,10.32335069,20.44307337,32.22282359,20.13222222,0.06308333,34.95833333,9.41666667,35.86301916,20.13222222,1.08361036
2022-08-06,359.49447305,122.75264866,84.99902778,5.41715524,18.53874664,31.5647286,19.95222222,0.06779167,31.76190476,8.82608696,19.15338952,19.95222222,0.89951138
2022-08-07,235.92553608,74.44450565,77.13145833,4.03310289,11.10183649,29.86707902,21.99006944,0.00554167,33.04761905,7.08695652,16.27136545,21.99006944,1.67482081
2022-08-08,251.14934583,90.63525468,69.93840278,5.72462923,13.97939691,35.84886873,22.83083333,0.01416667,25.26086957,8.20833333,19.68500321,22.83083333,1.367217
2022-08-09,329.96765783,115.47264748,74.98277778,9.73598914,20.67011796,26.01647128,21.63,0.00045833,34.83333333,12.79166667,33.08260929,21.63,0.84315915
2022-08-10,278.08316121,104.8170418,68.58916667,8.89907006,17.06637642,36.28779855,22.34041667,0.0,41.77272727,12.5,25.08300776,22.34041667,1.08887925
2022-08-11,340.33102281,79.58866486,67.86118056,6.52723874,21.57252892,29.53412792,22.07402778,0.000625,40.40909091,11.04545455,29.66553645,22.07402778,0.9597142
2022-08-12,381.4953063,101.29042122,76.62298611,9.35297815,20.35063986,29.16661587,20.89069445,0.00425,48.27272727,13.41666667,23.22307513,20.89069445,1.62149354
2022-08-13,360.48960833,96.70616912,83.30736111,9.43377577,20.32072149,26.57681282,19.90486111,0.01758333,33.39130435,8.75,30.19144918,19.90486111,1.0680543
2022-08-14,340.62077173,72.12463191,83.73513889,7.46964084,18.27552619,28.80668198,20.37972222,0.041375,25.22727273,7.125,33.68407394,20.37972222,1.20568415
2022-08-15,491.64520565,218.95735287,79.49680556,4.02952464,19.12731523,33.14971691,20.81708333,0.13416667,21.0,7.5,7.36959925,20.81708333,0.82257316
