Fecha,PM10
2021-12-01,29.56301609
2021-12-02,
2021-12-03,
2021-12-04,
2021-12-05,26.71740308
2021-12-06,
2021-12-07,
2021-12-08,30.7547933
2021-12-09,
2021-12-10,
2021-12-11,34.93178152
2021-12-12,
2021-12-13,
2021-12-14,41.54068761
2021-12-15,
2021-12-16,37.86399207
2021-12-17,
2021-12-18,
2021-12-19,
2021-12-20,27.02003173
2021-12-21,
2021-12-22,30.40145381
2021-12-23,
2021-12-24,26.26265287
2021-12-25,
2021-12-26,
2021-12-27,
2021-12-28,33.27594164
2021-12-29,
2021-12-30,
2021-12-31,31.72517801
2022-01-01,
2022-01-02,
2022-01-03,
2022-01-04,28.97757059
2022-01-05,
2022-01-06,22.26208195
2022-01-07,
2022-01-08,
2022-01-09,
2022-01-10,
2022-01-11,
2022-01-12,
2022-01-13,22.54262619
2022-01-14,
2022-01-15,
2022-01-16,26.29708394
2022-01-17,
2022-01-18,
2022-01-19,33.04470481
2022-01-20,
2022-01-21,
2022-01-22,39.97957703
2022-01-23,
2022-01-24,
2022-01-25,28.43354195
2022-01-26,
2022-01-27,40.15411601
2022-01-28,
2022-01-29,
2022-01-30,
2022-01-31,37.86896556
2022-02-01,
2022-02-02,
2022-02-03,50.01349887
2022-02-04,
2022-02-05,
2022-02-06,30.05822677
2022-02-07,
2022-02-08,
2022-02-09,33.82722648
2022-02-10,
2022-02-11,
2022-02-12,37.83639592
2022-02-13,
2022-02-14,
2022-02-15,39.52158595
2022-02-16,
2022-02-17,46.72374803
2022-02-18,
2022-02-19,
2022-02-20,
2022-02-21,26.75157461
2022-02-22,
2022-02-23,
2022-02-24,55.74315996
2022-02-25,
2022-02-26,
2022-02-27,33.20397249
2022-02-28,
2022-03-01,
2022-03-02,28.80023776
2022-03-03,
2022-03-04,
2022-03-05,15.05692683
2022-03-06,
2022-03-07,
2022-03-08,30.14412774
2022-03-09,
2022-03-10,28.85267803
2022-03-11,
2022-03-12,
2022-03-13,
2022-03-14,24.13269527
2022-03-15,
2022-03-16,
2022-03-17,36.0769922
2022-03-18,
2022-03-19,
2022-03-20,25.21491994
2022-03-21,
2022-03-22,
2022-03-23,53.84521895
2022-03-24,
2022-03-25,
2022-03-26,52.34705687
2022-03-27,
2022-03-28,
2022-03-29,18.74139325
2022-03-30,
2022-03-31,
2022-04-01,
2022-04-02,
2022-04-03,24.9577253
2022-04-04,
2022-04-05,
2022-04-06,24.0648877
2022-04-07,
2022-04-08,
2022-04-09,28.7941238
2022-04-10,
2022-04-11,
2022-04-12,30.8174628
2022-04-13,
2022-04-14,
2022-04-15,33.8630606
2022-04-16,
2022-04-17,
2022-04-18,
2022-04-19,8.92643035
2022-04-20,
2022-04-21,18.9584006
2022-04-22,
2022-04-23,
2022-04-24,16.2279373
2022-04-25,
2022-04-26,
2022-04-27,33.256448
2022-04-28,
2022-04-29,
2022-04-30,27.5386564
2022-05-01,
2022-05-02,
2022-05-03,31.881053
2022-05-04,
2022-05-05,31.576023
2022-05-06,
2022-05-07,
2022-05-08,
2022-05-09,25.98223
2022-05-10,
2022-05-11,
2022-05-12,36.386669
2022-05-13,
2022-05-14,
2022-05-15,14.487307
2022-05-16,
2022-05-17,
2022-05-18,17.215561
2022-05-19,
2022-05-20,
2022-05-21,
2022-05-22,
2022-05-23,
2022-05-24,28.75236
2022-05-25,
2022-05-26,30.5667
2022-05-27,
2022-05-28,
2022-05-29,
2022-05-30,
2022-05-31,19.880404
2022-06-01,
2022-06-02,16.917259
2022-06-03,
2022-06-04,
2022-06-05,23.103582
2022-06-06,
2022-06-07,
2022-06-08,24.990388
2022-06-09,
2022-06-10,
2022-06-11,16.403241
2022-06-12,
2022-06-13,
2022-06-14,10.059587
2022-06-15,
2022-06-16,26.15946
2022-06-17,
2022-06-18,
2022-06-19,
2022-06-20,13.137681
2022-06-21,
2022-06-22,
2022-06-23,24.232456
2022-06-24,
2022-06-25,
2022-06-26,10.187078
2022-06-27,
2022-06-28,
2022-06-29,
2022-06-30,22.1120271
2022-07-01,
2022-07-02,28.672394
2022-07-03,
2022-07-04,
2022-07-05,
2022-07-06,35.672158
2022-07-07,
2022-07-08,
2022-07-09,32.191153
2022-07-10,
2022-07-11,
2022-07-12,31.296701
2022-07-13,
2022-07-14,26.198483
2022-07-15,
2022-07-16,
2022-07-17,
2022-07-18,20.594408
2022-07-19,
2022-07-20,
2022-07-21,24.734723
2022-07-22,
2022-07-23,
2022-07-24,18.072015
2022-07-25,
2022-07-26,
2022-07-27,24.449652
2022-07-28,
2022-07-29,
2022-07-30,27.068132
2022-07-31,
2022-08-01,
2022-08-02,17.68645
2022-08-03,
2022-08-04,
2022-08-05,16.27201
2022-08-06,
2022-08-07,
2022-08-08,
2022-08-09,30.79618
2022-08-10,
2022-08-11,31.96425
2022-08-12,
2022-08-13,
2022-08-14,14.9719
2022-08-15,
2022-08-16,
2022-08-17,29.99853
2022-08-18,
2022-08-19,
2022-08-20,24.51214
2022-08-21,
2022-08-22,
2022-08-23,35.99708
2022-08-24,
2022-08-25,
2022-08-26,30.43279
2022-08-27,
2022-08-28,
2022-08-29,
2022-08-30,31.18617
2022-08-31,
2022-09-01,21.22275369
2022-09-02,
2022-09-03,
2022-09-04,13.56671215
2022-09-05,
2022-09-06,
2022-09-07,29.81569728
2022-09-08,
2022-09-09,
2022-09-10,29.03187249
2022-09-11,
2022-09-12,
2022-09-13,24.06800723
2022-09-14,
2022-09-15,
2022-09-16,14.73861497
2022-09-17,
2022-09-18,
2022-09-19,
2022-09-20,20.39346258
2022-09-21,
2022-09-22,20.6343316
2022-09-23,
2022-09-24,
2022-09-25,20.33685734
2022-09-26,
2022-09-27,
2022-09-28,22.88506969
2022-09-29,
2022-09-30,
2022-10-01,26.43082207
2022-10-02,
2022-10-03,
2022-10-04,
2022-10-05,19.25016816
2022-10-06,
2022-10-07,17.05943667
2022-10-08,
2022-10-09,
2022-10-10,
2022-10-11,34.50641021
2022-10-12,
2022-10-13,33.23375891
2022-10-14,
2022-10-15,
2022-10-16,25.56875628
2022-10-17,
2022-10-18,
2022-10-19,27.87454177
2022-10-20,
2022-10-21,
2022-10-22,25.02288445
2022-10-23,
2022-10-24,
2022-10-25,25.43781242
2022-10-26,
2022-10-27,
2022-10-28,13.80261047
2022-10-29,
2022-10-30,
2022-10-31,
2022-11-01,30.9707675
2022-11-02,
2022-11-03,20.28675745
2022-11-04,
2022-11-05,
2022-11-06,11.29967379
2022-11-07,
2022-11-08,
2022-11-09,18.41264166
2022-11-10,
2022-11-11,
2022-11-12,16.66668462
2022-11-13,
2022-11-14,
2022-11-15,
2022-11-16,22.32034684
2022-11-17,
2022-11-18,37.26442537
2022-11-19,
2022-11-20,
2022-11-21,
2022-11-22,15.27847009
2022-11-23,
2022-11-24,29.37496607
2022-11-25,
2022-11-26,
2022-11-27,22.68368187
2022-11-28,
2022-11-29,
2022-11-30,
2022-12-01,35.09767006
2022-12-02,
2022-12-03,31.00322638
2022-12-04,
2022-12-05,
2022-12-06,30.20962197
2022-12-07,
2022-12-08,
2022-12-09,36.61499186
2022-12-10,
2022-12-11,
2022-12-12,
2022-12-13,37.35522269
2022-12-14,
2022-12-15,43.03105554
2022-12-16,
2022-12-17,
2022-12-18,29.24138141
2022-12-19,
2022-12-20,
2022-12-21,46.48752726
2022-12-22,
2022-12-23,
2022-12-24,29.5633625
2022-12-25,
2022-12-26,
2022-12-27,21.13120495
2022-12-28,
2022-12-29,40.47386578
2022-12-30,
2022-12-31,
2023-01-01,26.89901061
2023-01-02,
2023-01-03,
2023-01-04,
2023-01-05,29.82715423
2023-01-06,
2023-01-07,
2023-01-08,26.19148615
2023-01-09,
2023-01-10,
2023-01-11,25.61413422
2023-01-12,
2023-01-13,
2023-01-14,24.39831395
2023-01-15,
2023-01-16,
2023-01-17,31.72751343
2023-01-18,
2023-01-19,
2023-01-20,40.07879749
2023-01-21,
2023-01-22,
2023-01-23,
2023-01-24,46.70803121
2023-01-25,
2023-01-26,36.6172276
2023-01-27,
2023-01-28,
2023-01-29,31.61631493
2023-01-30,
2023-01-31,
2023-02-01,44.21519104
2023-02-02,
2023-02-03,
2023-02-04,46.44460005
2023-02-05,
2023-02-06,
2023-02-07,46.02268634
2023-02-08,
2023-02-09,
2023-02-10,46.93358169
2023-02-11,
2023-02-12,
2023-02-13,
2023-02-14,42.83513104
2023-02-15,
2023-02-16,33.01329686
2023-02-17,
2023-02-18,
2023-02-19,31.48432951
2023-02-20,
2023-02-21,
2023-02-22,
2023-02-23,
2023-02-24,
2023-02-25,55.62918466
2023-02-26,
2023-02-27,
2023-02-28,41.57208984
2023-03-01,
2023-03-02,
2023-03-03,54.31349383
2023-03-04,
2023-03-05,
2023-03-06,
2023-03-07,32.57576248
2023-03-08,
2023-03-09,39.35311835
2023-03-10,
2023-03-11,
2023-03-12,21.10570035
2023-03-13,
2023-03-14,
2023-03-15,30.37856477
2023-03-16,
2023-03-17,
2023-03-18,16.24264325
2023-03-19,
2023-03-20,
2023-03-21,
2023-03-22,53.21252802
2023-03-23,
2023-03-24,49.83733765
2023-03-25,
2023-03-26,
2023-03-27,
2023-03-28,37.89954742
2023-03-29,
2023-03-30,48.30332953
2023-03-31,
2023-04-01,
2023-04-02,29.50832525
2023-04-03,
2023-04-04,32.03993214
2023-04-05,
2023-04-06,
2023-04-07,
2023-04-08,
2023-04-09,
2023-04-10,
2023-04-11,29.27485411
2023-04-12,
2023-04-13,
2023-04-14,50.03232759
2023-04-15,
2023-04-16,
2023-04-17,
2023-04-18,27.50958
2023-04-19,
2023-04-20,13.9297223
2023-04-21,
2023-04-22,
2023-04-23,8.63305066
2023-04-24,
2023-04-25,
2023-04-26,26.80550235
2023-04-27,
2023-04-28,
2023-04-29,16.52548476
2023-04-30,
2023-05-01,
2023-05-02,
2023-05-03,42.32101372
2023-05-04,
2023-05-05,46.06578475
2023-05-06,
2023-05-07,
2023-05-08,
2023-05-09,30.70586573
2023-05-10,
2023-05-11,29.73039023
2023-05-12,
2023-05-13,
2023-05-14,19.4588775
2023-05-15,
2023-05-16,
2023-05-17,19.11358746
2023-05-18,
2023-05-19,
2023-05-20,17.95006051
2023-05-21,
2023-05-22,
2023-05-23,
2023-05-24,16.0361661
2023-05-25,
2023-05-26,21.90865112
2023-05-27,
2023-05-28,
2023-05-29,
2023-05-30,30.38919289
2023-05-31,
2023-06-01,27.48957192
2023-06-02,
2023-06-03,
2023-06-04,36.06773024
2023-06-05,
2023-06-06,
2023-06-07,71.81474353
2023-06-08,
2023-06-09,
2023-06-10,
2023-06-11,
2023-06-12,
2023-06-13,
2023-06-14,28.28524519
2023-06-15,
2023-06-16,35.6898046
2023-06-17,
2023-06-18,
2023-06-19,
2023-06-20,
2023-06-21,39.70515878
2023-06-22,
2023-06-23,
2023-06-24,21.60875439
2023-06-25,
2023-06-26,
2023-06-27,26.03823855
2023-06-28,
2023-06-29,47.23008142
2023-06-30,
2023-07-01,42.94062976
2023-07-02,
2023-07-03,
2023-07-04,
2023-07-05,18.26814765
2023-07-06,
2023-07-07,26.59126807
2023-07-08,
2023-07-09,
2023-07-10,
2023-07-11,26.49172211
2023-07-12,
2023-07-13,35.8556541
2023-07-14,
2023-07-15,
2023-07-16,22.94485147
2023-07-17,
2023-07-18,
2023-07-19,52.39170648
2023-07-20,
2023-07-21,
2023-07-22,47.64733708
2023-07-23,
2023-07-24,
2023-07-25,34.29063943
2023-07-26,
2023-07-27,
2023-07-28,44.14003417
2023-07-29,
2023-07-30,
2023-07-31,
2023-08-01,37.80709208
2023-08-02,
2023-08-03,28.87909155
2023-08-04,
2023-08-05,
2023-08-06,
2023-08-07,18.11191066
2023-08-08,
2023-08-09,
2023-08-10,48.13376842
2023-08-11,
2023-08-12,
2023-08-13,20.58311597
2023-08-14,
2023-08-15,
2023-08-16,25.9755672
2023-08-17,
2023-08-18,
2023-08-19,34.00312869
2023-08-20,
2023-08-21,
2023-08-22,
2023-08-23,25.19876139
2023-08-24,
2023-08-25,
2023-08-26,
2023-08-27,
2023-08-28,
2023-08-29,
2023-08-30,
2023-08-31,
2023-09-01,
2023-09-02,
2023-09-03,
2023-09-04,
2023-09-05,
2023-09-06,
2023-09-07,
2023-09-08,
2023-09-09,
2023-09-10,
2023-09-11,
2023-09-12,
2023-09-13,
2023-09-14,
2023-09-15,
2023-09-16,
2023-09-17,
2023-09-18,
2023-09-19,
2023-09-20,
2023-09-21,
2023-09-22,
2023-09-23,
2023-09-24,
2023-09-25,
2023-09-26,
2023-09-27,
2023-09-28,
2023-09-29,
2023-09-30,
2023-10-01,
2023-10-02,
2023-10-03,21.53872949
2023-10-04,
2023-10-05,
2023-10-06,25.8515048
2023-10-07,
2023-10-08,
2023-10-09,
2023-10-10,37.10797617
2023-10-11,
2023-10-12,34.15707769
2023-10-13,
2023-10-14,
2023-10-15,
2023-10-16,
2023-10-17,
2023-10-18,39.85412929
2023-10-19,
2023-10-20,
2023-10-21,32.70153207
2023-10-22,
2023-10-23,
2023-10-24,26.02237594
2023-10-25,
2023-10-26,
2023-10-27,29.75898484
2023-10-28,
2023-10-29,
2023-10-30,
2023-10-31,23.21550268
2023-11-01,
2023-11-02,21.59130751
2023-11-03,
2023-11-04,
2023-11-05,24.53369304
2023-11-06,
2023-11-07,
2023-11-08,34.93202114
2023-11-09,
2023-11-10,
2023-11-11,35.16577991
2023-11-12,
2023-11-13,
2023-11-14,
2023-11-15,22.89752442
2023-11-16,
2023-11-17,31.71414879
2023-11-18,
2023-11-19,
2023-11-20,
2023-11-21,30.0122891
2023-11-22,
2023-11-23,35.28132157
2023-11-24,
2023-11-25,
2023-11-26,21.94718667
2023-11-27,
2023-11-28,
2023-11-29,46.30723455
2023-11-30,
2023-12-01,
2023-12-02,
2023-12-03,
2023-12-04,
2023-12-05,47.3443675
2023-12-06,
2023-12-07,
2023-12-08,29.46504611
2023-12-09,
2023-12-10,
2023-12-11,
2023-12-12,32.79481569
2023-12-13,
2023-12-14,
2023-12-15,31.82479262
2023-12-16,
2023-12-17,
2023-12-18,
2023-12-19,28.75963489
2023-12-20,
2023-12-21,39.00094676
2023-12-22,
2023-12-23,
2023-12-24,
2023-12-25,28.66229562
2023-12-26,
2023-12-27,49.14832538
2023-12-28,
2023-12-29,
2023-12-30,
2023-12-31,74.77262735
2024-01-01,
2024-01-02,
2024-01-03,26.75594064
2024-01-04,
2024-01-05,
2024-01-06,36.14783118
2024-01-07,
2024-01-08,
2024-01-09,
2024-01-10,38.27773908
2024-01-11,
2024-01-12,27.32457326
2024-01-13,
2024-01-14,
2024-01-15,
2024-01-16,38.0238929
2024-01-17,
2024-01-18,31.97804658
2024-01-19,
2024-01-20,
2024-01-21,26.50199029
2024-01-22,
2024-01-23,
2024-01-24,25.87562362
2024-01-25,
2024-01-26,
2024-01-27,40.48734788
2024-01-28,
2024-01-29,
2024-01-30,38.39198036
2024-01-31,
2024-02-01,
2024-02-02,
2024-02-03,
2024-02-04,
2024-02-05,
2024-02-06,37.73539415
2024-02-07,
2024-02-08,16.86049037
2024-02-09,
2024-02-10,
2024-02-11,8.9445306
2024-02-12,
2024-02-13,
2024-02-14,31.68129938
2024-02-15,
2024-02-16,
2024-02-17,47.38621781
2024-02-18,
2024-02-19,
2024-02-20,44.50431626
2024-02-21,
2024-02-22,
2024-02-23,45.82817113
2024-02-24,
2024-02-25,
2024-02-26,
2024-02-27,43.83664308
2024-02-28,
2024-02-29,51.01585816
2024-03-01,
2024-03-02,
2024-03-03,28.96012921
2024-03-04,
2024-03-05,53.54097216
2024-03-06,
2024-03-07,57.99200037
2024-03-08,
2024-03-09,
2024-03-10,36.98179152
2024-03-11,
2024-03-12,
2024-03-13,55.10121954
2024-03-14,
2024-03-15,46.53222317
2024-03-16,
2024-03-17,
2024-03-18,
2024-03-19,38.19470267
2024-03-20,
2024-03-21,42.11444082
2024-03-22,
2024-03-23,
2024-03-24,36.24079111
2024-03-25,
2024-03-26,
2024-03-27,
2024-03-28,32.22735029
2024-03-29,
2024-03-30,
2024-03-31,
2024-04-01,
2024-04-02,
2024-04-03,37.57868265
2024-04-04,
2024-04-05,
2024-04-06,35.55927694
2024-04-07,
2024-04-08,
2024-04-09,49.45521807
2024-04-10,
2024-04-11,51.86366477
2024-04-12,
2024-04-13,
2024-04-14,
2024-04-15,53.61650896
2024-04-16,
2024-04-17,
2024-04-18,48.94377079
2024-04-19,
2024-04-20,
2024-04-21,19.13189886
2024-04-22,
2024-04-23,
2024-04-24,30.82271295
2024-04-25,
2024-04-26,
2024-04-27,33.18410453
2024-04-28,
2024-04-29,
2024-04-30,33.20177607
2024-05-01,
2024-05-02,
2024-05-03,36.68539718
2024-05-04,
2024-05-05,
2024-05-06,
2024-05-07,42.46541156
2024-05-08,
2024-05-09,14.07441611
2024-05-10,
2024-05-11,
2024-05-12,31.27689878
2024-05-13,
2024-05-14,
2024-05-15,14.72928859
2024-05-16,
2024-05-17,
2024-05-18,62.87368763
2024-05-19,
2024-05-20,
2024-05-21,29.54850369
2024-05-22,
2024-05-23,
2024-05-24,35.24717758
2024-05-25,
2024-05-26,
2024-05-27,
2024-05-28,25.89623864
2024-05-29,
2024-05-30,25.02038607
2024-05-31,
2024-06-01,
2024-06-02,23.91571761
2024-06-03,
2024-06-04,
2024-06-05,38.17695279
2024-06-06,
2024-06-07,
2024-06-08,
2024-06-09,
2024-06-10,
2024-06-11,
2024-06-12,35.50946039
2024-06-13,
2024-06-14,17.00773543
2024-06-15,
2024-06-16,
2024-06-17,
2024-06-18,20.65207966
2024-06-19,
2024-06-20,21.18443626
2024-06-21,
2024-06-22,
2024-06-23,17.37901925
2024-06-24,
2024-06-25,
2024-06-26,18.58105787
2024-06-27,
2024-06-28,
2024-06-29,31.09639025
2024-06-30,
2024-07-01,
2024-07-02,
2024-07-03,36.0047405
2024-07-04,
2024-07-05,14.72765946
2024-07-06,
2024-07-07,
2024-07-08,
2024-07-09,31.37862025
2024-07-10,
2024-07-11,45.50275375
2024-07-12,
2024-07-13,
2024-07-14,23.17110561
2024-07-15,
2024-07-16,
2024-07-17,36.46848662
2024-07-18,
2024-07-19,
2024-07-20,27.48746895
2024-07-21,
2024-07-22,
2024-07-23,32.43956272
2024-07-24,
2024-07-25,
2024-07-26,47.06889306
2024-07-27,
2024-07-28,
2024-07-29,
2024-07-30,35.57590468
2024-07-31,
2024-08-01,47.01546306
2024-08-02,
2024-08-03,
2024-08-04,26.52417127
2024-08-05,
2024-08-06,
2024-08-07,27.02547301
2024-08-08,
2024-08-09,
2024-08-10,31.64771582
2024-08-11,
2024-08-12,
2024-08-13,27.63186492
2024-08-14,
2024-08-15,54.45191796
2024-08-16,
2024-08-17,
2024-08-18,
2024-08-19,32.23324762
2024-08-20,
2024-08-21,
2024-08-22,26.55893429
2024-08-23,
2024-08-24,
2024-08-25,23.30474818
2024-08-26,
2024-08-27,
2024-08-28,24.69588519
2024-08-29,
2024-08-30,
2024-08-31,47.36667344
2024-09-01,
2024-09-02,
2024-09-03,19.19831396
2024-09-04,
2024-09-05,18.27273699
2024-09-06,
2024-09-07,
2024-09-08,
2024-09-09,33.59955637
2024-09-10,
2024-09-11,
2024-09-12,37.43197569
2024-09-13,
2024-09-14,
2024-09-15,27.2071861
2024-09-16,
2024-09-17,
2024-09-18,40.96809527
2024-09-19,
2024-09-20,
2024-09-21,32.56756877
2024-09-22,
2024-09-23,
2024-09-24,35.84857776
2024-09-25,
2024-09-26,27.99919223
2024-09-27,
2024-09-28,
2024-09-29,
2024-09-30,35.85518868
2024-10-01,
2024-10-02,
2024-10-03,29.62222511
2024-10-04,
2024-10-05,
2024-10-06,25.38293245
2024-10-07,
2024-10-08,24.89481797
2024-10-09,
2024-10-10,26.13508828
2024-10-11,
2024-10-12,
2024-10-13,
2024-10-14,15.0252351
2024-10-15,
2024-10-16,
2024-10-17,43.49967417
2024-10-18,
2024-10-19,
2024-10-20,
2024-10-21,18.44206191
2024-10-22,
2024-10-23,
2024-10-24,21.65328896
2024-10-25,
2024-10-26,
2024-10-27,18.37102632
2024-10-28,
2024-10-29,43.17126894
2024-10-30,
2024-10-31,20.3872656
2024-11-01,
2024-11-02,
2024-11-03,8.64688136
2024-11-04,
2024-11-05,
2024-11-06,33.69543699
2024-11-07,
2024-11-08,
2024-11-09,11.45287627
2024-11-10,
2024-11-11,
2024-11-12,
2024-11-13,15.0734484
2024-11-14,
2024-11-15,
2024-11-16,20.76964238
2024-11-17,
2024-11-18,
2024-11-19,18.79803309
2024-11-20,
2024-11-21,24.0980975
2024-11-22,
2024-11-23,
2024-11-24,18.24231471
2024-11-25,
2024-11-26,
2024-11-27,31.39804111
2024-11-28,
2024-11-29,
2024-11-30,
2024-12-01,
2024-12-02,
2024-12-03,
2024-12-04,31.82630402
2024-12-05,
2024-12-06,
2024-12-07,28.04067101
2024-12-08,
2024-12-09,
2024-12-10,39.40902903
2024-12-11,
2024-12-12,
2024-12-13,36.68103697
2024-12-14,
2024-12-15,
2024-12-16,37.10044488
2024-12-17,
2024-12-18,
2024-12-19,36.00433992
2024-12-20,
2024-12-21,
2024-12-22,20.18271084
2024-12-23,
2024-12-24,
2024-12-25,17.39464951
2024-12-26,
2024-12-27,
2024-12-28,25.0822298
2024-12-29,
2024-12-30,
2024-12-31,
2025-01-01,
2025-01-02,
2025-01-03,17.51112245
2025-01-04,
2025-01-05,
2025-01-06,
2025-01-07,
2025-01-08,
2025-01-09,25.11747699
2025-01-10,
2025-01-11,
2025-01-12,14.58255134
2025-01-13,
2025-01-14,
2025-01-15,28.24786298
2025-01-16,
2025-01-17,
2025-01-18,27.0030158
2025-01-19,
2025-01-20,
2025-01-21,40.32859801
2025-01-22,
2025-01-23,
2025-01-24,48.95949438
2025-01-25,
2025-01-26,
2025-01-27,32.27486181
2025-01-28,
2025-01-29,
2025-01-30,30.15122238
2025-01-31,
2025-02-01,
2025-02-02,26.01923625
2025-02-03,
2025-02-04,
2025-02-05,54.92286288
2025-02-06,
2025-02-07,
2025-02-08,26.4248165
2025-02-09,
2025-02-10,
2025-02-11,27.3076858
2025-02-12,
2025-02-13,
2025-02-14,29.89283713
2025-02-15,
2025-02-16,
2025-02-17,
2025-02-18,
2025-02-19,
2025-02-20,33.36164484
2025-02-21,
2025-02-22,
2025-02-23,22.41016167
2025-02-24,
2025-02-25,
2025-02-26,35.64734718
2025-02-27,
2025-02-28,
2025-03-01,37.40969399
2025-03-02,
2025-03-03,
2025-03-04,37.64740042
2025-03-05,
2025-03-06,
2025-03-07,32.5051005
2025-03-08,
2025-03-09,
2025-03-10,
2025-03-11,
2025-03-12,
2025-03-13,34.54063888
2025-03-14,
2025-03-15,
2025-03-16,17.31804009
2025-03-17,
2025-03-18,
2025-03-19,29.79146065
2025-03-20,
2025-03-21,
2025-03-22,23.5723161
2025-03-23,
2025-03-24,
2025-03-25,
2025-03-26,38.00255237
2025-03-27,
2025-03-28,
2025-03-29,28.70378059
2025-03-30,
2025-03-31,
2025-04-01,25.21586692
2025-04-02,
2025-04-03,
2025-04-04,24.47946821
2025-04-05,
2025-04-06,
2025-04-07,
2025-04-08,
2025-04-09,31.21886597
2025-04-10,
2025-04-11,25.19064267
2025-04-12,
2025-04-13,
2025-04-14,
2025-04-15,
2025-04-16,
2025-04-17,
2025-04-18,
2025-04-19,
2025-04-20,
2025-04-21,
2025-04-22,21.24289834
2025-04-23,
2025-04-24,
2025-04-25,25.24311579
2025-04-26,
2025-04-27,
2025-04-28,
2025-04-29,
2025-04-30,
2025-05-01,16.26452189
2025-05-02,
2025-05-03,
2025-05-04,20.22437579
2025-05-05,
2025-05-06,
2025-05-07,20.16142063
2025-05-08,
2025-05-09,
2025-05-10,27.26876328
2025-05-11,
2025-05-12,
2025-05-13,38.44044498
2025-05-14,
2025-05-15,
2025-05-16,22.79124467
2025-05-17,
2025-05-18,
2025-05-19,
2025-05-20,
2025-05-21,
2025-05-22,26.02213104
2025-05-23,
2025-05-24,
2025-05-25,21.75220952
2025-05-26,
2025-05-27,
2025-05-28,33.08692119
2025-05-29,
2025-05-30,
2025-05-31,23.99528768
2025-06-01,
2025-06-02,
2025-06-03,
2025-06-04,28.03891448
2025-06-05,
2025-06-06,
2025-06-07,19.56103661
2025-06-08,
2025-06-09,
2025-06-10,17.559002
2025-06-11,
2025-06-12,
2025-06-13,14.7915987
2025-06-14,
2025-06-15,
2025-06-16,
2025-06-17,
2025-06-18,
2025-06-19,
2025-06-20,
2025-06-21,
2025-06-22,9.73647692
2025-06-23,
2025-06-24,
2025-06-25,
2025-06-26,
2025-06-27,24.04568065
2025-06-28,
2025-06-29,
2025-06-30,
2025-07-01,
2025-07-02,
2025-07-03,
2025-07-04,28.07874606
2025-07-05,
2025-07-06,
2025-07-07,
2025-07-08,
2025-07-09,
2025-07-10,26.51276322
2025-07-11,
2025-07-12,
2025-07-13,18.60927761
2025-07-14,
2025-07-15,
2025-07-16,30.96975569
2025-07-17,
2025-07-18,
2025-07-19,29.97871797
2025-07-20,
2025-07-21,
2025-07-22,35.21900122
2025-07-23,
2025-07-24,
2025-07-25,28.49037154
2025-07-26,
2025-07-27,
2025-07-28,
2025-07-29,
2025-07-30,
2025-07-31,29.57814837
2025-08-01,
2025-08-02,
2025-08-03,16.05200006
2025-08-04,
2025-08-05,
2025-08-06,29.1521461
2025-08-07,
2025-08-08,
2025-08-09,14.68091517
2025-08-10,
2025-08-11,
2025-08-12,29.69505947
2025-08-13,
2025-08-14,
2025-08-15,
2025-08-16,
2025-08-17,
2025-08-18,
2025-08-19,
2025-08-20,
2025-08-21,21.72591533
2025-08-22,
2025-08-23,
2025-08-24,20.59847689
2025-08-25,
2025-08-26,
2025-08-27,61.4346019
2025-08-28,
2025-08-29,
2025-08-30,
2025-08-31,
2025-09-01,
2025-09-02,
2025-09-03,
2025-09-04,
2025-09-05,31.5785281
2025-09-06,
2025-09-07,
2025-09-08,26.11209732
2025-09-09,
2025-09-10,
2025-09-11,32.2246889
2025-09-12,
2025-09-13,
2025-09-14,21.84416009
2025-09-15,
2025-09-16,
2025-09-17,31.38452017
2025-09-18,
2025-09-19,
2025-09-20,22.26703964
2025-09-21,
2025-09-22,
2025-09-23,28.60000109
2025-09-24,
2025-09-25,
2025-09-26,30.73868143
2025-09-27,
2025-09-28,
2025-09-29,20.94776395
2025-09-30,
2025-10-01,
2025-10-02,30.5377
2025-10-03,
2025-10-04,
2025-10-05,14.5352
2025-10-06,
2025-10-07,
2025-10-08,31.321
2025-10-09,
2025-10-10,
2025-10-11,16.1092
2025-10-12,
2025-10-13,
2025-10-14,
2025-10-15,30.809
2025-10-16,
2025-10-17,33.8498
2025-10-18,
2025-10-19,
2025-10-20,20.96
2025-10-21,
2025-10-22,
2025-10-23,33.9436
2025-10-24,
2025-10-25,
2025-10-26,13.4262
2025-10-27,
2025-10-28,
2025-10-29,37.1612
