Fecha,CO,DViento,HAire10,HAire2,NO,NO2,NOx,P,PLiquida,PM10,PM2.5,RGlobal,SO2,TAire10,TAire2,VViento
2020-04-03,,,,,4.0839408,10.19663047,,35.25,,35.25,22.04166667,,,,,
2020-04-04,,,,,2.97281292,14.2817783,,31.45833333,,31.45833333,21.5,,,,,
2020-04-05,,,,,,,,28.75,,28.75,17.33333333,,,,,
2020-04-06,,,,,,,,25.875,,25.875,11.08333333,,,,,
2020-04-07,,,,,4.72468402,16.30979486,,23.33333333,,23.33333333,11.52083333,,,,,
2020-04-08,,,,,5.19730715,16.60646756,,26.29166667,,26.29166667,12.91666667,,,,,
2020-04-09,,,,,3.65213496,12.72438678,,23.625,,23.625,13.875,,,,,
2020-04-10,,,,,0.63003523,7.92541365,,23.56521739,,23.56521739,13.08695652,,,,,
2020-04-11,,,,,4.03854586,23.64739028,,19.16666667,,19.16666667,10.29166667,,,,,
2020-04-12,,,,,1.16477411,13.1053175,,22.47826087,,22.47826087,10.91304348,,,,,
2020-04-13,,,,,15.90163567,27.79353985,,26.7826087,,26.7826087,15.39130435,,,,,
2020-04-14,,,,,11.55428442,25.46605064,,32.22727273,,32.22727273,17.72727273,,,,,
2020-04-15,,,,,12.90859852,22.22771363,,40.20833333,,40.20833333,25.125,,,,,
2020-04-16,,,,,28.45349446,30.22370578,,52.54166667,,52.54166667,35.75,,,,,
2020-04-17,,,,,10.63154302,27.89246855,,58.625,,58.625,41.375,,,,,
2020-04-18,,,,,6.74284873,29.36558783,,47.16666667,,47.16666667,34.54166667,,,,,
2020-04-19,,,,,3.30620007,25.00250429,,33.39130435,,33.39130435,22.13043478,,,,,
2020-04-20,,,,,38.01953114,29.59149902,,38.20833333,,38.20833333,22.75,,,,,
2020-04-21,,,,,7.09249998,38.86474527,,32.2173913,,32.2173913,18.56521739,,,,,
2020-04-22,,,,,16.92546661,41.98895114,,37.13043478,,37.13043478,19.95652174,,,,,
2020-04-23,,,,,10.25850445,30.37406694,,26.04166667,,26.04166667,13.58333333,,,,,
2020-04-24,,,,,14.38852311,36.28750187,,31.72727273,,31.72727273,15.66666667,,,,,
2020-04-25,,,,,20.37994415,24.22891332,,39.5,,39.5,23.58333333,,,,,
2020-04-26,,,,,3.17761321,13.8680009,,29.08333333,,29.08333333,16.45833333,,,,,
2020-04-27,,,,,12.49131925,28.86561032,,39.79166667,,39.79166667,23.0,,,,,
2020-04-28,,,,,9.64304775,23.98673067,,29.70833333,,29.70833333,17.83333333,,,,,
2020-04-29,,,,,11.0813134,26.34763155,,39.20833333,,39.20833333,23.08333333,,,,,
2020-04-30,,,,,16.17389378,30.67577484,,35.04166667,,35.04166667,16.83333333,,,,,
2020-05-01,,,,,6.73013131,24.15773936,,31.72727273,,31.72727273,17.68181818,,,,,
2020-05-02,,,,,15.22273927,20.61268988,,31.16666667,,31.16666667,12.54166667,,,,,
2020-05-03,,,,,5.94233687,17.2208791,,25.52173913,,25.52173913,11.69565217,,,,,
2020-05-04,,,,,13.83179474,19.44012938,,31.79166667,,31.79166667,13.08333333,,,,,
2020-05-05,,,,,13.56109851,22.0816832,,26.875,,26.875,12.0,,,,,
2020-05-06,,,,,12.95263885,23.96097672,,29.95833333,,29.95833333,12.0,,,,,
2020-05-07,,,,,15.05871997,22.64068559,,30.40909091,,30.40909091,12.88636364,,,,,
2020-05-08,,,,,15.71588564,23.37394039,,31.45833333,,31.45833333,13.33333333,,,,,
2020-05-09,,,,,17.69126133,18.51714785,,28.16666667,,28.16666667,10.625,,,,,
2020-05-10,,,,,5.17822343,11.25311772,,22.04166667,,22.04166667,9.85416667,,,,,
2020-05-11,,,,,19.5299628,28.47916014,,40.95833333,,40.95833333,15.75,,,,,
2020-05-12,,,,,16.72062647,32.13616523,,41.25,,41.25,18.20833333,,,,,
2020-05-13,,,,,16.50405824,31.15392692,,41.58333333,,41.58333333,17.66666667,,,,,
2020-05-14,,,,,14.87639739,23.72590833,,45.20833333,,45.20833333,19.33333333,,,,,
2020-05-15,,,,,13.59669258,38.37079608,,46.75,,46.75,19.625,,,,,
2020-05-16,,,,,17.47667079,32.07935299,,33.69565217,,33.69565217,12.08695652,,,,,
2020-05-17,,,,,10.50248821,15.87966827,,26.20833333,,26.20833333,11.33333333,,,,,
2020-05-18,,,,,15.01362796,28.03191749,,23.625,,23.625,9.875,,,,,
2020-05-19,,,,,37.88924198,52.17810636,,45.08333333,,45.08333333,19.16666667,,,,,
2020-05-20,,,,,63.86875668,29.15763199,,47.73913043,,47.73913043,19.0,,,,,
2020-05-21,,,,,24.04074891,32.61452103,,48.83333333,,48.83333333,16.0625,,,,,
2020-05-22,,,,,33.11075119,44.70970728,,57.58333333,,57.58333333,22.33333333,,,,,
2020-05-23,,,,,29.74465581,38.39879243,,60.5,,60.5,24.625,,,,,
2020-05-24,,,,,5.08222696,18.37477642,,27.08333333,,27.08333333,11.83333333,,,,,
2020-05-25,,,,,4.84053153,18.7955678,,26.375,,26.375,11.41666667,,,,,
2020-05-26,,,,,19.41081681,24.90997075,,39.41666667,,39.41666667,12.70833333,,,,,
2020-05-27,,,,,27.39593897,39.40932325,,43.125,,43.125,18.41666667,,,,,
2020-05-28,,,,,41.04899683,36.57825497,,48.43478261,,48.43478261,20.91304348,,,,,
2020-05-29,,,,,33.5143196,46.63843239,,45.375,,45.375,22.45833333,,,,,
2020-05-30,,,,,30.93750065,42.85057345,,37.04545455,,37.04545455,24.40909091,,,,,
2020-05-31,,,,,20.90756952,22.64817593,,30.95833333,,30.95833333,16.66666667,,,,,
2020-06-01,,,,,36.17597418,39.39237595,,40.75,,40.75,19.83333333,,,,,
2020-06-02,,,,,42.16791135,36.3983449,,58.16666667,,58.16666667,24.04166667,,,,,
2020-06-03,,,,,48.9093057,44.74624231,,42.41666667,,42.41666667,24.75,,,,,
2020-06-04,,,,,43.47837421,41.24983308,,48.875,,48.875,21.20833333,,,,,
2020-06-05,,,,,38.13360612,38.1581073,,46.75,,46.75,18.29166667,,,,,
2020-06-06,,,,,37.05496654,47.17735344,,52.125,,52.125,24.54166667,,,,,
2020-06-07,,,,,19.36080257,26.39150022,,32.25,,32.25,14.45833333,,,,,
2020-06-08,,,,,23.74549783,30.94759764,,38.83333333,,38.83333333,16.5,,,,,
2020-06-09,,,,,31.07077051,50.72039429,,51.45454545,,51.45454545,24.09090909,,,,,
2020-06-10,,,,,36.18896449,50.611317,,50.70833333,,50.70833333,24.83333333,,,,,
2020-06-11,,,,,33.75953601,43.68986054,,52.41666667,,52.41666667,24.79166667,,,,,
2020-06-12,,,,,28.21756852,50.38460865,,41.2173913,,41.2173913,21.34782609,,,,,
2020-06-13,,,,,33.71142791,35.47839556,,45.04166667,,45.04166667,19.58333333,,,,,
2020-06-14,,,,,8.83331491,21.15804353,,24.91304348,,24.91304348,11.04347826,,,,,
2020-06-15,,,,,12.52392279,23.76545987,,28.79166667,,28.79166667,14.04166667,,,,,
2020-06-16,,,,,34.84040967,45.26832575,,49.08695652,,49.08695652,24.52173913,,,,,
2020-06-17,,,,,36.26059518,46.03279555,,44.625,,44.625,23.95833333,,,,,
2020-06-18,,,,,37.81621823,45.91691456,,45.625,,45.625,22.58333333,,,,,
2020-06-19,,,,,34.46547922,44.0677548,,44.75,,44.75,21.33333333,,,,,
2020-06-20,,,,,31.21557611,36.45842437,,37.56521739,,37.56521739,18.47826087,,,,,
2020-06-21,,,,,11.68206678,24.26113122,,26.43478261,,26.43478261,11.95652174,,,,,
2020-06-22,,,,,10.73353941,20.75190733,,23.54166667,,23.54166667,9.54166667,,,,,
2020-06-23,,,,,46.17469687,38.5970594,,52.95833333,,52.95833333,21.66666667,,,,,
2020-06-24,,,,,38.56461247,37.41891248,,95.13636364,,95.13636364,36.22727273,,,,,
2020-06-25,,,,,30.54568075,38.31295901,,89.0,,89.0,35.66666667,,,,,
2020-06-26,,,,,25.94221985,41.19099938,,52.79166667,,52.79166667,25.25,,,,,
2020-06-27,,,,,24.79016521,40.44665793,,47.5,,47.5,22.75,,,,,
2020-06-28,,,,,8.47859204,24.77414809,,26.0,,26.0,14.5,,,,,
2020-06-29,,,,,14.48159139,25.20239984,,33.41666667,,33.41666667,15.04166667,,,,,
2020-06-30,,,,,29.46371349,40.23858142,,45.66666667,,45.66666667,20.70833333,,,,,
2020-07-01,,,,,25.41586182,45.58538836,,41.125,,41.125,20.33333333,,,,,
2020-07-02,,,,,27.37062268,40.46820443,,39.45833333,,39.45833333,20.22916667,,,,,
2020-07-03,,,,,26.19174422,36.35971007,,45.40909091,,45.40909091,19.22727273,,,,,
2020-07-04,,,,,26.1154172,42.7153868,,40.20833333,,40.20833333,22.375,,,,,
2020-07-05,,,,,11.8955404,29.92643834,,30.09090909,,30.09090909,17.86363636,,,,,
2020-07-06,,,,,33.48718917,41.26615357,,46.875,,46.875,21.45833333,,,,,
2020-07-07,,,,,42.28019425,42.94480609,,49.45833333,,49.45833333,21.75,,,,,
2020-07-08,,,,,28.91691948,39.74703133,,35.08333333,,35.08333333,18.20833333,,,,,
2020-07-09,,,,,27.12471638,46.05275936,,40.65217391,,40.65217391,16.73913043,,,,,
2020-07-10,,,,,23.76709895,45.02861898,,46.54166667,,46.54166667,19.31818182,,,,,
2020-07-11,,,,,29.76772358,54.88731777,,39.125,,39.125,22.20833333,,,,,
2020-07-12,,,,,10.75619789,24.99438602,,27.29166667,,27.29166667,14.41666667,,,,,
2020-07-13,,,,,17.01277561,33.38396611,,27.08333333,,27.08333333,11.25,,,,,
2020-07-14,,,,,20.7454991,40.07859172,,32.34782609,,32.34782609,14.13043478,,,,,
2020-07-15,,,,,37.53151986,44.5758526,,46.70833333,,46.70833333,19.83333333,,,,,
2020-07-16,,,,,34.26868404,41.04128219,,40.81818182,,40.81818182,17.60869565,,,,,
2020-07-17,,,,,13.92025866,22.64010579,,25.75,,25.75,13.29166667,,,,,
2020-07-18,,,,,17.38618539,20.80512083,,27.08333333,,27.08333333,14.41666667,,,,,
2020-07-19,,,,,3.58411126,12.88801685,,18.82608696,,18.82608696,10.69565217,,,,,
2020-07-20,,,,,2.80038825,11.72408787,,21.0,,21.0,11.43478261,,,,,
2020-07-21,,,,,19.96314524,29.54200587,,37.34782609,,37.34782609,18.17391304,,,,,
2020-07-22,,,,,29.1995262,36.58363015,,39.30434783,,39.30434783,17.65217391,,,,,
2020-07-23,,,,,32.54528936,39.84540873,,32.58333333,,32.58333333,17.875,,,,,
2020-07-24,,,,,22.35071037,32.06541437,,21.73913043,,21.73913043,13.04347826,,,,,
2020-07-25,,,,,22.15658647,26.50376923,,26.83333333,,26.83333333,16.125,,,,,
2020-07-26,,,,,13.20818581,15.79827447,,23.30434783,,23.30434783,12.95652174,,,,,
2020-07-27,,,,,26.90182675,36.78610354,,31.08695652,,31.08695652,14.47826087,,,,,
2020-07-28,,,,,28.46561091,34.71321276,,32.86363636,,32.86363636,14.36363636,,,,,
2020-07-29,,,,,30.94438418,34.24606115,,39.91304348,,39.91304348,16.39130435,,,,,
2020-07-30,,,,,45.07323285,41.32881038,,51.64705882,,51.64705882,24.17647059,,,,,
2020-07-31,,,,,32.44590989,35.06241492,,42.86956522,,42.86956522,23.7826087,,,,,
2020-08-01,,,,,9.54466479,24.47945602,,26.58333333,,26.58333333,13.04166667,,,,,
2020-08-02,,,,,5.68472294,18.40209738,,25.34782609,,25.34782609,11.65217391,,,,,
2020-08-03,,,,,24.94019258,40.31619583,,44.41666667,,44.41666667,23.0,,,,,
2020-08-04,,,,,20.38392816,34.37823879,,45.55,,45.55,24.85714286,,,,,
2020-08-05,,,,,22.49787599,40.43444302,,51.875,,51.875,28.875,,,,,
2020-08-06,,,,,28.13980551,43.94982101,,57.875,,57.875,33.83333333,,,,,
2020-08-07,,,,,6.10764395,17.4623331,,31.60869565,,31.60869565,18.47826087,,,,,
2020-08-08,,,,,6.14011754,18.26032813,,29.625,,29.625,16.20833333,,,,,
2020-08-09,,,,,3.30700019,14.66613472,,34.04545455,,34.04545455,18.54545455,,,,,
2020-08-10,,,,,22.72643802,34.28978879,,49.29166667,,49.29166667,24.33333333,,,,,
2020-08-11,,,,,20.33456493,45.0627408,,58.95833333,,58.95833333,33.41666667,,,,,
2020-08-12,,,,,29.71437745,38.68872996,,39.95833333,,39.95833333,18.75,,,,,
2020-08-13,,,,,26.19285826,40.38138378,,39.45833333,,39.45833333,19.79166667,,,,,
2020-08-14,,,,,37.28947182,42.82047103,,43.66666667,,43.66666667,23.66666667,,,,,
2020-08-15,,,,,12.92831906,24.95516355,,28.39130435,,28.39130435,16.04347826,,,,,
2020-08-16,,,,,6.63459477,17.70339533,,24.58333333,,24.58333333,13.0,,,,,
2020-08-17,,,,,4.26891693,19.07164506,,22.86363636,,22.86363636,9.54545455,,,,,
2020-08-18,,,,,38.64799679,38.25930431,,45.875,,45.875,22.20833333,,,,,
2020-08-19,,,,,29.27876763,37.43218512,,35.375,,35.375,18.125,,,,,
2020-08-20,,,,,25.44557685,39.47340462,,29.46153846,,29.46153846,21.5,,,,,
2020-08-21,,,,,26.02718324,35.95361731,,42.04347826,,42.04347826,18.47826087,,,,,
2020-08-22,,,,,25.98391967,46.02698975,,38.75,,38.75,20.125,,,,,
2020-08-23,,,,,15.6625344,28.0107079,,29.125,,29.125,17.70833333,,,,,
2020-08-24,,,,,38.16084432,54.13854165,,52.20833333,,52.20833333,28.25,,,,,
2020-08-25,,,,,36.73294785,39.69742738,,37.5,,37.5,19.58333333,,,,,
2020-08-26,,,,,39.4039389,39.18113407,,43.79166667,,43.79166667,21.91666667,,,,,
2020-08-27,,,,,41.22851047,35.88654894,,48.70833333,,48.70833333,23.29166667,,,,,
2020-08-28,,,,,36.01211331,34.28212607,,42.66666667,,42.66666667,20.83333333,,,,,
2020-08-29,,,,,31.30682002,34.31861409,,48.08333333,,48.08333333,20.08333333,,,,,
2020-08-30,,,,,9.43103789,25.31097069,,28.375,,28.375,14.83333333,,,,,
2020-08-31,,,,,73.93036324,42.98087885,,53.16666667,,53.16666667,27.33333333,,,,,
2020-09-01,,,,,50.84610573,58.49770577,,54.08695652,,54.08695652,28.52173913,,,,,
2020-09-02,,,,,43.63492228,66.73030029,,48.82608696,,48.82608696,28.13043478,,,,,
2020-09-03,,,,,85.28525812,59.35895448,,67.54166667,,67.54166667,36.58333333,,,,,
2020-09-04,,,,,50.38915364,53.12282399,,49.875,,49.875,28.83333333,,,,,
2020-09-05,,,,,24.15344575,38.41667994,,34.79166667,,34.79166667,16.0,,,,,
2020-09-06,,,,,11.08229458,25.33037821,,26.375,,26.375,13.29166667,,,,,
2020-09-07,,,,,38.21541225,41.0681765,,44.43478261,,44.43478261,20.91304348,,,,,
2020-09-08,,,,,41.13597877,58.91964721,,50.73913043,,50.73913043,28.73913043,,,,,
2020-09-09,,,,,48.49861868,46.5637013,,61.16666667,,61.16666667,33.08333333,,,,,
2020-09-10,,,,,38.24637539,42.42222904,,50.04761905,,50.04761905,28.38095238,,,,,
2020-09-11,,,,,23.38991488,38.75243708,,45.54166667,,45.54166667,23.79166667,,,,,
2020-09-12,,,,,24.99684506,37.05486282,,41.2173913,,41.2173913,23.26086957,,,,,
2020-09-13,,,,,14.75440838,23.42217321,,29.91666667,,29.91666667,19.33333333,,,,,
2020-09-14,,,,,34.36779637,34.78021062,,47.25,,47.25,26.91666667,,,,,
2020-09-15,,,,,37.45698654,41.77921098,,52.30434783,,52.30434783,30.34782609,,,,,
2020-09-16,,,,,37.27443229,41.77027114,,42.41666667,,42.41666667,22.29166667,,,,,
2020-09-17,,,,,51.20963756,39.94826994,,54.22727273,,54.22727273,28.5,,,,,
2020-09-18,,,,,57.43090934,55.76585865,,55.29166667,,55.29166667,38.16666667,,,,,
2020-09-19,,,,,32.57309946,47.31484361,,47.60869565,,47.60869565,31.86956522,,,,,
2020-09-20,,,,,22.66328017,30.88237835,,38.20833333,,38.20833333,25.5,,,,,
2020-09-21,,,,,42.32349762,49.28767574,,49.0625,,49.0625,30.6875,,,,,
2020-09-22,,,,,38.23206151,43.18423862,,48.125,,48.125,27.70833333,,,,,
2020-09-23,,,,,25.07020813,37.86847431,,46.91666667,,46.91666667,25.75,,,,,
2020-09-24,,,,,28.14032676,36.43185558,,38.54166667,,38.54166667,22.58333333,,,,,
2020-09-25,,,,,25.59167052,35.26687161,,44.45833333,,44.45833333,23.58333333,,,,,
2020-09-26,,,,,33.18403249,33.80023665,,41.04347826,,41.04347826,22.7826087,,,,,
2020-09-27,,,,,12.1891182,23.53014859,,27.95833333,,27.95833333,15.95833333,,,,,
2020-09-28,,,,,35.22053215,31.25031421,,42.33333333,,42.33333333,19.25,,,,,
2020-09-29,,,,,42.68742673,45.19956499,,45.20833333,,45.20833333,24.33333333,,,,,
2020-09-30,,,,,33.97803236,43.07001424,,44.2173913,,44.2173913,24.43478261,,,,,
2020-10-01,,,,,17.29651836,36.91067365,,36.43478261,,36.43478261,18.34782609,,,,,
2020-10-02,,,,,39.00527635,46.80387817,,48.66666667,,48.66666667,26.16666667,,,,,
2020-10-03,,,,,51.68155679,58.09265338,,59.65217391,,59.65217391,38.86956522,,,,,
2020-10-04,,,,,12.17479922,29.60185029,,24.7826087,,24.7826087,18.39130435,,,,,
2020-10-05,,,,,49.90743802,46.79752676,,48.47826087,,48.47826087,29.52173913,,,,,
2020-10-06,,,,,44.01892858,53.07607201,,47.875,,47.875,26.08333333,,,,,
2020-10-07,,,,,33.4404915,44.13508173,,42.875,,42.875,24.41666667,,,,,
2020-10-08,,,,,23.2123227,44.4551922,,47.625,,47.625,28.33333333,,,,,
2020-10-09,,,,,27.79774434,42.07738319,,42.2173913,,42.2173913,24.26086957,,,,,
2020-10-10,,,,,22.41250379,33.69147775,,37.79166667,,37.79166667,21.5,,,,,
2020-10-11,,,,,9.6823713,27.14402151,,32.52173913,,32.52173913,17.91304348,,,,,
2020-10-12,,,,,8.61372652,25.14043994,,29.13043478,,29.13043478,16.5,,,,,
2020-10-13,,,,,38.48158077,46.64506088,,43.23809524,,43.23809524,22.47619048,,,,,
2020-10-14,,,,,39.55998106,37.97085544,,53.375,,53.375,28.08333333,,,,,
2020-10-15,,,,,30.53477543,37.70235472,,47.73913043,,47.73913043,26.08695652,,,,,
2020-10-16,,,,,29.19349252,40.63567949,,54.125,,54.125,23.79166667,,,,,
2020-10-17,,,,,27.11464915,44.29161901,,48.625,,48.625,25.83333333,,,,,
2020-10-18,,,,,18.7640761,32.38827495,,37.29166667,,37.29166667,24.04166667,,,,,
2020-10-19,,,,,46.30139074,49.38088652,,48.80952381,,48.80952381,29.45833333,,,,,
2020-10-20,,,,,44.85488222,45.32499696,,56.33333333,,56.33333333,30.75,,,,,
2020-10-21,,,,,34.82407724,40.63820239,,49.58333333,,49.58333333,23.91666667,,,,,
2020-10-22,,,,,27.85845437,45.6079926,,48.17391304,,48.17391304,27.39130435,,,,,
2020-10-23,,,,,36.53455687,45.98324644,,45.08333333,,45.08333333,23.33333333,,,,,
2020-10-24,,,,,41.77666891,57.0983882,,49.60869565,,49.60869565,33.56521739,,,,,
2020-10-25,,,,,34.83165066,33.8021014,,43.2173913,,43.2173913,29.0,,,,,
2020-10-26,,,,,46.62374671,40.21340727,,48.41666667,,48.41666667,27.33333333,,,,,
2020-10-27,,,,,45.63465865,42.10206373,,50.375,,50.375,26.625,,,,,
2020-10-28,,,,,47.3141087,44.34348731,,51.79166667,,51.79166667,29.04166667,,,,,
2020-10-29,,,,,52.76429942,44.57913336,,45.76190476,,45.76190476,27.63636364,,,,,
2020-10-30,,,,,49.65655525,48.99759388,,55.375,,55.375,31.70833333,,,,,
2020-10-31,,,,,35.3654237,39.43973124,,33.86956522,,33.86956522,22.2173913,,,,,
2020-11-01,,,,,10.93625833,19.93182833,,22.60869565,,22.60869565,13.86956522,,,,,
2020-11-02,,,,,10.33820318,15.84897039,,23.95833333,,23.95833333,14.25,,,,,
2020-11-03,,,,,31.67442744,39.68683433,,50.54166667,,50.54166667,19.79166667,,,,,
2020-11-04,,,,,36.69912296,29.98225178,,47.91666667,,47.91666667,21.91666667,,,,,
2020-11-05,,,,,31.41656822,40.77394534,,48.86956522,,48.86956522,27.69565217,,,,,
2020-11-06,,,,,42.9344164,48.35727109,,58.80952381,,58.80952381,18.95238095,,,,,
2020-11-07,,,,,36.86856425,42.59676352,,51.66666667,,51.66666667,13.91666667,,,,,
2020-11-08,,,,,32.21853856,31.54621424,,37.08695652,,37.08695652,15.63636364,,,,,
2020-11-09,,,,,58.25003487,50.75574907,,62.66666667,,62.66666667,29.38461538,,,,,
2020-11-10,,,,,40.62278991,32.48852494,,48.58333333,,48.58333333,25.41666667,,,,,
2020-11-11,,,,,52.05346707,48.34989827,,52.79166667,,52.79166667,32.33333333,,,,,
2020-11-12,,,,,60.30481443,41.38616864,,64.41666667,,64.41666667,36.875,,,,,
2020-11-13,,,,,50.00123288,38.82527992,,38.25,,38.25,21.75,,,,,
2020-11-14,,,,,35.45463883,26.05421523,,30.95833333,,30.95833333,17.625,,,,,
2020-11-15,,,,,28.08422619,19.55910523,,30.54166667,,30.54166667,19.0,,,,,
2020-11-16,,,,,19.43426273,23.91767218,,33.63636364,,33.63636364,16.90909091,,,,,
2020-11-17,,,,,62.56712447,56.09513546,,46.30434783,,46.30434783,30.69565217,,,,,
2020-11-18,,,,,41.15375229,32.91003715,,55.70833333,,55.70833333,25.08333333,,,,,
2020-11-19,,,,,46.37462229,27.68762711,,49.5,,49.5,19.125,,,,,
2020-11-20,,,,,61.36602841,47.97248195,,55.25,,55.25,27.08333333,,,,,
2020-11-21,,,,,49.5659399,40.67928961,,39.72727273,,39.72727273,21.11363636,,,,,
2020-11-22,,,,,24.38044403,24.70106373,,33.375,,33.375,18.83333333,,,,,
2020-11-23,,,,,51.67055438,30.40703123,,52.31818182,,52.31818182,23.09090909,,,,,
2020-11-24,,,,,33.29478742,34.82048299,,54.45833333,,54.45833333,26.95833333,,,,,
2020-11-25,,,,,37.01396683,34.5153062,,57.41666667,,57.41666667,26.29166667,,,,,
2020-11-26,,,,,39.2350904,39.37556185,,52.66666667,,52.66666667,28.95833333,,,,,
2020-11-27,,,,,44.74836371,40.00025363,,53.95652174,,53.95652174,29.2173913,,,,,
2020-11-28,,,,,41.36908894,47.98645975,,48.45454545,,48.45454545,27.09090909,,,,,
2020-11-29,,,,,31.85533108,36.82222331,,42.41666667,,42.41666667,25.16666667,,,,,
2020-11-30,,,,,62.5692471,38.35819099,,50.31818182,,50.31818182,30.95454545,,,,,
2020-12-01,,,,,71.35762228,52.55572013,,68.13043478,,68.13043478,41.60869565,,,,,
2020-12-02,,,,,68.79015001,46.66849564,,55.29166667,,55.29166667,33.33333333,,,,,
2020-12-03,,,,,63.24912604,35.86861977,,57.65,,57.65,25.6,,,,,
2020-12-04,,,,,46.59190971,34.2810605,,57.04166667,,57.04166667,26.79166667,,,,,
2020-12-05,,,,,44.84138088,30.7983705,,54.7826087,,54.7826087,27.52173913,,,,,
2020-12-06,,,,,20.93537451,21.37965124,,37.30434783,,37.30434783,20.26086957,,,,,
2020-12-07,,,,,41.91304164,38.0479684,,61.41666667,,61.41666667,30.79166667,,,,,
2020-12-08,,,,,25.23333823,22.208596,,48.08695652,,48.08695652,26.52173913,,,,,
2020-12-09,,,,,48.5989742,34.27829471,,59.39130435,,59.39130435,28.69565217,,,,,
2020-12-10,,,,,54.86520523,33.93047936,,62.41666667,,62.41666667,28.0,,,,,
2020-12-11,,,,,48.92558703,31.76715597,,68.08333333,,68.08333333,27.83333333,,,,,
2020-12-12,,,,,40.33914425,31.39582751,,59.79166667,,59.79166667,29.0,,,,,
2020-12-13,,,,,26.20346719,24.35049826,,46.95833333,,46.95833333,25.20833333,,,,,
2020-12-14,,,,,47.60924225,39.87375609,,86.70833333,,86.70833333,33.5,,,,,
2020-12-15,,,,,53.67666325,40.82836788,,78.375,,78.375,28.875,,,,,
2020-12-16,,,,,44.99114763,35.33346988,,86.875,,86.875,33.33333333,,,,,
2020-12-17,,,,,40.40787741,34.87193603,,81.54166667,,81.54166667,32.70833333,,,,,
2020-12-18,,,,,53.00182626,39.37953424,,76.70833333,,76.70833333,34.95833333,,,,,
2020-12-19,,,,,60.63713496,36.53007628,,69.45833333,,69.45833333,32.54166667,,,,,
2020-12-20,,,,,25.86477368,29.68055378,,47.82608696,,47.82608696,26.69565217,,,,,
2020-12-21,,,,,45.66416536,33.97800702,,72.0,,72.0,31.04166667,,,,,
2020-12-22,,,,,37.65413792,30.03236838,,70.08333333,,70.08333333,29.45833333,,,,,
2020-12-23,,,,,44.32821247,29.90936977,,64.04347826,,64.04347826,29.0,,,,,
2020-12-24,,,,,30.9350061,36.36646167,,46.94444444,,46.94444444,27.83333333,,,,,
2020-12-25,,,,,2.40636954,12.21889522,,19.05,,19.05,12.95,,,,,
2020-12-26,,,,,31.78847716,31.5045537,,33.34782609,,33.34782609,17.91304348,,,,,
2020-12-27,,,,,24.98323129,25.55968781,,28.54166667,,28.54166667,17.625,,,,,
2020-12-28,,,,,31.82835906,36.56482491,,43.52173913,,43.52173913,20.13043478,,,,,
2020-12-29,,,,,32.58185846,34.25472676,,45.125,,45.125,22.04166667,,,,,
2020-12-30,,,,,30.26807646,34.55078193,,47.45,,47.45,25.42857143,,,,,
2020-12-31,,,,,,,,49.41666667,,49.41666667,25.66666667,,,,,
2021-01-01,,,,,,,,33.17391304,,33.17391304,24.34782609,,,,,
2021-01-02,,,,,,,,28.81818182,,28.81818182,18.95454545,,,,,
2021-01-03,,,,,,,,30.95238095,,30.95238095,17.86363636,,,,,
2021-01-04,,,,,41.28236251,38.67878331,,48.0,,48.0,20.70833333,,,,,
2021-01-05,,,,,31.81046799,30.67977074,,46.76470588,,46.76470588,21.05882353,,,,,
2021-01-06,,,,,23.52172923,37.5900622,,50.5,,50.5,23.71428571,,,,,
2021-01-07,,,,,39.87255597,43.04955342,,56.38888889,,56.38888889,26.47826087,,,,,
2021-01-08,,,,,38.23743752,35.53912534,,49.52173913,,49.52173913,25.0,,,,,
2021-01-09,,,,,26.79899275,24.74531632,,36.5,,36.5,22.42857143,,,,,
2021-01-10,,,,,8.08766422,11.07059076,,18.73913043,,18.73913043,10.31818182,,,,,
2021-01-11,,,,,6.66503301,13.36540221,,22.26315789,,22.26315789,11.84210526,,,,,
2021-01-12,,,,,36.01627307,28.22300752,,41.79166667,,41.79166667,19.79166667,,,,,
2021-01-13,,,,,44.67495465,37.62513206,,51.70833333,,51.70833333,23.875,,,,,
2021-01-14,,,,,30.96629703,31.24444572,,50.04166667,,50.04166667,24.73913043,,,,,
2021-01-15,,,,,38.46067976,30.57479619,,57.17391304,,57.17391304,25.73913043,,,,,
2021-01-16,,,,,19.83642071,21.28197116,,39.75,,39.75,20.29166667,,,,,
2021-01-17,,,,,9.89368616,14.07628895,,35.20833333,,35.20833333,19.83333333,,,,,
2021-01-18,,,,,36.18025148,31.0601879,,58.125,,58.125,25.70833333,,,,,
2021-01-19,,,,,52.03276024,34.45572818,,64.75,,64.75,28.16666667,,,,,
2021-01-20,,,,,39.72780751,39.81288527,,64.58333333,,64.58333333,28.83333333,,,,,
2021-01-21,,,,,30.94323744,32.91735982,,73.0,,73.0,29.33333333,,,,,
2021-01-22,,,,,28.48256075,37.80760634,,75.82352941,,75.82352941,29.2,,,,,
2021-01-23,,,,,23.11160434,35.24944637,,60.7826087,,60.7826087,27.2173913,,,,,
2021-01-24,,,,,10.8859988,17.58720877,,33.42857143,,33.42857143,15.61904762,,,,,
2021-01-25,,,,,28.0796014,26.81801905,,57.70833333,,57.70833333,22.33333333,,,,,
2021-01-26,,,,,31.33851903,29.25220153,,62.41666667,,62.41666667,21.33333333,,,,,
2021-01-27,,,,,,,,62.33333333,,62.33333333,,,,,,
