"Estacion","Fecha inicial","Fecha final","PLiquida"
"MEDELLÍN - TANQUES LA YE EPM","2024-01-09","","4.1667E-4"
"MEDELLÍN - TANQUES LA YE EPM","2024-01-08","","8.3333E-4"
"MEDELLÍN - TANQUES LA YE EPM","2024-01-07","","8.3333E-4"
"MEDELLÍN - TANQUES LA YE EPM","2024-01-06","","0.0"
"MEDELLÍN - TANQUES LA YE EPM","2024-01-05","","4.1667E-4"
"MEDELLÍN - TANQUES LA YE EPM","2024-01-04","","8.3333E-4"
"MEDELLÍN - TANQUES LA YE EPM","2024-01-03","","0.0"
"MEDELLÍN - TANQUES LA YE EPM","2024-01-02","","8.3333E-4"
"MEDELLÍN - TANQUES LA YE EPM","2024-01-01","","0.0"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-31","","0.00304348"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-30","","0.02458333"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-29","","0.02"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-28","","0.10916667"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-27","","0.0"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-26","","0.24791667"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-25","","0.00541667"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-24","","8.3333E-4"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-23","","4.1667E-4"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-22","","0.00458333"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-21","","0.00458333"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-20","","0.0"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-19","","0.00125"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-18","","0.0075"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-17","","0.0475"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-16","","0.37125"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-15","","0.01565217"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-14","","4.1667E-4"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-13","","0.0025"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-12","","0.00375"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-11","","0.00333333"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-10","","8.3333E-4"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-09","","0.00291667"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-08","","0.00333333"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-07","","0.0425"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-06","","0.00583333"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-05","","0.00458333"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-04","","0.00416667"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-03","","0.00708333"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-02","","0.00291667"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-01","","4.1667E-4"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-30","","0.00565217"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-29","","0.0075"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-28","","0.00458333"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-27","","0.005"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-26","","0.00875"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-25","","0.00875"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-24","","0.08"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-23","","4.1667E-4"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-22","","0.01083333"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-21","","0.05583333"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-20","","0.01875"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-19","","0.1325"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-18","","0.12958333"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-17","","0.46916667"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-16","","0.32958333"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-15","","0.3125"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-14","","0.00708333"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-13","","0.00458333"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-12","","8.3333E-4"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-11","","0.01708333"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-10","","0.00125"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-09","","0.00541667"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-08","","0.03625"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-07","","0.01458333"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-06","","0.065"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-05","","0.16916667"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-04","","0.08166667"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-03","","0.02791667"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-02","","0.24666667"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-01","","0.14166667"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-31","","0.29478261"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-30","","0.44608696"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-29","","0.14833333"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-28","","0.00916667"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-27","","0.03"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-26","","0.25291667"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-25","","0.03083333"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-24","","0.04375"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-23","","0.145"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-22","","0.0225"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-21","","0.09833333"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-20","","0.04208333"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-19","","0.00208333"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-18","","0.00333333"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-17","","0.05916667"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-16","","0.02291667"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-15","","4.1667E-4"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-14","","0.02041667"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-13","","0.17916667"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-12","","0.00833333"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-11","","0.01291667"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-10","","0.02708333"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-09","","0.01458333"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-08","","0.09458333"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-07","","0.41208333"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-06","","0.04083333"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-05","","0.1475"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-04","","0.56375"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-03","","0.16333333"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-02","","0.22583333"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-01","","0.23208333"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-30","","0.04782609"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-29","","8.3333E-4"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-28","","0.0"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-27","","4.1667E-4"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-26","","0.00916667"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-25","","4.1667E-4"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-24","","0.115"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-23","","0.0125"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-22","","0.03541667"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-21","","0.0025"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-20","","0.0"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-19","","0.00333333"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-18","","4.1667E-4"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-17","","0.1475"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-16","","4.1667E-4"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-15","","0.00208333"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-14","","0.10916667"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-13","","0.07291667"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-12","","0.01291667"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-11","","0.23916667"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-10","","0.12208333"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-09","","0.02041667"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-08","","8.3333E-4"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-07","","0.0"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-06","","0.0"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-05","","0.00125"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-04","","0.10875"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-03","","0.26166667"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-02","","0.08125"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-01","","0.0"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-31","","0.0"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-30","","0.00583333"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-29","","0.16083333"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-28","","0.04875"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-27","","8.3333E-4"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-26","","8.3333E-4"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-25","","0.08041667"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-24","","0.02333333"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-23","","0.02125"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-22","","0.34291667"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-21","","0.16875"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-20","","0.09625"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-19","","0.02875"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-18","","0.16291667"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-17","","0.00875"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-16","","0.00666667"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-15","","0.095"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-14","","0.00416667"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-13","","0.01041667"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-12","","4.1667E-4"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-11","","0.12625"
