"Estacion","Fecha inicial","Fecha final","DViento"
"MEDELLÍN - TANQUES LA YE EPM","2024-01-09","","162.36272773"
"MEDELLÍN - TANQUES LA YE EPM","2024-01-08","","186.60347542"
"MEDELLÍN - TANQUES LA YE EPM","2024-01-07","","181.88216463"
"MEDELLÍN - TANQUES LA YE EPM","2024-01-06","","189.57563278"
"MEDELLÍN - TANQUES LA YE EPM","2024-01-05","","181.32263897"
"MEDELLÍN - TANQUES LA YE EPM","2024-01-04","","173.37513427"
"MEDELLÍN - TANQUES LA YE EPM","2024-01-03","","181.28066517"
"MEDELLÍN - TANQUES LA YE EPM","2024-01-02","","183.04549252"
"MEDELLÍN - TANQUES LA YE EPM","2024-01-01","","197.06886758"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-31","","181.79620644"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-30","","205.73336932"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-29","","193.72041839"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-28","","181.61267701"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-27","","180.70190616"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-26","","205.96479488"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-25","","177.1311247"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-24","","183.24316769"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-23","","193.75095863"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-22","","186.20663888"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-21","","222.22118602"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-20","","189.45917487"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-19","","188.30034035"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-18","","195.17798282"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-17","","196.93718848"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-16","","224.31229012"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-15","","190.98844256"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-14","","203.49656536"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-13","","190.49623072"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-12","","174.68287737"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-11","","179.99071111"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-10","","180.29738216"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-09","","177.99488731"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-08","","191.02241975"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-07","","185.46027318"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-06","","198.87886745"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-05","","166.58282305"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-04","","169.63149013"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-03","","176.48502479"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-02","","159.53435818"
"MEDELLÍN - TANQUES LA YE EPM","2023-12-01","","177.36754189"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-30","","189.11144516"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-29","","157.48700297"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-28","","148.69728757"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-27","","177.970639"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-26","","174.87334059"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-25","","196.39786306"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-24","","226.69015708"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-23","","190.52722397"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-22","","167.12929093"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-21","","179.05906796"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-20","","206.65709884"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-19","","191.86410435"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-18","","186.08169765"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-17","","195.8820293"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-16","","175.43845598"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-15","","180.25199158"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-14","","180.0642778"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-13","","195.30698203"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-12","","189.96297396"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-11","","182.86216058"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-10","","188.07502512"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-09","","187.59796925"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-08","","181.50669914"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-07","","191.74981746"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-06","","145.08345286"
