"Estacion","Fecha inicial","Fecha final","VViento"
"I.E. RAFAEL J. MEJÍA","2025-10-31","","0.82221739"
"I.E. RAFAEL J. MEJÍA","2025-10-30","","0.98483333"
"I.E. RAFAEL J. MEJÍA","2025-10-29","","0.87629167"
"I.E. RAFAEL J. MEJÍA","2025-10-28","","0.83720833"
"I.E. RAFAEL J. MEJÍA","2025-10-27","","1.007625"
"I.E. RAFAEL J. MEJÍA","2025-10-26","","0.814875"
"I.E. RAFAEL J. MEJÍA","2025-10-25","","0.93733333"
"I.E. RAFAEL J. MEJÍA","2025-10-24","","0.81466667"
"I.E. RAFAEL J. MEJÍA","2025-10-23","","0.78383333"
"I.E. RAFAEL J. MEJÍA","2025-10-22","","0.72658333"
"I.E. RAFAEL J. MEJÍA","2025-10-21","","0.86183333"
"I.E. RAFAEL J. MEJÍA","2025-10-20","","0.92258333"
"I.E. RAFAEL J. MEJÍA","2025-10-19","","0.760125"
"I.E. RAFAEL J. MEJÍA","2025-10-18","","1.06966667"
"I.E. RAFAEL J. MEJÍA","2025-10-17","","1.03016667"
"I.E. RAFAEL J. MEJÍA","2025-10-16","","0.92083333"
"I.E. RAFAEL J. MEJÍA","2025-10-15","","0.86491667"
"I.E. RAFAEL J. MEJÍA","2025-10-14","","0.44370833"
"I.E. RAFAEL J. MEJÍA","2025-10-13","","0.0"
"I.E. RAFAEL J. MEJÍA","2025-10-12","","0.0"
"I.E. RAFAEL J. MEJÍA","2025-10-11","","0.92516667"
"I.E. RAFAEL J. MEJÍA","2025-10-10","","1.04620833"
"I.E. RAFAEL J. MEJÍA","2025-10-09","","0.87075"
"I.E. RAFAEL J. MEJÍA","2025-10-08","","0.65720833"
"I.E. RAFAEL J. MEJÍA","2025-10-07","","0.67366667"
"I.E. RAFAEL J. MEJÍA","2025-10-06","","0.82720833"
"I.E. RAFAEL J. MEJÍA","2025-10-05","","0.90983333"
"I.E. RAFAEL J. MEJÍA","2025-10-04","","0.91433333"
"I.E. RAFAEL J. MEJÍA","2025-10-03","","0.84116667"
"I.E. RAFAEL J. MEJÍA","2025-10-02","","0.76579167"
"I.E. RAFAEL J. MEJÍA","2025-10-01","","0.76683333"
"I.E. RAFAEL J. MEJÍA","2025-09-30","","0.0"
"I.E. RAFAEL J. MEJÍA","2025-09-29","","0.0"
"I.E. RAFAEL J. MEJÍA","2025-09-28","","0.0"
"I.E. RAFAEL J. MEJÍA","2025-09-27","","0.0"
"I.E. RAFAEL J. MEJÍA","2025-09-26","","0.0"
"I.E. RAFAEL J. MEJÍA","2025-09-25","","0.0"
"I.E. RAFAEL J. MEJÍA","2025-09-24","","0.24133333"
"I.E. RAFAEL J. MEJÍA","2025-09-23","","0.90254167"
"I.E. RAFAEL J. MEJÍA","2025-09-22","","0.80004167"
"I.E. RAFAEL J. MEJÍA","2025-09-21","","0.90729167"
"I.E. RAFAEL J. MEJÍA","2025-09-20","","0.83441667"
"I.E. RAFAEL J. MEJÍA","2025-09-19","","0.9255"
"I.E. RAFAEL J. MEJÍA","2025-09-18","","0.79545833"
"I.E. RAFAEL J. MEJÍA","2025-09-17","","0.93841667"
"I.E. RAFAEL J. MEJÍA","2025-09-16","","0.75529167"
"I.E. RAFAEL J. MEJÍA","2025-09-15","","0.87741667"
"I.E. RAFAEL J. MEJÍA","2025-09-14","","0.93045833"
"I.E. RAFAEL J. MEJÍA","2025-09-13","","0.910125"
"I.E. RAFAEL J. MEJÍA","2025-09-12","","0.74416667"
"I.E. RAFAEL J. MEJÍA","2025-09-11","","0.93895833"
"I.E. RAFAEL J. MEJÍA","2025-09-10","","0.79991667"
"I.E. RAFAEL J. MEJÍA","2025-09-09","","1.28683333"
"I.E. RAFAEL J. MEJÍA","2025-09-08","","0.74683333"
"I.E. RAFAEL J. MEJÍA","2025-09-07","","0.87779167"
"I.E. RAFAEL J. MEJÍA","2025-09-06","","0.85879167"
"I.E. RAFAEL J. MEJÍA","2025-09-05","","0.97270833"
"I.E. RAFAEL J. MEJÍA","2025-09-04","","0.73616667"
"I.E. RAFAEL J. MEJÍA","2025-09-03","","0.91729167"
"I.E. RAFAEL J. MEJÍA","2025-09-02","","0.919625"
"I.E. RAFAEL J. MEJÍA","2025-09-01","","0.76491667"
"I.E. RAFAEL J. MEJÍA","2025-08-31","","0.66743574"
"I.E. RAFAEL J. MEJÍA","2025-08-30","","0.89817743"
"I.E. RAFAEL J. MEJÍA","2025-08-29","","1.23652416"
"I.E. RAFAEL J. MEJÍA","2025-08-28","","1.01579162"
"I.E. RAFAEL J. MEJÍA","2025-08-27","","1.1967846"
"I.E. RAFAEL J. MEJÍA","2025-08-26","","0.91510087"
"I.E. RAFAEL J. MEJÍA","2025-08-25","","0.8329319"
"I.E. RAFAEL J. MEJÍA","2025-08-24","","0.858388"
"I.E. RAFAEL J. MEJÍA","2025-08-23","","0.78739522"
"I.E. RAFAEL J. MEJÍA","2025-08-22","","0.8735162"
"I.E. RAFAEL J. MEJÍA","2025-08-21","","0.91974926"
"I.E. RAFAEL J. MEJÍA","2025-08-20","","1.0018682"
"I.E. RAFAEL J. MEJÍA","2025-08-19","","0.70061532"
"I.E. RAFAEL J. MEJÍA","2025-08-18","","0.81122786"
"I.E. RAFAEL J. MEJÍA","2025-08-17","","0.64362689"
"I.E. RAFAEL J. MEJÍA","2025-08-16","","0.79952608"
"I.E. RAFAEL J. MEJÍA","2025-08-15","","0.74950628"
"I.E. RAFAEL J. MEJÍA","2025-08-14","","0.91250797"
"I.E. RAFAEL J. MEJÍA","2025-08-13","","0.78217881"
"I.E. RAFAEL J. MEJÍA","2025-08-12","","0.87359183"
"I.E. RAFAEL J. MEJÍA","2025-08-11","","0.84111814"
"I.E. RAFAEL J. MEJÍA","2025-08-10","","0.64696809"
"I.E. RAFAEL J. MEJÍA","2025-08-09","","0.8866688"
"I.E. RAFAEL J. MEJÍA","2025-08-08","","0.86694348"
"I.E. RAFAEL J. MEJÍA","2025-08-07","","0.8588877"
"I.E. RAFAEL J. MEJÍA","2025-08-06","","0.80564253"
"I.E. RAFAEL J. MEJÍA","2025-08-05","","0.92371301"
"I.E. RAFAEL J. MEJÍA","2025-08-04","","0.75697178"
"I.E. RAFAEL J. MEJÍA","2025-08-03","","0.79195415"
"I.E. RAFAEL J. MEJÍA","2025-08-02","","0.85335784"
"I.E. RAFAEL J. MEJÍA","2025-08-01","","0.9821447"
"I.E. RAFAEL J. MEJÍA","2025-07-31","","1.16904935"
"I.E. RAFAEL J. MEJÍA","2025-07-30","","0.82260226"
"I.E. RAFAEL J. MEJÍA","2025-07-29","","0.716826"
