"Estacion","Fecha inicial","Fecha final","TMPR AIR 10CM"
"I.E. RAFAEL J. MEJÍA","2025-10-31","","21.52152174"
"I.E. RAFAEL J. MEJÍA","2025-10-30","","21.603125"
"I.E. RAFAEL J. MEJÍA","2025-10-29","","21.909375"
"I.E. RAFAEL J. MEJÍA","2025-10-28","","20.35620833"
"I.E. RAFAEL J. MEJÍA","2025-10-27","","19.40816667"
"I.E. RAFAEL J. MEJÍA","2025-10-26","","20.636125"
"I.E. RAFAEL J. MEJÍA","2025-10-25","","20.81383333"
"I.E. RAFAEL J. MEJÍA","2025-10-24","","19.529"
"I.E. RAFAEL J. MEJÍA","2025-10-23","","19.86666667"
"I.E. RAFAEL J. MEJÍA","2025-10-22","","18.793875"
"I.E. RAFAEL J. MEJÍA","2025-10-21","","19.33658333"
"I.E. RAFAEL J. MEJÍA","2025-10-20","","19.70504167"
"I.E. RAFAEL J. MEJÍA","2025-10-19","","21.52833333"
"I.E. RAFAEL J. MEJÍA","2025-10-18","","20.59270833"
"I.E. RAFAEL J. MEJÍA","2025-10-17","","19.93225"
"I.E. RAFAEL J. MEJÍA","2025-10-16","","19.45933333"
"I.E. RAFAEL J. MEJÍA","2025-10-15","","19.2105"
"I.E. RAFAEL J. MEJÍA","2025-10-14","","6.24758333"
"I.E. RAFAEL J. MEJÍA","2025-10-13","","0.0"
"I.E. RAFAEL J. MEJÍA","2025-10-12","","0.0"
"I.E. RAFAEL J. MEJÍA","2025-10-11","","18.41325"
"I.E. RAFAEL J. MEJÍA","2025-10-10","","18.62420833"
"I.E. RAFAEL J. MEJÍA","2025-10-09","","19.84229167"
"I.E. RAFAEL J. MEJÍA","2025-10-08","","18.85425"
"I.E. RAFAEL J. MEJÍA","2025-10-07","","20.39925"
"I.E. RAFAEL J. MEJÍA","2025-10-06","","20.30425"
"I.E. RAFAEL J. MEJÍA","2025-10-05","","20.56729167"
"I.E. RAFAEL J. MEJÍA","2025-10-04","","20.20279167"
"I.E. RAFAEL J. MEJÍA","2025-10-03","","20.627125"
"I.E. RAFAEL J. MEJÍA","2025-10-02","","20.91475"
"I.E. RAFAEL J. MEJÍA","2025-10-01","","18.22175"
"I.E. RAFAEL J. MEJÍA","2025-09-30","","0.0"
"I.E. RAFAEL J. MEJÍA","2025-09-29","","0.0"
"I.E. RAFAEL J. MEJÍA","2025-09-28","","0.0"
"I.E. RAFAEL J. MEJÍA","2025-09-27","","0.0"
"I.E. RAFAEL J. MEJÍA","2025-09-26","","0.0"
"I.E. RAFAEL J. MEJÍA","2025-09-25","","0.0"
"I.E. RAFAEL J. MEJÍA","2025-09-24","","8.43629167"
"I.E. RAFAEL J. MEJÍA","2025-09-23","","23.38366667"
"I.E. RAFAEL J. MEJÍA","2025-09-22","","22.57958333"
"I.E. RAFAEL J. MEJÍA","2025-09-21","","21.454"
"I.E. RAFAEL J. MEJÍA","2025-09-20","","20.50541667"
"I.E. RAFAEL J. MEJÍA","2025-09-19","","19.97125"
"I.E. RAFAEL J. MEJÍA","2025-09-18","","19.16783333"
"I.E. RAFAEL J. MEJÍA","2025-09-17","","21.36141667"
"I.E. RAFAEL J. MEJÍA","2025-09-16","","22.16170833"
"I.E. RAFAEL J. MEJÍA","2025-09-15","","22.22270833"
"I.E. RAFAEL J. MEJÍA","2025-09-14","","22.82016667"
"I.E. RAFAEL J. MEJÍA","2025-09-13","","22.27379167"
"I.E. RAFAEL J. MEJÍA","2025-09-12","","22.186875"
"I.E. RAFAEL J. MEJÍA","2025-09-11","","22.50291667"
"I.E. RAFAEL J. MEJÍA","2025-09-10","","22.325"
"I.E. RAFAEL J. MEJÍA","2025-09-09","","21.81120833"
"I.E. RAFAEL J. MEJÍA","2025-09-08","","21.54645833"
"I.E. RAFAEL J. MEJÍA","2025-09-07","","18.766"
"I.E. RAFAEL J. MEJÍA","2025-09-06","","19.55958333"
"I.E. RAFAEL J. MEJÍA","2025-09-05","","20.60629167"
"I.E. RAFAEL J. MEJÍA","2025-09-04","","20.50233333"
"I.E. RAFAEL J. MEJÍA","2025-09-03","","21.27591667"
"I.E. RAFAEL J. MEJÍA","2025-09-02","","21.37975"
"I.E. RAFAEL J. MEJÍA","2025-09-01","","21.53066667"
"I.E. RAFAEL J. MEJÍA","2025-08-31","","20.59104823"
"I.E. RAFAEL J. MEJÍA","2025-08-30","","22.28095833"
"I.E. RAFAEL J. MEJÍA","2025-08-29","","21.92228472"
"I.E. RAFAEL J. MEJÍA","2025-08-28","","22.59876389"
"I.E. RAFAEL J. MEJÍA","2025-08-27","","22.74184722"
"I.E. RAFAEL J. MEJÍA","2025-08-26","","23.14095833"
"I.E. RAFAEL J. MEJÍA","2025-08-25","","21.54598611"
"I.E. RAFAEL J. MEJÍA","2025-08-24","","22.07629167"
"I.E. RAFAEL J. MEJÍA","2025-08-23","","20.16481944"
"I.E. RAFAEL J. MEJÍA","2025-08-22","","19.62822222"
"I.E. RAFAEL J. MEJÍA","2025-08-21","","21.87847222"
"I.E. RAFAEL J. MEJÍA","2025-08-20","","22.02749306"
"I.E. RAFAEL J. MEJÍA","2025-08-19","","22.00227778"
"I.E. RAFAEL J. MEJÍA","2025-08-18","","20.55616667"
"I.E. RAFAEL J. MEJÍA","2025-08-17","","19.67220833"
"I.E. RAFAEL J. MEJÍA","2025-08-16","","19.199125"
"I.E. RAFAEL J. MEJÍA","2025-08-15","","18.97029167"
"I.E. RAFAEL J. MEJÍA","2025-08-14","","20.52888194"
"I.E. RAFAEL J. MEJÍA","2025-08-13","","21.45854167"
"I.E. RAFAEL J. MEJÍA","2025-08-12","","22.00441667"
"I.E. RAFAEL J. MEJÍA","2025-08-11","","21.14047222"
"I.E. RAFAEL J. MEJÍA","2025-08-10","","18.95147174"
"I.E. RAFAEL J. MEJÍA","2025-08-09","","19.5957307"
"I.E. RAFAEL J. MEJÍA","2025-08-08","","19.09731944"
"I.E. RAFAEL J. MEJÍA","2025-08-07","","18.69928472"
"I.E. RAFAEL J. MEJÍA","2025-08-06","","21.82079861"
"I.E. RAFAEL J. MEJÍA","2025-08-05","","20.48553472"
"I.E. RAFAEL J. MEJÍA","2025-08-04","","21.06566667"
"I.E. RAFAEL J. MEJÍA","2025-08-03","","21.01602083"
"I.E. RAFAEL J. MEJÍA","2025-08-02","","20.42707639"
"I.E. RAFAEL J. MEJÍA","2025-08-01","","23.80805556"
"I.E. RAFAEL J. MEJÍA","2025-07-31","","23.25728261"
"I.E. RAFAEL J. MEJÍA","2025-07-30","","21.30702778"
"I.E. RAFAEL J. MEJÍA","2025-07-29","","21.64996528"
"I.E. RAFAEL J. MEJÍA","2025-07-28","","21.76561111"
"I.E. RAFAEL J. MEJÍA","2025-07-27","","21.45968031"
"I.E. RAFAEL J. MEJÍA","2025-07-26","","19.87526092"
"I.E. RAFAEL J. MEJÍA","2025-07-25","","20.8037495"
"I.E. RAFAEL J. MEJÍA","2025-07-24","","23.15788889"
"I.E. RAFAEL J. MEJÍA","2025-07-23","","22.80530556"
"I.E. RAFAEL J. MEJÍA","2025-07-22","","22.86440554"
"I.E. RAFAEL J. MEJÍA","2025-07-21","","22.76271798"
