"Estacion","Fecha inicial","Fecha final","CO"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-31","","2257.7875"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-30","","2716.02083333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-29","","2205.28333333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-28","","2611.025"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-27","","2720.80416667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-26","","2983.53913043"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-25","","2105.05"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-24","","2448.725"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-23","","2429.62916667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-22","","2081.175"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-21","","2400.99583333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-20","","2124.1375"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-19","","1895.0125"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-18","","1541.7875"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-17","","2057.30833333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-16","","2806.71666667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-15","","2797.175"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-14","","2105.04166667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-13","","2334.16666667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-12","","1541.78333333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-11","","1663.62173913"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-10","","1761.35"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-09","","1952.72727273"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-08","","1622.92916667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-07","","1675.44166667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-06","","1918.875"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-05","","1594.29166667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-04","","1369.94166667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-03","","2143.225"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-02","","1867.81304348"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-01","","2820.36190476"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-09-30","","2062.075"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-09-29","","1699.29583333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-09-28","","1687.16363636"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-09-27","","1140.8375"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-09-26","","1556.10416667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-09-25","","1496.92"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-09-24","","1484.29565217"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-09-23","","1713.62916667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-09-22","","1837.74583333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-09-21","","2305.525"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-09-20","","1818.63333333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-09-19","","1966.60833333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-09-18","","2338.9375"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-09-17","","1980.92916667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-09-16","","1589.51666667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-09-15","","1541.78333333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-09-14","","1718.40833333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-09-13","","1155.14583333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-09-12","","1474.96666667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-09-11","","2291.2125"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-09-10","","1904.55833333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-09-09","","1646.80416667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-09-08","","1500.2"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-09-07","","1584.75"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-09-06","","1226.75"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-09-05","","1269.71666667"
