"Estacion","Fecha inicial","Fecha final","RGlobal"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-08","","307.86666667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-07","","397.10666667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-06","","299.08333333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-05","","311.13684211"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-04","","231.70869565"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-03","","129.89545455"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-02","","235.70434783"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-10-01","","74.80952381"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-09-30","","193.42083333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-09-29","","232.85714286"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-09-28","","282.575"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-09-27","","299.25416667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-09-26","","266.22083333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-09-25","","240.1"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-09-24","","269.85217391"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-09-23","","148.36"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-08-31","","19.4625"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-08-30","","216.79583333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-08-29","","307.11666667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-08-28","","252.76956522"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-08-27","","300.1"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-08-26","","214.89166667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-08-25","","206.94666667"
