"Estacion","Fecha inicial","Fecha final","HAire10"
"ESTACIÓN TRÁFICO SUR","2021-07-10","","86.28577904"
"ESTACIÓN TRÁFICO SUR","2021-07-09","","79.37412164"
"ESTACIÓN TRÁFICO SUR","2021-07-08","","65.78751804"
"ESTACIÓN TRÁFICO SUR","2021-07-07","","75.31137559"
"ESTACIÓN TRÁFICO SUR","2021-07-06","","73.24407992"
"ESTACIÓN TRÁFICO SUR","2021-07-05","","79.96617599"
"ESTACIÓN TRÁFICO SUR","2021-07-04","","73.32198107"
"ESTACIÓN TRÁFICO SUR","2021-07-03","","80.38285421"
"ESTACIÓN TRÁFICO SUR","2021-07-02","","82.12591808"
"ESTACIÓN TRÁFICO SUR","2021-07-01","","84.46227189"
"ESTACIÓN TRÁFICO SUR","2021-06-30","","80.64902309"
"ESTACIÓN TRÁFICO SUR","2021-06-29","","75.62936691"
"ESTACIÓN TRÁFICO SUR","2021-06-28","","93.36370226"
"ESTACIÓN TRÁFICO SUR","2021-06-27","","81.54273941"
"ESTACIÓN TRÁFICO SUR","2021-06-26","","82.50637959"
"ESTACIÓN TRÁFICO SUR","2021-06-25","","83.89750928"
"ESTACIÓN TRÁFICO SUR","2021-06-24","","85.33900789"
"ESTACIÓN TRÁFICO SUR","2021-06-23","","81.51018414"
"ESTACIÓN TRÁFICO SUR","2021-06-22","","84.92149282"
"ESTACIÓN TRÁFICO SUR","2021-06-21","","81.25628974"
"ESTACIÓN TRÁFICO SUR","2021-06-20","","85.52441282"
"ESTACIÓN TRÁFICO SUR","2021-06-19","","74.92095217"
"ESTACIÓN TRÁFICO SUR","2021-06-18","","80.69472917"
"ESTACIÓN TRÁFICO SUR","2021-06-17","","82.48345139"
"ESTACIÓN TRÁFICO SUR","2021-06-16","","80.64083333"
"ESTACIÓN TRÁFICO SUR","2021-06-15","","83.55047917"
"ESTACIÓN TRÁFICO SUR","2021-06-14","","87.86420139"
"ESTACIÓN TRÁFICO SUR","2021-06-13","","85.31134722"
"ESTACIÓN TRÁFICO SUR","2021-06-12","","85.05598611"
"ESTACIÓN TRÁFICO SUR","2021-06-11","","81.90115972"
"ESTACIÓN TRÁFICO SUR","2021-06-10","","83.87792481"
"ESTACIÓN TRÁFICO SUR","2021-06-09","","87.58010417"
"ESTACIÓN TRÁFICO SUR","2021-06-08","","88.2445625"
"ESTACIÓN TRÁFICO SUR","2021-06-07","","86.04535417"
"ESTACIÓN TRÁFICO SUR","2021-06-06","","79.84659722"
"ESTACIÓN TRÁFICO SUR","2021-06-05","","83.21229861"
"ESTACIÓN TRÁFICO SUR","2021-06-04","","78.69316667"
"ESTACIÓN TRÁFICO SUR","2021-06-03","","81.42248541"
"ESTACIÓN TRÁFICO SUR","2021-06-02","","83.54127651"
"ESTACIÓN TRÁFICO SUR","2021-06-01","","85.92272742"
"ESTACIÓN TRÁFICO SUR","2021-05-31","","87.10351449"
"ESTACIÓN TRÁFICO SUR","2021-05-30","","86.46948611"
"ESTACIÓN TRÁFICO SUR","2021-05-29","","87.27917361"
"ESTACIÓN TRÁFICO SUR","2021-05-28","","87.17909722"
"ESTACIÓN TRÁFICO SUR","2021-05-27","","88.81434028"
"ESTACIÓN TRÁFICO SUR","2021-05-26","","85.08306944"
"ESTACIÓN TRÁFICO SUR","2021-05-25","","78.59508696"
"ESTACIÓN TRÁFICO SUR","2021-05-24","","80.77030556"
"ESTACIÓN TRÁFICO SUR","2021-05-23","","78.15676612"
"ESTACIÓN TRÁFICO SUR","2021-05-22","","77.33421345"
"ESTACIÓN TRÁFICO SUR","2021-05-21","","83.66108193"
"ESTACIÓN TRÁFICO SUR","2021-05-20","","79.58649275"
"ESTACIÓN TRÁFICO SUR","2021-05-19","","83.97267361"
"ESTACIÓN TRÁFICO SUR","2021-05-18","","85.52463889"
"ESTACIÓN TRÁFICO SUR","2021-05-17","","87.74174306"
"ESTACIÓN TRÁFICO SUR","2021-05-16","","82.32866667"
"ESTACIÓN TRÁFICO SUR","2021-05-15","","82.36236957"
"ESTACIÓN TRÁFICO SUR","2021-05-14","","78.99401389"
"ESTACIÓN TRÁFICO SUR","2021-05-13","","77.46047917"
"ESTACIÓN TRÁFICO SUR","2021-05-12","","78.19260417"
