"Estacion","Fecha inicial","Fecha final","PM10"
"ESTACIÓN TRÁFICO SUR","2021-07-10","","61.4382"
"ESTACIÓN TRÁFICO SUR","2021-07-09","","55.80263158"
"ESTACIÓN TRÁFICO SUR","2021-07-08","","40.51931333"
"ESTACIÓN TRÁFICO SUR","2021-07-07","","59.11573333"
"ESTACIÓN TRÁFICO SUR","2021-07-06","","56.56726667"
"ESTACIÓN TRÁFICO SUR","2021-07-05","","38.06017917"
"ESTACIÓN TRÁFICO SUR","2021-07-04","","35.15083333"
"ESTACIÓN TRÁFICO SUR","2021-07-03","","49.44008333"
"ESTACIÓN TRÁFICO SUR","2021-07-02","","52.90383913"
"ESTACIÓN TRÁFICO SUR","2021-07-01","","56.6095125"
"ESTACIÓN TRÁFICO SUR","2021-06-30","","60.79444348"
"ESTACIÓN TRÁFICO SUR","2021-06-29","","71.773735"
"ESTACIÓN TRÁFICO SUR","2021-06-28","","42.30282727"
"ESTACIÓN TRÁFICO SUR","2021-06-27","","43.4773375"
"ESTACIÓN TRÁFICO SUR","2021-06-26","","46.37725417"
"ESTACIÓN TRÁFICO SUR","2021-06-25","","54.0524125"
"ESTACIÓN TRÁFICO SUR","2021-06-24","","51.10757143"
"ESTACIÓN TRÁFICO SUR","2021-06-23","","56.49342083"
"ESTACIÓN TRÁFICO SUR","2021-06-22","","48.96244167"
"ESTACIÓN TRÁFICO SUR","2021-06-21","","49.8593125"
"ESTACIÓN TRÁFICO SUR","2021-06-20","","33.66658636"
"ESTACIÓN TRÁFICO SUR","2021-06-19","","40.3374"
"ESTACIÓN TRÁFICO SUR","2021-06-18","","49.2645"
"ESTACIÓN TRÁFICO SUR","2021-06-17","","46.15546957"
"ESTACIÓN TRÁFICO SUR","2021-06-16","","49.346175"
"ESTACIÓN TRÁFICO SUR","2021-06-15","","47.64610833"
"ESTACIÓN TRÁFICO SUR","2021-06-14","","30.1357"
"ESTACIÓN TRÁFICO SUR","2021-06-13","","32.22918696"
"ESTACIÓN TRÁFICO SUR","2021-06-12","","48.23635833"
"ESTACIÓN TRÁFICO SUR","2021-06-11","","47.58405"
"ESTACIÓN TRÁFICO SUR","2021-06-10","","55.625115"
"ESTACIÓN TRÁFICO SUR","2021-06-09","","37.92014286"
"ESTACIÓN TRÁFICO SUR","2021-06-08","","43.03754167"
"ESTACIÓN TRÁFICO SUR","2021-06-07","","35.34343333"
"ESTACIÓN TRÁFICO SUR","2021-06-06","","31.54486316"
"ESTACIÓN TRÁFICO SUR","2021-06-05","","55.42790417"
"ESTACIÓN TRÁFICO SUR","2021-06-04","","54.45604583"
"ESTACIÓN TRÁFICO SUR","2021-06-03","","48.21064583"
"ESTACIÓN TRÁFICO SUR","2021-06-02","","47.83622083"
"ESTACIÓN TRÁFICO SUR","2021-06-01","","39.44929091"
"ESTACIÓN TRÁFICO SUR","2021-05-31","","46.80763913"
"ESTACIÓN TRÁFICO SUR","2021-05-30","","39.68342727"
"ESTACIÓN TRÁFICO SUR","2021-05-29","","42.72341667"
"ESTACIÓN TRÁFICO SUR","2021-05-28","","52.617775"
"ESTACIÓN TRÁFICO SUR","2021-05-27","","52.01718333"
"ESTACIÓN TRÁFICO SUR","2021-05-26","","43.29484583"
"ESTACIÓN TRÁFICO SUR","2021-05-25","","45.90457826"
"ESTACIÓN TRÁFICO SUR","2021-05-24","","42.17554583"
"ESTACIÓN TRÁFICO SUR","2021-05-23","","37.75148571"
"ESTACIÓN TRÁFICO SUR","2021-05-21","","67.09158182"
"ESTACIÓN TRÁFICO SUR","2021-05-20","","52.19123913"
"ESTACIÓN TRÁFICO SUR","2021-05-19","","47.60658696"
"ESTACIÓN TRÁFICO SUR","2021-05-18","","40.8025375"
"ESTACIÓN TRÁFICO SUR","2021-05-17","","30.20976957"
"ESTACIÓN TRÁFICO SUR","2021-05-16","","26.728625"
"ESTACIÓN TRÁFICO SUR","2021-05-15","","43.77155909"
"ESTACIÓN TRÁFICO SUR","2021-05-14","","45.91887917"
"ESTACIÓN TRÁFICO SUR","2021-05-13","","42.6097875"
"ESTACIÓN TRÁFICO SUR","2021-05-12","","43.552575"
"ESTACIÓN TRÁFICO SUR","2021-05-11","","39.79715"
"ESTACIÓN TRÁFICO SUR","2021-05-10","","51.30167391"
"ESTACIÓN TRÁFICO SUR","2021-05-09","","33.28273478"
"ESTACIÓN TRÁFICO SUR","2021-05-08","","36.33345652"
"ESTACIÓN TRÁFICO SUR","2021-05-07","","46.78819583"
"ESTACIÓN TRÁFICO SUR","2021-05-06","","45.0894625"
"ESTACIÓN TRÁFICO SUR","2021-05-05","","41.03511364"
"ESTACIÓN TRÁFICO SUR","2021-05-04","","39.74729583"
"ESTACIÓN TRÁFICO SUR","2021-05-03","","35.51419167"
"ESTACIÓN TRÁFICO SUR","2021-05-02","","26.4629"
"ESTACIÓN TRÁFICO SUR","2021-05-01","","34.49517083"
"ESTACIÓN TRÁFICO SUR","2021-04-30","","38.78149583"
"ESTACIÓN TRÁFICO SUR","2021-04-29","","40.17567083"
"ESTACIÓN TRÁFICO SUR","2021-04-28","","39.84795417"
"ESTACIÓN TRÁFICO SUR","2021-04-27","","60.78860833"
"ESTACIÓN TRÁFICO SUR","2021-04-26","","63.43615417"
"ESTACIÓN TRÁFICO SUR","2021-04-25","","43.9079"
"ESTACIÓN TRÁFICO SUR","2021-04-24","","52.39713333"
"ESTACIÓN TRÁFICO SUR","2021-04-23","","49.74452917"
"ESTACIÓN TRÁFICO SUR","2021-04-22","","79.41983636"
"ESTACIÓN TRÁFICO SUR","2021-04-21","","63.66588462"
"ESTACIÓN TRÁFICO SUR","2021-04-20","","52.17393182"
"ESTACIÓN TRÁFICO SUR","2021-04-19","","51.974825"
"ESTACIÓN TRÁFICO SUR","2021-04-18","","31.5802125"
"ESTACIÓN TRÁFICO SUR","2021-04-17","","45.6868"
"ESTACIÓN TRÁFICO SUR","2021-04-16","","46.98025217"
"ESTACIÓN TRÁFICO SUR","2021-04-15","","51.69261667"
"ESTACIÓN TRÁFICO SUR","2021-04-14","","51.2371"
"ESTACIÓN TRÁFICO SUR","2021-04-13","","51.35930833"
"ESTACIÓN TRÁFICO SUR","2021-04-12","","54.55406667"
"ESTACIÓN TRÁFICO SUR","2021-04-11","","28.86428333"
"ESTACIÓN TRÁFICO SUR","2021-04-10","","33.81570833"
"ESTACIÓN TRÁFICO SUR","2021-04-09","","38.2082087"
"ESTACIÓN TRÁFICO SUR","2021-04-08","","45.21689167"
"ESTACIÓN TRÁFICO SUR","2021-04-07","","39.57025417"
"ESTACIÓN TRÁFICO SUR","2021-04-06","","43.44183478"
"ESTACIÓN TRÁFICO SUR","2021-04-05","","32.89513913"
"ESTACIÓN TRÁFICO SUR","2021-04-04","","27.2153"
"ESTACIÓN TRÁFICO SUR","2021-04-03","","32.259875"
"ESTACIÓN TRÁFICO SUR","2021-04-02","","25.0363875"
"ESTACIÓN TRÁFICO SUR","2021-04-01","","30.92174545"
"ESTACIÓN TRÁFICO SUR","2021-03-31","","49.96217083"
"ESTACIÓN TRÁFICO SUR","2021-03-30","","41.94063913"
"ESTACIÓN TRÁFICO SUR","2021-03-29","","48.66402083"
"ESTACIÓN TRÁFICO SUR","2021-03-28","","33.8419125"
"ESTACIÓN TRÁFICO SUR","2021-03-27","","39.70005833"
