"Estacion","Fecha inicial","Fecha final","NO"
"ESTACIÓN TRÁFICO SUR","2022-06-26","","18.40804241"
"ESTACIÓN TRÁFICO SUR","2022-06-25","","24.63432542"
"ESTACIÓN TRÁFICO SUR","2022-06-24","","51.92563519"
"ESTACIÓN TRÁFICO SUR","2022-06-23","","50.13849837"
"ESTACIÓN TRÁFICO SUR","2022-06-22","","39.57856946"
"ESTACIÓN TRÁFICO SUR","2022-06-21","","51.32326386"
"ESTACIÓN TRÁFICO SUR","2022-06-20","","20.01595632"
"ESTACIÓN TRÁFICO SUR","2022-06-19","","15.55523146"
"ESTACIÓN TRÁFICO SUR","2022-06-18","","32.40334296"
"ESTACIÓN TRÁFICO SUR","2022-06-17","","64.83731362"
"ESTACIÓN TRÁFICO SUR","2022-06-16","","38.14607362"
"ESTACIÓN TRÁFICO SUR","2022-06-15","","53.36814345"
"ESTACIÓN TRÁFICO SUR","2022-06-14","","40.51523094"
"ESTACIÓN TRÁFICO SUR","2022-06-13","","43.11842401"
"ESTACIÓN TRÁFICO SUR","2022-06-12","","25.06253803"
"ESTACIÓN TRÁFICO SUR","2022-06-11","","39.18209198"
"ESTACIÓN TRÁFICO SUR","2022-06-10","","45.81228076"
"ESTACIÓN TRÁFICO SUR","2022-06-09","","55.08487047"
"ESTACIÓN TRÁFICO SUR","2022-06-08","","51.72617458"
"ESTACIÓN TRÁFICO SUR","2022-06-07","","47.28578757"
"ESTACIÓN TRÁFICO SUR","2022-06-06","","48.01766006"
"ESTACIÓN TRÁFICO SUR","2022-06-05","","27.24592463"
"ESTACIÓN TRÁFICO SUR","2022-06-04","","49.35624099"
"ESTACIÓN TRÁFICO SUR","2022-06-03","","32.30473863"
"ESTACIÓN TRÁFICO SUR","2022-06-02","","42.02161925"
"ESTACIÓN TRÁFICO SUR","2022-06-01","","53.33512291"
"ESTACIÓN TRÁFICO SUR","2022-05-31","","59.63855786"
"ESTACIÓN TRÁFICO SUR","2022-05-30","","13.72450019"
"ESTACIÓN TRÁFICO SUR","2022-05-29","","6.52253812"
"ESTACIÓN TRÁFICO SUR","2022-05-28","","26.21282205"
"ESTACIÓN TRÁFICO SUR","2022-05-27","","64.12988522"
"ESTACIÓN TRÁFICO SUR","2022-05-26","","52.85722212"
"ESTACIÓN TRÁFICO SUR","2022-05-25","","49.19958189"
"ESTACIÓN TRÁFICO SUR","2022-05-24","","60.66506085"
"ESTACIÓN TRÁFICO SUR","2022-05-23","","40.51279734"
"ESTACIÓN TRÁFICO SUR","2022-05-22","","34.40481723"
"ESTACIÓN TRÁFICO SUR","2022-05-21","","40.98296996"
"ESTACIÓN TRÁFICO SUR","2022-05-20","","39.26061263"
"ESTACIÓN TRÁFICO SUR","2022-05-19","","48.30374356"
"ESTACIÓN TRÁFICO SUR","2022-05-18","","45.05164319"
"ESTACIÓN TRÁFICO SUR","2022-05-17","","52.99142964"
"ESTACIÓN TRÁFICO SUR","2022-05-16","","39.49882049"
"ESTACIÓN TRÁFICO SUR","2022-05-15","","27.05110872"
"ESTACIÓN TRÁFICO SUR","2022-05-14","","39.91553382"
"ESTACIÓN TRÁFICO SUR","2022-05-13","","40.94315951"
"ESTACIÓN TRÁFICO SUR","2022-05-12","","55.33754489"
"ESTACIÓN TRÁFICO SUR","2022-05-11","","46.33534441"
"ESTACIÓN TRÁFICO SUR","2022-05-10","","44.30097334"
"ESTACIÓN TRÁFICO SUR","2022-05-09","","53.00999048"
"ESTACIÓN TRÁFICO SUR","2022-05-08","","23.59311141"
"ESTACIÓN TRÁFICO SUR","2022-05-07","","48.89005173"
"ESTACIÓN TRÁFICO SUR","2022-05-06","","41.60043429"
"ESTACIÓN TRÁFICO SUR","2022-05-05","","37.66158599"
"ESTACIÓN TRÁFICO SUR","2022-05-04","","29.28741265"
"ESTACIÓN TRÁFICO SUR","2022-05-03","","40.32341739"
"ESTACIÓN TRÁFICO SUR","2022-05-02","","46.06266438"
"ESTACIÓN TRÁFICO SUR","2022-05-01","","25.09277538"
"ESTACIÓN TRÁFICO SUR","2022-04-30","","50.56360532"
"ESTACIÓN TRÁFICO SUR","2022-04-29","","33.1481594"
"ESTACIÓN TRÁFICO SUR","2022-04-28","","45.66815137"
"ESTACIÓN TRÁFICO SUR","2022-04-27","","40.46490294"
"ESTACIÓN TRÁFICO SUR","2022-04-26","","56.05927091"
"ESTACIÓN TRÁFICO SUR","2022-04-25","","39.31451251"
"ESTACIÓN TRÁFICO SUR","2022-04-24","","25.06997561"
"ESTACIÓN TRÁFICO SUR","2022-04-23","","36.69951646"
"ESTACIÓN TRÁFICO SUR","2022-04-22","","32.759444"
"ESTACIÓN TRÁFICO SUR","2022-04-21","","47.77984409"
"ESTACIÓN TRÁFICO SUR","2022-04-20","","51.41599053"
"ESTACIÓN TRÁFICO SUR","2022-04-19","","36.69661893"
"ESTACIÓN TRÁFICO SUR","2022-04-18","","63.00873049"
"ESTACIÓN TRÁFICO SUR","2022-04-17","","22.46045909"
"ESTACIÓN TRÁFICO SUR","2022-04-16","","18.21556201"
"ESTACIÓN TRÁFICO SUR","2022-04-15","","21.06343254"
"ESTACIÓN TRÁFICO SUR","2022-04-14","","31.06060919"
"ESTACIÓN TRÁFICO SUR","2022-04-13","","40.72909226"
"ESTACIÓN TRÁFICO SUR","2022-04-12","","25.08648252"
"ESTACIÓN TRÁFICO SUR","2022-04-11","","51.0582477"
"ESTACIÓN TRÁFICO SUR","2022-04-10","","30.99078824"
"ESTACIÓN TRÁFICO SUR","2022-04-09","","41.88223692"
"ESTACIÓN TRÁFICO SUR","2022-04-08","","54.54064966"
"ESTACIÓN TRÁFICO SUR","2022-04-07","","34.18892407"
"ESTACIÓN TRÁFICO SUR","2022-04-06","","59.19516436"
"ESTACIÓN TRÁFICO SUR","2022-04-05","","48.52168041"
"ESTACIÓN TRÁFICO SUR","2022-04-04","","42.52546227"
"ESTACIÓN TRÁFICO SUR","2022-04-03","","33.26407826"
"ESTACIÓN TRÁFICO SUR","2022-04-02","","53.80721852"
"ESTACIÓN TRÁFICO SUR","2022-04-01","","54.01064866"
"ESTACIÓN TRÁFICO SUR","2022-03-31","","51.68715858"
"ESTACIÓN TRÁFICO SUR","2022-03-30","","51.52830535"
"ESTACIÓN TRÁFICO SUR","2022-03-29","","37.45496441"
"ESTACIÓN TRÁFICO SUR","2022-03-28","","48.80569697"
"ESTACIÓN TRÁFICO SUR","2022-03-26","","63.13505194"
"ESTACIÓN TRÁFICO SUR","2022-03-25","","76.23213214"
"ESTACIÓN TRÁFICO SUR","2022-03-24","","54.69736754"
"ESTACIÓN TRÁFICO SUR","2022-03-23","","49.88204038"
"ESTACIÓN TRÁFICO SUR","2022-03-22","","50.68909032"
"ESTACIÓN TRÁFICO SUR","2022-03-21","","20.7035368"
"ESTACIÓN TRÁFICO SUR","2022-03-20","","16.61190185"
"ESTACIÓN TRÁFICO SUR","2022-03-19","","20.35318318"
"ESTACIÓN TRÁFICO SUR","2022-03-18","","37.47439315"
"ESTACIÓN TRÁFICO SUR","2022-03-17","","47.60654449"
"ESTACIÓN TRÁFICO SUR","2022-03-16","","41.16382971"
"ESTACIÓN TRÁFICO SUR","2022-03-15","","42.6039906"
"ESTACIÓN TRÁFICO SUR","2022-03-14","","49.78220764"
"ESTACIÓN TRÁFICO SUR","2022-03-13","","13.32088475"
"ESTACIÓN TRÁFICO SUR","2022-03-12","","24.02120059"
"ESTACIÓN TRÁFICO SUR","2022-03-11","","48.53595331"
"ESTACIÓN TRÁFICO SUR","2022-03-10","","54.11648342"
"ESTACIÓN TRÁFICO SUR","2022-03-09","","85.47105758"
"ESTACIÓN TRÁFICO SUR","2022-03-08","","56.76570011"
"ESTACIÓN TRÁFICO SUR","2022-03-07","","52.79414911"
"ESTACIÓN TRÁFICO SUR","2022-03-06","","32.54458261"
"ESTACIÓN TRÁFICO SUR","2022-03-05","","40.2605963"
"ESTACIÓN TRÁFICO SUR","2022-03-04","","56.06625716"
"ESTACIÓN TRÁFICO SUR","2022-03-03","","53.68644738"
"ESTACIÓN TRÁFICO SUR","2022-03-02","","52.82470679"
"ESTACIÓN TRÁFICO SUR","2022-03-01","","36.48813669"
"ESTACIÓN TRÁFICO SUR","2022-02-28","","33.41679015"
"ESTACIÓN TRÁFICO SUR","2022-02-27","","11.83790248"
"ESTACIÓN TRÁFICO SUR","2022-02-26","","34.87156421"
"ESTACIÓN TRÁFICO SUR","2022-02-25","","21.18044345"
"ESTACIÓN TRÁFICO SUR","2022-02-24","","39.13166143"
"ESTACIÓN TRÁFICO SUR","2022-02-23","","50.80410698"
