"Estacion","Fecha inicial","Fecha final","TMPR AIR 10CM"
"MEDELLIN -TANQUE MIRAFLORES","2025-08-08","","18.14447917"
"MEDELLIN -TANQUE MIRAFLORES","2025-08-07","","18.09105556"
"MEDELLIN -TANQUE MIRAFLORES","2025-08-06","","21.22022964"
"MEDELLIN -TANQUE MIRAFLORES","2025-08-05","","20.30251916"
"MEDELLIN -TANQUE MIRAFLORES","2025-08-04","","21.02976389"
"MEDELLIN -TANQUE MIRAFLORES","2025-08-03","","20.94604167"
"MEDELLIN -TANQUE MIRAFLORES","2025-08-02","","20.24754861"
"MEDELLIN -TANQUE MIRAFLORES","2025-08-01","","22.39609722"
"MEDELLIN -TANQUE MIRAFLORES","2025-07-31","","22.06723188"
"MEDELLIN -TANQUE MIRAFLORES","2025-07-30","","20.28292361"
"MEDELLIN -TANQUE MIRAFLORES","2025-07-29","","20.81049306"
"MEDELLIN -TANQUE MIRAFLORES","2025-07-28","","21.0650625"
"MEDELLIN -TANQUE MIRAFLORES","2025-07-27","","20.24377083"
"MEDELLIN -TANQUE MIRAFLORES","2025-07-26","","18.69468056"
"MEDELLIN -TANQUE MIRAFLORES","2025-07-25","","20.35981944"
"MEDELLIN -TANQUE MIRAFLORES","2025-07-24","","22.56203472"
"MEDELLIN -TANQUE MIRAFLORES","2025-07-23","","21.86094133"
"MEDELLIN -TANQUE MIRAFLORES","2025-07-22","","22.24023443"
"MEDELLIN -TANQUE MIRAFLORES","2025-07-21","","21.95490972"
"MEDELLIN -TANQUE MIRAFLORES","2025-07-20","","22.19055556"
"MEDELLIN -TANQUE MIRAFLORES","2025-07-19","","22.07479861"
"MEDELLIN -TANQUE MIRAFLORES","2025-07-18","","21.8856875"
"MEDELLIN -TANQUE MIRAFLORES","2025-07-17","","22.06472222"
"MEDELLIN -TANQUE MIRAFLORES","2025-07-16","","22.01301389"
"MEDELLIN -TANQUE MIRAFLORES","2025-07-15","","21.90259028"
"MEDELLIN -TANQUE MIRAFLORES","2025-07-14","","21.2411875"
"MEDELLIN -TANQUE MIRAFLORES","2025-07-13","","21.21163194"
"MEDELLIN -TANQUE MIRAFLORES","2025-07-12","","21.2535625"
"MEDELLIN -TANQUE MIRAFLORES","2025-07-11","","20.85447917"
"MEDELLIN -TANQUE MIRAFLORES","2025-07-10","","21.18247917"
"MEDELLIN -TANQUE MIRAFLORES","2025-07-09","","20.28588194"
"MEDELLIN -TANQUE MIRAFLORES","2025-07-08","","21.44145139"
"MEDELLIN -TANQUE MIRAFLORES","2025-07-07","","21.0702445"
"MEDELLIN -TANQUE MIRAFLORES","2025-07-06","","19.95566667"
"MEDELLIN -TANQUE MIRAFLORES","2025-07-05","","19.69681945"
"MEDELLIN -TANQUE MIRAFLORES","2025-07-04","","20.32404861"
"MEDELLIN -TANQUE MIRAFLORES","2025-07-03","","20.70959722"
"MEDELLIN -TANQUE MIRAFLORES","2025-07-02","","21.57117361"
"MEDELLIN -TANQUE MIRAFLORES","2025-07-01","","21.52391667"
"MEDELLIN -TANQUE MIRAFLORES","2025-06-30","","22.00565217"
"MEDELLIN -TANQUE MIRAFLORES","2025-06-29","","20.46600694"
"MEDELLIN -TANQUE MIRAFLORES","2025-06-28","","20.56736806"
"MEDELLIN -TANQUE MIRAFLORES","2025-06-27","","20.38445833"
"MEDELLIN -TANQUE MIRAFLORES","2025-06-26","","20.9996875"
"MEDELLIN -TANQUE MIRAFLORES","2025-06-25","","19.66234722"
"MEDELLIN -TANQUE MIRAFLORES","2025-06-24","","17.82444444"
"MEDELLIN -TANQUE MIRAFLORES","2025-06-23","","18.86113194"
"MEDELLIN -TANQUE MIRAFLORES","2025-06-22","","18.359"
"MEDELLIN -TANQUE MIRAFLORES","2025-06-21","","21.27036806"
"MEDELLIN -TANQUE MIRAFLORES","2025-06-20","","21.61431944"
"MEDELLIN -TANQUE MIRAFLORES","2025-06-19","","21.37282639"
"MEDELLIN -TANQUE MIRAFLORES","2025-06-18","","20.07889128"
"MEDELLIN -TANQUE MIRAFLORES","2025-06-17","","22.43713982"
"MEDELLIN -TANQUE MIRAFLORES","2025-05-28","","18.58544839"
"MEDELLIN -TANQUE MIRAFLORES","2025-05-27","","19.85849305"
"MEDELLIN -TANQUE MIRAFLORES","2025-05-26","","21.27034722"
"MEDELLIN -TANQUE MIRAFLORES","2025-05-25","","22.58318056"
"MEDELLIN -TANQUE MIRAFLORES","2025-05-24","","22.03476389"
"MEDELLIN -TANQUE MIRAFLORES","2025-05-23","","21.71198611"
"MEDELLIN -TANQUE MIRAFLORES","2025-05-22","","20.18299306"
"MEDELLIN -TANQUE MIRAFLORES","2025-05-21","","19.89597917"
"MEDELLIN -TANQUE MIRAFLORES","2025-05-20","","19.75113889"
"MEDELLIN -TANQUE MIRAFLORES","2025-05-19","","19.72768056"
"MEDELLIN -TANQUE MIRAFLORES","2025-05-18","","18.57336806"
"MEDELLIN -TANQUE MIRAFLORES","2025-05-17","","19.09079167"
"MEDELLIN -TANQUE MIRAFLORES","2025-05-16","","19.08274306"
"MEDELLIN -TANQUE MIRAFLORES","2025-05-15","","18.63697222"
"MEDELLIN -TANQUE MIRAFLORES","2025-05-14","","20.48923611"
"MEDELLIN -TANQUE MIRAFLORES","2025-05-13","","20.751625"
"MEDELLIN -TANQUE MIRAFLORES","2025-05-12","","22.72946528"
"MEDELLIN -TANQUE MIRAFLORES","2025-05-11","","21.35701389"
"MEDELLIN -TANQUE MIRAFLORES","2025-05-10","","21.89774306"
"MEDELLIN -TANQUE MIRAFLORES","2025-05-09","","19.95288889"
"MEDELLIN -TANQUE MIRAFLORES","2025-05-08","","18.3360625"
"MEDELLIN -TANQUE MIRAFLORES","2025-05-07","","18.63228472"
"MEDELLIN -TANQUE MIRAFLORES","2025-05-06","","18.28470833"
"MEDELLIN -TANQUE MIRAFLORES","2025-05-05","","18.84727083"
"MEDELLIN -TANQUE MIRAFLORES","2025-05-04","","19.05362599"
"MEDELLIN -TANQUE MIRAFLORES","2025-05-03","","20.1252852"
"MEDELLIN -TANQUE MIRAFLORES","2025-05-02","","18.85134028"
"MEDELLIN -TANQUE MIRAFLORES","2025-05-01","","18.68815972"
"MEDELLIN -TANQUE MIRAFLORES","2025-04-30","","19.18407246"
"MEDELLIN -TANQUE MIRAFLORES","2025-04-29","","18.76238194"
"MEDELLIN -TANQUE MIRAFLORES","2025-04-28","","18.74969209"
"MEDELLIN -TANQUE MIRAFLORES","2025-04-27","","18.70800694"
"MEDELLIN -TANQUE MIRAFLORES","2025-04-26","","19.09346528"
"MEDELLIN -TANQUE MIRAFLORES","2025-04-25","","18.95981945"
"MEDELLIN -TANQUE MIRAFLORES","2025-04-24","","19.278625"
"MEDELLIN -TANQUE MIRAFLORES","2025-04-23","","20.57420139"
"MEDELLIN -TANQUE MIRAFLORES","2025-04-22","","19.00502083"
"MEDELLIN -TANQUE MIRAFLORES","2025-04-21","","19.86196884"
"MEDELLIN -TANQUE MIRAFLORES","2025-04-20","","19.65652778"
"MEDELLIN -TANQUE MIRAFLORES","2025-04-19","","21.88917361"
