"Estacion","Fecha inicial","Fecha final","TAire10"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-12-01","","17.965"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-11-30","","19.1203232"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-11-29","","21.01614917"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-11-28","","20.48188875"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-11-27","","20.75383217"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-11-26","","19.96442792"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-11-25","","20.91536333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-11-24","","19.10085292"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-11-23","","20.68190375"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-11-22","","21.66091"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-11-21","","21.94172125"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-11-20","","20.14784083"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-11-19","","21.11914042"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-11-18","","21.91795667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-11-17","","22.68996875"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-11-16","","23.26004042"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-11-15","","22.83779542"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-11-14","","22.89086083"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-11-13","","22.63195833"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-11-12","","22.80573208"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-11-11","","22.68515333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-11-10","","20.99719083"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-11-09","","21.00261958"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-11-08","","20.82051958"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-11-07","","19.44721333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-11-06","","20.82369375"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-11-05","","20.75146765"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-11-04","","19.73436667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-11-03","","21.21172"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-11-02","","21.66471917"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-11-01","","21.285862"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-10-31","","20.80664875"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-10-30","","20.96646408"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-10-29","","21.23381208"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-10-28","","22.4637925"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-10-27","","21.54289875"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-10-26","","22.575265"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-10-25","","23.05460458"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-10-24","","21.81307875"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-10-23","","21.11101083"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-10-22","","20.69937708"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-10-21","","21.10317375"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-10-20","","22.96329958"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-10-19","","23.02006792"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-10-18","","21.28597042"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-10-17","","21.5012925"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-10-16","","20.1969825"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-10-15","","21.20681625"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-10-14","","19.09513042"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-10-13","","21.06178708"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-10-12","","22.19225458"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-10-11","","21.33837042"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-10-10","","23.21295542"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-10-09","","24.31448333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-10-08","","23.15855208"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-10-07","","23.01372375"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-10-06","","23.52404792"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-10-05","","23.19884375"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-10-04","","20.440135"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-10-03","","21.24813708"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-10-02","","22.04460958"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-10-01","","20.21329235"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-09-30","","20.47880042"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-09-29","","21.33996917"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-09-28","","20.03083958"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-09-27","","20.87328667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-09-26","","20.84973"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-09-25","","24.33442417"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-09-24","","23.89407833"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-09-23","","24.88745333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-09-22","","24.09531458"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-09-21","","24.1691375"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-09-20","","23.61512458"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-09-19","","23.25785875"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-09-18","","23.43883348"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-09-17","","22.75170958"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-09-16","","24.91994958"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-09-15","","24.20269583"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-09-14","","22.35180667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-09-13","","21.47336417"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-09-12","","20.30439625"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-09-11","","21.02620208"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-09-10","","21.49683167"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-09-09","","21.690975"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-09-08","","22.04350042"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-09-07","","20.35730708"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-09-06","","19.46326625"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-09-05","","20.61441542"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-09-04","","20.08166542"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-09-03","","20.18195625"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-09-02","","22.29579458"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-09-01","","22.325905"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-08-31","","23.67043542"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-08-30","","23.11263542"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-08-29","","22.86512542"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-08-28","","23.9902125"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-08-27","","22.02105708"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-08-26","","21.79326833"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-08-25","","21.97805375"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-08-24","","21.67117625"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-08-23","","22.98769083"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-08-22","","22.4907125"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-08-21","","23.03064875"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-08-20","","22.56696458"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-08-19","","23.98051857"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-08-17","","22.47812467"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-08-16","","23.54074667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-08-15","","23.79702917"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-08-14","","23.87528958"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-08-13","","19.9896275"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-08-12","","20.92294708"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-08-11","","20.58687167"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-08-10","","20.34373417"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-08-09","","20.9087375"
