"Estacion","Fecha inicial","Fecha final","TAire2"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-02-28","","23.18625"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-02-27","","23.32"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-02-26","","23.55666667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-02-25","","23.46375"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-02-24","","22.68958333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-02-23","","24.22083333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-02-22","","22.9175"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-02-21","","22.71416667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-02-20","","23.60333333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-02-19","","23.58958333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-02-18","","22.52208333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-02-17","","20.47791667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-02-16","","22.82541667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-02-15","","21.95041667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-02-14","","21.26541667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-02-13","","21.32130435"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-02-12","","21.44958333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-02-11","","21.25083333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-02-10","","20.30708333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-02-09","","22.18818182"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-02-08","","20.78458333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-02-07","","22.69125"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-02-06","","21.17125"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-02-05","","20.79416667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-02-04","","21.3475"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-02-03","","20.01"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-02-02","","19.17608696"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-02-01","","20.4175"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-01-31","","23.01541667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-01-30","","23.86583333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-01-29","","23.76875"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-01-28","","24.83958333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-01-27","","23.74416667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-01-26","","23.54882353"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-01-25","","21.16846154"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-01-24","","22.45625"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-01-23","","22.67541667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-01-22","","22.89875"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-01-21","","22.79375"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-01-20","","21.82875"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-01-19","","22.37208333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-01-18","","24.17133333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-01-17","","19.76111111"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-01-16","","21.61791667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-01-15","","21.34208333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-01-14","","22.34375"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-01-13","","22.19916667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-01-12","","23.16333333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-01-11","","23.81916667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-01-10","","24.03625"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-01-09","","23.23166667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2013-01-08","","23.29541667"
