"Estacion","Fecha inicial","Fecha final","VViento"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-02-25","","1.2225"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-02-24","","1.96875"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-02-23","","1.65541667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-02-22","","1.24666667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-02-21","","0.6625"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-02-20","","0.96958333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-02-19","","1.41333333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-02-18","","1.65833333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-02-17","","2.07875"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-02-16","","1.79708333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-02-15","","1.17916667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-02-14","","1.72375"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-02-13","","1.39916667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-02-12","","1.52166667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-02-11","","1.5925"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-02-10","","1.69875"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-02-09","","1.49625"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-02-08","","1.66625"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-02-07","","1.05208333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-02-06","","1.31916667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-02-05","","1.24541667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-02-04","","1.55208333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-02-03","","1.33916667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-02-02","","1.48583333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-02-01","","1.48333333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-01-31","","2.01625"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-01-30","","1.57708333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-01-29","","1.19416667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-01-28","","1.2575"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-01-27","","0.77833333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-01-26","","1.27208333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-01-25","","1.8"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-01-24","","1.39791667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-01-23","","0.995"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-01-22","","0.4"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-01-21","","0.76875"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-01-20","","0.955"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-01-19","","1.58958333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-01-18","","1.82875"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-01-17","","1.5125"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-01-16","","1.8875"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-01-15","","1.22625"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-01-14","","1.68791667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-01-13","","1.47166667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-01-12","","1.26875"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-01-11","","1.45"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-01-10","","1.43875"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-01-09","","1.25666667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-01-08","","1.39458333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-01-07","","1.44291667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-01-06","","1.44583333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-01-05","","1.52791667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-01-04","","1.19958333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-01-03","","1.43"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-01-02","","1.51791667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2020-01-01","","0.82958333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-12-31","","0.34166667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-12-30","","0.52333333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-12-29","","0.84583333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-12-28","","1.32083333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-12-27","","1.33708333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-12-26","","1.62583333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-12-25","","1.59166667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-12-24","","1.60541667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-12-23","","1.5575"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-12-22","","1.38958333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-12-21","","1.4675"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-12-20","","1.61875"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-12-19","","1.58083333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-12-18","","0.87166667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-12-17","","0.66666667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-12-16","","1.45375"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-12-15","","1.28083333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-12-14","","1.30791667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-12-13","","0.67916667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-12-12","","1.0875"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-12-11","","0.84833333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-12-10","","1.0125"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-12-09","","1.5625"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-12-08","","1.04666667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-12-07","","0.70041667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-12-06","","1.48333333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-12-05","","1.48916667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-12-04","","0.7125"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-12-03","","1.10416667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-12-02","","1.59375"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-12-01","","1.4575"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-11-30","","1.45833333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-11-29","","0.72041667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-11-28","","1.15208333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-11-27","","1.25541667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-11-26","","1.65333333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-11-25","","1.60166667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-11-24","","1.31458333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-11-23","","0.61875"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-11-22","","0.55791667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-11-21","","0.98875"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-11-20","","1.08125"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-11-19","","0.58875"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-11-18","","0.77375"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-11-17","","1.09083333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-11-16","","0.64541667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-11-15","","0.86458333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-11-14","","0.57125"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-11-13","","0.65541667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-11-12","","0.49416667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-11-11","","1.0725"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-11-10","","0.78166667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-11-09","","0.44708333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-11-08","","1.06375"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-11-07","","1.44541667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-11-06","","1.54791667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-11-05","","1.29291667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-11-04","","1.09291667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-11-03","","0.92166667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-11-02","","1.30875"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-11-01","","0.56125"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-10-31","","0.93708333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-10-30","","1.33375"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-10-29","","1.28375"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-10-28","","0.87958333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-10-27","","1.31458333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-10-26","","1.02541667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-10-25","","0.95458333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-10-24","","0.7875"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-10-23","","0.54708333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-10-22","","0.7625"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-10-21","","0.97083333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-10-20","","1.37875"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-10-19","","0.87541667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-10-18","","0.73541667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-10-17","","0.60083333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-10-16","","1.11666667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-10-15","","1.70125"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-10-14","","1.54833333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-10-13","","0.46041667"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-10-12","","0.90875"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-10-11","","0.94208333"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-10-10","","0.865"
"UNIVERSIDAD NACIONAL - NÚCLEO EL VOLADOR","2019-10-09","","0.96666667"
